Order_ID,Customer_ID,Order_Date,Order_Status,Payment_Method,Shipping_Type,Delivery_Date,Total_Amount,Discount_Amount,Final_Amount
ORD00312,CUST01452,2025-03-12,Completed,Card,Standard,2025-03-19,751,0,751
ORD00313,CUST03248,2025-02-12,Completed,COD,Express,2025-02-14,3190,0,3190
ORD00314,CUST02411,2022-10-28,Cancelled,UPI,Express,,1590,167,1423
ORD00315,CUST00716,2022-05-09,Completed,Card,Standard,2022-05-12,3103,0,3103
ORD00316,CUST03807,2021-09-27,Completed,Card,Express,2021-09-29,1434,309,1125
ORD00317,CUST03351,2022-02-10,Completed,Wallet,Express,2022-02-11,4684,0,4684
ORD00318,CUST00801,2022-06-06,Cancelled,UPI,Standard,,2994,0,2994
ORD00319,CUST04085,2021-03-27,Cancelled,COD,Standard,,1744,0,1744
ORD00320,CUST01804,2024-02-26,Completed,Card,Standard,2024-03-02,4525,0,4525
ORD00321,CUST03983,2023-06-18,Completed,COD,Standard,2023-06-22,1715,190,1525
ORD00322,CUST04679,2023-10-24,Completed,UPI,Express,2023-10-26,2724,0,2724
ORD00323,CUST00667,2022-08-15,Completed,COD,Standard,2022-08-20,4310,0,4310
ORD00324,CUST03533,2024-09-07,Completed,UPI,Standard,2024-09-11,660,0,660
ORD00325,CUST03059,2024-06-08,Completed,Wallet,Express,2024-06-11,4629,0,4629
ORD00326,CUST04442,2022-12-05,Completed,COD,Express,2022-12-06,1890,354,1536
ORD00327,CUST04361,2022-02-18,Cancelled,UPI,Standard,,3798,0,3798
ORD00328,CUST04175,2021-09-06,Completed,UPI,Standard,2021-09-09,4482,810,3672
ORD00329,CUST03963,2021-10-13,Completed,Wallet,Express,2021-10-14,4825,0,4825
ORD00330,CUST03873,2024-07-09,Completed,UPI,Express,2024-07-10,1024,0,1024
ORD00331,CUST04762,2022-06-22,Completed,COD,Standard,2022-06-25,3359,0,3359
ORD00332,CUST03268,2025-02-22,Completed,UPI,Standard,2025-02-25,3803,0,3803
ORD00333,CUST02610,2023-11-04,Completed,Card,Standard,2023-11-10,3888,274,3614
ORD00334,CUST04112,2021-07-22,Completed,Card,Express,2021-07-23,2135,408,1727
ORD00335,CUST03677,2023-10-17,Completed,Card,Standard,2023-10-20,1477,0,1477
ORD00336,CUST02465,2024-11-15,Completed,UPI,Standard,2024-11-20,1275,0,1275
ORD00337,CUST00841,2021-11-03,Completed,COD,Standard,2021-11-07,1210,0,1210
ORD00338,CUST02824,2025-06-12,Completed,UPI,Express,2025-06-15,1492,0,1492
ORD00339,CUST04193,2025-01-31,Completed,UPI,Express,2025-02-03,599,0,599
ORD00340,CUST01969,2025-12-22,Completed,Card,Express,2025-12-23,938,0,938
ORD00341,CUST02420,2025-11-08,Completed,UPI,Standard,2025-11-11,4815,1330,3485
ORD00342,CUST00677,2025-10-24,Completed,Wallet,Express,2025-10-26,1291,0,1291
ORD00343,CUST02216,2022-01-24,Completed,Card,Standard,2022-01-29,3343,0,3343
ORD00344,CUST03476,2023-06-24,Returned,COD,Express,2023-06-25,2435,0,2435
ORD00345,CUST02873,2025-12-03,Completed,UPI,Standard,2025-12-07,4615,0,4615
ORD00346,CUST01959,2025-05-26,Completed,Card,Express,2025-05-29,4069,0,4069
ORD00347,CUST01248,2023-06-28,Completed,Card,Standard,2023-07-02,3531,925,2606
ORD00348,CUST04415,2025-07-18,Completed,Card,Express,2025-07-20,521,97,424
ORD00349,CUST04983,2024-04-27,Completed,COD,Express,2024-04-28,1204,62,1142
ORD00350,CUST03634,2023-03-06,Completed,Card,Express,2023-03-09,500,115,385
ORD00351,CUST00786,2023-04-28,Completed,UPI,Express,2023-04-30,2328,123,2205
ORD00352,CUST00414,2022-06-24,Completed,UPI,Standard,2022-06-27,3133,290,2843
ORD00353,CUST01461,2022-04-24,Completed,UPI,Express,2022-04-25,3517,0,3517
ORD00354,CUST01079,2025-06-23,Returned,UPI,Standard,2025-06-30,516,152,364
ORD00355,CUST04793,2022-09-14,Completed,UPI,Standard,2022-09-18,541,0,541
ORD00356,CUST00513,2025-05-06,Completed,UPI,Standard,2025-05-11,3289,0,3289
ORD00357,CUST03903,2023-12-14,Completed,UPI,Standard,2023-12-19,4501,0,4501
ORD00358,CUST02386,2023-02-08,Cancelled,UPI,Standard,,4030,295,3735
ORD00359,CUST00993,2025-06-18,Completed,UPI,Standard,2025-06-22,3105,0,3105
ORD00360,CUST03959,2021-11-27,Completed,Card,Standard,2021-12-01,3475,0,3475
ORD00361,CUST02919,2023-12-23,Completed,UPI,Express,2023-12-26,3255,867,2388
ORD00362,CUST01186,2025-07-18,Completed,UPI,Express,2025-07-19,1556,0,1556
ORD00363,CUST02593,2021-12-29,Completed,UPI,Express,2021-12-30,4583,1314,3269
ORD00364,CUST00899,2021-12-09,Cancelled,UPI,Express,,3313,523,2790
ORD00365,CUST03621,2024-02-14,Completed,UPI,Standard,2024-02-20,3459,0,3459
ORD00366,CUST00011,2021-11-17,Completed,Card,Standard,2021-11-22,4382,0,4382
ORD00367,CUST04019,2022-09-25,Completed,UPI,Standard,2022-10-02,957,0,957
ORD00368,CUST02874,2024-12-31,Completed,Card,Standard,2025-01-05,2732,815,1917
ORD00369,CUST00361,2025-05-16,Completed,Card,Express,2025-05-19,3485,502,2983
ORD00370,CUST04824,2023-08-10,Completed,UPI,Express,2023-08-11,3476,0,3476
ORD00371,CUST03923,2022-07-16,Completed,Card,Express,2022-07-17,3830,0,3830
ORD00372,CUST02689,2024-08-28,Completed,COD,Express,2024-08-31,2003,188,1815
ORD00373,CUST02091,2021-08-01,Completed,COD,Express,2021-08-03,3942,613,3329
ORD00374,CUST03753,2025-08-01,Completed,Card,Standard,2025-08-06,1843,0,1843
ORD00375,CUST03532,2025-07-13,Completed,COD,Standard,2025-07-20,3348,0,3348
ORD00376,CUST01662,2023-09-12,Cancelled,COD,Standard,,4692,0,4692
ORD00377,CUST01388,2022-04-18,Completed,Card,Standard,2022-04-21,3225,0,3225
ORD00378,CUST04681,2024-03-30,Completed,Card,Express,2024-04-01,526,92,434
ORD00379,CUST02943,2022-07-02,Completed,COD,Standard,2022-07-09,4074,413,3661
ORD00380,CUST04230,2023-01-16,Completed,COD,Express,2023-01-18,1181,0,1181
ORD00381,CUST03396,2024-12-10,Completed,COD,Express,2024-12-13,2919,0,2919
ORD00382,CUST03052,2021-09-28,Completed,UPI,Standard,2021-10-03,4084,536,3548
ORD00383,CUST01641,2021-09-17,Returned,Card,Express,2021-09-20,2185,431,1754
ORD00384,CUST04737,2022-06-11,Completed,Card,Standard,2022-06-18,1447,0,1447
ORD00385,CUST00111,2021-11-28,Completed,COD,Standard,2021-12-03,3291,0,3291
ORD00386,CUST03516,2021-10-13,Completed,UPI,Standard,2021-10-17,3005,329,2676
ORD00387,CUST01826,2024-12-21,Completed,UPI,Express,2024-12-23,2930,0,2930
ORD00388,CUST03594,2025-02-20,Completed,UPI,Express,2025-02-21,3110,0,3110
ORD00389,CUST01077,2025-05-21,Completed,Wallet,Express,2025-05-24,707,0,707
ORD00390,CUST01245,2023-12-16,Completed,COD,Standard,2023-12-19,4003,288,3715
ORD00391,CUST01827,2022-06-05,Completed,UPI,Standard,2022-06-08,1230,141,1089
ORD00392,CUST00824,2023-05-22,Completed,Card,Express,2023-05-23,2974,773,2201
ORD00393,CUST01402,2023-08-27,Returned,UPI,Standard,2023-08-30,4506,0,4506
ORD00394,CUST00791,2024-07-07,Completed,COD,Express,2024-07-09,4639,0,4639
ORD00395,CUST01220,2022-02-06,Completed,UPI,Standard,2022-02-12,1022,95,927
ORD00396,CUST02959,2023-08-18,Completed,UPI,Express,2023-08-19,3489,683,2806
ORD00397,CUST02656,2023-09-13,Completed,UPI,Express,2023-09-14,3717,0,3717
ORD00398,CUST04760,2022-03-01,Completed,UPI,Express,2022-03-04,4725,0,4725
ORD00399,CUST03354,2025-11-18,Completed,UPI,Standard,2025-11-24,1353,0,1353
ORD00400,CUST00391,2024-05-20,Completed,Card,Standard,2024-05-25,784,0,784
ORD00401,CUST00088,2024-07-11,Completed,COD,Standard,2024-07-17,2216,0,2216
ORD00402,CUST02732,2025-06-12,Returned,UPI,Express,2025-06-15,2875,0,2875
ORD00403,CUST04109,2023-07-15,Completed,UPI,Standard,2023-07-19,531,0,531
ORD00404,CUST01303,2023-06-07,Completed,COD,Express,2023-06-10,4597,0,4597
ORD00405,CUST03665,2021-09-25,Completed,UPI,Standard,2021-09-29,2333,0,2333
ORD00406,CUST02281,2024-03-22,Completed,UPI,Standard,2024-03-25,4150,0,4150
ORD00407,CUST00938,2021-06-12,Completed,UPI,Express,2021-06-14,2441,551,1890
ORD00408,CUST01665,2022-12-25,Completed,COD,Standard,2022-12-28,4175,422,3753
ORD00409,CUST03830,2023-12-16,Completed,COD,Express,2023-12-17,880,0,880
ORD00410,CUST00264,2022-02-08,Completed,COD,Express,2022-02-11,2531,0,2531
ORD00411,CUST00952,2024-12-14,Completed,Card,Express,2024-12-15,1194,0,1194
ORD00412,CUST03018,2023-06-28,Completed,COD,Express,2023-06-30,3140,0,3140
ORD00413,CUST02477,2023-03-15,Completed,COD,Express,2023-03-18,3623,0,3623
ORD00414,CUST02921,2021-08-31,Completed,Card,Express,2021-09-01,1024,0,1024
ORD00415,CUST02285,2025-04-20,Completed,Card,Standard,2025-04-25,2168,0,2168
ORD00416,CUST01721,2021-12-10,Cancelled,COD,Express,,2705,0,2705
ORD00417,CUST00715,2021-10-11,Completed,Card,Express,2021-10-14,4838,283,4555
ORD00418,CUST02616,2022-08-23,Completed,UPI,Express,2022-08-25,2444,0,2444
ORD00419,CUST02554,2022-10-30,Completed,UPI,Standard,2022-11-05,4946,0,4946
ORD00420,CUST02526,2022-08-15,Cancelled,Wallet,Standard,,1973,464,1509
ORD00421,CUST02492,2025-11-26,Completed,COD,Express,2025-11-28,3603,0,3603
ORD00422,CUST03880,2025-12-09,Completed,Card,Express,2025-12-10,779,173,606
ORD00423,CUST00929,2023-09-20,Cancelled,COD,Express,,3450,435,3015
ORD00424,CUST02140,2021-01-28,Completed,Card,Standard,2021-01-31,2579,656,1923
ORD00425,CUST04439,2021-06-03,Completed,Card,Standard,2021-06-10,3314,0,3314
ORD00426,CUST03260,2023-11-09,Completed,COD,Standard,2023-11-12,566,0,566
ORD00427,CUST01280,2025-12-25,Completed,COD,Standard,2025-12-31,2870,0,2870
ORD00428,CUST01905,2024-04-16,Completed,Card,Standard,2024-04-19,4470,0,4470
ORD00429,CUST04242,2025-07-01,Completed,UPI,Express,2025-07-03,3930,0,3930
ORD00430,CUST02314,2025-02-24,Completed,COD,Standard,2025-03-01,4055,0,4055
ORD00431,CUST04892,2024-10-16,Completed,Card,Standard,2024-10-21,722,76,646
ORD00432,CUST03501,2021-09-16,Completed,Card,Standard,2021-09-19,2927,0,2927
ORD00433,CUST03936,2024-10-22,Returned,Card,Standard,2024-10-28,950,0,950
ORD00434,CUST01525,2025-08-22,Completed,UPI,Standard,2025-08-28,4572,1109,3463
ORD00435,CUST00509,2021-02-25,Completed,Wallet,Express,2021-02-28,572,0,572
ORD00436,CUST02317,2023-11-26,Returned,Card,Express,2023-11-29,824,0,824
ORD00437,CUST00217,2025-04-06,Completed,COD,Express,2025-04-08,2914,0,2914
ORD00438,CUST01235,2025-09-08,Returned,UPI,Standard,2025-09-12,556,43,513
ORD00439,CUST02243,2023-09-15,Completed,COD,Standard,2023-09-20,863,0,863
ORD00440,CUST02012,2022-01-04,Completed,COD,Standard,2022-01-07,1426,0,1426
ORD00441,CUST04253,2024-02-07,Completed,UPI,Standard,2024-02-10,3651,523,3128
ORD00442,CUST02526,2024-06-30,Completed,COD,Express,2024-07-03,4378,0,4378
ORD00443,CUST04487,2021-12-03,Completed,UPI,Standard,2021-12-07,3605,0,3605
ORD00444,CUST04699,2024-11-26,Cancelled,UPI,Express,,3136,774,2362
ORD00445,CUST02293,2023-08-08,Completed,Card,Express,2023-08-10,1327,0,1327
ORD00446,CUST00823,2023-06-05,Completed,UPI,Express,2023-06-06,3579,262,3317
ORD00447,CUST04887,2024-04-08,Completed,UPI,Standard,2024-04-12,3211,0,3211
ORD00448,CUST02559,2024-12-02,Completed,COD,Express,2024-12-03,2652,570,2082
ORD00449,CUST04910,2023-02-25,Completed,Card,Express,2023-02-27,3129,0,3129
ORD00450,CUST00097,2024-10-23,Returned,Card,Express,2024-10-24,841,57,784
ORD00451,CUST01149,2023-02-27,Completed,UPI,Standard,2023-03-02,2512,631,1881
ORD00452,CUST03823,2024-12-07,Completed,Wallet,Standard,2024-12-14,1871,0,1871
ORD00453,CUST03262,2021-03-16,Cancelled,Card,Express,,2835,0,2835
ORD00454,CUST03642,2025-07-18,Returned,UPI,Express,2025-07-20,2196,348,1848
ORD00455,CUST01726,2025-08-26,Returned,UPI,Express,2025-08-27,2216,0,2216
ORD00456,CUST03034,2024-06-20,Completed,UPI,Standard,2024-06-23,3639,0,3639
ORD00457,CUST04584,2023-11-05,Completed,Card,Express,2023-11-08,2269,560,1709
ORD00458,CUST00788,2025-04-10,Completed,UPI,Standard,2025-04-15,1912,0,1912
ORD00459,CUST02677,2023-05-01,Completed,UPI,Standard,2023-05-07,3793,0,3793
ORD00460,CUST01559,2025-10-05,Completed,Card,Standard,2025-10-10,2517,485,2032
ORD00461,CUST04561,2021-08-22,Completed,Card,Standard,2021-08-29,2109,0,2109
ORD00462,CUST04480,2023-12-16,Completed,Card,Standard,2023-12-19,4731,0,4731
ORD00463,CUST00483,2021-10-18,Completed,UPI,Express,2021-10-20,4105,0,4105
ORD00464,CUST02680,2022-07-10,Completed,Card,Standard,2022-07-13,2371,0,2371
ORD00465,CUST02517,2021-10-28,Completed,Card,Standard,2021-10-31,652,0,652
ORD00466,CUST01801,2025-04-18,Returned,UPI,Standard,2025-04-23,3169,840,2329
ORD00467,CUST03304,2021-10-13,Completed,UPI,Standard,2021-10-20,1140,0,1140
ORD00468,CUST01059,2024-03-09,Completed,Card,Express,2024-03-10,1869,392,1477
ORD00469,CUST02917,2023-06-24,Completed,Card,Express,2023-06-27,3743,0,3743
ORD00470,CUST00956,2022-06-10,Returned,UPI,Standard,2022-06-15,3080,0,3080
ORD00471,CUST01446,2024-10-06,Cancelled,Card,Express,,3087,314,2773
ORD00472,CUST04455,2021-02-02,Completed,COD,Standard,2021-02-06,2519,0,2519
ORD00473,CUST00805,2021-12-25,Returned,UPI,Standard,2021-12-30,4041,426,3615
ORD00474,CUST00625,2025-03-07,Completed,Card,Standard,2025-03-12,3099,474,2625
ORD00475,CUST03831,2021-05-10,Completed,UPI,Standard,2021-05-17,1081,0,1081
ORD00476,CUST02241,2025-05-20,Completed,Card,Express,2025-05-23,3725,0,3725
ORD00477,CUST02880,2024-08-02,Completed,UPI,Express,2024-08-05,4150,0,4150
ORD00478,CUST04616,2023-07-31,Completed,Wallet,Express,2023-08-01,732,0,732
ORD00479,CUST00303,2022-01-28,Completed,UPI,Standard,2022-02-02,1850,0,1850
ORD00480,CUST02883,2022-02-08,Completed,Card,Standard,2022-02-13,1861,0,1861
ORD00481,CUST02378,2024-06-10,Completed,COD,Express,2024-06-12,998,295,703
ORD00482,CUST01107,2023-02-12,Completed,Wallet,Express,2023-02-15,3244,925,2319
ORD00483,CUST01173,2022-12-21,Completed,Wallet,Standard,2022-12-24,3301,441,2860
ORD00484,CUST00490,2024-06-02,Completed,COD,Express,2024-06-05,1108,0,1108
ORD00485,CUST00692,2021-08-22,Completed,UPI,Express,2021-08-23,2547,0,2547
ORD00486,CUST03045,2023-03-03,Completed,Card,Standard,2023-03-08,2242,0,2242
ORD00487,CUST00643,2022-12-13,Completed,Card,Standard,2022-12-16,2756,0,2756
ORD00488,CUST03050,2023-08-18,Completed,COD,Express,2023-08-19,699,181,518
ORD00489,CUST01318,2024-02-17,Completed,Card,Express,2024-02-18,2309,0,2309
ORD00490,CUST03047,2025-01-31,Returned,UPI,Express,2025-02-02,2620,0,2620
ORD00491,CUST02480,2023-06-27,Completed,UPI,Express,2023-06-30,2029,0,2029
ORD00492,CUST02849,2022-05-01,Completed,UPI,Standard,2022-05-07,2673,0,2673
ORD00493,CUST00126,2024-10-12,Completed,UPI,Standard,2024-10-19,1156,0,1156
ORD00494,CUST04967,2024-07-17,Completed,UPI,Standard,2024-07-23,4879,1279,3600
ORD00495,CUST02551,2024-03-06,Completed,Card,Standard,2024-03-09,4386,0,4386
ORD00496,CUST03542,2023-03-12,Cancelled,Card,Express,,2202,0,2202
ORD00497,CUST01996,2025-02-16,Returned,COD,Express,2025-02-17,2526,0,2526
ORD00498,CUST02703,2024-01-11,Completed,Card,Express,2024-01-13,1311,73,1238
ORD00499,CUST00987,2024-02-13,Cancelled,COD,Standard,,4891,0,4891
ORD00500,CUST00700,2024-07-04,Completed,UPI,Express,2024-07-07,2400,361,2039
ORD00501,CUST01554,2021-09-16,Completed,Card,Express,2021-09-17,4496,0,4496
ORD00502,CUST00245,2021-08-30,Completed,Card,Express,2021-09-01,4754,375,4379
ORD00503,CUST00409,2021-10-24,Cancelled,COD,Express,,4049,214,3835
ORD00504,CUST04466,2024-09-05,Completed,UPI,Standard,2024-09-12,3085,557,2528
ORD00505,CUST02466,2023-02-07,Completed,UPI,Standard,2023-02-11,2829,0,2829
ORD00506,CUST04524,2023-06-09,Completed,UPI,Express,2023-06-11,3860,1057,2803
ORD00507,CUST04022,2025-03-07,Returned,Card,Standard,2025-03-13,4336,0,4336
ORD00508,CUST03702,2025-06-30,Completed,UPI,Express,2025-07-02,1348,0,1348
ORD00509,CUST01616,2024-12-28,Completed,Wallet,Express,2024-12-30,3534,705,2829
ORD00510,CUST01525,2022-12-04,Completed,COD,Standard,2022-12-08,3999,339,3660
ORD00511,CUST00939,2025-11-25,Completed,COD,Standard,2025-12-01,4143,0,4143
ORD00512,CUST04891,2021-01-01,Completed,Card,Express,2021-01-02,1741,281,1460
ORD00513,CUST03188,2021-05-24,Completed,UPI,Express,2021-05-25,4886,0,4886
ORD00514,CUST01216,2021-12-10,Cancelled,Card,Standard,,4917,0,4917
ORD00515,CUST01851,2021-08-28,Completed,UPI,Express,2021-08-30,4957,0,4957
ORD00516,CUST03909,2023-09-29,Completed,COD,Express,2023-09-30,2494,0,2494
ORD00517,CUST03128,2022-01-19,Returned,Card,Express,2022-01-20,3640,0,3640
ORD00518,CUST04090,2021-07-23,Completed,COD,Standard,2021-07-28,4839,0,4839
ORD00519,CUST04524,2023-06-08,Completed,COD,Express,2023-06-10,3218,372,2846
ORD00520,CUST02630,2023-08-22,Completed,Wallet,Express,2023-08-24,3005,0,3005
ORD00521,CUST00520,2022-05-15,Completed,COD,Express,2022-05-16,4560,0,4560
ORD00522,CUST02825,2023-05-17,Completed,COD,Express,2023-05-19,2363,0,2363
ORD00523,CUST00107,2024-11-02,Completed,Card,Standard,2024-11-06,2406,0,2406
ORD00524,CUST04960,2024-12-18,Completed,Wallet,Standard,2024-12-23,4994,751,4243
ORD00525,CUST03835,2021-08-08,Completed,Card,Express,2021-08-09,2153,0,2153
ORD00526,CUST04072,2023-06-12,Completed,UPI,Standard,2023-06-17,2060,152,1908
ORD00527,CUST03759,2021-05-04,Completed,UPI,Express,2021-05-07,1735,0,1735
ORD00528,CUST02634,2024-06-23,Completed,Wallet,Express,2024-06-24,3005,0,3005
ORD00529,CUST02388,2023-08-29,Completed,UPI,Standard,2023-09-01,3244,621,2623
ORD00530,CUST02604,2025-04-28,Completed,Card,Standard,2025-05-04,3451,831,2620
ORD00531,CUST00191,2025-07-02,Completed,UPI,Express,2025-07-04,4491,0,4491
ORD00532,CUST00098,2021-10-01,Completed,COD,Express,2021-10-03,3753,0,3753
ORD00533,CUST02135,2023-09-27,Cancelled,Wallet,Standard,,2821,216,2605
ORD00534,CUST00588,2025-10-14,Cancelled,COD,Express,,3990,1081,2909
ORD00535,CUST01574,2025-09-23,Completed,Wallet,Express,2025-09-25,2458,175,2283
ORD00536,CUST00252,2024-09-30,Completed,COD,Standard,2024-10-04,2399,0,2399
ORD00537,CUST02363,2021-11-19,Cancelled,Card,Express,,2275,0,2275
ORD00538,CUST03169,2022-07-19,Completed,UPI,Standard,2022-07-22,994,284,710
ORD00539,CUST04265,2023-05-14,Completed,Card,Express,2023-05-15,1564,278,1286
ORD00540,CUST04146,2024-02-17,Completed,UPI,Standard,2024-02-22,2212,253,1959
ORD00541,CUST03584,2025-06-07,Completed,UPI,Express,2025-06-08,2381,0,2381
ORD00542,CUST01237,2025-03-28,Cancelled,COD,Standard,,767,119,648
ORD00543,CUST01490,2024-11-12,Completed,UPI,Express,2024-11-13,1879,0,1879
ORD00544,CUST04845,2021-06-24,Completed,COD,Standard,2021-06-27,3175,0,3175
ORD00545,CUST02328,2022-07-05,Completed,UPI,Express,2022-07-08,4445,0,4445
ORD00546,CUST01664,2025-07-08,Completed,COD,Express,2025-07-11,2441,0,2441
ORD00547,CUST00862,2024-08-21,Completed,COD,Standard,2024-08-25,3386,0,3386
ORD00548,CUST01879,2021-07-25,Completed,COD,Express,2021-07-28,3274,0,3274
ORD00549,CUST04641,2023-08-13,Completed,UPI,Express,2023-08-14,3276,0,3276
ORD00550,CUST00564,2021-11-12,Completed,UPI,Express,2021-11-13,4140,217,3923
ORD00551,CUST02393,2021-02-18,Completed,Wallet,Standard,2021-02-24,4615,0,4615
ORD00552,CUST00192,2023-06-11,Completed,COD,Standard,2023-06-16,500,0,500
ORD00553,CUST04187,2021-03-08,Completed,COD,Express,2021-03-11,4547,0,4547
ORD00554,CUST03612,2025-06-09,Completed,UPI,Standard,2025-06-13,3624,0,3624
ORD00555,CUST00824,2025-12-03,Completed,COD,Standard,2025-12-07,1355,0,1355
ORD00556,CUST01912,2023-08-05,Returned,COD,Express,2023-08-06,4638,0,4638
ORD00557,CUST03541,2024-12-21,Completed,UPI,Standard,2024-12-25,3838,253,3585
ORD00558,CUST00393,2025-09-16,Completed,Card,Standard,2025-09-19,856,219,637
ORD00559,CUST00491,2023-01-19,Completed,UPI,Standard,2023-01-26,725,185,540
ORD00560,CUST00180,2025-06-27,Completed,COD,Express,2025-06-28,4057,0,4057
ORD00561,CUST03107,2025-05-30,Completed,Card,Express,2025-06-01,1178,0,1178
ORD00562,CUST03103,2025-06-01,Completed,Card,Standard,2025-06-07,3325,171,3154
ORD00563,CUST02900,2024-10-05,Completed,COD,Standard,2024-10-12,4282,0,4282
ORD00564,CUST02308,2021-05-08,Completed,UPI,Standard,2021-05-12,2860,300,2560
ORD00565,CUST04329,2022-02-09,Cancelled,Card,Express,,2167,0,2167
ORD00566,CUST04611,2022-08-15,Cancelled,Card,Express,,4627,0,4627
ORD00567,CUST04813,2024-07-12,Completed,UPI,Express,2024-07-14,2841,0,2841
ORD00568,CUST00473,2024-11-27,Completed,Card,Express,2024-11-29,3501,263,3238
ORD00569,CUST04430,2022-08-17,Completed,UPI,Standard,2022-08-23,4631,492,4139
ORD00570,CUST02294,2024-09-11,Returned,Card,Standard,2024-09-16,778,0,778
ORD00571,CUST00044,2024-05-02,Completed,UPI,Express,2024-05-04,3696,0,3696
ORD00572,CUST04815,2024-07-10,Completed,Card,Express,2024-07-13,2289,499,1790
ORD00573,CUST00160,2023-12-08,Completed,COD,Standard,2023-12-15,4249,0,4249
ORD00574,CUST02532,2024-07-18,Completed,COD,Standard,2024-07-24,2212,0,2212
ORD00575,CUST00281,2025-04-01,Completed,UPI,Express,2025-04-02,1484,132,1352
ORD00576,CUST03569,2022-12-31,Completed,Card,Standard,2023-01-07,3507,525,2982
ORD00577,CUST01212,2024-06-03,Returned,Wallet,Standard,2024-06-06,3577,354,3223
ORD00578,CUST02774,2024-09-20,Completed,UPI,Express,2024-09-21,808,0,808
ORD00579,CUST02225,2024-07-03,Completed,Card,Express,2024-07-06,3884,699,3185
ORD00580,CUST01309,2022-06-27,Returned,UPI,Express,2022-06-28,4122,0,4122
ORD00581,CUST01976,2021-07-05,Completed,Card,Express,2021-07-06,3729,1101,2628
ORD00582,CUST03729,2025-09-26,Cancelled,UPI,Express,,1640,281,1359
ORD00583,CUST04251,2023-04-08,Completed,UPI,Standard,2023-04-12,1585,349,1236
ORD00584,CUST01614,2025-06-20,Completed,UPI,Standard,2025-06-27,4214,0,4214
ORD00585,CUST00128,2024-01-07,Completed,COD,Express,2024-01-10,3157,428,2729
ORD00586,CUST01806,2021-06-08,Completed,Wallet,Standard,2021-06-13,2683,234,2449
ORD00587,CUST01438,2021-07-27,Completed,UPI,Express,2021-07-28,1610,258,1352
