Order_Detail_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Percentage,Total_Price
OD00520,ORD03944,PROD01139,2,2724,0,5448
OD00521,ORD05696,PROD01563,2,516,15,877
OD00522,ORD04272,PROD01528,1,333,0,333
OD00523,ORD05544,PROD00214,2,830,0,1660
OD00524,ORD07462,PROD00091,1,2045,0,2045
OD00525,ORD07273,PROD00204,4,2419,25,7257
OD00526,ORD05349,PROD01707,2,752,0,1504
OD00527,ORD06866,PROD00814,3,3775,0,11325
OD00528,ORD02671,PROD01423,1,1462,20,1169
OD00529,ORD07889,PROD01031,1,3717,0,3717
OD00530,ORD02384,PROD01542,1,1149,0,1149
OD00531,ORD05584,PROD01804,1,3499,5,3324
OD00532,ORD05893,PROD00839,1,529,0,529
OD00533,ORD05613,PROD00155,1,2858,0,2858
OD00534,ORD01378,PROD00666,4,3136,15,10662
OD00535,ORD07337,PROD01762,1,2869,0,2869
OD00536,ORD01962,PROD01344,3,3393,0,10179
OD00537,ORD00231,PROD00446,1,3407,0,3407
OD00538,ORD00967,PROD00132,1,596,0,596
OD00539,ORD01976,PROD00256,1,4803,20,3842
OD00540,ORD03347,PROD00031,3,2892,15,7374
OD00541,ORD03627,PROD00208,1,1933,0,1933
OD00542,ORD06534,PROD01933,2,3197,25,4795
OD00543,ORD07163,PROD01511,1,1744,5,1656
OD00544,ORD05217,PROD00303,1,3030,20,2424
OD00545,ORD04871,PROD00254,1,3384,25,2538
OD00546,ORD01724,PROD01875,1,2174,20,1739
OD00547,ORD00894,PROD00328,1,2380,0,2380
OD00548,ORD00319,PROD01503,1,1812,0,1812
OD00549,ORD00770,PROD01541,3,3784,0,11352
OD00550,ORD05209,PROD01511,2,842,5,1599
OD00551,ORD06370,PROD00227,1,2127,5,2020
OD00552,ORD05085,PROD00391,1,1572,0,1572
OD00553,ORD07297,PROD00447,1,4393,0,4393
OD00554,ORD03342,PROD01808,1,4532,0,4532
OD00555,ORD00078,PROD01677,1,2260,10,2034
OD00556,ORD01543,PROD00708,1,464,0,464
OD00557,ORD03921,PROD00150,1,4097,0,4097
OD00558,ORD05240,PROD01418,2,1752,0,3504
OD00559,ORD06305,PROD00539,2,928,25,1392
OD00560,ORD00824,PROD01742,2,557,20,891
OD00561,ORD01340,PROD00297,1,2426,0,2426
OD00562,ORD06079,PROD00239,1,3630,0,3630
OD00563,ORD07510,PROD01641,1,1174,0,1174
OD00564,ORD06245,PROD01737,2,2522,0,5044
OD00565,ORD07284,PROD01566,4,4588,0,18352
OD00566,ORD06565,PROD00148,3,1151,0,3453
OD00567,ORD02562,PROD01366,1,2897,0,2897
OD00568,ORD07480,PROD00142,3,914,0,2742
OD00569,ORD06351,PROD01261,2,3325,5,6317
OD00570,ORD01276,PROD00875,2,4847,0,9694
OD00571,ORD00588,PROD01475,1,1734,20,1387
OD00572,ORD02159,PROD00265,1,548,15,465
OD00573,ORD01205,PROD01543,1,2087,5,1982
OD00574,ORD00692,PROD01311,1,2923,25,2192
OD00575,ORD03318,PROD00188,1,4397,0,4397
OD00576,ORD00428,PROD00584,2,2163,0,4326
OD00577,ORD01517,PROD01128,3,1732,0,5196
OD00578,ORD03908,PROD00297,2,423,0,846
OD00579,ORD04890,PROD00219,2,2408,15,4093
OD00580,ORD00938,PROD00834,1,2469,0,2469
OD00581,ORD05151,PROD01951,1,4079,20,3263
OD00582,ORD02526,PROD01311,1,3152,20,2521
OD00583,ORD06145,PROD01997,2,2015,0,4030
OD00584,ORD00679,PROD01473,3,1431,0,4293
OD00585,ORD01946,PROD01019,1,3459,0,3459
OD00586,ORD03128,PROD00213,4,1043,20,3337
OD00587,ORD04815,PROD01814,1,1683,15,1430
OD00588,ORD02648,PROD00447,1,4881,20,3904
OD00589,ORD07187,PROD00686,4,797,0,3188
OD00590,ORD07974,PROD00322,1,3017,5,2866
OD00591,ORD07053,PROD00756,1,1911,0,1911
OD00592,ORD07465,PROD00546,1,617,0,617
OD00593,ORD01620,PROD01551,3,1589,20,3813
OD00594,ORD00519,PROD01900,1,4108,0,4108
OD00595,ORD07653,PROD00230,2,4079,0,8158
OD00596,ORD02050,PROD01621,1,4132,0,4132
OD00597,ORD00028,PROD00080,2,2155,10,3879
OD00598,ORD04909,PROD00333,1,3848,5,3655
OD00599,ORD02586,PROD01597,2,2859,10,5146
OD00600,ORD01706,PROD00298,2,4626,20,7401
OD00601,ORD02553,PROD00201,1,1868,0,1868
OD00602,ORD03451,PROD00397,2,3897,0,7794
OD00603,ORD06513,PROD01911,1,2282,0,2282
OD00604,ORD00313,PROD01054,1,3931,10,3537
OD00605,ORD05677,PROD00567,1,1556,25,1167
OD00606,ORD03888,PROD01661,3,879,0,2637
OD00607,ORD07605,PROD01439,1,383,25,287
OD00608,ORD05587,PROD01637,1,2837,15,2411
OD00609,ORD05319,PROD00832,2,2101,0,4202
OD00610,ORD05078,PROD00244,1,314,0,314
OD00611,ORD03778,PROD00627,1,4164,25,3123
OD00612,ORD03994,PROD00112,1,3326,0,3326
OD00613,ORD04370,PROD01527,1,334,0,334
OD00614,ORD01680,PROD01392,3,2823,20,6775
OD00615,ORD06282,PROD01973,2,4035,0,8070
OD00616,ORD07734,PROD01396,1,3393,15,2884
OD00617,ORD01171,PROD00474,1,840,0,840
OD00618,ORD06043,PROD01716,1,1666,10,1499
OD00619,ORD00515,PROD00087,1,452,10,406
OD00620,ORD00920,PROD01247,1,4761,0,4761
OD00621,ORD03838,PROD00218,2,2723,25,4084
OD00622,ORD04582,PROD00457,1,4559,20,3647
OD00623,ORD02586,PROD01240,1,4750,15,4037
OD00624,ORD03462,PROD00460,1,2995,10,2695
OD00625,ORD02718,PROD01530,2,549,0,1098
OD00626,ORD05654,PROD01859,2,1385,0,2770
OD00627,ORD04374,PROD00672,1,1575,0,1575
OD00628,ORD04154,PROD01304,3,3226,25,7258
OD00629,ORD07206,PROD00482,1,4358,0,4358
OD00630,ORD02715,PROD00419,1,2646,25,1984
OD00631,ORD00778,PROD01733,1,2892,0,2892
OD00632,ORD03847,PROD00801,1,1340,0,1340
OD00633,ORD07782,PROD01078,2,2775,0,5550
OD00634,ORD06194,PROD01835,1,3036,0,3036
OD00635,ORD06756,PROD00881,1,784,0,784
OD00636,ORD04796,PROD00323,1,4917,0,4917
OD00637,ORD05822,PROD00448,2,4213,0,8426
OD00638,ORD01920,PROD01646,2,4718,0,9436
OD00639,ORD04563,PROD01847,1,4183,0,4183
OD00640,ORD03768,PROD01724,1,4404,10,3963
OD00641,ORD02641,PROD00004,2,3958,10,7124
OD00642,ORD00359,PROD01991,1,3173,0,3173
OD00643,ORD05974,PROD00857,1,2891,0,2891
OD00644,ORD02682,PROD00653,1,3068,0,3068
OD00645,ORD01899,PROD01886,2,2901,15,4931
OD00646,ORD06569,PROD01971,2,2400,0,4800
OD00647,ORD06672,PROD00693,4,4490,5,17062
OD00648,ORD05302,PROD01041,1,3664,0,3664
OD00649,ORD06507,PROD00930,1,574,10,516
OD00650,ORD04667,PROD00117,2,1319,0,2638
OD00651,ORD07602,PROD01389,1,3799,0,3799
OD00652,ORD03237,PROD00060,1,1881,20,1504
OD00653,ORD03859,PROD00131,1,837,20,669
OD00654,ORD06457,PROD01590,1,2255,15,1916
OD00655,ORD07059,PROD00442,1,4752,10,4276
OD00656,ORD07407,PROD01411,1,2017,0,2017
OD00657,ORD04546,PROD01437,3,1483,0,4449
OD00658,ORD03057,PROD01369,1,4963,15,4218
OD00659,ORD06193,PROD01341,1,4034,5,3832
OD00660,ORD01453,PROD01963,1,1768,25,1326
OD00661,ORD05756,PROD01947,1,2912,20,2329
OD00662,ORD06836,PROD01886,1,1808,0,1808
OD00663,ORD07674,PROD01059,2,3255,0,6510
OD00664,ORD03337,PROD00594,1,2211,0,2211
OD00665,ORD00549,PROD00676,1,2454,0,2454
OD00666,ORD02540,PROD01099,1,4006,0,4006
OD00667,ORD07276,PROD00726,3,4671,0,14013
OD00668,ORD07189,PROD01549,1,1312,10,1180
OD00669,ORD03314,PROD00896,4,2371,0,9484
OD00670,ORD00141,PROD01164,1,567,0,567
OD00671,ORD00535,PROD00364,1,4372,0,4372
OD00672,ORD04748,PROD00575,3,2588,25,5823
OD00673,ORD06821,PROD00090,4,588,15,1999
OD00674,ORD06546,PROD00920,3,2796,20,6710
OD00675,ORD05904,PROD01717,1,4829,15,4104
OD00676,ORD06842,PROD01194,4,2016,5,7660
OD00677,ORD06587,PROD01878,1,2775,0,2775
OD00678,ORD01144,PROD01440,1,1496,0,1496
OD00679,ORD00991,PROD01845,3,3613,0,10839
OD00680,ORD06869,PROD00601,2,3217,0,6434
OD00681,ORD02380,PROD01365,1,4450,20,3560
OD00682,ORD03970,PROD00114,1,1593,15,1354
OD00683,ORD05905,PROD01797,4,383,0,1532
OD00684,ORD03400,PROD01640,2,540,0,1080
OD00685,ORD03695,PROD00479,1,2743,5,2605
OD00686,ORD05354,PROD00149,2,603,25,904
OD00687,ORD04684,PROD01372,1,3572,0,3572
OD00688,ORD04223,PROD00195,1,1271,10,1143
OD00689,ORD06376,PROD00548,4,4005,5,15219
OD00690,ORD00284,PROD00906,2,2551,0,5102
OD00691,ORD03364,PROD00940,1,3106,0,3106
OD00692,ORD01478,PROD00898,1,3881,0,3881
OD00693,ORD01862,PROD00673,1,4797,10,4317
OD00694,ORD07054,PROD01681,1,4703,5,4467
OD00695,ORD02399,PROD01959,4,4214,0,16856
OD00696,ORD05711,PROD00841,3,4616,0,13848
OD00697,ORD00692,PROD00584,4,2509,10,9032
OD00698,ORD04686,PROD00307,4,337,0,1348
OD00699,ORD04174,PROD00258,1,2858,20,2286
OD00700,ORD01719,PROD00030,3,4611,0,13833
OD00701,ORD07898,PROD01505,1,2833,0,2833
OD00702,ORD02536,PROD00382,2,2053,10,3695
OD00703,ORD07367,PROD01689,1,2343,0,2343
OD00704,ORD00556,PROD01719,1,2291,10,2061
OD00705,ORD05463,PROD00246,1,1040,0,1040
OD00706,ORD06873,PROD01159,1,383,0,383
OD00707,ORD05641,PROD00761,1,469,0,469
OD00708,ORD02063,PROD01756,1,454,25,340
OD00709,ORD05624,PROD01705,1,4885,15,4152
OD00710,ORD03469,PROD01386,2,790,10,1422
OD00711,ORD03598,PROD01029,1,1548,0,1548
OD00712,ORD04996,PROD01674,4,3577,0,14308
OD00713,ORD04027,PROD01639,3,3029,0,9087
OD00714,ORD05848,PROD01494,1,3606,5,3425
OD00715,ORD00162,PROD00103,1,3267,0,3267
OD00716,ORD06986,PROD01849,3,2479,15,6321
OD00717,ORD02666,PROD01263,2,1657,25,2485
OD00718,ORD03245,PROD01876,3,673,0,2019
OD00719,ORD05403,PROD01350,1,3474,25,2605
OD00720,ORD00741,PROD01905,3,4025,0,12075
OD00721,ORD03709,PROD01854,2,2408,0,4816
OD00722,ORD02518,PROD01945,1,4013,25,3009
OD00723,ORD06955,PROD00095,1,3537,0,3537
OD00724,ORD02647,PROD00095,3,576,0,1728
OD00725,ORD00685,PROD00817,3,2337,0,7011
OD00726,ORD04466,PROD00164,1,704,10,633
OD00727,ORD06190,PROD01538,1,2430,15,2065
OD00728,ORD05988,PROD01873,2,1007,10,1812
OD00729,ORD06463,PROD01912,1,1429,0,1429
OD00730,ORD06294,PROD01552,1,928,5,881
OD00731,ORD02720,PROD00175,1,4873,0,4873
OD00732,ORD05635,PROD01733,2,4192,0,8384
OD00733,ORD06922,PROD00284,2,3849,0,7698
OD00734,ORD06313,PROD00575,1,2378,0,2378
OD00735,ORD03936,PROD01924,4,917,20,2934
OD00736,ORD07403,PROD01797,1,3534,0,3534
OD00737,ORD02681,PROD00169,1,975,15,828
OD00738,ORD02450,PROD00785,1,1060,0,1060
OD00739,ORD05898,PROD00521,1,3738,5,3551
OD00740,ORD01522,PROD01803,1,1823,20,1458
OD00741,ORD05357,PROD00220,2,2274,0,4548
OD00742,ORD03278,PROD00015,1,735,10,661
OD00743,ORD04580,PROD01020,2,988,0,1976
OD00744,ORD01305,PROD01794,2,833,0,1666
OD00745,ORD07540,PROD01192,1,3394,10,3054
OD00746,ORD00653,PROD01841,1,339,0,339
OD00747,ORD00674,PROD01331,1,4905,0,4905
OD00748,ORD05162,PROD00099,1,4323,0,4323
OD00749,ORD04247,PROD00768,2,1344,0,2688
OD00750,ORD07544,PROD00975,3,4691,15,11962
OD00751,ORD01720,PROD01486,2,1025,5,1947
OD00752,ORD06804,PROD00131,1,1323,10,1190
OD00753,ORD07117,PROD01884,2,2279,0,4558
OD00754,ORD07859,PROD00399,2,663,0,1326
OD00755,ORD07978,PROD00563,2,4682,20,7491
OD00756,ORD05035,PROD01131,1,4207,5,3996
OD00757,ORD02911,PROD01922,1,2801,15,2380
OD00758,ORD05287,PROD01572,1,2840,5,2698
OD00759,ORD03756,PROD01650,1,2195,0,2195
OD00760,ORD01768,PROD01555,1,842,0,842
OD00761,ORD00528,PROD00148,1,3967,15,3371
OD00762,ORD01544,PROD00757,1,3618,0,3618
OD00763,ORD06500,PROD00422,1,1908,0,1908
OD00764,ORD06141,PROD01740,1,4410,0,4410
OD00765,ORD03502,PROD00752,3,3673,20,8815
OD00766,ORD02711,PROD01162,1,2069,0,2069
OD00767,ORD06942,PROD00745,1,3934,0,3934
OD00768,ORD05217,PROD01838,4,3138,0,12552
OD00769,ORD07585,PROD01706,2,979,25,1468
OD00770,ORD06778,PROD00421,2,1892,0,3784
OD00771,ORD01076,PROD00378,1,3153,15,2680
OD00772,ORD07008,PROD01965,1,1587,0,1587
OD00773,ORD00907,PROD01185,1,2188,20,1750
OD00774,ORD06025,PROD00419,4,3824,25,11472
OD00775,ORD04323,PROD00648,2,3969,0,7938
OD00776,ORD01339,PROD01931,2,1308,25,1962
OD00777,ORD05848,PROD00603,1,3515,25,2636
OD00778,ORD05104,PROD00300,2,1726,0,3452
OD00779,ORD05424,PROD01832,2,2840,10,5112
OD00780,ORD06144,PROD01436,1,2754,0,2754
OD00781,ORD07942,PROD00110,3,4663,5,13289
OD00782,ORD04514,PROD00746,1,2761,0,2761
OD00783,ORD05888,PROD00854,4,359,5,1364
OD00784,ORD04193,PROD00006,2,4079,0,8158
OD00785,ORD01182,PROD00177,1,2453,0,2453
OD00786,ORD03975,PROD01280,1,3721,0,3721
OD00787,ORD05291,PROD00255,1,870,5,826
OD00788,ORD02148,PROD00182,1,1178,0,1178
OD00789,ORD04845,PROD01491,1,3699,0,3699
OD00790,ORD06302,PROD00582,2,1203,0,2406
OD00791,ORD02010,PROD01335,1,952,0,952
OD00792,ORD01814,PROD00299,2,4519,20,7230
OD00793,ORD04039,PROD01048,1,3137,20,2509
OD00794,ORD00909,PROD01124,4,615,20,1968
OD00795,ORD03096,PROD01801,1,4614,25,3460
OD00796,ORD04843,PROD01105,1,3416,5,3245
OD00797,ORD02858,PROD01522,1,2773,0,2773
OD00798,ORD04255,PROD01438,2,1601,0,3202
OD00799,ORD04895,PROD01059,1,4417,25,3312
OD00800,ORD06307,PROD00108,1,2530,5,2403
OD00801,ORD06210,PROD00560,2,4793,20,7668
OD00802,ORD03695,PROD01133,1,4677,0,4677
OD00803,ORD02464,PROD00780,1,1620,5,1539
OD00804,ORD01925,PROD00682,2,2783,10,5009
OD00805,ORD07133,PROD01998,2,3189,25,4783
OD00806,ORD01818,PROD01253,2,1396,10,2512
OD00807,ORD01990,PROD00125,1,4938,5,4691
OD00808,ORD04054,PROD01673,3,2294,0,6882
OD00809,ORD00066,PROD01843,3,4989,0,14967
OD00810,ORD03219,PROD01949,1,2851,15,2423
OD00811,ORD03969,PROD01205,1,2605,5,2474
OD00812,ORD07308,PROD01252,1,4975,20,3980
OD00813,ORD06044,PROD00677,1,4702,0,4702
OD00814,ORD00632,PROD00438,3,829,20,1989
OD00815,ORD00779,PROD01521,1,640,0,640
OD00816,ORD07083,PROD00809,1,3487,0,3487
OD00817,ORD00245,PROD01228,1,1383,0,1383
OD00818,ORD01631,PROD01233,2,1933,0,3866
OD00819,ORD05565,PROD00469,1,3563,25,2672
OD00820,ORD01022,PROD01637,1,4563,10,4106
OD00821,ORD04771,PROD01650,1,4901,15,4165
OD00822,ORD05114,PROD00676,2,1138,15,1934
OD00823,ORD04310,PROD01667,1,3884,20,3107
OD00824,ORD02388,PROD00453,1,892,0,892
OD00825,ORD03686,PROD01886,1,1803,10,1622
OD00826,ORD00218,PROD01892,2,738,5,1402
OD00827,ORD00180,PROD01982,1,3991,0,3991
OD00828,ORD03792,PROD01125,1,4439,0,4439
OD00829,ORD01831,PROD00783,1,2844,0,2844
OD00830,ORD00989,PROD01662,1,2420,0,2420
OD00831,ORD05894,PROD00971,2,3218,10,5792
OD00832,ORD06315,PROD00644,2,2419,0,4838
OD00833,ORD02685,PROD00811,1,1645,0,1645
OD00834,ORD03985,PROD01119,1,2445,25,1833
OD00835,ORD02201,PROD00723,1,3046,0,3046
OD00836,ORD04570,PROD01347,1,2658,15,2259
OD00837,ORD06364,PROD01404,2,4715,0,9430
OD00838,ORD02932,PROD01093,1,3479,10,3131
OD00839,ORD07332,PROD01823,1,1194,25,895
OD00840,ORD07580,PROD00355,1,1597,25,1197
OD00841,ORD05027,PROD00263,1,326,0,326
OD00842,ORD00314,PROD01532,1,2328,25,1746
OD00843,ORD00452,PROD01728,1,677,0,677
OD00844,ORD06723,PROD01659,4,3524,0,14096
OD00845,ORD05074,PROD00506,1,4571,0,4571
OD00846,ORD02546,PROD01733,1,4130,0,4130
OD00847,ORD06863,PROD00996,2,2389,20,3822
OD00848,ORD02342,PROD01763,3,2122,0,6366
OD00849,ORD06045,PROD00864,1,2592,10,2332
OD00850,ORD02429,PROD01365,3,1155,0,3465
OD00851,ORD05269,PROD01304,2,3352,15,5698
OD00852,ORD03142,PROD00806,2,4610,0,9220
OD00853,ORD04663,PROD00489,1,1033,0,1033
OD00854,ORD01233,PROD01384,1,3706,0,3706
OD00855,ORD04992,PROD00225,1,1056,5,1003
OD00856,ORD02195,PROD01879,2,1683,0,3366
OD00857,ORD07865,PROD00066,3,3285,0,9855
OD00858,ORD05596,PROD00525,2,1499,0,2998
OD00859,ORD07535,PROD01302,1,2402,0,2402
OD00860,ORD03961,PROD01491,2,1309,25,1963
OD00861,ORD07141,PROD00348,1,775,0,775
OD00862,ORD02422,PROD01036,1,4136,0,4136
OD00863,ORD02760,PROD00892,1,626,10,563
OD00864,ORD07646,PROD00269,1,421,0,421
OD00865,ORD01725,PROD01555,3,2242,0,6726
OD00866,ORD03051,PROD01719,2,1060,0,2120
OD00867,ORD00960,PROD01054,4,2342,20,7494
OD00868,ORD07528,PROD00985,1,1541,15,1309
OD00869,ORD07989,PROD00793,1,1964,20,1571
OD00870,ORD07153,PROD00752,1,1750,15,1487
OD00871,ORD02333,PROD00097,1,4742,0,4742
OD00872,ORD03025,PROD01976,2,315,25,472
OD00873,ORD04842,PROD01214,4,1343,0,5372
OD00874,ORD07620,PROD01208,1,1960,0,1960
OD00875,ORD04978,PROD00618,2,4746,15,8068
OD00876,ORD02823,PROD00768,2,1217,0,2434
OD00877,ORD03292,PROD00570,1,4745,5,4507
OD00878,ORD00183,PROD01361,2,822,10,1479
OD00879,ORD02816,PROD00187,1,3666,0,3666
OD00880,ORD02545,PROD00841,1,3531,25,2648
OD00881,ORD05755,PROD01715,1,1262,0,1262
OD00882,ORD05180,PROD01651,1,2396,0,2396
OD00883,ORD01075,PROD00870,2,901,0,1802
OD00884,ORD06885,PROD01510,2,4011,0,8022
OD00885,ORD06196,PROD01300,1,595,0,595
OD00886,ORD05590,PROD00617,1,856,5,813
OD00887,ORD02815,PROD00729,2,508,25,762
OD00888,ORD00618,PROD00856,2,4533,0,9066
OD00889,ORD03798,PROD01048,1,3516,0,3516
OD00890,ORD04866,PROD01785,1,1259,20,1007
OD00891,ORD06450,PROD00680,1,1518,0,1518
OD00892,ORD02123,PROD00968,1,623,0,623
OD00893,ORD04471,PROD01381,2,2769,15,4707
OD00894,ORD03249,PROD01865,1,1219,20,975
OD00895,ORD02320,PROD00623,1,1799,15,1529
OD00896,ORD01212,PROD00522,1,1875,20,1500
OD00897,ORD06201,PROD00386,3,4431,5,12628
OD00898,ORD05917,PROD00989,1,1996,5,1896
OD00899,ORD00834,PROD00635,4,3343,0,13372
OD00900,ORD05617,PROD00136,1,3449,10,3104
OD00901,ORD04408,PROD00959,2,3079,0,6158
OD00902,ORD05295,PROD01554,1,1817,0,1817
OD00903,ORD01142,PROD01985,1,4382,5,4162
OD00904,ORD03585,PROD01135,1,3741,25,2805
OD00905,ORD05370,PROD01940,3,4383,0,13149
OD00906,ORD06011,PROD01314,1,3498,0,3498
OD00907,ORD01310,PROD00471,1,1860,5,1767
OD00908,ORD02057,PROD01418,2,2688,0,5376
OD00909,ORD06258,PROD00127,4,1237,0,4948
OD00910,ORD07002,PROD01850,1,986,0,986
OD00911,ORD04129,PROD00024,2,4251,0,8502
OD00912,ORD03627,PROD00903,4,4188,10,15076
OD00913,ORD00644,PROD01680,1,3171,20,2536
OD00914,ORD01317,PROD00104,2,3043,20,4868
OD00915,ORD03937,PROD00465,1,4339,0,4339
OD00916,ORD07267,PROD01809,1,1091,0,1091
OD00917,ORD06603,PROD00924,1,4327,5,4110
OD00918,ORD06266,PROD01233,1,2913,5,2767
OD00919,ORD04694,PROD01215,2,4000,15,6800
OD00920,ORD02003,PROD01455,1,3347,0,3347
OD00921,ORD04852,PROD00989,2,3078,0,6156
OD00922,ORD07521,PROD01612,1,704,10,633
OD00923,ORD03495,PROD01661,3,4496,0,13488
OD00924,ORD02915,PROD01394,2,3779,20,6046
OD00925,ORD02640,PROD01291,2,2868,10,5162
OD00926,ORD04043,PROD00362,3,2951,0,8853
OD00927,ORD02155,PROD01984,1,2811,10,2529
OD00928,ORD07542,PROD01466,3,4510,0,13530
OD00929,ORD03505,PROD01484,2,2946,15,5008
OD00930,ORD07487,PROD00083,2,4449,0,8898
OD00931,ORD05405,PROD01715,1,536,20,428
OD00932,ORD02308,PROD00292,1,818,0,818
OD00933,ORD00944,PROD01268,3,1830,0,5490
OD00934,ORD03581,PROD00705,1,1060,0,1060
OD00935,ORD00057,PROD01950,1,4130,0,4130
OD00936,ORD04390,PROD01843,3,3063,10,8270
OD00937,ORD04979,PROD01373,1,2244,0,2244
OD00938,ORD07531,PROD00882,3,4533,0,13599
OD00939,ORD06293,PROD00836,1,4384,25,3288
OD00940,ORD00701,PROD00234,1,1584,0,1584
OD00941,ORD07836,PROD00176,2,4430,20,7088
OD00942,ORD02571,PROD00639,1,1790,25,1342
OD00943,ORD04888,PROD00849,2,2211,25,3316
OD00944,ORD02502,PROD01669,1,2062,20,1649
OD00945,ORD03889,PROD00411,4,540,25,1620
OD00946,ORD02060,PROD01372,3,4726,25,10633
OD00947,ORD06369,PROD00205,1,2047,0,2047
OD00948,ORD05183,PROD00166,1,2424,0,2424
OD00949,ORD03735,PROD00050,1,3159,0,3159
OD00950,ORD01980,PROD01820,1,1524,0,1524
OD00951,ORD04917,PROD01242,1,3663,0,3663
OD00952,ORD04816,PROD01179,2,499,5,948
OD00953,ORD04944,PROD01700,1,3575,0,3575
OD00954,ORD04012,PROD00657,2,470,10,846
OD00955,ORD07286,PROD01115,1,1010,10,909
OD00956,ORD03459,PROD01189,1,2058,25,1543
OD00957,ORD02570,PROD01115,3,2198,0,6594
OD00958,ORD02573,PROD00326,4,2490,10,8964
OD00959,ORD06789,PROD00104,1,4764,20,3811
OD00960,ORD06111,PROD00470,1,3008,25,2256
OD00961,ORD06475,PROD00616,4,574,0,2296
OD00962,ORD05869,PROD00141,2,2420,20,3872
OD00963,ORD01176,PROD01251,2,466,0,932
OD00964,ORD01744,PROD01065,1,1795,0,1795
OD00965,ORD02820,PROD01856,1,732,0,732
OD00966,ORD07016,PROD00621,1,2728,0,2728
OD00967,ORD04092,PROD01520,1,4399,0,4399
OD00968,ORD03603,PROD00202,1,1587,20,1269
OD00969,ORD03895,PROD01480,1,3281,0,3281
OD00970,ORD00626,PROD01586,1,3912,5,3716
OD00971,ORD02879,PROD00240,1,3318,0,3318
OD00972,ORD00467,PROD00233,1,2060,0,2060
OD00973,ORD03560,PROD00282,1,3176,20,2540
OD00974,ORD01518,PROD00758,2,4649,0,9298
OD00975,ORD03415,PROD00365,2,3590,0,7180
OD00976,ORD06142,PROD00687,1,4290,15,3646
OD00977,ORD00452,PROD00951,1,467,0,467
OD00978,ORD00360,PROD00318,1,4406,0,4406
OD00979,ORD00833,PROD01887,2,3661,0,7322
OD00980,ORD06417,PROD00510,1,1832,15,1557
OD00981,ORD01528,PROD01859,1,478,0,478
OD00982,ORD00745,PROD01322,1,4752,0,4752
OD00983,ORD05881,PROD00086,1,3398,0,3398
OD00984,ORD06865,PROD01521,1,4925,0,4925
OD00985,ORD00213,PROD00600,1,2642,0,2642
OD00986,ORD03118,PROD00663,3,2406,15,6135
OD00987,ORD07182,PROD00335,1,2427,20,1941
OD00988,ORD07144,PROD01737,2,1488,0,2976
OD00989,ORD01268,PROD00331,2,2244,0,4488
OD00990,ORD01833,PROD00965,1,1989,0,1989
OD00991,ORD05228,PROD00014,1,4660,0,4660
OD00992,ORD01521,PROD01433,1,946,0,946
OD00993,ORD02190,PROD01608,1,3617,25,2712
OD00994,ORD02539,PROD00257,1,3636,5,3454
OD00995,ORD04626,PROD00769,1,4786,0,4786
OD00996,ORD00619,PROD01870,1,4117,0,4117
OD00997,ORD05269,PROD00823,1,2834,0,2834
OD00998,ORD05738,PROD01556,1,2862,0,2862
OD00999,ORD03075,PROD00488,1,975,0,975
OD01000,ORD07761,PROD00584,3,4861,0,14583
OD01001,ORD04580,PROD00756,1,3487,25,2615
OD01002,ORD05476,PROD01608,1,1969,10,1772
OD01003,ORD03017,PROD00789,1,4958,0,4958
OD01004,ORD04916,PROD01837,1,4231,0,4231
OD01005,ORD00589,PROD00932,1,1566,0,1566
OD01006,ORD03423,PROD01629,1,4635,15,3939
OD01007,ORD07251,PROD01736,2,1965,0,3930
OD01008,ORD02318,PROD00186,1,1085,0,1085
OD01009,ORD00487,PROD00475,1,3915,0,3915
OD01010,ORD00566,PROD00065,1,3158,0,3158
OD01011,ORD04463,PROD01581,2,1785,0,3570
OD01012,ORD05252,PROD01714,1,2494,0,2494
OD01013,ORD00861,PROD01233,3,2365,0,7095
OD01014,ORD00546,PROD00277,2,862,0,1724
OD01015,ORD04965,PROD01988,2,2777,0,5554
OD01016,ORD07005,PROD00123,1,309,10,278
OD01017,ORD00080,PROD00559,1,4621,0,4621
OD01018,ORD06339,PROD01320,1,2247,0,2247
OD01019,ORD02677,PROD01727,1,3699,0,3699
OD01020,ORD05054,PROD00512,1,3222,5,3060
OD01021,ORD07678,PROD00579,1,4801,10,4320
OD01022,ORD03737,PROD00503,1,608,5,577
OD01023,ORD06643,PROD00161,2,4366,25,6549
OD01024,ORD05172,PROD00936,2,2888,0,5776
OD01025,ORD07891,PROD01339,4,885,5,3363
OD01026,ORD05247,PROD00164,1,4897,0,4897
OD01027,ORD00045,PROD01048,2,3769,0,7538
OD01028,ORD04283,PROD01359,4,3395,0,13580
OD01029,ORD06283,PROD01318,1,3321,0,3321
OD01030,ORD06294,PROD00864,3,1970,5,5614
OD01031,ORD03471,PROD01731,1,1498,0,1498
OD01032,ORD01623,PROD01333,1,2397,0,2397
OD01033,ORD00391,PROD00673,1,467,20,373
OD01034,ORD00993,PROD01820,4,2551,0,10204
OD01035,ORD07335,PROD00937,3,3001,0,9003
OD01036,ORD07405,PROD00851,1,3433,0,3433
OD01037,ORD03329,PROD01331,2,4842,0,9684
OD01038,ORD07113,PROD01182,1,963,5,914
OD01039,ORD07175,PROD00423,1,3782,5,3592
OD01040,ORD04248,PROD01766,1,4998,5,4748
OD01041,ORD00479,PROD00632,2,424,0,848
