bid_id,auction_id,user_id,bid_amount,bid_time,bid_status,is_auto_bid
BID000359,AUC00013,USER01766,4841,2024-11-05 09:44:25,outbid,Yes
BID000360,AUC00013,USER02705,5893,2024-11-05 19:08:59,outbid,No
BID000361,AUC00013,USER02444,6017,2024-11-08 10:45:01,outbid,No
BID000362,AUC00013,USER02850,7133,2024-11-08 06:53:04,outbid,Yes
BID000363,AUC00013,USER00803,7641,2024-11-04 20:09:37,outbid,Yes
BID000364,AUC00013,USER02815,9157,2024-11-05 03:50:13,outbid,Yes
BID000365,AUC00013,USER02658,10413,2024-11-04 15:54:45,outbid,Yes
BID000366,AUC00013,USER01195,11585,2024-11-06 21:44:59,outbid,No
BID000367,AUC00013,USER02010,13532,2024-11-06 22:43:50,outbid,Yes
BID000368,AUC00013,USER02450,14826,2024-11-08 04:52:36,outbid,Yes
BID000369,AUC00013,USER02179,15298,2024-11-05 10:22:36,outbid,No
BID000370,AUC00013,USER00827,15655,2024-11-07 10:56:11,outbid,Yes
BID000371,AUC00013,USER01234,15834,2024-11-05 18:44:58,outbid,No
BID000372,AUC00013,USER02374,17192,2024-11-08 00:05:56,outbid,Yes
BID000373,AUC00013,USER00220,19103,2024-11-05 19:32:01,outbid,Yes
BID000374,AUC00013,USER01277,20071,2024-11-05 21:09:14,outbid,No
BID000375,AUC00013,USER02314,21029,2024-11-06 00:11:18,outbid,No
BID000376,AUC00013,USER00677,21793,2024-11-08 04:30:22,outbid,Yes
BID000377,AUC00013,USER00242,22217,2024-11-05 01:09:47,outbid,Yes
BID000378,AUC00013,USER00796,23256,2024-11-07 17:17:18,outbid,No
BID000379,AUC00013,USER00867,24564,2024-11-06 04:09:39,outbid,No
BID000380,AUC00013,USER02255,26116,2024-11-04 08:18:28,outbid,No
BID000381,AUC00013,USER01386,26871,2024-11-07 09:42:55,outbid,No
BID000382,AUC00013,USER02821,28444,2024-11-05 20:56:43,valid,No
BID000383,AUC00013,USER02256,29234,2024-11-04 19:25:14,winning,No
BID000384,AUC00014,USER00566,3626,2024-11-29 09:11:03,outbid,Yes
BID000385,AUC00014,USER01414,5476,2024-11-30 17:41:17,valid,Yes
BID000386,AUC00014,USER01454,7188,2024-12-02 23:21:09,winning,No
BID000387,AUC00015,USER02432,2361,2024-01-23 16:41:15,outbid,No
BID000388,AUC00015,USER01116,3721,2024-01-23 07:11:39,outbid,No
BID000389,AUC00015,USER00900,4242,2024-01-25 01:39:26,outbid,Yes
BID000390,AUC00015,USER01775,5050,2024-01-21 07:03:37,outbid,No
BID000391,AUC00015,USER01956,5659,2024-01-22 02:53:39,outbid,Yes
BID000392,AUC00015,USER01061,7549,2024-01-23 17:15:37,outbid,No
BID000393,AUC00015,USER02394,8447,2024-01-22 18:49:13,valid,No
BID000394,AUC00015,USER02817,9377,2024-01-24 15:44:59,winning,Yes
BID000395,AUC00016,USER01129,1707,2023-07-19 14:10:57,outbid,Yes
BID000396,AUC00016,USER02267,3430,2023-07-19 18:37:27,outbid,Yes
BID000397,AUC00016,USER02193,4714,2023-07-19 08:28:19,outbid,Yes
BID000398,AUC00016,USER02126,6604,2023-07-19 03:37:18,outbid,Yes
BID000399,AUC00016,USER01118,8414,2023-07-19 19:03:26,outbid,Yes
BID000400,AUC00016,USER01313,10065,2023-07-19 13:17:35,valid,Yes
BID000401,AUC00016,USER02572,10859,2023-07-19 02:47:30,winning,No
BID000402,AUC00017,USER00100,1015,2025-02-28 09:03:35,outbid,Yes
BID000403,AUC00017,USER02819,2650,2025-02-27 02:23:06,outbid,No
BID000404,AUC00017,USER01031,4166,2025-02-28 10:09:11,outbid,Yes
BID000405,AUC00017,USER02237,4456,2025-02-28 03:51:16,outbid,Yes
BID000406,AUC00017,USER02417,5658,2025-02-24 14:13:36,outbid,No
BID000407,AUC00017,USER02902,7234,2025-02-24 19:16:25,outbid,No
BID000408,AUC00017,USER02405,8641,2025-03-02 18:55:37,outbid,No
BID000409,AUC00017,USER02373,8969,2025-02-26 18:40:08,outbid,No
BID000410,AUC00017,USER00377,10846,2025-02-28 11:51:46,outbid,Yes
BID000411,AUC00017,USER02705,11402,2025-03-01 18:08:05,outbid,No
BID000412,AUC00017,USER01655,13249,2025-02-28 07:37:42,outbid,No
BID000413,AUC00017,USER02463,14747,2025-02-26 01:27:51,outbid,No
BID000414,AUC00017,USER00080,16411,2025-02-28 04:13:58,outbid,No
BID000415,AUC00017,USER00315,16693,2025-03-01 13:21:50,outbid,No
BID000416,AUC00017,USER02155,17199,2025-02-27 02:12:38,outbid,Yes
BID000417,AUC00017,USER01964,18635,2025-03-02 02:32:36,outbid,Yes
BID000418,AUC00017,USER00470,19558,2025-02-24 18:21:25,outbid,Yes
BID000419,AUC00017,USER00019,21112,2025-02-24 18:47:12,outbid,No
BID000420,AUC00017,USER00332,22749,2025-02-28 04:20:42,valid,No
BID000421,AUC00017,USER01129,24249,2025-02-25 21:36:11,winning,No
BID000422,AUC00018,USER02322,1829,2022-12-26 23:02:38,outbid,Yes
BID000423,AUC00018,USER02765,2537,2022-12-22 00:04:23,outbid,Yes
BID000424,AUC00018,USER02690,2991,2022-12-29 22:07:20,outbid,Yes
BID000425,AUC00018,USER00057,4387,2022-12-23 12:49:24,outbid,No
BID000426,AUC00018,USER00195,6202,2022-12-25 07:57:49,outbid,Yes
BID000427,AUC00018,USER00780,7968,2022-12-26 04:26:46,outbid,No
BID000428,AUC00018,USER02377,8131,2022-12-26 22:31:07,outbid,Yes
BID000429,AUC00018,USER01356,9458,2022-12-26 15:43:29,valid,No
BID000430,AUC00018,USER02171,10071,2022-12-24 18:03:53,winning,Yes
BID000431,AUC00019,USER02778,3164,2025-11-11 18:11:50,outbid,No
BID000432,AUC00019,USER02563,4009,2025-11-10 09:03:01,outbid,No
BID000433,AUC00019,USER01339,5735,2025-11-12 11:21:42,outbid,No
BID000434,AUC00019,USER02032,7053,2025-11-11 23:26:20,outbid,Yes
BID000435,AUC00019,USER00875,7338,2025-11-09 20:19:37,outbid,No
BID000436,AUC00019,USER00651,8774,2025-11-10 03:18:45,outbid,No
BID000437,AUC00019,USER01957,9157,2025-11-10 19:07:43,outbid,Yes
BID000438,AUC00019,USER02699,9349,2025-11-11 08:00:03,outbid,No
BID000439,AUC00019,USER01865,11251,2025-11-11 18:26:12,outbid,Yes
BID000440,AUC00019,USER02814,12548,2025-11-10 13:04:47,outbid,Yes
BID000441,AUC00019,USER00493,13193,2025-11-10 03:50:56,outbid,No
BID000442,AUC00019,USER00465,14731,2025-11-10 00:57:01,outbid,Yes
BID000443,AUC00019,USER00001,15192,2025-11-12 16:23:18,outbid,Yes
BID000444,AUC00019,USER01517,16378,2025-11-13 02:58:15,outbid,Yes
BID000445,AUC00019,USER02019,16817,2025-11-13 21:53:13,outbid,No
BID000446,AUC00019,USER00699,16994,2025-11-11 20:43:44,outbid,Yes
BID000447,AUC00019,USER00831,18336,2025-11-12 09:22:00,outbid,Yes
BID000448,AUC00019,USER00496,18550,2025-11-11 01:48:52,outbid,Yes
BID000449,AUC00019,USER00090,18682,2025-11-13 07:10:49,outbid,Yes
BID000450,AUC00019,USER01300,19590,2025-11-13 12:22:13,outbid,No
BID000451,AUC00019,USER01687,21355,2025-11-09 11:46:03,outbid,No
BID000452,AUC00019,USER00163,21648,2025-11-12 11:35:40,outbid,Yes
BID000453,AUC00019,USER02871,23082,2025-11-12 13:35:06,outbid,No
BID000454,AUC00019,USER02660,24221,2025-11-11 10:59:27,outbid,Yes
BID000455,AUC00019,USER01071,25902,2025-11-11 09:50:26,outbid,Yes
BID000456,AUC00019,USER00726,26494,2025-11-10 13:02:45,outbid,Yes
BID000457,AUC00019,USER01090,27953,2025-11-13 19:26:02,outbid,Yes
BID000458,AUC00019,USER01419,29845,2025-11-12 10:12:30,outbid,No
BID000459,AUC00019,USER02351,31328,2025-11-09 05:57:47,outbid,No
BID000460,AUC00019,USER00134,32029,2025-11-10 06:56:25,outbid,Yes
BID000461,AUC00019,USER01475,32827,2025-11-12 15:24:30,outbid,No
BID000462,AUC00019,USER00643,34263,2025-11-11 10:14:22,outbid,No
BID000463,AUC00019,USER00245,34502,2025-11-10 19:06:37,outbid,No
BID000464,AUC00019,USER01391,35214,2025-11-11 01:56:42,outbid,Yes
BID000465,AUC00019,USER00162,36847,2025-11-12 02:12:31,outbid,No
BID000466,AUC00019,USER01362,37589,2025-11-11 23:58:28,outbid,No
BID000467,AUC00019,USER01513,38096,2025-11-10 16:31:14,outbid,No
BID000468,AUC00019,USER00202,39520,2025-11-09 22:50:11,outbid,No
BID000469,AUC00019,USER01462,40992,2025-11-12 13:55:50,outbid,Yes
BID000470,AUC00019,USER00177,41867,2025-11-10 08:05:24,outbid,No
BID000471,AUC00019,USER01577,42900,2025-11-09 23:37:03,outbid,Yes
BID000472,AUC00019,USER02702,44605,2025-11-11 23:27:05,outbid,No
BID000473,AUC00019,USER02938,45144,2025-11-12 23:26:28,outbid,No
BID000474,AUC00019,USER02708,46074,2025-11-09 13:55:27,outbid,Yes
BID000475,AUC00019,USER02085,46760,2025-11-11 22:13:11,outbid,Yes
BID000476,AUC00019,USER02343,48648,2025-11-09 23:47:16,outbid,Yes
BID000477,AUC00019,USER00449,49113,2025-11-11 04:05:34,valid,Yes
BID000478,AUC00019,USER01095,49813,2025-11-09 18:37:45,winning,Yes
BID000479,AUC00020,USER02702,2808,2024-06-07 15:35:11,outbid,No
BID000480,AUC00020,USER01406,4744,2024-06-12 07:09:29,outbid,No
BID000481,AUC00020,USER02350,4850,2024-06-12 05:56:32,outbid,No
BID000482,AUC00020,USER00042,6763,2024-06-09 11:28:46,outbid,Yes
BID000483,AUC00020,USER02817,7901,2024-06-08 01:31:46,outbid,Yes
BID000484,AUC00020,USER01509,8042,2024-06-10 15:09:48,outbid,No
BID000485,AUC00020,USER00931,9791,2024-06-08 20:21:26,outbid,Yes
BID000486,AUC00020,USER00702,10278,2024-06-07 13:35:57,outbid,No
BID000487,AUC00020,USER00218,10709,2024-06-10 13:27:34,outbid,Yes
BID000488,AUC00020,USER01487,12214,2024-06-13 06:48:28,outbid,Yes
BID000489,AUC00020,USER00115,14093,2024-06-09 10:42:25,outbid,Yes
BID000490,AUC00020,USER01181,14289,2024-06-12 09:32:48,outbid,No
BID000491,AUC00020,USER01344,15843,2024-06-09 11:49:36,outbid,Yes
BID000492,AUC00020,USER00369,16581,2024-06-08 21:29:59,outbid,No
BID000493,AUC00020,USER01239,18262,2024-06-08 10:37:41,outbid,No
BID000494,AUC00020,USER00465,18498,2024-06-11 07:33:12,outbid,Yes
BID000495,AUC00020,USER02211,19135,2024-06-07 21:26:41,outbid,Yes
BID000496,AUC00020,USER00542,20253,2024-06-10 23:21:58,outbid,No
BID000497,AUC00020,USER01643,21897,2024-06-08 03:58:47,outbid,Yes
BID000498,AUC00020,USER01262,22364,2024-06-12 06:00:44,outbid,No
BID000499,AUC00020,USER01469,22814,2024-06-09 17:52:33,outbid,Yes
BID000500,AUC00020,USER01811,23963,2024-06-07 10:35:25,outbid,No
BID000501,AUC00020,USER00835,25737,2024-06-10 23:23:57,outbid,No
BID000502,AUC00020,USER02536,27005,2024-06-11 19:11:58,outbid,Yes
BID000503,AUC00020,USER00720,28709,2024-06-11 22:17:19,outbid,No
BID000504,AUC00020,USER02061,30291,2024-06-09 06:52:16,outbid,No
BID000505,AUC00020,USER00773,31788,2024-06-10 05:38:35,outbid,Yes
BID000506,AUC00020,USER01582,32046,2024-06-09 15:29:53,outbid,No
BID000507,AUC00020,USER02353,32284,2024-06-11 15:10:55,outbid,No
BID000508,AUC00020,USER01783,33831,2024-06-14 01:03:47,outbid,Yes
BID000509,AUC00020,USER02715,34208,2024-06-09 07:58:38,valid,Yes
BID000510,AUC00020,USER00327,35065,2024-06-11 06:44:46,winning,Yes
BID000511,AUC00021,USER00731,2953,2025-10-02 05:12:37,outbid,No
BID000512,AUC00021,USER02627,4534,2025-10-02 06:49:13,outbid,No
BID000513,AUC00021,USER02738,5857,2025-09-28 05:28:36,outbid,Yes
BID000514,AUC00021,USER00752,7324,2025-09-30 15:46:07,outbid,Yes
BID000515,AUC00021,USER00171,8964,2025-09-27 00:43:43,outbid,Yes
BID000516,AUC00021,USER01715,10781,2025-10-01 22:08:21,outbid,No
BID000517,AUC00021,USER00053,12382,2025-09-26 00:51:47,outbid,Yes
BID000518,AUC00021,USER01859,13773,2025-10-01 12:31:58,outbid,No
BID000519,AUC00021,USER01140,15302,2025-10-04 14:21:20,outbid,No
BID000520,AUC00021,USER02368,16345,2025-10-01 04:05:38,outbid,Yes
BID000521,AUC00021,USER02720,18325,2025-09-27 05:58:50,outbid,No
BID000522,AUC00021,USER00246,19020,2025-10-01 11:17:05,outbid,No
BID000523,AUC00021,USER02052,20690,2025-09-27 12:45:43,outbid,Yes
BID000524,AUC00021,USER01393,21169,2025-09-29 02:38:55,outbid,No
BID000525,AUC00021,USER00997,23020,2025-10-01 15:02:23,outbid,No
BID000526,AUC00021,USER02567,24898,2025-10-01 02:26:23,outbid,Yes
BID000527,AUC00021,USER00320,26812,2025-10-04 16:47:52,outbid,No
BID000528,AUC00021,USER01524,28335,2025-10-03 17:25:29,outbid,Yes
BID000529,AUC00021,USER02104,28890,2025-10-04 15:03:44,outbid,No
BID000530,AUC00021,USER01794,29874,2025-10-03 17:21:57,outbid,No
BID000531,AUC00021,USER00580,31234,2025-10-01 17:55:08,outbid,Yes
BID000532,AUC00021,USER00025,33171,2025-10-02 05:52:00,outbid,Yes
BID000533,AUC00021,USER01037,35053,2025-09-28 11:48:33,valid,Yes
BID000534,AUC00021,USER02229,35377,2025-10-02 10:55:27,winning,Yes
BID000535,AUC00022,USER01513,2436,2025-01-16 08:10:41,outbid,No
BID000536,AUC00022,USER00313,2900,2025-01-16 21:04:06,outbid,Yes
BID000537,AUC00022,USER02607,4764,2025-01-18 20:24:21,outbid,Yes
BID000538,AUC00022,USER02690,5301,2025-01-15 23:02:29,outbid,No
BID000539,AUC00022,USER01548,5576,2025-01-18 01:35:24,outbid,No
BID000540,AUC00022,USER00709,5992,2025-01-18 22:39:09,outbid,No
BID000541,AUC00022,USER02963,7622,2025-01-19 11:27:35,outbid,Yes
BID000542,AUC00022,USER02643,8292,2025-01-19 11:11:31,outbid,Yes
BID000543,AUC00022,USER00746,9522,2025-01-17 19:53:25,outbid,No
BID000544,AUC00022,USER01501,11086,2025-01-18 16:59:50,outbid,Yes
BID000545,AUC00022,USER00322,12736,2025-01-18 08:19:21,outbid,Yes
BID000546,AUC00022,USER00135,13414,2025-01-18 20:14:34,outbid,No
BID000547,AUC00022,USER00651,14810,2025-01-16 11:56:44,outbid,Yes
BID000548,AUC00022,USER01713,16250,2025-01-18 22:00:49,outbid,No
BID000549,AUC00022,USER00167,17268,2025-01-17 03:14:28,outbid,Yes
BID000550,AUC00022,USER02948,17426,2025-01-19 07:43:27,outbid,Yes
BID000551,AUC00022,USER01280,17952,2025-01-17 06:43:45,outbid,No
BID000552,AUC00022,USER01270,18680,2025-01-18 12:34:20,outbid,No
BID000553,AUC00022,USER00020,20358,2025-01-19 08:30:37,outbid,No
BID000554,AUC00022,USER01703,20815,2025-01-17 06:30:50,outbid,No
BID000555,AUC00022,USER02068,22045,2025-01-16 05:58:51,outbid,Yes
BID000556,AUC00022,USER00816,23297,2025-01-15 18:29:17,outbid,No
BID000557,AUC00022,USER02648,25040,2025-01-15 18:30:52,outbid,No
BID000558,AUC00022,USER01518,26781,2025-01-16 13:50:15,outbid,No
BID000559,AUC00022,USER02675,28125,2025-01-17 13:31:40,outbid,No
BID000560,AUC00022,USER01722,29287,2025-01-18 10:20:45,outbid,No
BID000561,AUC00022,USER01627,31173,2025-01-16 11:05:18,valid,No
BID000562,AUC00022,USER01569,32126,2025-01-18 00:42:46,winning,No
BID000563,AUC00023,USER00843,1471,2023-06-16 12:29:23,outbid,Yes
BID000564,AUC00023,USER00525,2814,2023-06-17 17:02:09,outbid,No
BID000565,AUC00023,USER00729,4724,2023-06-13 19:53:54,outbid,Yes
BID000566,AUC00023,USER01438,5934,2023-06-16 12:21:37,outbid,No
BID000567,AUC00023,USER00295,7735,2023-06-15 03:40:23,outbid,No
BID000568,AUC00023,USER01948,9210,2023-06-15 12:47:13,outbid,Yes
BID000569,AUC00023,USER02658,10947,2023-06-14 17:23:24,outbid,No
BID000570,AUC00023,USER01297,12364,2023-06-16 19:52:59,outbid,No
BID000571,AUC00023,USER02288,12747,2023-06-15 15:05:31,outbid,No
BID000572,AUC00023,USER00538,14506,2023-06-14 16:28:34,outbid,Yes
BID000573,AUC00023,USER01992,16267,2023-06-17 19:11:59,outbid,No
BID000574,AUC00023,USER02682,17565,2023-06-16 05:20:41,outbid,No
BID000575,AUC00023,USER00018,18587,2023-06-14 00:57:45,outbid,Yes
BID000576,AUC00023,USER00029,19974,2023-06-17 21:30:27,outbid,No
BID000577,AUC00023,USER01567,21877,2023-06-14 13:29:33,outbid,Yes
BID000578,AUC00023,USER00712,23562,2023-06-15 05:18:22,outbid,Yes
BID000579,AUC00023,USER02608,25161,2023-06-14 00:19:13,outbid,Yes
BID000580,AUC00023,USER00798,25868,2023-06-15 20:43:37,outbid,Yes
BID000581,AUC00023,USER02309,26923,2023-06-15 06:44:55,outbid,No
BID000582,AUC00023,USER01191,27491,2023-06-13 10:16:10,outbid,No
BID000583,AUC00023,USER02939,27593,2023-06-17 20:54:47,outbid,Yes
BID000584,AUC00023,USER02951,28823,2023-06-17 01:06:33,valid,Yes
BID000585,AUC00023,USER00689,30176,2023-06-15 16:51:04,winning,Yes
BID000586,AUC00024,USER02011,1640,2024-08-23 04:55:10,outbid,No
BID000587,AUC00024,USER01730,2744,2024-08-20 14:57:32,outbid,Yes
BID000588,AUC00024,USER02811,3129,2024-08-23 13:57:10,outbid,Yes
BID000589,AUC00024,USER00063,3360,2024-08-19 19:49:59,outbid,Yes
BID000590,AUC00024,USER01594,4678,2024-08-21 23:11:40,outbid,No
BID000591,AUC00024,USER01989,5687,2024-08-25 17:16:34,outbid,Yes
BID000592,AUC00024,USER01416,6163,2024-08-17 02:15:56,outbid,Yes
BID000593,AUC00024,USER01449,6666,2024-08-19 10:40:27,outbid,No
BID000594,AUC00024,USER02786,7665,2024-08-17 05:18:37,valid,No
BID000595,AUC00024,USER02966,8674,2024-08-23 02:34:42,winning,Yes
BID000596,AUC00025,USER00198,1293,2025-07-16 11:54:40,outbid,No
BID000597,AUC00025,USER00968,3134,2025-07-16 16:30:55,outbid,No
BID000598,AUC00025,USER02612,4422,2025-07-16 19:50:04,outbid,No
BID000599,AUC00025,USER02071,5468,2025-07-16 18:24:35,outbid,No
BID000600,AUC00025,USER01636,5780,2025-07-16 00:47:53,outbid,No
BID000601,AUC00025,USER02402,6533,2025-07-15 23:27:31,outbid,No
BID000602,AUC00025,USER01490,8497,2025-07-16 11:58:55,outbid,No
BID000603,AUC00025,USER01207,8949,2025-07-16 08:06:35,outbid,No
BID000604,AUC00025,USER02047,10705,2025-07-16 08:54:23,outbid,Yes
BID000605,AUC00025,USER00638,11944,2025-07-16 07:51:05,outbid,No
BID000606,AUC00025,USER01306,12151,2025-07-16 09:28:24,outbid,No
BID000607,AUC00025,USER01185,13667,2025-07-16 02:06:07,outbid,No
BID000608,AUC00025,USER00014,15508,2025-07-16 03:09:54,outbid,Yes
BID000609,AUC00025,USER02835,16587,2025-07-15 23:08:37,outbid,No
BID000610,AUC00025,USER02690,18067,2025-07-15 23:35:28,outbid,No
BID000611,AUC00025,USER01248,19858,2025-07-16 20:22:41,outbid,No
BID000612,AUC00025,USER00603,20355,2025-07-16 11:29:21,outbid,Yes
BID000613,AUC00025,USER01963,21194,2025-07-16 09:46:50,outbid,Yes
BID000614,AUC00025,USER00666,21913,2025-07-16 11:14:29,outbid,No
BID000615,AUC00025,USER00605,22743,2025-07-16 17:10:42,outbid,No
BID000616,AUC00025,USER01905,23767,2025-07-16 15:38:49,outbid,No
BID000617,AUC00025,USER00925,25248,2025-07-16 19:40:43,outbid,Yes
BID000618,AUC00025,USER01636,25446,2025-07-16 08:21:24,outbid,Yes
BID000619,AUC00025,USER00141,25561,2025-07-16 08:33:46,outbid,No
BID000620,AUC00025,USER01084,27100,2025-07-16 17:26:13,outbid,No
BID000621,AUC00025,USER02520,27866,2025-07-16 08:24:39,outbid,Yes
BID000622,AUC00025,USER01823,28350,2025-07-16 04:14:48,outbid,No
BID000623,AUC00025,USER02634,30218,2025-07-16 14:55:44,outbid,No
BID000624,AUC00025,USER00888,31554,2025-07-16 03:58:00,outbid,Yes
BID000625,AUC00025,USER02396,31735,2025-07-16 06:34:38,valid,No
BID000626,AUC00025,USER02879,32926,2025-07-16 06:52:38,winning,Yes
BID000627,AUC00026,USER02695,3111,2025-06-05 19:54:20,outbid,Yes
BID000628,AUC00026,USER01109,3395,2025-06-05 05:45:49,outbid,No
BID000629,AUC00026,USER00831,4955,2025-06-04 08:26:19,outbid,No
BID000630,AUC00026,USER00682,5232,2025-06-04 15:52:07,outbid,Yes
BID000631,AUC00026,USER02457,6900,2025-06-04 18:16:55,outbid,No
BID000632,AUC00026,USER02351,8838,2025-06-03 16:28:29,outbid,Yes
BID000633,AUC00026,USER00860,10543,2025-06-05 21:05:38,outbid,No
BID000634,AUC00026,USER00901,11699,2025-06-03 17:29:40,outbid,No
BID000635,AUC00026,USER00433,13377,2025-06-03 12:46:37,outbid,Yes
BID000636,AUC00026,USER01640,15066,2025-06-05 04:38:39,outbid,No
BID000637,AUC00026,USER01407,16271,2025-06-06 02:29:02,outbid,Yes
BID000638,AUC00026,USER01864,18233,2025-06-03 11:13:14,outbid,Yes
BID000639,AUC00026,USER01236,18349,2025-06-06 15:36:39,outbid,Yes
BID000640,AUC00026,USER00441,19298,2025-06-06 23:23:29,outbid,No
BID000641,AUC00026,USER02077,19833,2025-06-05 02:15:12,outbid,Yes
BID000642,AUC00026,USER00314,20537,2025-06-04 12:14:39,outbid,Yes
BID000643,AUC00026,USER01203,21993,2025-06-06 11:32:17,outbid,Yes
BID000644,AUC00026,USER02563,23726,2025-06-05 00:45:45,outbid,No
BID000645,AUC00026,USER00721,25353,2025-06-06 15:39:32,outbid,No
BID000646,AUC00026,USER01734,26529,2025-06-06 06:15:41,outbid,Yes
BID000647,AUC00026,USER01558,27901,2025-06-03 16:28:17,outbid,Yes
BID000648,AUC00026,USER00234,29163,2025-06-06 16:59:49,outbid,No
BID000649,AUC00026,USER02406,29903,2025-06-04 15:03:35,outbid,Yes
BID000650,AUC00026,USER01777,31656,2025-06-04 14:34:35,outbid,Yes
BID000651,AUC00026,USER00656,33214,2025-06-03 10:03:54,outbid,Yes
BID000652,AUC00026,USER02011,34168,2025-06-03 15:43:38,valid,No
BID000653,AUC00026,USER00379,35955,2025-06-03 14:10:08,winning,Yes
BID000654,AUC00027,USER00865,1569,2023-10-03 23:47:14,outbid,Yes
BID000655,AUC00027,USER02199,3269,2023-10-05 22:08:06,outbid,No
BID000656,AUC00027,USER02168,4892,2023-10-08 12:39:35,outbid,Yes
BID000657,AUC00027,USER02074,6081,2023-10-06 14:52:57,outbid,Yes
BID000658,AUC00027,USER01411,7677,2023-10-07 21:59:09,outbid,Yes
BID000659,AUC00027,USER00818,8585,2023-10-04 18:28:06,outbid,Yes
BID000660,AUC00027,USER01037,10402,2023-10-08 17:00:57,outbid,Yes
BID000661,AUC00027,USER02825,10807,2023-10-05 22:43:11,outbid,No
BID000662,AUC00027,USER02319,12655,2023-10-05 12:55:28,outbid,Yes
BID000663,AUC00027,USER02996,14269,2023-10-08 04:11:02,outbid,No
BID000664,AUC00027,USER00271,15795,2023-10-07 06:12:10,outbid,Yes
BID000665,AUC00027,USER00734,17406,2023-10-09 00:36:55,outbid,No
BID000666,AUC00027,USER02773,19160,2023-10-06 09:51:25,outbid,Yes
BID000667,AUC00027,USER00181,19297,2023-10-01 22:31:20,outbid,No
BID000668,AUC00027,USER01145,20727,2023-10-03 14:27:19,outbid,Yes
BID000669,AUC00027,USER02043,21119,2023-10-05 04:54:49,outbid,Yes
BID000670,AUC00027,USER01505,22433,2023-10-04 16:31:38,outbid,No
BID000671,AUC00027,USER02601,23586,2023-10-09 06:10:39,outbid,Yes
BID000672,AUC00027,USER00113,25503,2023-10-04 23:54:45,outbid,Yes
BID000673,AUC00027,USER02230,26875,2023-10-07 22:17:50,outbid,Yes
BID000674,AUC00027,USER00614,27789,2023-10-03 00:20:06,outbid,No
BID000675,AUC00027,USER02825,29446,2023-10-05 01:27:16,outbid,No
BID000676,AUC00027,USER02462,31024,2023-10-04 08:25:03,outbid,No
BID000677,AUC00027,USER01183,32814,2023-10-02 23:15:07,outbid,Yes
BID000678,AUC00027,USER01649,32960,2023-10-04 05:00:56,valid,No
BID000679,AUC00027,USER00886,34464,2023-10-06 17:00:30,winning,No
