item_id,seller_id,item_name,category,sub_category,starting_price,reserve_price,buy_now_price,item_condition,created_date
ITEM01106,USER00796,Dell XPS 13 Laptop,Home,Decor,28457,33759,47032,used,2024-08-26
ITEM01107,USER01768,Wooden Dining Table,Home,Furniture,4763,10343,24816,new,2025-10-19
ITEM01108,USER00010,Office Chair,Vehicles,Car,10511,20376,32041,used,2022-05-22
ITEM01109,USER01232,Vintage Coin Collection,Collectibles,Antiques,27919,36506,54400,used,2023-11-20
ITEM01110,USER00764,Canon DSLR Camera,Collectibles,Art,32002,40257,44870,used,2024-05-24
ITEM01111,USER00294,iPhone 13 Pro,Collectibles,Coins,1604,5633,20959,new,2022-02-02
ITEM01112,USER00216,Dell XPS 13 Laptop,Electronics,Laptop,17382,25069,35018,used,2025-10-07
ITEM01113,USER00504,Samsung Galaxy S22,Electronics,Laptop,2469,8241,20031,new,2022-05-06
ITEM01114,USER02949,Office Chair,Home,Furniture,7083,12856,29407,new,2024-05-30
ITEM01115,USER00502,Wooden Dining Table,Vehicles,Car,23808,25351,36720,new,2023-03-27
ITEM01116,USER00106,Gaming Keyboard,Vehicles,Bike,5876,12751,32466,used,2023-12-07
ITEM01117,USER00357,Sony WH-1000XM4 Headphones,Home,Decor,34111,34859,51850,new,2025-06-16
ITEM01118,USER02191,Vintage Coin Collection,Collectibles,Art,27287,36918,54914,used,2024-10-23
ITEM01119,USER00289,Antique Wall Clock,Fashion,Men Clothing,3810,8337,16584,new,2022-12-02
ITEM01120,USER00951,Used Honda City Car,Home,Furniture,1728,2945,21795,used,2022-05-31
ITEM01121,USER02222,Rolex Style Watch,Fashion,Men Clothing,22704,28245,37548,used,2023-04-12
ITEM01122,USER00686,Sony WH-1000XM4 Headphones,Electronics,Laptop,43178,51203,59524,used,2023-08-06
ITEM01123,USER02548,Kitchen Mixer Grinder,Fashion,Shoes,9050,9554,20233,used,2022-09-22
ITEM01124,USER00146,Canon DSLR Camera,Collectibles,Antiques,27371,30301,35874,used,2024-02-01
ITEM01125,USER02769,Samsung Galaxy S22,Fashion,Watches,30271,34712,42722,used,2022-10-29
ITEM01126,USER01639,Dell XPS 13 Laptop,Electronics,Mobile,46777,48313,68203,new,2024-01-18
ITEM01127,USER02519,Dell XPS 13 Laptop,Electronics,Headphones,6525,14716,22781,used,2023-01-03
ITEM01128,USER01960,Antique Wall Clock,Electronics,Mobile,9403,11494,24331,used,2023-12-12
ITEM01129,USER01660,Leather Jacket,Electronics,Headphones,33630,39148,57219,used,2025-10-02
ITEM01130,USER00996,Antique Wall Clock,Collectibles,Antiques,12652,15792,25507,new,2025-12-30
ITEM01131,USER02825,Wooden Dining Table,Collectibles,Art,44967,45475,54376,used,2024-07-18
ITEM01132,USER00575,Canon DSLR Camera,Home,Kitchen,28308,30906,40592,used,2023-06-22
ITEM01133,USER01322,Office Chair,Fashion,Women Clothing,27883,35699,51361,new,2025-04-27
ITEM01134,USER02963,Gaming Keyboard,Vehicles,Car,757,7196,26650,used,2024-05-29
ITEM01135,USER02142,Wooden Dining Table,Fashion,Shoes,5271,9501,15556,new,2024-08-03
ITEM01136,USER00316,Rolex Style Watch,Electronics,Camera,34387,36219,39688,new,2022-06-07
ITEM01137,USER02655,Sony WH-1000XM4 Headphones,Fashion,Shoes,13619,17538,21366,new,2025-09-04
ITEM01138,USER00857,Canon DSLR Camera,Home,Kitchen,49023,56101,75970,used,2022-07-24
ITEM01139,USER00975,Vintage Coin Collection,Vehicles,Bike,30744,36164,48605,used,2025-10-07
ITEM01140,USER01529,Vintage Coin Collection,Electronics,Headphones,35213,38472,58290,new,2023-01-22
ITEM01141,USER02363,Wooden Dining Table,Home,Furniture,48709,56289,58580,new,2022-09-13
ITEM01142,USER02348,Samsung Galaxy S22,Home,Kitchen,23711,26083,35683,new,2025-12-27
ITEM01143,USER02051,Dell XPS 13 Laptop,Fashion,Women Clothing,12036,18371,26466,new,2024-12-04
ITEM01144,USER01412,Sony WH-1000XM4 Headphones,Collectibles,Art,34202,41661,43639,used,2022-05-09
ITEM01145,USER00417,Nike Running Shoes,Home,Decor,1913,11301,28835,new,2022-07-17
ITEM01146,USER01566,Dell XPS 13 Laptop,Fashion,Women Clothing,4435,13146,23368,new,2022-02-01
ITEM01147,USER01041,Dell XPS 13 Laptop,Home,Kitchen,10488,17105,22036,used,2022-07-10
ITEM01148,USER01938,Used Honda City Car,Electronics,Laptop,48013,51007,57530,new,2025-09-10
ITEM01149,USER02327,Yamaha Bike,Vehicles,Car,3035,5202,19444,used,2024-11-17
ITEM01150,USER02911,Nike Running Shoes,Vehicles,Bike,42105,50553,53346,used,2025-05-25
ITEM01151,USER01062,Antique Wall Clock,Collectibles,Art,12330,16381,36044,used,2022-07-20
ITEM01152,USER02639,Kitchen Mixer Grinder,Electronics,Camera,3809,11573,26419,used,2023-11-22
ITEM01153,USER01534,Wooden Dining Table,Electronics,Mobile,46900,56144,75997,new,2022-09-06
ITEM01154,USER01007,Rolex Style Watch,Home,Decor,27321,29997,40974,new,2024-02-01
ITEM01155,USER01699,Nike Running Shoes,Vehicles,Bike,40402,50298,69939,new,2023-04-19
ITEM01156,USER02143,Yamaha Bike,Home,Kitchen,17671,23770,32069,new,2025-12-05
ITEM01157,USER00687,Rolex Style Watch,Vehicles,Car,24721,31425,47503,new,2024-02-16
ITEM01158,USER01592,Sony WH-1000XM4 Headphones,Home,Decor,23919,30256,33942,new,2025-05-10
ITEM01159,USER00723,Gaming Keyboard,Vehicles,Bike,10865,14874,18303,new,2024-12-28
ITEM01160,USER01305,Office Chair,Vehicles,Bike,3185,12475,26815,used,2025-08-24
ITEM01161,USER02513,Sony WH-1000XM4 Headphones,Electronics,Camera,36169,36922,52140,used,2022-11-18
ITEM01162,USER02858,Kitchen Mixer Grinder,Home,Furniture,18300,26663,40125,used,2022-03-13
ITEM01163,USER01860,Samsung Galaxy S22,Electronics,Camera,29575,35800,52588,new,2022-07-31
ITEM01164,USER01874,Nike Running Shoes,Fashion,Men Clothing,40991,45261,47251,used,2023-03-19
ITEM01165,USER00289,Leather Jacket,Electronics,Laptop,2149,7771,16178,new,2023-04-23
ITEM01166,USER00242,Gaming Keyboard,Electronics,Headphones,24205,32758,47447,new,2023-06-02
ITEM01167,USER02217,Antique Wall Clock,Collectibles,Art,30376,39866,53942,new,2025-07-25
ITEM01168,USER00736,Used Honda City Car,Electronics,Headphones,47214,51001,67781,used,2025-06-10
ITEM01169,USER02023,Dell XPS 13 Laptop,Fashion,Women Clothing,26115,33253,43208,used,2022-01-04
ITEM01170,USER01875,Antique Wall Clock,Home,Kitchen,31173,34534,39140,new,2022-02-11
ITEM01171,USER02605,Vintage Coin Collection,Vehicles,Car,33008,42367,45424,used,2025-04-30
ITEM01172,USER01108,Gaming Keyboard,Home,Furniture,11381,17342,20095,new,2024-05-23
ITEM01173,USER01040,Gaming Keyboard,Electronics,Camera,30869,35338,43299,new,2024-06-20
ITEM01174,USER00605,Vintage Coin Collection,Home,Furniture,34546,44317,63472,new,2022-07-05
ITEM01175,USER00357,Office Chair,Electronics,Mobile,6956,13094,31290,new,2022-05-09
ITEM01176,USER01148,Wooden Dining Table,Fashion,Men Clothing,25036,32966,46815,new,2024-02-27
ITEM01177,USER01339,Rolex Style Watch,Vehicles,Car,6976,9002,16295,used,2022-02-12
ITEM01178,USER01509,Wooden Dining Table,Home,Furniture,28990,36742,51676,new,2022-05-10
ITEM01179,USER01614,iPhone 13 Pro,Home,Decor,33829,37071,56140,new,2025-04-21
ITEM01180,USER01852,Antique Wall Clock,Collectibles,Antiques,9202,18994,37615,new,2023-02-24
ITEM01181,USER02427,iPhone 13 Pro,Vehicles,Bike,40182,47603,62683,new,2025-12-31
ITEM01182,USER01944,Gaming Keyboard,Fashion,Women Clothing,12811,13862,15301,used,2025-04-04
ITEM01183,USER00780,Antique Wall Clock,Fashion,Shoes,42990,43755,61014,used,2022-03-24
ITEM01184,USER00259,iPhone 13 Pro,Electronics,Headphones,16532,22649,28914,new,2025-10-05
ITEM01185,USER00169,Nike Running Shoes,Home,Kitchen,28179,35298,48694,used,2025-06-28
ITEM01186,USER00011,Nike Running Shoes,Home,Furniture,2499,8862,11332,new,2025-01-26
ITEM01187,USER02405,Samsung Galaxy S22,Electronics,Headphones,5785,7613,14569,used,2025-08-08
ITEM01188,USER01789,Used Honda City Car,Collectibles,Coins,24920,25584,36015,used,2023-10-26
ITEM01189,USER02938,Gaming Keyboard,Fashion,Men Clothing,45539,49670,65848,used,2025-04-02
ITEM01190,USER01660,Gaming Keyboard,Home,Kitchen,38133,46103,62304,new,2022-12-31
ITEM01191,USER02551,Canon DSLR Camera,Vehicles,Bike,42538,47083,66361,used,2024-01-06
ITEM01192,USER01586,Vintage Coin Collection,Home,Furniture,7191,14106,22281,used,2024-03-04
ITEM01193,USER02594,Dell XPS 13 Laptop,Home,Furniture,12996,19306,36089,new,2024-06-17
ITEM01194,USER00569,Vintage Coin Collection,Electronics,Laptop,12764,19084,24833,used,2022-11-20
ITEM01195,USER01663,Canon DSLR Camera,Electronics,Mobile,45740,51915,63318,used,2025-03-27
ITEM01196,USER00033,Wooden Dining Table,Fashion,Watches,28768,33512,43005,used,2024-10-08
ITEM01197,USER00636,Canon DSLR Camera,Collectibles,Art,4118,8161,20670,new,2022-10-24
ITEM01198,USER00640,Yamaha Bike,Fashion,Watches,18256,22422,41264,new,2023-11-10
ITEM01199,USER01343,Vintage Coin Collection,Electronics,Mobile,23365,30209,32844,new,2024-07-24
ITEM01200,USER00507,Dell XPS 13 Laptop,Collectibles,Coins,18752,19437,24185,used,2022-06-03
ITEM01201,USER02962,Gaming Keyboard,Vehicles,Car,4547,8082,9128,new,2022-01-01
ITEM01202,USER02965,Kitchen Mixer Grinder,Vehicles,Car,20216,28879,47344,new,2024-08-14
ITEM01203,USER02000,Used Honda City Car,Home,Decor,25995,32836,45862,new,2022-05-13
ITEM01204,USER00315,Gaming Keyboard,Collectibles,Art,30040,30884,41147,new,2025-12-01
ITEM01205,USER02987,Gaming Keyboard,Electronics,Headphones,2873,10681,28870,new,2024-05-07
ITEM01206,USER02710,Vintage Coin Collection,Electronics,Mobile,30492,33852,34894,used,2023-04-07
ITEM01207,USER01768,Nike Running Shoes,Electronics,Mobile,36216,44807,56212,new,2022-01-16
ITEM01208,USER01983,Office Chair,Collectibles,Coins,3973,11919,29050,used,2024-07-10
ITEM01209,USER00387,Leather Jacket,Fashion,Shoes,17683,24617,28318,used,2022-04-15
ITEM01210,USER01046,Vintage Coin Collection,Home,Kitchen,21995,25593,38938,new,2022-01-05
ITEM01211,USER00267,iPhone 13 Pro,Electronics,Laptop,44174,45867,59348,new,2023-04-27
ITEM01212,USER00875,Rolex Style Watch,Vehicles,Bike,11580,17602,30660,new,2025-01-24
ITEM01213,USER01054,Dell XPS 13 Laptop,Collectibles,Coins,8170,10368,21192,new,2023-12-24
ITEM01214,USER02850,Sony WH-1000XM4 Headphones,Home,Furniture,36483,45891,61237,new,2023-01-04
ITEM01215,USER02581,Samsung Galaxy S22,Home,Kitchen,20098,27645,29122,used,2023-04-01
ITEM01216,USER02373,Used Honda City Car,Fashion,Women Clothing,26064,35209,36670,used,2025-03-13
ITEM01217,USER02859,Samsung Galaxy S22,Fashion,Men Clothing,41607,43128,45294,used,2023-05-10
ITEM01218,USER00169,Wooden Dining Table,Electronics,Laptop,9189,15493,32453,new,2023-01-04
ITEM01219,USER01960,iPhone 13 Pro,Fashion,Men Clothing,37092,41631,50814,used,2023-03-07
ITEM01220,USER01567,Used Honda City Car,Vehicles,Car,33078,41373,54024,new,2022-03-15
ITEM01221,USER00963,Leather Jacket,Electronics,Laptop,11917,15578,30844,new,2022-10-30
ITEM01222,USER00964,Vintage Coin Collection,Collectibles,Art,3314,12792,29522,new,2022-05-10
ITEM01223,USER00335,Yamaha Bike,Fashion,Shoes,33009,41806,51426,used,2022-08-15
ITEM01224,USER01956,Yamaha Bike,Home,Kitchen,35586,42213,59707,used,2022-12-11
ITEM01225,USER00041,Kitchen Mixer Grinder,Vehicles,Car,48085,50700,65452,used,2023-12-08
ITEM01226,USER00217,Vintage Coin Collection,Collectibles,Antiques,13624,16942,28130,used,2025-11-22
ITEM01227,USER01125,Wooden Dining Table,Collectibles,Art,33282,39884,48133,used,2025-04-21
ITEM01228,USER02920,iPhone 13 Pro,Home,Kitchen,38584,42149,47434,used,2025-12-24
ITEM01229,USER01446,iPhone 13 Pro,Electronics,Mobile,23386,31168,49843,used,2024-01-18
ITEM01230,USER02351,Wooden Dining Table,Collectibles,Art,7595,13669,19450,used,2022-06-10
ITEM01231,USER00409,Dell XPS 13 Laptop,Home,Furniture,20873,22791,37866,new,2024-09-27
ITEM01232,USER00785,Nike Running Shoes,Fashion,Men Clothing,6670,13296,25482,used,2022-10-22
ITEM01233,USER00988,iPhone 13 Pro,Fashion,Shoes,16161,22912,28243,used,2025-10-13
ITEM01234,USER02718,Wooden Dining Table,Vehicles,Car,24750,33423,44270,new,2022-09-08
ITEM01235,USER01186,Nike Running Shoes,Home,Kitchen,30213,31551,43011,new,2023-03-19
ITEM01236,USER02516,Rolex Style Watch,Collectibles,Coins,24304,27462,44632,used,2022-10-07
ITEM01237,USER01571,Wooden Dining Table,Vehicles,Car,49813,57032,75323,new,2025-10-18
ITEM01238,USER00044,Antique Wall Clock,Vehicles,Bike,3303,9230,27891,new,2023-02-07
ITEM01239,USER01788,Nike Running Shoes,Collectibles,Antiques,36868,43650,56482,new,2023-11-08
ITEM01240,USER02231,Nike Running Shoes,Vehicles,Car,2972,4738,17915,new,2022-10-31
ITEM01241,USER01164,Yamaha Bike,Electronics,Laptop,996,9940,27364,new,2025-07-14
ITEM01242,USER00037,Samsung Galaxy S22,Home,Kitchen,12114,20351,22928,new,2024-05-29
ITEM01243,USER02022,Nike Running Shoes,Fashion,Watches,8668,15707,33060,used,2022-04-27
ITEM01244,USER02824,Canon DSLR Camera,Home,Furniture,6458,15754,34694,new,2023-12-17
ITEM01245,USER01667,Wooden Dining Table,Electronics,Laptop,46437,47855,52787,new,2022-06-02
ITEM01246,USER00720,Antique Wall Clock,Fashion,Men Clothing,28497,35170,46129,new,2025-08-26
ITEM01247,USER01670,Gaming Keyboard,Electronics,Mobile,5380,9665,26746,used,2022-07-09
ITEM01248,USER00826,Leather Jacket,Vehicles,Bike,36712,37259,47428,used,2025-07-22
ITEM01249,USER01748,Leather Jacket,Electronics,Laptop,6171,8175,10257,new,2024-03-16
ITEM01250,USER02556,Wooden Dining Table,Collectibles,Antiques,49423,57762,71820,used,2022-04-05
ITEM01251,USER00142,Leather Jacket,Collectibles,Coins,47259,56126,69921,new,2023-07-27
ITEM01252,USER01241,Nike Running Shoes,Fashion,Watches,43290,45297,53953,used,2023-10-06
ITEM01253,USER00628,Used Honda City Car,Collectibles,Coins,36138,39601,47190,new,2022-02-20
ITEM01254,USER00495,Kitchen Mixer Grinder,Vehicles,Bike,11732,12860,15070,used,2025-01-15
ITEM01255,USER02083,iPhone 13 Pro,Vehicles,Bike,37825,47539,49525,new,2025-01-25
ITEM01256,USER02545,Wooden Dining Table,Electronics,Camera,10740,16055,31705,used,2022-03-20
ITEM01257,USER01138,Kitchen Mixer Grinder,Fashion,Women Clothing,6386,11650,14696,new,2024-11-09
ITEM01258,USER01445,Used Honda City Car,Fashion,Women Clothing,42120,48670,64622,used,2024-12-12
ITEM01259,USER02022,Wooden Dining Table,Collectibles,Coins,22041,26161,29514,new,2023-12-01
ITEM01260,USER01919,Office Chair,Collectibles,Art,33994,43440,63410,new,2025-04-21
ITEM01261,USER01193,Kitchen Mixer Grinder,Fashion,Watches,49062,52752,56712,used,2025-02-22
ITEM01262,USER01859,Antique Wall Clock,Vehicles,Car,8549,11162,17177,new,2025-08-02
ITEM01263,USER02214,Used Honda City Car,Home,Decor,45170,54913,67221,new,2025-08-30
ITEM01264,USER00974,Wooden Dining Table,Home,Kitchen,35461,42662,52309,new,2022-09-25
ITEM01265,USER01472,Rolex Style Watch,Vehicles,Car,26671,36139,51716,new,2024-07-06
ITEM01266,USER02574,Nike Running Shoes,Collectibles,Art,14267,19757,32945,new,2024-01-28
ITEM01267,USER00540,Vintage Coin Collection,Collectibles,Coins,27966,33863,46834,used,2024-06-15
ITEM01268,USER02438,iPhone 13 Pro,Vehicles,Bike,41201,44259,51693,used,2023-12-01
ITEM01269,USER02289,Yamaha Bike,Collectibles,Antiques,42396,45967,53595,new,2022-03-10
ITEM01270,USER02000,Dell XPS 13 Laptop,Fashion,Shoes,3164,6044,9248,used,2025-10-18
ITEM01271,USER01505,Yamaha Bike,Fashion,Watches,41728,42504,45482,used,2022-01-04
ITEM01272,USER00386,Antique Wall Clock,Collectibles,Antiques,12406,20338,38123,new,2023-07-31
ITEM01273,USER00709,Yamaha Bike,Fashion,Men Clothing,27839,31735,37986,used,2022-07-30
ITEM01274,USER01284,Sony WH-1000XM4 Headphones,Electronics,Laptop,40176,47014,61597,used,2025-01-06
ITEM01275,USER02154,Yamaha Bike,Collectibles,Art,31166,36663,48663,used,2024-12-03
ITEM01276,USER01309,Sony WH-1000XM4 Headphones,Electronics,Headphones,33998,36809,47206,used,2024-10-20
ITEM01277,USER01907,Leather Jacket,Collectibles,Antiques,3324,12570,24825,used,2022-03-03
ITEM01278,USER00182,Used Honda City Car,Collectibles,Antiques,2221,6660,20270,used,2025-10-20
ITEM01279,USER00464,Canon DSLR Camera,Electronics,Mobile,18146,19012,22644,used,2023-09-16
ITEM01280,USER02338,Gaming Keyboard,Fashion,Watches,36337,41988,50403,new,2023-06-17
ITEM01281,USER02968,Yamaha Bike,Home,Kitchen,30542,36967,46122,new,2023-03-12
ITEM01282,USER01832,Yamaha Bike,Fashion,Shoes,5317,10519,22893,used,2023-04-28
ITEM01283,USER01258,Office Chair,Electronics,Camera,22840,24864,31989,new,2025-07-22
ITEM01284,USER00628,Vintage Coin Collection,Electronics,Laptop,11089,15641,22320,new,2023-10-13
ITEM01285,USER01007,Used Honda City Car,Collectibles,Antiques,25678,34155,36410,used,2022-08-10
ITEM01286,USER00036,Used Honda City Car,Electronics,Camera,6934,8571,16645,used,2024-07-06
ITEM01287,USER00099,Sony WH-1000XM4 Headphones,Vehicles,Bike,39780,43668,45852,used,2023-09-12
ITEM01288,USER01284,Antique Wall Clock,Home,Decor,48126,51394,69177,new,2024-07-02
ITEM01289,USER01985,Sony WH-1000XM4 Headphones,Home,Kitchen,17564,25070,41548,used,2024-10-21
ITEM01290,USER01684,Canon DSLR Camera,Home,Decor,18906,28396,44871,used,2025-11-12
ITEM01291,USER02431,Rolex Style Watch,Vehicles,Bike,12962,19963,26414,used,2022-02-03
ITEM01292,USER02916,iPhone 13 Pro,Home,Kitchen,27173,34589,38609,used,2022-02-07
ITEM01293,USER00614,Sony WH-1000XM4 Headphones,Home,Decor,49009,54983,71187,used,2022-02-18
ITEM01294,USER01616,Kitchen Mixer Grinder,Vehicles,Bike,30339,33855,38013,new,2023-11-11
ITEM01295,USER01811,Vintage Coin Collection,Fashion,Shoes,29494,30601,47504,used,2025-04-16
ITEM01296,USER00328,Kitchen Mixer Grinder,Vehicles,Car,18376,22144,33199,used,2022-07-29
ITEM01297,USER01032,Yamaha Bike,Fashion,Shoes,25959,31919,50152,new,2024-09-06
ITEM01298,USER01443,iPhone 13 Pro,Vehicles,Car,38097,40278,44197,new,2025-04-07
ITEM01299,USER02774,Antique Wall Clock,Home,Kitchen,43839,51650,62581,used,2022-07-07
ITEM01300,USER01282,Yamaha Bike,Home,Kitchen,20820,29085,48667,new,2025-01-31
ITEM01301,USER01392,Nike Running Shoes,Home,Kitchen,47608,53229,66577,new,2025-05-27
ITEM01302,USER00448,Yamaha Bike,Home,Furniture,35431,41585,52379,used,2023-06-10
ITEM01303,USER02611,Dell XPS 13 Laptop,Home,Furniture,46154,53540,73412,used,2023-05-07
ITEM01304,USER01755,iPhone 13 Pro,Fashion,Men Clothing,29386,34606,42219,used,2023-08-09
ITEM01305,USER00692,Antique Wall Clock,Vehicles,Car,2033,11750,24209,new,2023-05-23
ITEM01306,USER00995,Kitchen Mixer Grinder,Vehicles,Bike,17773,20475,31045,used,2022-09-17
ITEM01307,USER02247,Kitchen Mixer Grinder,Fashion,Men Clothing,44420,53401,72999,new,2023-08-28
ITEM01308,USER02090,Dell XPS 13 Laptop,Electronics,Headphones,29927,38189,54125,used,2024-02-21
ITEM01309,USER01798,Canon DSLR Camera,Collectibles,Art,15075,18525,31901,new,2022-01-09
ITEM01310,USER00913,Vintage Coin Collection,Electronics,Mobile,11603,17590,22355,new,2022-03-27
ITEM01311,USER00754,Office Chair,Vehicles,Bike,46276,47400,63895,new,2025-06-17
ITEM01312,USER01172,Wooden Dining Table,Collectibles,Coins,10777,17009,30655,used,2023-05-08
ITEM01313,USER00124,Vintage Coin Collection,Home,Kitchen,36745,37410,51597,new,2022-03-05
ITEM01314,USER00795,Samsung Galaxy S22,Fashion,Women Clothing,23095,25477,44250,used,2022-03-31
ITEM01315,USER01698,Leather Jacket,Vehicles,Car,4751,12127,26977,used,2023-09-26
ITEM01316,USER00664,Antique Wall Clock,Vehicles,Car,7733,8701,22325,new,2022-09-05
ITEM01317,USER00780,Leather Jacket,Electronics,Mobile,42698,49317,64443,new,2023-02-17
ITEM01318,USER02753,Kitchen Mixer Grinder,Home,Furniture,38950,40073,57162,new,2023-02-19
ITEM01319,USER01086,Nike Running Shoes,Home,Decor,12903,19106,29437,used,2025-08-26
ITEM01320,USER02026,iPhone 13 Pro,Vehicles,Car,13155,20587,29238,used,2022-12-26
ITEM01321,USER02166,Sony WH-1000XM4 Headphones,Home,Decor,47383,52371,59969,used,2025-10-06
ITEM01322,USER00711,Yamaha Bike,Electronics,Camera,38905,43698,49847,used,2025-12-02
ITEM01323,USER01152,Samsung Galaxy S22,Electronics,Laptop,21532,26876,31077,new,2025-08-03
ITEM01324,USER00698,Samsung Galaxy S22,Fashion,Men Clothing,33721,36908,47076,new,2024-02-10
ITEM01325,USER00466,Leather Jacket,Collectibles,Antiques,8698,13362,21549,new,2022-11-16
ITEM01326,USER00884,Samsung Galaxy S22,Fashion,Shoes,4567,10760,12034,used,2023-06-06
ITEM01327,USER02141,Dell XPS 13 Laptop,Collectibles,Coins,38593,42380,56247,used,2022-04-05
ITEM01328,USER00005,Wooden Dining Table,Collectibles,Coins,8035,11835,21075,used,2023-09-07
ITEM01329,USER01179,iPhone 13 Pro,Electronics,Laptop,35204,39728,44029,used,2023-03-20
ITEM01330,USER00189,Antique Wall Clock,Home,Kitchen,37485,47103,60060,new,2025-01-16
ITEM01331,USER01619,Samsung Galaxy S22,Collectibles,Art,29681,35785,41597,new,2023-08-09
ITEM01332,USER00727,Used Honda City Car,Electronics,Camera,1690,9903,22997,new,2024-09-03
ITEM01333,USER00969,Kitchen Mixer Grinder,Home,Kitchen,36879,39150,58479,used,2022-10-13
ITEM01334,USER00015,Dell XPS 13 Laptop,Fashion,Men Clothing,19220,27007,46590,used,2024-09-30
ITEM01335,USER02710,Yamaha Bike,Vehicles,Car,14613,15496,26252,new,2023-08-21
ITEM01336,USER02540,iPhone 13 Pro,Fashion,Men Clothing,16802,18147,34348,new,2024-12-05
ITEM01337,USER01062,Leather Jacket,Vehicles,Bike,28706,35764,37137,new,2023-02-05
ITEM01338,USER02808,Yamaha Bike,Electronics,Camera,15660,19880,29218,new,2024-02-07
ITEM01339,USER00296,iPhone 13 Pro,Collectibles,Coins,20233,24128,27427,new,2022-04-02
ITEM01340,USER00153,Vintage Coin Collection,Electronics,Headphones,2507,4477,16029,new,2025-07-12
ITEM01341,USER00380,Nike Running Shoes,Electronics,Headphones,18289,26945,33864,new,2024-06-21
ITEM01342,USER00153,Vintage Coin Collection,Home,Furniture,5906,11361,17244,new,2023-07-12
ITEM01343,USER00903,Nike Running Shoes,Fashion,Watches,7832,14426,18218,new,2024-09-10
ITEM01344,USER00161,Nike Running Shoes,Vehicles,Bike,11286,20234,25915,new,2024-12-23
ITEM01345,USER00646,Office Chair,Fashion,Women Clothing,20155,26737,40716,used,2024-08-29
ITEM01346,USER01423,Wooden Dining Table,Electronics,Mobile,33374,41802,48792,new,2025-07-18
ITEM01347,USER00924,Office Chair,Vehicles,Bike,2687,5006,13802,new,2022-10-16
ITEM01348,USER01652,Rolex Style Watch,Collectibles,Art,24846,28048,38717,new,2025-09-20
ITEM01349,USER00912,Dell XPS 13 Laptop,Home,Furniture,44700,53126,62830,used,2022-03-05
ITEM01350,USER01860,Leather Jacket,Electronics,Camera,34137,39778,41703,used,2025-10-26
ITEM01351,USER01326,Samsung Galaxy S22,Electronics,Mobile,9899,16681,19696,used,2024-07-13
ITEM01352,USER02992,Office Chair,Collectibles,Coins,33252,34092,38923,new,2025-12-04
ITEM01353,USER02788,iPhone 13 Pro,Collectibles,Antiques,25268,28454,38294,used,2023-11-12
ITEM01354,USER00954,Dell XPS 13 Laptop,Home,Furniture,46105,55011,70513,used,2025-06-10
ITEM01355,USER01574,Gaming Keyboard,Vehicles,Bike,30581,33974,36823,used,2022-07-03
ITEM01356,USER01831,Sony WH-1000XM4 Headphones,Vehicles,Car,37551,38145,47052,new,2023-01-16
ITEM01357,USER02402,Antique Wall Clock,Electronics,Headphones,7409,13807,28666,used,2023-12-16
ITEM01358,USER02999,Antique Wall Clock,Home,Kitchen,1870,2597,13982,used,2023-09-20
ITEM01359,USER01413,Dell XPS 13 Laptop,Home,Kitchen,44282,48570,52825,new,2022-10-13
ITEM01360,USER00087,Kitchen Mixer Grinder,Collectibles,Art,42429,44477,47800,used,2023-08-11
ITEM01361,USER01421,Rolex Style Watch,Collectibles,Art,42602,43531,55080,used,2024-03-30
ITEM01362,USER02619,iPhone 13 Pro,Fashion,Shoes,37820,43645,46708,used,2024-05-12
ITEM01363,USER02089,iPhone 13 Pro,Fashion,Men Clothing,32460,41657,54520,used,2023-02-16
ITEM01364,USER00179,Samsung Galaxy S22,Home,Kitchen,45499,48483,63593,new,2024-07-17
ITEM01365,USER02877,Yamaha Bike,Fashion,Men Clothing,41972,51021,54211,new,2025-04-30
ITEM01366,USER01611,Vintage Coin Collection,Vehicles,Bike,8900,12118,20715,used,2024-06-20
ITEM01367,USER00653,Wooden Dining Table,Vehicles,Car,36659,40474,45046,used,2023-11-24
ITEM01368,USER01236,Antique Wall Clock,Electronics,Camera,36673,42824,53599,new,2022-10-18
ITEM01369,USER01456,Samsung Galaxy S22,Electronics,Headphones,990,4581,21921,new,2025-11-19
ITEM01370,USER00627,Yamaha Bike,Electronics,Laptop,37348,40113,56098,used,2022-04-24
ITEM01371,USER00413,Canon DSLR Camera,Vehicles,Car,21796,27327,34259,new,2025-05-05
ITEM01372,USER00831,Rolex Style Watch,Home,Kitchen,45258,51941,60970,used,2024-07-29
ITEM01373,USER02356,Yamaha Bike,Home,Furniture,18740,21124,28058,used,2024-04-14
ITEM01374,USER01923,iPhone 13 Pro,Fashion,Women Clothing,44438,45341,52683,used,2022-06-20
ITEM01375,USER01672,Vintage Coin Collection,Home,Decor,35532,39241,57855,new,2022-06-11
ITEM01376,USER02930,Sony WH-1000XM4 Headphones,Home,Furniture,13464,17020,35716,new,2025-10-10
ITEM01377,USER02197,Used Honda City Car,Electronics,Laptop,37941,47074,50107,new,2025-11-21
ITEM01378,USER00178,Yamaha Bike,Fashion,Women Clothing,38235,39883,47007,used,2025-08-27
ITEM01379,USER00856,Sony WH-1000XM4 Headphones,Electronics,Headphones,37841,41996,43137,used,2022-12-24
ITEM01380,USER00535,Yamaha Bike,Collectibles,Coins,14959,17400,34293,used,2023-09-28
ITEM01381,USER00348,Leather Jacket,Electronics,Mobile,12987,16707,25198,new,2022-02-24
