auction_id,item_id,start_time,end_time,auction_status,winner_user_id,final_price,total_bids,auction_type
AUC01043,ITEM01185,2023-11-20 13:16:00,2023-11-22 13:16:00,active,,0,10,reverse
AUC01044,ITEM00618,2022-10-05 17:36:00,2022-10-07 17:36:00,closed,USER01506,63302,43,reverse
AUC01045,ITEM01827,2024-12-03 08:42:00,2024-12-13 08:42:00,closed,USER01881,28620,21,sealed
AUC01046,ITEM01629,2023-05-06 11:41:00,2023-05-10 11:41:00,closed,USER00674,21176,43,standard
AUC01047,ITEM00750,2025-09-29 06:58:00,2025-10-06 06:58:00,closed,USER00591,7528,40,reverse
AUC01048,ITEM01896,2025-08-28 14:07:00,2025-08-29 14:07:00,active,,0,32,reverse
AUC01049,ITEM00919,2022-01-03 01:00:00,2022-01-04 01:00:00,closed,USER00773,69169,27,sealed
AUC01050,ITEM00600,2023-10-24 03:13:00,2023-10-27 03:13:00,closed,USER00410,97555,11,sealed
AUC01051,ITEM00499,2023-10-19 22:22:00,2023-10-24 22:22:00,cancelled,,0,3,reverse
AUC01052,ITEM01260,2025-05-29 22:07:00,2025-06-03 22:07:00,closed,USER00276,45539,42,reverse
AUC01053,ITEM00200,2022-07-28 07:19:00,2022-08-07 07:19:00,closed,USER01938,20856,5,reverse
AUC01054,ITEM00188,2025-05-26 01:57:00,2025-05-27 01:57:00,cancelled,,0,8,reverse
AUC01055,ITEM00020,2022-01-23 01:26:00,2022-01-28 01:26:00,active,,0,40,sealed
AUC01056,ITEM01116,2025-04-15 17:12:00,2025-04-20 17:12:00,active,,0,16,reverse
AUC01057,ITEM01114,2025-06-07 23:34:00,2025-06-13 23:34:00,closed,USER01793,25992,15,reverse
AUC01058,ITEM01499,2023-09-17 08:10:00,2023-09-22 08:10:00,cancelled,,0,34,sealed
AUC01059,ITEM01268,2024-04-12 08:52:00,2024-04-22 08:52:00,closed,USER01300,53501,6,reverse
AUC01060,ITEM01385,2022-06-24 16:37:00,2022-06-29 16:37:00,closed,USER00696,10507,23,sealed
AUC01061,ITEM01591,2025-01-28 12:10:00,2025-02-05 12:10:00,closed,USER01327,57860,12,standard
AUC01062,ITEM01664,2022-03-31 04:02:00,2022-04-04 04:02:00,cancelled,,0,36,standard
AUC01063,ITEM01221,2022-10-04 13:43:00,2022-10-08 13:43:00,cancelled,,0,26,reverse
AUC01064,ITEM01119,2023-01-26 03:19:00,2023-02-02 03:19:00,closed,USER00529,59075,6,reverse
AUC01065,ITEM01444,2022-05-18 04:06:00,2022-05-26 04:06:00,active,,0,46,reverse
AUC01066,ITEM01219,2024-10-29 05:16:00,2024-11-08 05:16:00,closed,USER02555,83729,6,reverse
AUC01067,ITEM01029,2023-04-19 08:15:00,2023-04-24 08:15:00,cancelled,,0,22,reverse
AUC01068,ITEM00336,2022-08-14 00:30:00,2022-08-24 00:30:00,closed,USER00649,14627,26,sealed
AUC01069,ITEM01783,2024-03-21 05:31:00,2024-03-28 05:31:00,closed,USER01741,9819,17,sealed
AUC01070,ITEM00233,2025-09-26 21:36:00,2025-10-05 21:36:00,closed,USER00839,15076,34,standard
AUC01071,ITEM00854,2022-01-14 02:17:00,2022-01-19 02:17:00,closed,USER02384,23072,38,sealed
AUC01072,ITEM01772,2025-10-23 19:36:00,2025-11-01 19:36:00,active,,0,16,reverse
AUC01073,ITEM00819,2023-03-22 07:40:00,2023-03-29 07:40:00,closed,USER02174,28389,45,sealed
AUC01074,ITEM00287,2023-12-13 23:39:00,2023-12-18 23:39:00,closed,USER01605,16219,4,standard
AUC01075,ITEM00486,2025-03-03 06:28:00,2025-03-07 06:28:00,active,,0,23,reverse
AUC01076,ITEM00874,2024-11-03 23:59:00,2024-11-10 23:59:00,closed,USER01244,51007,38,standard
AUC01077,ITEM00803,2025-07-12 11:23:00,2025-07-19 11:23:00,closed,USER01135,22137,20,sealed
AUC01078,ITEM00329,2023-07-29 05:30:00,2023-08-06 05:30:00,closed,USER02296,40968,24,reverse
AUC01079,ITEM01724,2023-10-07 13:06:00,2023-10-13 13:06:00,closed,USER00138,93794,31,sealed
AUC01080,ITEM00470,2023-08-24 22:14:00,2023-08-26 22:14:00,closed,USER02961,71799,11,sealed
AUC01081,ITEM00591,2025-09-03 17:53:00,2025-09-05 17:53:00,active,,0,28,reverse
AUC01082,ITEM01768,2025-04-20 07:51:00,2025-04-21 07:51:00,closed,USER00312,32437,8,reverse
AUC01083,ITEM00559,2022-08-17 15:17:00,2022-08-21 15:17:00,closed,,0,0,reverse
AUC01084,ITEM00408,2024-12-31 00:42:00,2025-01-05 00:42:00,closed,USER01213,12889,39,sealed
AUC01085,ITEM00386,2025-11-16 07:55:00,2025-11-23 07:55:00,closed,USER02274,62977,13,reverse
AUC01086,ITEM00180,2022-04-01 06:28:00,2022-04-07 06:28:00,active,,0,6,sealed
AUC01087,ITEM00925,2024-12-07 07:27:00,2024-12-14 07:27:00,cancelled,,0,18,standard
AUC01088,ITEM00491,2023-06-23 15:52:00,2023-06-26 15:52:00,closed,USER00560,11662,19,sealed
AUC01089,ITEM00815,2024-02-19 01:37:00,2024-02-24 01:37:00,closed,,0,0,sealed
AUC01090,ITEM01557,2022-03-02 11:46:00,2022-03-07 11:46:00,cancelled,,0,28,reverse
AUC01091,ITEM00294,2023-12-13 08:07:00,2023-12-18 08:07:00,closed,USER01881,99375,23,reverse
AUC01092,ITEM00761,2022-10-29 04:51:00,2022-11-01 04:51:00,closed,USER01415,18164,48,standard
AUC01093,ITEM00324,2024-10-24 11:23:00,2024-10-27 11:23:00,active,,0,10,sealed
AUC01094,ITEM00135,2023-04-13 11:37:00,2023-04-14 11:37:00,closed,USER02813,69000,44,sealed
AUC01095,ITEM00573,2023-12-21 07:42:00,2023-12-30 07:42:00,closed,USER01811,4357,30,standard
AUC01096,ITEM00544,2025-10-19 10:12:00,2025-10-24 10:12:00,closed,USER02653,94333,8,sealed
AUC01097,ITEM00985,2024-11-26 23:37:00,2024-12-02 23:37:00,closed,USER02071,27838,11,reverse
AUC01098,ITEM00956,2025-12-25 02:03:00,2025-12-29 02:03:00,closed,USER02969,43605,28,standard
AUC01099,ITEM00891,2023-07-14 09:10:00,2023-07-17 09:10:00,closed,USER01931,54089,35,sealed
AUC01100,ITEM00551,2022-07-16 22:33:00,2022-07-26 22:33:00,closed,USER02625,22245,46,reverse
AUC01101,ITEM00911,2024-01-15 20:07:00,2024-01-17 20:07:00,closed,USER01750,44427,41,reverse
AUC01102,ITEM01593,2022-03-27 20:07:00,2022-04-04 20:07:00,closed,USER02213,4263,2,sealed
AUC01103,ITEM01599,2024-08-17 00:51:00,2024-08-24 00:51:00,closed,USER02724,7421,17,sealed
AUC01104,ITEM01645,2023-11-16 16:42:00,2023-11-24 16:42:00,active,,0,27,sealed
AUC01105,ITEM00658,2024-03-22 02:44:00,2024-03-24 02:44:00,closed,USER01297,55474,4,standard
AUC01106,ITEM01477,2024-05-28 19:31:00,2024-05-30 19:31:00,active,,0,6,standard
AUC01107,ITEM01023,2022-12-18 20:33:00,2022-12-22 20:33:00,closed,USER02035,2956,9,sealed
AUC01108,ITEM00735,2025-06-27 02:48:00,2025-07-01 02:48:00,active,,0,34,standard
AUC01109,ITEM00678,2025-09-15 06:04:00,2025-09-22 06:04:00,closed,USER02429,11713,12,standard
AUC01110,ITEM00485,2025-07-22 00:16:00,2025-07-27 00:16:00,closed,USER02354,5427,11,reverse
AUC01111,ITEM01935,2023-02-17 16:41:00,2023-02-26 16:41:00,cancelled,,0,24,reverse
AUC01112,ITEM00442,2023-07-03 23:01:00,2023-07-13 23:01:00,active,,0,31,sealed
AUC01113,ITEM00496,2022-01-22 08:38:00,2022-01-23 08:38:00,closed,USER02595,26207,34,sealed
AUC01114,ITEM00332,2023-11-20 04:56:00,2023-11-29 04:56:00,cancelled,,0,7,standard
AUC01115,ITEM00933,2022-07-09 01:18:00,2022-07-19 01:18:00,active,,0,43,reverse
AUC01116,ITEM01033,2024-12-16 12:29:00,2024-12-24 12:29:00,closed,USER02567,11455,2,sealed
AUC01117,ITEM00838,2023-02-26 03:57:00,2023-03-08 03:57:00,active,,0,25,standard
AUC01118,ITEM01663,2022-07-02 02:37:00,2022-07-08 02:37:00,closed,USER02366,5712,29,standard
AUC01119,ITEM00530,2025-05-14 21:36:00,2025-05-18 21:36:00,active,,0,50,standard
AUC01120,ITEM00056,2024-06-04 18:42:00,2024-06-12 18:42:00,active,,0,41,reverse
AUC01121,ITEM00869,2024-04-08 07:15:00,2024-04-10 07:15:00,active,,0,45,sealed
AUC01122,ITEM01861,2025-05-20 01:55:00,2025-05-24 01:55:00,active,,0,43,standard
AUC01123,ITEM01161,2024-11-09 14:37:00,2024-11-11 14:37:00,closed,USER00274,81226,6,standard
AUC01124,ITEM00811,2025-06-11 06:04:00,2025-06-21 06:04:00,closed,USER01092,25944,5,standard
AUC01125,ITEM00879,2022-09-26 19:52:00,2022-10-04 19:52:00,active,,0,5,standard
AUC01126,ITEM01902,2024-01-05 21:22:00,2024-01-06 21:22:00,closed,USER00795,66815,34,standard
AUC01127,ITEM01859,2022-07-22 10:40:00,2022-07-25 10:40:00,closed,USER00488,39204,16,standard
AUC01128,ITEM01869,2022-05-21 01:43:00,2022-05-27 01:43:00,closed,USER02205,5949,20,reverse
AUC01129,ITEM01492,2024-05-03 01:02:00,2024-05-10 01:02:00,closed,USER02002,63613,49,reverse
AUC01130,ITEM01622,2022-07-19 03:46:00,2022-07-27 03:46:00,cancelled,,0,41,reverse
AUC01131,ITEM01441,2024-07-03 09:48:00,2024-07-07 09:48:00,active,,0,46,standard
AUC01132,ITEM00096,2022-10-02 19:09:00,2022-10-04 19:09:00,active,,0,2,standard
AUC01133,ITEM00128,2022-11-23 19:18:00,2022-11-27 19:18:00,closed,USER02935,71461,4,sealed
AUC01134,ITEM01625,2022-09-26 19:49:00,2022-10-06 19:49:00,active,,0,39,sealed
AUC01135,ITEM00827,2023-01-05 16:53:00,2023-01-08 16:53:00,closed,USER02308,77449,50,sealed
AUC01136,ITEM01808,2024-08-05 01:39:00,2024-08-14 01:39:00,active,,0,6,standard
AUC01137,ITEM00705,2022-03-06 20:14:00,2022-03-09 20:14:00,closed,USER02982,19633,13,sealed
AUC01138,ITEM01923,2025-01-28 03:03:00,2025-02-04 03:03:00,closed,USER02281,82601,23,reverse
AUC01139,ITEM01468,2024-04-25 22:57:00,2024-05-02 22:57:00,cancelled,,0,28,standard
AUC01140,ITEM01821,2025-07-22 21:33:00,2025-07-26 21:33:00,closed,USER00895,87799,16,sealed
AUC01141,ITEM01476,2023-09-23 02:52:00,2023-10-01 02:52:00,closed,USER00228,76725,34,reverse
AUC01142,ITEM01522,2025-07-10 17:43:00,2025-07-16 17:43:00,active,,0,40,standard
AUC01143,ITEM01932,2024-10-14 00:14:00,2024-10-15 00:14:00,closed,USER00552,55731,38,sealed
AUC01144,ITEM01505,2022-04-19 08:14:00,2022-04-22 08:14:00,active,,0,23,sealed
AUC01145,ITEM01359,2024-03-04 15:22:00,2024-03-09 15:22:00,closed,USER01271,1949,9,standard
AUC01146,ITEM00630,2024-05-01 12:16:00,2024-05-11 12:16:00,cancelled,,0,21,standard
AUC01147,ITEM01407,2022-02-13 20:16:00,2022-02-17 20:16:00,cancelled,,0,21,sealed
AUC01148,ITEM01462,2025-03-08 21:52:00,2025-03-17 21:52:00,active,,0,36,reverse
AUC01149,ITEM01432,2024-06-13 20:09:00,2024-06-15 20:09:00,closed,USER01219,65515,6,reverse
AUC01150,ITEM01823,2023-03-10 08:38:00,2023-03-20 08:38:00,active,,0,48,reverse
AUC01151,ITEM01096,2022-06-01 14:09:00,2022-06-05 14:09:00,active,,0,9,sealed
AUC01152,ITEM00921,2024-01-18 02:26:00,2024-01-25 02:26:00,closed,USER00213,50469,30,reverse
AUC01153,ITEM01771,2025-11-03 06:27:00,2025-11-12 06:27:00,closed,USER01808,56597,11,standard
AUC01154,ITEM01176,2023-01-18 16:10:00,2023-01-19 16:10:00,closed,USER02597,10915,32,reverse
AUC01155,ITEM00851,2025-02-11 05:17:00,2025-02-13 05:17:00,closed,USER00759,61378,1,sealed
AUC01156,ITEM00472,2025-12-01 16:41:00,2025-12-09 16:41:00,closed,,0,0,standard
AUC01157,ITEM00755,2024-12-05 13:45:00,2024-12-11 13:45:00,closed,USER01717,27197,32,standard
AUC01158,ITEM01423,2022-11-08 00:02:00,2022-11-09 00:02:00,closed,USER02709,77012,35,reverse
AUC01159,ITEM01608,2024-12-26 19:46:00,2024-12-30 19:46:00,active,,0,35,reverse
AUC01160,ITEM00465,2022-09-23 08:25:00,2022-10-03 08:25:00,closed,USER02403,85960,42,sealed
AUC01161,ITEM01887,2025-11-26 08:43:00,2025-12-04 08:43:00,active,,0,12,standard
AUC01162,ITEM00994,2023-06-09 19:46:00,2023-06-15 19:46:00,active,,0,41,sealed
AUC01163,ITEM00167,2023-06-17 13:01:00,2023-06-19 13:01:00,cancelled,,0,4,sealed
AUC01164,ITEM01990,2022-08-09 19:01:00,2022-08-11 19:01:00,closed,USER00560,46104,35,standard
AUC01165,ITEM00313,2024-06-30 07:26:00,2024-07-05 07:26:00,active,,0,19,standard
AUC01166,ITEM01297,2023-03-31 22:25:00,2023-04-04 22:25:00,closed,USER00943,36084,35,reverse
AUC01167,ITEM01180,2025-09-13 12:15:00,2025-09-21 12:15:00,closed,USER00317,53687,36,sealed
AUC01168,ITEM00326,2025-09-15 00:36:00,2025-09-19 00:36:00,closed,USER02853,17519,26,reverse
AUC01169,ITEM00097,2025-07-25 14:34:00,2025-07-31 14:34:00,closed,USER00640,82975,43,reverse
AUC01170,ITEM00467,2023-07-09 17:01:00,2023-07-18 17:01:00,closed,USER02923,2888,37,standard
AUC01171,ITEM01062,2024-12-05 00:24:00,2024-12-13 00:24:00,closed,,0,0,standard
AUC01172,ITEM00291,2024-03-23 17:22:00,2024-04-02 17:22:00,cancelled,,0,48,reverse
AUC01173,ITEM01126,2024-02-01 04:25:00,2024-02-08 04:25:00,active,,0,17,standard
AUC01174,ITEM00721,2024-07-13 22:36:00,2024-07-19 22:36:00,closed,USER00195,76158,42,reverse
AUC01175,ITEM00683,2025-02-18 21:46:00,2025-02-20 21:46:00,closed,USER00154,81083,12,sealed
AUC01176,ITEM01554,2023-06-20 17:19:00,2023-06-21 17:19:00,active,,0,42,reverse
AUC01177,ITEM01119,2023-10-29 04:17:00,2023-11-06 04:17:00,active,,0,11,reverse
AUC01178,ITEM01363,2023-02-05 10:01:00,2023-02-15 10:01:00,active,,0,0,standard
AUC01179,ITEM01379,2022-02-11 04:11:00,2022-02-18 04:11:00,closed,USER01440,11912,5,reverse
AUC01180,ITEM01755,2023-06-04 04:15:00,2023-06-09 04:15:00,closed,USER02072,48357,43,standard
AUC01181,ITEM00122,2024-07-16 20:35:00,2024-07-19 20:35:00,closed,,0,0,sealed
AUC01182,ITEM00953,2023-10-21 18:02:00,2023-10-26 18:02:00,closed,USER02391,41099,31,sealed
AUC01183,ITEM01852,2025-07-12 15:35:00,2025-07-18 15:35:00,closed,USER00283,56647,34,standard
AUC01184,ITEM01039,2023-04-20 03:08:00,2023-04-22 03:08:00,closed,USER01490,20702,4,standard
AUC01185,ITEM01733,2024-07-01 18:50:00,2024-07-07 18:50:00,closed,USER00051,10468,28,reverse
AUC01186,ITEM00688,2022-06-04 02:09:00,2022-06-13 02:09:00,closed,USER02313,61185,13,standard
AUC01187,ITEM01895,2022-03-15 00:57:00,2022-03-18 00:57:00,active,,0,37,reverse
AUC01188,ITEM00260,2024-10-05 13:01:00,2024-10-06 13:01:00,active,,0,47,sealed
AUC01189,ITEM00556,2024-02-17 23:57:00,2024-02-19 23:57:00,closed,USER02789,70806,48,reverse
AUC01190,ITEM00781,2024-06-03 09:34:00,2024-06-10 09:34:00,closed,USER00386,9106,39,sealed
AUC01191,ITEM00881,2023-12-09 13:00:00,2023-12-10 13:00:00,closed,USER02822,24791,11,sealed
AUC01192,ITEM01842,2023-05-30 20:05:00,2023-06-06 20:05:00,active,,0,10,standard
AUC01193,ITEM01571,2024-01-29 05:05:00,2024-02-03 05:05:00,closed,USER02989,88962,43,sealed
AUC01194,ITEM00683,2024-05-27 01:41:00,2024-06-06 01:41:00,closed,USER01816,40849,39,sealed
AUC01195,ITEM00403,2023-06-20 15:26:00,2023-06-22 15:26:00,cancelled,,0,3,sealed
AUC01196,ITEM00015,2025-04-04 01:25:00,2025-04-05 01:25:00,cancelled,,0,22,sealed
AUC01197,ITEM00387,2023-05-10 05:13:00,2023-05-14 05:13:00,active,,0,48,standard
AUC01198,ITEM01148,2023-07-03 03:12:00,2023-07-09 03:12:00,active,,0,38,sealed
AUC01199,ITEM00186,2022-07-31 16:33:00,2022-08-09 16:33:00,active,,0,41,reverse
AUC01200,ITEM01607,2024-09-27 10:33:00,2024-10-02 10:33:00,closed,USER00308,99116,9,sealed
AUC01201,ITEM00546,2022-06-14 17:53:00,2022-06-16 17:53:00,active,,0,31,reverse
AUC01202,ITEM00885,2024-06-03 05:10:00,2024-06-10 05:10:00,closed,USER00602,50039,28,standard
AUC01203,ITEM00479,2022-11-05 06:42:00,2022-11-06 06:42:00,closed,USER01996,6104,14,reverse
AUC01204,ITEM01231,2024-12-22 03:45:00,2024-12-26 03:45:00,closed,USER00758,99196,50,reverse
AUC01205,ITEM01715,2022-07-14 16:00:00,2022-07-22 16:00:00,closed,USER01762,8458,37,sealed
AUC01206,ITEM00245,2024-01-01 14:04:00,2024-01-03 14:04:00,active,,0,30,sealed
AUC01207,ITEM01914,2024-03-14 04:35:00,2024-03-20 04:35:00,active,,0,1,reverse
AUC01208,ITEM01257,2023-03-11 13:09:00,2023-03-13 13:09:00,cancelled,,0,14,reverse
AUC01209,ITEM01648,2023-08-26 18:58:00,2023-09-04 18:58:00,active,,0,45,sealed
AUC01210,ITEM01847,2024-04-26 23:54:00,2024-05-03 23:54:00,active,,0,9,standard
AUC01211,ITEM00260,2024-09-15 14:38:00,2024-09-21 14:38:00,active,,0,17,reverse
AUC01212,ITEM00548,2023-08-18 09:32:00,2023-08-26 09:32:00,closed,USER00638,39322,42,sealed
AUC01213,ITEM00146,2024-03-11 13:19:00,2024-03-17 13:19:00,closed,USER01807,53631,24,sealed
AUC01214,ITEM00130,2022-05-22 18:29:00,2022-05-28 18:29:00,closed,,0,0,sealed
AUC01215,ITEM00278,2025-06-20 03:21:00,2025-06-28 03:21:00,closed,USER01065,25200,21,reverse
AUC01216,ITEM00007,2024-06-24 11:05:00,2024-06-27 11:05:00,closed,USER01883,88175,6,reverse
AUC01217,ITEM01156,2024-03-22 06:22:00,2024-03-26 06:22:00,closed,USER02954,17072,29,reverse
AUC01218,ITEM01370,2023-11-13 07:58:00,2023-11-22 07:58:00,closed,USER01682,53227,42,reverse
AUC01219,ITEM01914,2023-01-17 06:27:00,2023-01-22 06:27:00,closed,USER00999,33245,41,sealed
AUC01220,ITEM00574,2024-12-07 08:13:00,2024-12-10 08:13:00,active,,0,42,sealed
AUC01221,ITEM00032,2022-10-02 02:49:00,2022-10-12 02:49:00,cancelled,,0,48,standard
AUC01222,ITEM01639,2023-03-29 09:29:00,2023-04-01 09:29:00,active,,0,34,reverse
AUC01223,ITEM00581,2025-10-22 17:30:00,2025-11-01 17:30:00,closed,USER01301,91549,47,standard
AUC01224,ITEM00607,2023-10-01 14:23:00,2023-10-10 14:23:00,closed,USER01905,5877,11,standard
AUC01225,ITEM01960,2023-03-08 10:12:00,2023-03-18 10:12:00,closed,USER00280,53244,39,sealed
AUC01226,ITEM00218,2025-12-03 02:42:00,2025-12-12 02:42:00,active,,0,32,sealed
AUC01227,ITEM00033,2022-07-18 16:03:00,2022-07-25 16:03:00,active,,0,38,sealed
AUC01228,ITEM00971,2024-08-05 12:58:00,2024-08-08 12:58:00,active,,0,17,sealed
AUC01229,ITEM01582,2023-09-18 07:51:00,2023-09-27 07:51:00,closed,USER01482,36313,37,reverse
AUC01230,ITEM01705,2025-10-23 07:30:00,2025-10-31 07:30:00,closed,USER00086,26725,40,standard
AUC01231,ITEM01620,2022-09-30 07:28:00,2022-10-04 07:28:00,closed,USER00515,75537,6,sealed
AUC01232,ITEM00765,2024-09-11 03:52:00,2024-09-21 03:52:00,closed,USER02963,48548,3,standard
AUC01233,ITEM00592,2023-01-20 00:38:00,2023-01-26 00:38:00,active,,0,34,sealed
AUC01234,ITEM00308,2023-03-26 15:00:00,2023-03-29 15:00:00,closed,USER01108,78235,43,sealed
AUC01235,ITEM01455,2024-07-12 08:00:00,2024-07-22 08:00:00,closed,USER00560,97922,7,standard
AUC01236,ITEM01034,2023-01-28 09:36:00,2023-01-31 09:36:00,active,,0,8,reverse
AUC01237,ITEM01883,2022-03-20 15:01:00,2022-03-26 15:01:00,active,,0,24,reverse
AUC01238,ITEM00780,2024-05-16 20:58:00,2024-05-20 20:58:00,cancelled,,0,46,reverse
AUC01239,ITEM01178,2023-11-17 10:08:00,2023-11-27 10:08:00,closed,USER02951,50396,30,sealed
AUC01240,ITEM00572,2024-01-10 13:54:00,2024-01-16 13:54:00,cancelled,,0,26,reverse
AUC01241,ITEM01778,2024-10-19 19:35:00,2024-10-21 19:35:00,active,,0,40,sealed
AUC01242,ITEM00885,2025-09-09 14:39:00,2025-09-10 14:39:00,closed,USER01257,9776,29,reverse
AUC01243,ITEM01490,2024-04-22 00:39:00,2024-04-27 00:39:00,closed,USER01875,27545,20,standard
AUC01244,ITEM01006,2024-05-01 11:07:00,2024-05-10 11:07:00,active,,0,5,standard
AUC01245,ITEM00944,2023-06-22 04:37:00,2023-06-26 04:37:00,closed,USER01981,31350,36,reverse
AUC01246,ITEM01083,2022-12-25 09:00:00,2022-12-29 09:00:00,closed,USER01660,89579,1,reverse
AUC01247,ITEM00217,2025-04-21 05:33:00,2025-05-01 05:33:00,closed,USER01350,77761,29,standard
AUC01248,ITEM01394,2024-06-15 14:38:00,2024-06-22 14:38:00,closed,USER00504,25780,26,sealed
AUC01249,ITEM01195,2022-09-06 05:17:00,2022-09-12 05:17:00,closed,USER00423,96872,43,standard
AUC01250,ITEM00195,2024-02-17 20:51:00,2024-02-24 20:51:00,cancelled,,0,43,reverse
AUC01251,ITEM01932,2023-09-22 13:44:00,2023-09-29 13:44:00,closed,USER01717,8346,11,standard
AUC01252,ITEM01388,2022-09-10 21:37:00,2022-09-13 21:37:00,closed,USER02173,66996,40,sealed
AUC01253,ITEM00662,2023-04-12 15:30:00,2023-04-19 15:30:00,active,,0,40,standard
AUC01254,ITEM00658,2025-11-13 05:40:00,2025-11-18 05:40:00,closed,USER00866,15498,33,sealed
AUC01255,ITEM01397,2024-11-21 14:28:00,2024-11-26 14:28:00,closed,USER02242,28047,25,sealed
AUC01256,ITEM01690,2024-04-02 00:19:00,2024-04-04 00:19:00,active,,0,33,sealed
AUC01257,ITEM00398,2022-03-10 06:46:00,2022-03-18 06:46:00,closed,USER00024,18080,41,sealed
AUC01258,ITEM01415,2025-03-04 15:11:00,2025-03-09 15:11:00,closed,USER02179,67706,24,sealed
AUC01259,ITEM00241,2022-02-07 00:45:00,2022-02-17 00:45:00,cancelled,,0,41,standard
AUC01260,ITEM01655,2025-05-11 21:18:00,2025-05-16 21:18:00,closed,USER00766,25735,50,standard
AUC01261,ITEM01545,2025-01-08 05:44:00,2025-01-12 05:44:00,closed,USER02559,85122,10,standard
AUC01262,ITEM00873,2023-09-20 01:35:00,2023-09-28 01:35:00,cancelled,,0,17,standard
AUC01263,ITEM01989,2025-02-26 17:31:00,2025-02-28 17:31:00,closed,USER00887,80370,33,reverse
AUC01264,ITEM00476,2023-07-20 17:06:00,2023-07-30 17:06:00,active,,0,15,sealed
AUC01265,ITEM01862,2023-11-09 00:56:00,2023-11-17 00:56:00,closed,USER00261,41508,25,sealed
AUC01266,ITEM00957,2024-10-15 19:59:00,2024-10-19 19:59:00,active,,0,39,standard
AUC01267,ITEM00896,2024-09-28 04:28:00,2024-10-03 04:28:00,active,,0,6,sealed
AUC01268,ITEM00318,2022-08-02 06:02:00,2022-08-06 06:02:00,closed,USER02273,24669,40,sealed
AUC01269,ITEM00602,2025-10-12 12:40:00,2025-10-18 12:40:00,active,,0,37,reverse
AUC01270,ITEM01494,2024-06-17 11:50:00,2024-06-24 11:50:00,closed,USER02080,7197,30,standard
AUC01271,ITEM00762,2024-12-24 13:43:00,2024-12-25 13:43:00,closed,USER01007,25615,47,standard
AUC01272,ITEM01528,2024-11-03 18:25:00,2024-11-12 18:25:00,active,,0,44,sealed
AUC01273,ITEM00231,2025-11-27 16:11:00,2025-11-29 16:11:00,closed,USER00217,12145,1,standard
AUC01274,ITEM01095,2024-08-01 20:06:00,2024-08-08 20:06:00,active,,0,46,reverse
AUC01275,ITEM00173,2025-10-06 22:25:00,2025-10-08 22:25:00,active,,0,28,sealed
AUC01276,ITEM01602,2024-08-08 19:51:00,2024-08-17 19:51:00,closed,USER01272,75946,10,standard
AUC01277,ITEM01573,2022-03-27 14:13:00,2022-03-30 14:13:00,active,,0,37,standard
AUC01278,ITEM00146,2025-05-03 00:40:00,2025-05-13 00:40:00,closed,USER00763,46303,26,standard
AUC01279,ITEM01978,2025-04-03 23:40:00,2025-04-05 23:40:00,closed,USER02326,1163,35,standard
AUC01280,ITEM00507,2022-05-08 20:24:00,2022-05-09 20:24:00,closed,USER00683,80337,20,reverse
AUC01281,ITEM01460,2023-12-24 19:54:00,2023-12-28 19:54:00,cancelled,,0,5,reverse
AUC01282,ITEM01806,2025-12-19 23:54:00,2025-12-22 23:54:00,closed,USER00606,49641,35,standard
AUC01283,ITEM01899,2023-07-29 01:16:00,2023-08-04 01:16:00,closed,USER01359,32677,40,standard
AUC01284,ITEM01945,2024-04-17 20:18:00,2024-04-25 20:18:00,cancelled,,0,44,standard
AUC01285,ITEM01366,2024-04-30 08:50:00,2024-05-10 08:50:00,closed,USER02674,17123,32,reverse
AUC01286,ITEM01149,2024-11-08 22:56:00,2024-11-11 22:56:00,closed,USER02034,21633,23,standard
AUC01287,ITEM00644,2023-03-15 20:19:00,2023-03-24 20:19:00,cancelled,,0,31,sealed
AUC01288,ITEM01775,2025-02-08 04:04:00,2025-02-10 04:04:00,closed,USER00279,87876,8,standard
AUC01289,ITEM00806,2022-05-31 01:41:00,2022-06-04 01:41:00,closed,USER02981,25291,50,reverse
AUC01290,ITEM00216,2023-11-28 19:28:00,2023-12-01 19:28:00,closed,USER01159,56003,3,sealed
AUC01291,ITEM01063,2023-04-21 21:40:00,2023-04-30 21:40:00,closed,USER02815,98345,7,standard
AUC01292,ITEM01973,2022-08-11 22:26:00,2022-08-21 22:26:00,closed,USER01215,34880,7,sealed
AUC01293,ITEM01113,2023-10-27 12:52:00,2023-10-30 12:52:00,closed,USER00587,92242,34,sealed
AUC01294,ITEM00378,2025-07-23 02:11:00,2025-07-25 02:11:00,closed,USER00156,83145,41,sealed
AUC01295,ITEM01964,2024-08-28 07:46:00,2024-08-30 07:46:00,active,,0,11,standard
AUC01296,ITEM01600,2024-01-01 15:05:00,2024-01-10 15:05:00,closed,USER01820,57195,37,standard
AUC01297,ITEM00613,2025-03-18 05:13:00,2025-03-23 05:13:00,closed,USER02731,7227,37,standard
AUC01298,ITEM00288,2024-05-25 04:06:00,2024-06-02 04:06:00,active,,0,26,reverse
AUC01299,ITEM00015,2025-10-26 23:56:00,2025-11-03 23:56:00,closed,USER01723,42376,14,standard
AUC01300,ITEM00225,2022-05-06 10:55:00,2022-05-15 10:55:00,closed,USER02167,66419,18,sealed
AUC01301,ITEM01526,2024-06-29 08:36:00,2024-07-04 08:36:00,active,,0,30,sealed
AUC01302,ITEM01451,2022-12-23 18:51:00,2022-12-26 18:51:00,active,,0,48,standard
