Payment_ID,Ride_ID,Customer_ID,Payment_Method,Fare_Amount,Surge_Amount,Discount_Amount,Tax_Amount,Total_Amount,Payment_Status,Payment_Time
269,4519,458,UPI,200.89,0.0,0.0,10.04,210.93,Paid,2026-04-05 19:58:52.082751
270,475,2949,Wallet,267.83,0.0,0.0,13.39,281.22,Paid,2025-12-27 11:39:49.804755
271,4341,1843,UPI,244.01,65.9,0.0,15.5,325.41,Paid,2025-11-20 11:27:39.545801
272,3060,1160,UPI,96.97,0.0,0.0,4.85,101.82,Paid,2025-11-07 00:28:52.896036
273,365,1222,Cash,186.98,0.0,29.64,7.87,0.0,Failed,2025-10-17 04:44:57.542171
274,4932,868,Cash,425.22,0.0,68.62,17.83,374.43,Paid,2026-02-13 02:53:32.827608
275,3286,912,Card,253.9,0.0,23.39,11.53,242.04,Paid,2026-02-12 17:45:43.045377
276,2356,717,UPI,455.09,0.0,0.0,22.75,477.84,Paid,2025-12-06 06:04:29.986430
277,3257,1085,UPI,145.98,38.37,0.0,9.22,193.57,Paid,2026-02-26 23:11:13.647484
278,3228,758,UPI,461.62,0.0,0.0,23.08,484.7,Paid,2025-11-04 06:59:05.904986
279,4257,3261,UPI,376.94,0.0,0.0,18.85,395.79,Paid,2026-02-11 17:58:47.435556
280,749,3030,UPI,401.84,115.54,0.0,25.87,543.25,Paid,2025-12-07 19:48:33.695225
281,4879,814,UPI,189.55,0.0,19.32,8.51,0.0,Failed,2025-11-18 22:15:10.792620
282,4580,4365,Cash,54.36,11.35,0.0,3.29,0.0,Failed,2025-11-28 00:59:29.540365
283,826,4400,UPI,491.26,0.0,0.0,24.56,515.82,Paid,2026-01-18 01:42:00.401020
284,3081,4578,Cash,136.83,0.0,16.59,6.01,126.25,Paid,2026-01-05 10:53:55.302788
285,391,3107,UPI,481.13,0.0,108.52,18.63,0.0,Failed,2025-12-07 18:07:52.911029
286,4047,4600,Card,468.83,0.0,92.51,18.82,395.14,Paid,2026-02-21 14:38:00.875740
287,4079,4895,UPI,493.98,0.0,0.0,24.7,518.68,Paid,2026-02-27 21:36:47.563657
288,3722,2882,Cash,260.73,0.0,25.77,11.75,246.71,Paid,2026-03-29 17:34:05.687761
289,1858,2634,UPI,73.6,0.0,5.78,3.39,71.21,Paid,2026-01-05 01:22:50.988633
290,1293,4843,Cash,67.44,0.0,12.97,2.72,57.19,Paid,2025-11-06 20:55:54.761418
291,1144,2549,UPI,348.24,117.42,0.0,23.28,488.94,Paid,2026-01-01 20:30:14.103415
292,953,872,UPI,248.9,73.63,68.85,12.68,266.36,Paid,2026-04-04 04:22:45.999516
293,1566,4005,UPI,431.58,0.0,0.0,21.58,453.16,Paid,2026-03-15 21:59:49.418170
294,457,4733,UPI,302.99,119.36,0.0,21.12,443.47,Paid,2026-02-02 09:32:06.928978
295,4324,612,Card,342.81,0.0,0.0,17.14,359.95,Paid,2025-10-12 07:04:58.853852
296,360,3907,UPI,448.68,188.73,95.39,27.1,569.12,Paid,2026-02-20 05:47:59.675370
297,2848,3397,UPI,288.46,0.0,31.26,12.86,270.06,Refunded,2025-12-23 21:20:07.086642
298,3046,3796,UPI,296.47,0.0,0.0,14.82,311.29,Paid,2025-11-10 03:53:57.755682
299,1806,4215,UPI,208.62,0.0,0.0,10.43,219.05,Paid,2025-12-09 18:04:49.416350
300,2901,400,Wallet,333.43,95.87,0.0,21.47,0.0,Failed,2026-01-14 09:21:32.267555
301,4809,4893,UPI,211.74,84.96,0.0,14.84,311.54,Paid,2025-10-13 16:36:29.836311
302,4051,13,UPI,322.52,0.0,0.0,16.13,338.65,Paid,2026-01-08 03:16:42.136811
303,1606,2588,UPI,141.22,0.0,0.0,7.06,148.28,Paid,2026-01-21 10:50:32.730717
304,325,754,Card,210.17,0.0,0.0,10.51,220.68,Paid,2025-12-13 14:59:31.454309
305,3344,3952,Wallet,336.06,43.52,95.15,14.22,0.0,Failed,2026-02-27 23:20:03.242999
306,3942,2719,Card,84.2,0.0,14.32,3.49,73.37,Paid,2025-10-08 09:22:42.343808
307,36,3433,UPI,417.73,0.0,0.0,20.89,0.0,Failed,2026-02-07 19:12:52.143072
308,1253,3764,Cash,265.49,0.0,70.33,9.76,204.92,Paid,2026-02-26 07:00:13.952724
309,1299,992,Wallet,351.06,107.39,0.0,22.92,481.37,Paid,2026-02-23 20:43:30.849682
310,318,4981,Wallet,401.39,0.0,0.0,20.07,421.46,Paid,2025-12-16 02:45:02.394999
311,4002,4602,UPI,486.79,0.0,0.0,24.34,0.0,Failed,2026-03-11 09:22:53.000370
312,4318,4772,UPI,288.16,120.64,0.0,20.44,429.24,Paid,2025-10-07 16:44:35.032665
313,3682,3740,Wallet,145.5,0.0,40.9,5.23,109.83,Paid,2026-02-15 20:07:33.581066
314,791,2175,Wallet,472.73,0.0,0.0,23.64,496.37,Paid,2026-03-22 00:22:35.401761
315,3759,2178,UPI,439.58,0.0,0.0,21.98,461.56,Paid,2025-12-04 14:34:11.806386
316,771,1640,Card,478.22,0.0,0.0,23.91,0.0,Failed,2026-02-02 20:49:04.173942
317,2313,2998,UPI,147.02,0.0,0.0,7.35,154.37,Paid,2026-03-20 22:04:15.688026
318,3689,3421,UPI,305.36,0.0,0.0,15.27,320.63,Paid,2026-03-10 18:05:00.512568
319,4356,2201,UPI,493.77,0.0,0.0,24.69,518.46,Paid,2025-12-09 22:01:22.462314
320,2580,2009,UPI,290.63,71.38,82.36,13.98,293.63,Paid,2025-12-28 01:39:58.154549
321,2922,4127,UPI,195.47,96.79,16.11,13.81,289.96,Paid,2025-12-22 04:25:39.129141
322,20,4748,Cash,458.71,0.0,132.12,16.33,342.92,Paid,2026-01-28 16:16:11.369415
323,2608,1327,Wallet,63.07,25.6,0.0,4.43,93.1,Paid,2025-11-28 03:47:35.411491
324,1118,1798,UPI,181.76,0.0,0.0,9.09,190.85,Paid,2025-11-09 19:14:01.932343
325,4069,2475,Cash,106.32,43.77,0.0,7.5,157.59,Paid,2025-10-25 13:46:00.977144
326,2356,4582,Cash,80.08,12.48,23.14,3.47,72.89,Paid,2025-11-25 19:19:58.072648
327,4295,913,UPI,394.86,0.0,0.0,19.74,0.0,Failed,2026-04-01 18:43:03.329545
328,3662,36,Wallet,230.44,39.36,0.0,13.49,283.29,Paid,2026-03-16 08:42:05.880269
329,2648,4115,UPI,264.8,0.0,0.0,13.24,278.04,Paid,2025-11-27 22:39:27.725879
330,799,1855,UPI,444.34,0.0,0.0,22.22,466.56,Paid,2026-01-04 12:53:59.545936
331,4174,3839,UPI,423.08,0.0,0.0,21.15,444.23,Paid,2026-01-03 07:33:52.760702
332,2174,4885,UPI,141.23,0.0,0.0,7.06,148.29,Paid,2025-11-10 09:49:28.166081
333,4874,1236,UPI,221.22,0.0,0.0,11.06,232.28,Paid,2026-01-21 06:11:20.362901
334,1319,4772,Card,204.53,0.0,0.0,10.23,214.76,Paid,2025-11-01 18:42:58.316921
335,1869,2037,UPI,171.46,0.0,0.0,8.57,180.03,Paid,2025-11-17 11:30:52.099183
336,4490,3266,Card,279.4,0.0,51.86,11.38,238.92,Paid,2025-11-28 13:55:36.239306
337,2640,3777,UPI,452.61,0.0,0.0,22.63,475.24,Paid,2026-01-28 13:49:41.368369
338,3605,2798,UPI,212.09,53.75,0.0,13.29,279.13,Paid,2026-03-28 10:14:11.626659
339,3479,34,Card,182.13,0.0,23.7,7.92,166.35,Paid,2026-01-28 20:55:15.933747
340,4113,4166,Card,186.74,0.0,0.0,9.34,196.08,Paid,2026-03-01 14:03:04.008950
341,4701,1740,Card,443.02,155.98,0.0,29.95,628.95,Paid,2025-11-23 01:31:37.593639
342,2884,1409,UPI,99.98,0.0,0.0,5.0,104.98,Paid,2025-11-07 08:55:28.317234
343,1764,2497,Cash,104.64,0.0,0.0,5.23,109.87,Paid,2026-03-21 16:24:29.151727
344,2032,1373,UPI,73.87,22.12,0.0,4.8,100.79,Paid,2026-01-09 06:36:41.306801
345,791,2826,UPI,103.99,48.29,18.4,6.69,0.0,Failed,2025-11-15 01:49:34.988817
346,2233,998,Card,201.13,83.5,34.66,12.5,262.47,Paid,2026-02-13 23:30:02.427230
347,4864,3262,UPI,372.15,97.09,0.0,23.46,492.7,Paid,2025-10-17 14:35:42.389175
348,3800,1424,UPI,484.88,0.0,106.38,18.93,397.43,Paid,2025-12-31 07:21:32.802522
349,2202,79,Cash,226.06,0.0,0.0,11.3,237.36,Paid,2025-11-03 01:23:18.781436
350,3972,678,Card,328.85,0.0,0.0,16.44,345.29,Paid,2025-11-14 05:11:03.063746
351,706,2974,Wallet,410.94,83.37,0.0,24.72,0.0,Failed,2026-03-24 07:46:23.173422
352,1298,996,Cash,216.44,0.0,0.0,10.82,227.26,Paid,2025-12-19 21:34:35.845419
353,1192,3879,UPI,94.1,0.0,16.75,3.87,81.22,Paid,2026-03-22 13:10:28.139517
354,3083,70,Wallet,386.45,52.13,28.09,20.52,431.01,Paid,2026-01-17 02:22:47.721307
355,2710,2260,UPI,215.51,41.93,0.0,12.87,270.31,Paid,2025-12-23 01:33:31.478044
356,1606,438,Card,96.68,0.0,0.0,4.83,0.0,Failed,2025-10-10 18:50:19.589683
357,1649,1046,Cash,389.86,129.63,42.87,23.83,500.45,Paid,2026-02-09 08:06:39.643255
358,3479,1297,UPI,464.31,115.53,0.0,28.99,608.83,Paid,2026-02-21 13:18:07.132970
359,719,1455,UPI,389.76,0.0,0.0,19.49,409.25,Paid,2026-02-26 10:01:40.215689
360,467,2006,Wallet,409.31,122.11,0.0,26.57,557.99,Paid,2025-12-06 13:06:35.073663
361,2182,1230,Card,412.4,102.71,38.63,23.82,500.3,Paid,2025-12-29 07:04:39.257637
362,4124,2360,UPI,492.96,0.0,143.5,17.47,366.93,Paid,2025-12-27 16:50:29.832792
363,2212,1818,Wallet,448.56,0.0,0.0,22.43,470.99,Paid,2025-10-17 20:58:24.474341
364,2416,1987,UPI,78.87,0.0,0.0,3.94,82.81,Paid,2026-03-11 03:21:42.054011
365,2595,1204,UPI,432.63,0.0,0.0,21.63,454.26,Paid,2025-11-09 05:26:44.529083
366,2308,3585,UPI,396.43,158.37,85.5,23.46,492.76,Paid,2026-01-26 02:57:09.968714
367,1753,4809,Wallet,360.83,0.0,32.44,16.42,344.81,Paid,2026-03-07 02:48:17.970997
368,4036,1453,Card,317.47,0.0,0.0,15.87,0.0,Failed,2026-02-21 03:14:25.379577
369,2243,4632,UPI,222.72,0.0,0.0,11.14,233.86,Paid,2026-02-15 11:43:25.906915
370,919,927,Wallet,473.0,115.3,0.0,29.41,0.0,Failed,2026-02-26 16:48:35.641870
371,892,816,UPI,365.03,0.0,0.0,18.25,0.0,Failed,2025-12-09 12:28:04.178483
372,2521,2170,UPI,147.87,0.0,35.58,5.61,117.9,Paid,2026-03-21 11:11:38.897760
373,2456,3858,UPI,152.51,0.0,14.1,6.92,145.33,Paid,2025-10-24 11:03:29.971351
374,1518,2989,UPI,119.48,0.0,0.0,5.97,125.45,Paid,2025-12-10 10:42:51.971380
375,1495,2147,Card,314.75,130.54,87.31,17.9,375.88,Paid,2025-10-26 11:16:04.018475
376,939,2800,Cash,228.67,0.0,0.0,11.43,240.1,Paid,2026-01-30 19:25:08.782543
377,572,3297,Card,192.6,0.0,0.0,9.63,202.23,Paid,2026-01-09 02:53:25.298348
378,438,3820,UPI,200.77,0.0,0.0,10.04,210.81,Paid,2026-02-03 20:25:22.157087
379,930,1874,UPI,100.86,0.0,0.0,5.04,105.9,Paid,2026-02-04 01:54:55.407856
380,1627,2152,UPI,109.21,0.0,0.0,5.46,114.67,Paid,2025-11-04 03:56:16.269125
381,3600,541,UPI,296.64,0.0,0.0,14.83,311.47,Paid,2026-02-15 03:21:31.399092
382,2942,2758,Card,316.89,0.0,0.0,15.84,332.73,Paid,2026-01-09 15:57:42.061767
383,2048,3828,Cash,340.64,44.91,0.0,19.28,404.83,Paid,2026-01-04 06:49:28.739832
384,2240,3934,Card,364.65,0.0,0.0,18.23,382.88,Paid,2025-11-11 19:58:47.351441
385,773,1898,UPI,164.78,0.0,0.0,8.24,173.02,Paid,2025-12-17 09:41:06.085161
386,2820,1259,UPI,281.58,89.73,0.0,18.57,389.88,Paid,2025-12-17 13:07:34.674932
387,3521,876,UPI,284.11,0.0,0.0,14.21,298.32,Paid,2026-04-03 17:02:10.836045
388,257,1498,Cash,160.03,0.0,0.0,8.0,168.03,Paid,2025-10-09 18:14:37.174480
389,4959,2028,Wallet,57.12,20.04,0.0,3.86,81.02,Paid,2026-03-02 08:21:17.318089
390,2369,794,Cash,397.27,0.0,38.29,17.95,376.93,Paid,2026-02-06 15:54:34.822711
391,2542,4773,UPI,284.53,108.12,48.26,17.22,361.61,Refunded,2026-02-20 07:45:55.747104
392,2084,4981,UPI,248.74,0.0,47.32,10.07,211.49,Paid,2025-11-24 07:49:58.028246
393,313,4474,UPI,451.61,0.0,0.0,22.58,474.19,Paid,2026-03-13 05:20:17.454233
394,1111,1618,UPI,324.39,0.0,0.0,16.22,340.61,Paid,2026-03-13 18:16:57.104105
395,3129,1317,UPI,348.22,79.78,0.0,21.4,449.4,Paid,2026-02-28 19:40:52.628945
396,654,4156,UPI,204.82,0.0,0.0,10.24,215.06,Paid,2026-02-13 05:20:32.317322
397,971,533,UPI,102.92,0.0,0.0,5.15,108.07,Paid,2025-11-18 17:01:29.006141
398,56,266,Cash,263.02,0.0,0.0,13.15,276.17,Paid,2026-04-05 12:52:30.265592
399,2255,2441,Card,275.15,0.0,76.71,9.92,208.36,Paid,2025-12-07 12:43:54.269922
400,4564,2940,UPI,148.49,0.0,0.0,7.42,155.91,Paid,2026-02-05 06:07:22.762622
401,2386,498,UPI,80.17,0.0,8.97,3.56,74.76,Paid,2025-12-09 14:28:14.908759
402,4652,4726,UPI,328.28,0.0,0.0,16.41,344.69,Paid,2026-01-15 13:36:16.258841
403,433,1693,UPI,389.91,0.0,0.0,19.5,409.41,Paid,2025-10-19 06:42:39.817059
404,38,515,Cash,353.03,0.0,32.98,16.0,336.05,Paid,2025-11-02 23:09:14.553256
405,2171,944,Cash,229.96,0.0,63.59,8.32,0.0,Failed,2026-04-02 17:11:52.478158
406,3365,3201,UPI,324.23,0.0,0.0,16.21,340.44,Paid,2025-12-02 02:31:38.146490
407,4921,3052,UPI,489.79,213.56,0.0,35.17,738.52,Paid,2025-11-12 18:24:47.227316
408,1994,3589,Wallet,399.31,60.24,0.0,22.98,0.0,Failed,2025-11-07 07:53:27.368443
409,3555,1197,Card,457.72,65.69,0.0,26.17,549.58,Paid,2026-01-09 15:04:02.819963
410,3582,442,UPI,142.75,21.46,0.0,8.21,172.42,Paid,2025-12-17 19:17:40.961460
411,3765,1585,UPI,199.84,0.0,29.7,8.51,178.65,Paid,2025-12-16 23:04:26.694016
412,4680,4163,Cash,115.41,0.0,0.0,5.77,121.18,Paid,2025-11-19 20:50:37.045491
413,2431,1374,UPI,181.48,0.0,0.0,9.07,190.55,Paid,2025-12-18 19:49:44.918813
414,1165,681,UPI,456.84,0.0,0.0,22.84,479.68,Paid,2026-02-05 05:33:23.343059
415,1769,1547,UPI,313.51,0.0,49.76,13.19,276.94,Paid,2025-10-13 04:20:31.413937
416,2272,2304,Wallet,166.8,0.0,0.0,8.34,175.14,Paid,2025-12-04 20:56:29.327609
417,4168,1115,Card,67.24,0.0,9.45,2.89,0.0,Failed,2025-11-13 06:16:23.840109
418,1707,2644,Cash,485.07,0.0,145.45,16.98,356.6,Paid,2025-10-27 17:18:52.336673
419,3736,1072,UPI,93.15,0.0,0.0,4.66,97.81,Paid,2025-10-30 03:56:26.348268
420,2054,1882,Cash,358.9,0.0,0.0,17.95,376.85,Paid,2026-01-16 12:35:13.413076
421,1724,4653,UPI,451.63,0.0,0.0,22.58,474.21,Paid,2026-02-23 22:40:36.045326
422,2003,1215,Cash,240.37,0.0,0.0,12.02,252.39,Paid,2025-11-19 11:48:13.412734
423,1333,4545,UPI,190.0,0.0,0.0,9.5,199.5,Paid,2025-11-22 17:23:43.323019
424,4767,2165,UPI,447.65,0.0,0.0,22.38,470.03,Paid,2025-11-21 15:22:32.013076
425,2461,4399,Cash,284.05,0.0,67.89,10.81,226.97,Paid,2026-03-06 12:14:09.671539
426,4548,1018,Card,403.88,0.0,0.0,20.19,424.07,Paid,2026-01-04 07:50:54.182962
427,2642,4763,UPI,119.26,0.0,0.0,5.96,125.22,Paid,2025-10-22 22:25:10.226924
428,725,4271,UPI,497.64,90.91,0.0,29.43,617.98,Paid,2025-12-23 10:34:35.411741
429,3302,2494,UPI,257.43,0.0,0.0,12.87,270.3,Paid,2025-10-23 14:14:53.987677
430,4555,3358,Card,192.09,0.0,56.96,6.76,141.89,Paid,2025-12-11 17:58:47.127081
431,4413,1249,UPI,475.98,0.0,0.0,23.8,499.78,Paid,2026-01-17 18:25:08.028874
432,3540,4143,UPI,376.71,0.0,0.0,18.84,395.55,Paid,2025-10-12 18:27:07.183300
433,4952,2268,Card,352.86,0.0,0.0,17.64,370.5,Paid,2025-11-04 05:05:07.410531
434,3242,1789,Wallet,151.46,0.0,0.0,7.57,159.03,Refunded,2026-02-02 16:34:43.038419
435,4048,2782,Card,480.85,0.0,0.0,24.04,504.89,Paid,2025-12-30 18:09:00.510907
436,1214,1061,Card,278.39,0.0,0.0,13.92,292.31,Paid,2025-10-22 16:38:01.074266
437,1781,4556,Cash,215.9,0.0,64.62,7.56,158.84,Paid,2026-03-06 19:12:03.090032
438,4640,1861,UPI,215.41,0.0,32.49,9.15,192.07,Paid,2026-02-28 18:11:48.514956
439,3847,4830,Cash,363.27,0.0,0.0,18.16,381.43,Paid,2025-11-14 19:09:26.134267
440,897,1838,Wallet,480.78,179.24,0.0,33.0,693.02,Paid,2025-10-09 11:28:53.545546
441,4300,3463,Cash,358.88,0.0,0.0,17.94,376.82,Paid,2026-01-15 15:16:05.378495
442,347,1767,UPI,193.36,0.0,0.0,9.67,203.03,Paid,2026-03-13 22:54:39.787560
443,1061,1125,Cash,162.3,0.0,0.0,8.12,170.42,Paid,2025-11-15 22:28:47.394289
444,4408,26,UPI,314.82,0.0,0.0,15.74,330.56,Paid,2025-12-19 12:34:00.547085
445,1888,3443,UPI,352.38,0.0,0.0,17.62,370.0,Paid,2025-10-09 20:55:41.559583
446,759,492,UPI,112.88,0.0,0.0,5.64,118.52,Paid,2025-10-09 11:09:14.508114
447,4783,4372,Cash,223.07,0.0,0.0,11.15,234.22,Paid,2025-12-31 09:40:34.469951
448,4607,2564,UPI,487.87,0.0,0.0,24.39,512.26,Paid,2026-01-16 00:07:11.314014
449,155,4018,Cash,94.35,0.0,0.0,4.72,99.07,Paid,2026-02-23 23:52:19.496416
450,2765,901,Cash,464.93,0.0,106.3,17.93,376.56,Paid,2025-11-09 17:42:07.785058
451,4135,4585,UPI,240.51,33.1,0.0,13.68,287.29,Paid,2025-11-11 20:27:03.344793
452,1586,4534,Card,88.22,37.72,0.0,6.3,132.24,Paid,2026-01-15 21:37:11.059570
453,3041,4525,UPI,89.1,0.0,25.87,3.16,66.39,Paid,2025-12-29 03:53:36.591839
454,2148,1297,UPI,466.72,0.0,0.0,23.34,490.06,Paid,2025-10-16 22:15:08.826272
455,3334,742,UPI,457.11,0.0,0.0,22.86,479.97,Paid,2026-03-04 16:18:24.096348
456,3281,2886,Card,351.95,0.0,102.23,12.49,0.0,Failed,2025-11-09 20:43:15.172459
457,639,4293,Cash,222.18,49.51,22.96,12.44,0.0,Failed,2026-01-03 20:51:21.082184
458,2627,3609,UPI,63.02,0.0,13.28,2.49,52.23,Paid,2025-12-27 01:12:14.103852
459,2158,4583,Card,158.29,0.0,0.0,7.91,166.2,Paid,2026-03-27 23:04:52.737117
460,4784,2496,Wallet,152.23,43.07,0.0,9.77,205.07,Paid,2025-11-16 11:19:06.730103
461,2852,1094,Wallet,489.12,0.0,98.81,19.52,409.83,Paid,2025-11-17 23:16:25.451526
462,4826,3500,UPI,447.48,0.0,0.0,22.37,0.0,Failed,2025-11-28 12:10:33.289525
463,2691,297,UPI,346.63,0.0,0.0,17.33,0.0,Failed,2026-02-12 19:44:01.680718
464,3953,2543,Card,152.19,64.71,40.27,8.83,185.46,Paid,2025-12-30 15:29:53.161166
465,837,4812,UPI,356.68,0.0,0.0,17.83,0.0,Failed,2025-12-12 22:08:10.993728
466,4808,2974,UPI,147.38,0.0,0.0,7.37,154.75,Paid,2026-03-02 16:55:36.755291
467,4141,4293,Cash,345.47,0.0,45.34,15.01,315.14,Paid,2025-11-08 10:26:36.473743
468,1493,2242,Cash,187.54,0.0,21.41,8.31,174.44,Paid,2025-10-22 11:02:36.155980
469,3979,4553,Card,460.86,0.0,0.0,23.04,483.9,Paid,2025-11-21 22:42:38.925613
470,1303,580,UPI,380.78,0.0,0.0,19.04,399.82,Paid,2026-02-24 07:02:29.276861
471,3725,1176,UPI,473.44,0.0,0.0,23.67,0.0,Failed,2026-01-04 18:18:25.447296
472,1208,2441,UPI,449.01,0.0,0.0,22.45,471.46,Paid,2026-01-20 00:14:56.373022
473,4763,4515,UPI,271.98,0.0,0.0,13.6,285.58,Paid,2026-03-25 11:07:15.698599
474,4579,3985,Cash,260.46,29.05,0.0,14.48,303.99,Refunded,2026-02-20 14:08:13.393607
475,1421,4488,Card,82.69,0.0,10.03,3.63,0.0,Failed,2026-01-30 04:35:24.606236
476,1647,4225,Cash,289.9,0.0,0.0,14.49,304.39,Paid,2026-02-12 19:38:01.951890
477,1627,1148,UPI,92.34,0.0,0.0,4.62,96.96,Paid,2026-01-21 03:36:41.114239
478,275,715,Cash,325.4,93.47,67.85,17.55,368.57,Paid,2026-01-16 03:43:10.870577
479,1712,4918,Wallet,429.48,50.39,110.0,18.49,388.36,Paid,2026-02-27 12:58:04.354964
480,1815,175,Cash,301.39,35.38,0.0,16.84,353.61,Paid,2026-03-18 22:15:26.784888
481,1936,974,UPI,71.19,0.0,0.0,3.56,74.75,Paid,2026-02-03 11:05:42.964816
482,3882,1836,UPI,317.33,109.06,0.0,21.32,0.0,Failed,2026-01-04 07:15:27.788671
483,4148,4821,Card,409.82,114.51,117.77,20.33,426.89,Paid,2025-10-31 21:02:17.343692
484,2860,3772,UPI,482.71,0.0,0.0,24.14,506.85,Paid,2025-10-30 17:52:02.206549
485,2554,2653,Cash,407.48,0.0,38.75,18.44,387.17,Paid,2025-12-31 15:11:39.504287
486,4426,1696,UPI,333.14,0.0,33.75,14.97,314.36,Paid,2026-03-18 02:50:31.025838
487,2584,3963,UPI,332.16,116.17,0.0,22.42,470.75,Paid,2025-11-02 21:58:14.516566
488,4402,4730,Wallet,374.34,0.0,0.0,18.72,0.0,Failed,2025-10-31 19:03:55.079646
489,1875,2715,Card,242.49,0.0,0.0,12.12,254.61,Paid,2025-11-01 08:49:58.961660
490,1599,1349,UPI,59.51,0.0,0.0,2.98,0.0,Failed,2025-10-27 17:28:55.719011
491,4045,4876,UPI,477.26,0.0,0.0,23.86,501.12,Paid,2025-11-03 21:44:34.812460
492,4059,895,UPI,283.89,0.0,0.0,14.19,298.08,Paid,2026-01-28 12:20:31.634067
493,2596,3935,UPI,273.18,0.0,51.47,11.09,232.8,Paid,2025-12-01 05:37:47.925635
494,4580,1414,UPI,161.32,0.0,0.0,8.07,169.39,Paid,2025-11-09 12:07:42.710021
495,2086,1616,Cash,214.81,0.0,0.0,10.74,225.55,Paid,2026-03-09 22:58:37.123338
496,1967,3395,Cash,296.25,0.0,0.0,14.81,311.06,Paid,2026-01-25 01:19:09.921711
497,2163,1626,UPI,271.24,0.0,0.0,13.56,284.8,Paid,2025-12-17 03:43:17.794745
498,3144,4544,Cash,402.88,0.0,0.0,20.14,423.02,Paid,2025-12-27 16:39:22.910681
499,1986,4300,Cash,171.1,0.0,25.76,7.27,0.0,Failed,2026-03-02 16:14:35.668665
500,3867,4311,UPI,71.89,0.0,0.0,3.59,75.48,Paid,2025-10-28 10:23:39.706645
501,1476,3324,UPI,365.9,121.19,0.0,24.35,511.44,Paid,2026-01-05 21:39:06.233851
502,500,4464,UPI,84.78,0.0,0.0,4.24,89.02,Paid,2025-10-25 10:11:19.780833
503,836,3284,UPI,83.52,29.86,12.68,5.04,105.74,Paid,2025-10-17 09:19:28.471334
504,1410,2209,UPI,72.27,30.89,0.0,5.16,108.32,Paid,2025-12-21 10:32:08.659264
505,2984,4898,UPI,109.93,49.47,0.0,7.97,167.37,Paid,2025-10-07 22:56:26.393605
506,1191,4023,Card,331.07,0.0,62.94,13.41,281.54,Paid,2025-11-10 13:37:53.470631
507,2324,1927,UPI,449.48,0.0,0.0,22.47,471.95,Refunded,2025-11-04 16:37:16.540350
508,651,518,Wallet,73.89,0.0,0.0,3.69,77.58,Paid,2026-01-10 13:57:37.890833
509,2044,4384,UPI,117.39,0.0,13.49,5.2,0.0,Failed,2026-01-25 00:07:53.055911
510,3000,3640,UPI,404.88,0.0,46.6,17.91,376.19,Paid,2026-02-23 19:25:24.616974
511,3916,2268,UPI,434.01,0.0,0.0,21.7,455.71,Paid,2025-10-18 23:36:57.151722
512,4475,3602,UPI,206.38,61.04,0.0,13.37,280.79,Paid,2026-01-22 15:22:22.159646
513,4475,1458,UPI,230.49,27.0,0.0,12.87,270.36,Paid,2026-01-03 17:24:33.877321
514,3673,3730,Cash,125.69,22.04,19.86,6.39,134.26,Paid,2025-11-25 11:29:32.346880
515,1496,4526,UPI,400.69,0.0,0.0,20.03,420.72,Paid,2025-11-03 02:30:33.258203
516,4752,943,UPI,209.39,56.7,0.0,13.3,279.39,Paid,2025-10-30 10:22:24.823731
517,1910,3697,UPI,270.63,0.0,0.0,13.53,284.16,Paid,2026-01-01 04:55:12.437709
518,11,3097,UPI,465.26,0.0,110.17,17.75,372.84,Paid,2026-01-13 01:30:14.571179
519,2004,3608,UPI,394.8,0.0,103.54,14.56,305.82,Paid,2025-12-06 15:58:21.503638
520,3017,2656,UPI,354.81,0.0,0.0,17.74,372.55,Paid,2025-12-29 00:27:07.503412
521,2673,1508,UPI,425.32,157.11,0.0,29.12,611.55,Paid,2026-01-20 21:00:57.880605
522,2101,4588,UPI,443.3,0.0,0.0,22.17,465.47,Paid,2026-04-04 06:06:50.255611
523,2603,3983,UPI,314.47,0.0,0.0,15.72,330.19,Paid,2025-11-01 19:57:54.896476
524,3344,3660,Card,244.1,93.73,0.0,16.89,354.72,Paid,2025-10-20 17:37:12.852410
525,640,4921,Wallet,472.77,0.0,0.0,23.64,496.41,Paid,2025-10-21 09:57:35.115599
526,591,4250,Cash,374.1,0.0,0.0,18.71,392.81,Paid,2026-03-24 14:41:42.810932
527,250,543,Card,245.38,0.0,0.0,12.27,257.65,Paid,2026-01-24 05:11:51.983329
528,422,2297,UPI,222.66,0.0,0.0,11.13,233.79,Paid,2025-11-19 10:06:46.591962
529,4438,969,Card,440.68,0.0,0.0,22.03,462.71,Paid,2025-11-28 21:57:28.554000
530,2100,2326,UPI,355.93,0.0,0.0,17.8,373.73,Paid,2025-11-19 16:48:24.922451
531,3006,1891,UPI,61.97,0.0,0.0,3.1,0.0,Failed,2026-03-09 13:54:05.812654
532,1253,596,UPI,420.56,52.62,31.47,22.09,463.8,Paid,2025-11-05 20:57:29.939315
533,4347,560,UPI,133.24,57.46,0.0,9.54,200.24,Paid,2025-11-12 06:03:47.090207
534,1583,3494,UPI,186.34,0.0,0.0,9.32,195.66,Paid,2025-11-17 18:13:23.413901
535,133,502,UPI,423.51,206.66,0.0,31.51,661.68,Paid,2025-12-16 10:21:06.651533
536,4563,614,UPI,436.84,0.0,24.04,20.64,433.44,Paid,2025-12-30 01:06:44.296275
537,674,4002,Cash,222.28,0.0,0.0,11.11,233.39,Paid,2026-03-03 10:03:34.486735
