Order_Item_ID,Order_ID,Item_ID,Quantity,Price_Per_Item,Total_Price
1148,369,17,3,74,222
1149,369,22,3,213,639
1150,369,40,3,275,825
1151,370,43,2,166,332
1152,370,30,1,62,62
1153,371,9,2,71,142
1154,371,14,2,154,308
1155,372,14,3,154,462
1156,372,11,1,245,245
1157,372,45,3,66,198
1158,372,41,3,78,234
1159,372,15,2,175,350
1160,373,13,2,112,224
1161,373,26,2,74,148
1162,373,5,2,164,328
1163,373,10,1,290,290
1164,373,6,3,158,474
1165,374,43,1,166,166
1166,375,25,3,228,684
1167,375,1,3,280,840
1168,375,35,1,121,121
1169,375,17,2,74,148
1170,376,14,1,154,154
1171,376,1,2,280,560
1172,377,19,3,281,843
1173,377,1,2,280,560
1174,378,9,2,71,142
1175,378,25,3,228,684
1176,378,47,3,283,849
1177,378,17,1,74,74
1178,378,10,3,290,870
1179,379,37,1,97,97
1180,379,7,3,228,684
1181,379,6,3,158,474
1182,379,23,2,266,532
1183,379,24,3,245,735
1184,380,17,1,74,74
1185,381,1,2,280,560
1186,382,39,3,259,777
1187,382,46,3,174,522
1188,382,26,1,74,74
1189,383,50,3,116,348
1190,383,24,1,245,245
1191,383,40,2,275,550
1192,383,49,1,272,272
1193,384,18,1,294,294
1194,384,1,3,280,840
1195,384,14,1,154,154
1196,384,50,2,116,232
1197,385,6,1,158,158
1198,385,16,3,105,315
1199,385,41,3,78,234
1200,386,33,3,269,807
1201,386,13,1,112,112
1202,386,31,2,247,494
1203,386,41,3,78,234
1204,386,2,1,162,162
1205,387,3,1,228,228
1206,387,5,2,164,328
1207,387,34,2,218,436
1208,387,23,1,266,266
1209,387,50,1,116,116
1210,388,15,2,175,350
1211,388,41,1,78,78
1212,389,33,2,269,538
1213,389,6,1,158,158
1214,389,41,1,78,78
1215,389,12,2,183,366
1216,389,19,2,281,562
1217,390,6,1,158,158
1218,390,43,1,166,166
1219,390,5,1,164,164
1220,391,34,1,218,218
1221,391,36,2,203,406
1222,391,29,2,170,340
1223,392,36,1,203,203
1224,393,9,2,71,142
1225,393,23,2,266,532
1226,394,34,1,218,218
1227,394,38,3,128,384
1228,395,10,3,290,870
1229,396,44,2,154,308
1230,396,4,2,196,392
1231,396,37,2,97,194
1232,396,16,1,105,105
1233,397,44,1,154,154
1234,397,28,3,236,708
1235,397,45,2,66,132
1236,397,8,1,92,92
1237,397,30,2,62,124
1238,398,9,2,71,142
1239,398,36,3,203,609
1240,398,26,1,74,74
1241,399,14,3,154,462
1242,400,32,3,174,522
1243,400,39,3,259,777
1244,400,10,2,290,580
1245,400,45,2,66,132
1246,401,11,2,245,490
1247,401,34,3,218,654
1248,401,17,2,74,148
1249,401,1,3,280,840
1250,401,9,1,71,71
1251,402,49,3,272,816
1252,402,33,3,269,807
1253,402,42,3,284,852
1254,403,12,2,183,366
1255,404,47,1,283,283
1256,404,49,3,272,816
1257,404,19,3,281,843
1258,404,23,2,266,532
1259,404,32,1,174,174
1260,405,18,3,294,882
1261,405,47,3,283,849
1262,405,24,3,245,735
1263,406,36,2,203,406
1264,406,4,1,196,196
1265,407,30,3,62,186
1266,408,12,3,183,549
1267,408,5,2,164,328
1268,408,35,1,121,121
1269,408,9,2,71,142
1270,409,34,3,218,654
1271,409,7,3,228,684
1272,409,1,1,280,280
1273,409,31,2,247,494
1274,410,11,2,245,490
1275,410,38,1,128,128
1276,410,46,1,174,174
1277,411,48,3,255,765
1278,411,21,1,178,178
1279,411,4,3,196,588
1280,412,17,2,74,148
1281,412,37,2,97,194
1282,412,18,1,294,294
1283,413,14,1,154,154
1284,414,44,3,154,462
1285,414,15,1,175,175
1286,414,11,1,245,245
1287,414,42,2,284,568
1288,414,37,2,97,194
1289,415,45,1,66,66
1290,415,26,3,74,222
1291,415,7,2,228,456
1292,416,7,3,228,684
1293,416,3,3,228,684
1294,417,8,3,92,276
1295,417,25,3,228,684
1296,418,49,1,272,272
1297,418,11,1,245,245
1298,418,25,3,228,684
1299,418,41,3,78,234
1300,418,42,1,284,284
1301,419,45,1,66,66
1302,419,39,2,259,518
1303,420,42,1,284,284
1304,420,20,3,296,888
1305,420,38,2,128,256
1306,420,43,3,166,498
1307,421,28,3,236,708
1308,421,10,3,290,870
1309,421,5,3,164,492
1310,422,33,1,269,269
1311,422,20,2,296,592
1312,422,35,1,121,121
1313,422,17,2,74,148
1314,422,18,2,294,588
1315,423,44,1,154,154
1316,423,29,3,170,510
1317,423,19,1,281,281
1318,423,20,2,296,592
1319,424,46,2,174,348
1320,424,1,3,280,840
1321,424,38,3,128,384
1322,424,25,3,228,684
1323,425,2,2,162,324
1324,425,7,3,228,684
1325,425,28,2,236,472
1326,425,9,2,71,142
1327,425,3,2,228,456
1328,426,33,1,269,269
1329,426,50,2,116,232
1330,427,50,1,116,116
1331,428,20,1,296,296
1332,428,18,2,294,588
1333,428,24,1,245,245
1334,428,5,1,164,164
1335,428,16,3,105,315
1336,429,42,1,284,284
1337,429,33,3,269,807
1338,429,40,2,275,550
1339,429,26,2,74,148
1340,430,46,3,174,522
1341,430,12,2,183,366
1342,430,2,3,162,486
1343,431,35,1,121,121
1344,431,42,2,284,568
1345,431,43,3,166,498
1346,432,23,3,266,798
1347,432,50,2,116,232
1348,432,46,1,174,174
1349,432,28,3,236,708
1350,433,32,3,174,522
1351,434,25,3,228,684
1352,435,37,3,97,291
1353,435,3,3,228,684
1354,436,27,2,258,516
1355,437,11,3,245,735
1356,437,36,3,203,609
1357,437,14,3,154,462
1358,438,16,2,105,210
1359,438,7,2,228,456
1360,438,17,3,74,222
1361,438,47,2,283,566
1362,438,3,3,228,684
1363,439,41,1,78,78
1364,440,30,3,62,186
1365,441,35,1,121,121
1366,441,45,2,66,132
1367,442,21,3,178,534
1368,443,16,1,105,105
1369,443,24,2,245,490
1370,443,37,2,97,194
1371,443,22,3,213,639
1372,444,50,3,116,348
1373,445,24,3,245,735
1374,445,25,3,228,684
1375,445,50,2,116,232
1376,445,12,2,183,366
1377,445,44,2,154,308
1378,446,29,3,170,510
1379,446,37,2,97,194
1380,446,17,3,74,222
1381,446,38,3,128,384
1382,446,28,1,236,236
1383,447,30,3,62,186
1384,448,3,3,228,684
1385,448,13,3,112,336
1386,448,48,3,255,765
1387,449,50,2,116,232
1388,449,12,1,183,183
1389,449,39,2,259,518
1390,449,42,1,284,284
1391,449,20,1,296,296
1392,450,26,3,74,222
1393,450,30,2,62,124
1394,451,42,3,284,852
1395,451,44,1,154,154
1396,451,7,1,228,228
1397,451,28,3,236,708
1398,451,15,2,175,350
1399,452,43,2,166,332
1400,452,35,3,121,363
1401,453,4,3,196,588
1402,453,6,2,158,316
1403,454,16,2,105,210
1404,454,30,2,62,124
1405,454,6,1,158,158
1406,455,1,2,280,560
1407,455,29,3,170,510
1408,455,34,3,218,654
1409,455,31,2,247,494
1410,455,39,3,259,777
1411,456,22,2,213,426
1412,456,30,1,62,62
1413,456,18,2,294,588
1414,457,19,1,281,281
1415,457,26,2,74,148
1416,457,1,3,280,840
1417,457,23,1,266,266
1418,458,19,1,281,281
1419,458,16,3,105,315
1420,458,8,3,92,276
1421,458,22,1,213,213
1422,459,6,3,158,474
1423,459,18,1,294,294
1424,459,39,2,259,518
1425,459,38,3,128,384
1426,460,38,1,128,128
1427,460,9,1,71,71
1428,460,22,2,213,426
1429,460,16,3,105,315
1430,460,49,2,272,544
1431,461,24,3,245,735
1432,461,27,3,258,774
1433,462,29,3,170,510
1434,462,24,3,245,735
1435,462,2,1,162,162
1436,462,10,2,290,580
1437,463,40,3,275,825
1438,463,7,3,228,684
1439,463,14,2,154,308
1440,464,5,1,164,164
1441,464,27,2,258,516
1442,464,6,1,158,158
1443,464,37,3,97,291
1444,465,49,3,272,816
1445,466,28,3,236,708
1446,466,3,1,228,228
1447,466,41,2,78,156
1448,467,48,2,255,510
1449,468,34,3,218,654
1450,468,43,1,166,166
1451,468,19,3,281,843
1452,468,7,3,228,684
1453,468,20,3,296,888
1454,469,45,2,66,132
1455,470,17,1,74,74
1456,471,22,3,213,639
1457,471,29,1,170,170
1458,472,11,3,245,735
1459,472,6,3,158,474
1460,473,17,3,74,222
1461,473,11,1,245,245
1462,473,39,2,259,518
1463,474,20,2,296,592
1464,474,39,2,259,518
1465,474,32,3,174,522
1466,474,26,1,74,74
1467,475,22,3,213,639
1468,475,4,3,196,588
1469,476,9,2,71,142
1470,476,32,3,174,522
1471,476,6,1,158,158
1472,476,21,1,178,178
1473,476,7,3,228,684
1474,477,28,3,236,708
1475,477,34,1,218,218
1476,478,22,2,213,426
1477,478,17,2,74,148
1478,478,11,2,245,490
1479,478,20,2,296,592
1480,479,40,3,275,825
1481,479,17,1,74,74
1482,480,32,3,174,522
1483,480,4,2,196,392
1484,480,42,1,284,284
1485,480,14,2,154,308
1486,481,38,3,128,384
1487,481,33,2,269,538
1488,481,36,3,203,609
1489,481,4,3,196,588
1490,482,47,1,283,283
1491,482,30,3,62,186
1492,483,31,3,247,741
1493,483,36,2,203,406
1494,483,42,3,284,852
1495,483,43,3,166,498
1496,484,32,2,174,348
1497,485,45,3,66,198
1498,486,35,3,121,363
1499,487,7,3,228,684
1500,487,35,1,121,121
1501,487,18,1,294,294
1502,487,42,2,284,568
1503,487,41,1,78,78
1504,488,25,2,228,456
1505,489,37,3,97,291
1506,490,28,3,236,708
1507,490,12,1,183,183
1508,490,5,3,164,492
1509,491,3,3,228,684
1510,492,30,1,62,62
1511,492,49,3,272,816
1512,492,48,2,255,510
1513,492,7,2,228,456
1514,492,23,2,266,532
1515,493,15,2,175,350
1516,493,24,1,245,245
1517,493,25,3,228,684
1518,493,5,2,164,328
1519,494,6,2,158,316
1520,494,38,3,128,384
1521,495,37,3,97,291
1522,495,34,3,218,654
1523,495,18,1,294,294
1524,495,50,2,116,232
1525,495,26,2,74,148
1526,496,10,1,290,290
1527,496,27,3,258,774
1528,496,3,3,228,684
1529,496,5,1,164,164
1530,496,18,1,294,294
1531,497,31,3,247,741
1532,497,49,2,272,544
1533,497,28,2,236,472
1534,498,12,3,183,549
1535,498,23,2,266,532
1536,498,24,1,245,245
1537,498,20,3,296,888
1538,498,38,3,128,384
1539,499,44,2,154,308
1540,499,32,1,174,174
1541,499,2,3,162,486
1542,499,11,3,245,735
1543,500,3,2,228,456
1544,501,26,3,74,222
1545,501,9,1,71,71
1546,501,38,3,128,384
1547,501,31,2,247,494
1548,502,48,2,255,510
1549,502,30,1,62,62
1550,502,25,1,228,228
1551,502,38,1,128,128
1552,502,34,3,218,654
1553,503,11,1,245,245
1554,503,1,2,280,560
1555,503,20,1,296,296
1556,503,32,2,174,348
1557,503,10,3,290,870
1558,504,9,2,71,142
1559,504,2,3,162,486
1560,504,34,2,218,436
1561,504,27,3,258,774
1562,504,11,1,245,245
1563,505,28,2,236,472
1564,506,36,2,203,406
1565,506,15,2,175,350
1566,506,11,3,245,735
1567,506,37,1,97,97
1568,506,44,2,154,308
1569,507,17,1,74,74
1570,507,34,3,218,654
1571,507,30,3,62,186
1572,507,41,2,78,156
1573,508,10,2,290,580
1574,508,44,2,154,308
1575,508,20,1,296,296
1576,508,38,2,128,256
1577,508,5,2,164,328
1578,509,35,2,121,242
1579,509,40,2,275,550
1580,509,9,1,71,71
1581,509,47,1,283,283
1582,509,48,1,255,255
1583,510,25,3,228,684
1584,511,31,3,247,741
1585,512,18,3,294,882
1586,513,40,3,275,825
1587,513,2,3,162,486
1588,514,4,1,196,196
1589,514,35,3,121,363
1590,514,7,3,228,684
1591,514,1,3,280,840
1592,515,33,2,269,538
1593,515,5,1,164,164
1594,515,21,2,178,356
1595,516,42,3,284,852
1596,516,15,3,175,525
1597,516,7,3,228,684
1598,516,14,3,154,462
1599,516,39,2,259,518
1600,517,13,3,112,336
1601,517,16,1,105,105
1602,517,11,2,245,490
1603,518,10,2,290,580
1604,518,50,2,116,232
1605,518,17,1,74,74
1606,518,5,1,164,164
1607,518,24,1,245,245
1608,519,44,2,154,308
1609,519,50,3,116,348
1610,519,43,2,166,332
1611,519,21,1,178,178
1612,519,42,3,284,852
1613,520,30,1,62,62
1614,520,25,3,228,684
1615,520,27,1,258,258
1616,520,8,2,92,184
1617,521,10,1,290,290
1618,521,21,1,178,178
1619,521,12,2,183,366
1620,522,14,3,154,462
1621,522,46,1,174,174
1622,523,50,1,116,116
1623,523,28,2,236,472
1624,523,8,1,92,92
1625,523,49,3,272,816
1626,523,34,3,218,654
1627,524,50,3,116,348
1628,525,28,1,236,236
1629,526,31,2,247,494
1630,527,6,3,158,474
1631,527,13,2,112,224
1632,527,47,2,283,566
1633,527,20,3,296,888
1634,528,8,1,92,92
1635,528,27,1,258,258
1636,528,15,3,175,525
1637,529,42,3,284,852
1638,529,31,2,247,494
1639,529,50,1,116,116
1640,529,10,3,290,870
1641,529,7,2,228,456
1642,530,18,3,294,882
1643,530,37,3,97,291
1644,531,29,1,170,170
1645,532,5,2,164,328
1646,533,46,3,174,522
1647,534,35,3,121,363
1648,534,49,1,272,272
1649,535,38,3,128,384
1650,535,27,3,258,774
1651,536,46,1,174,174
1652,537,23,3,266,798
1653,537,31,3,247,741
1654,537,26,3,74,222
1655,537,19,2,281,562
1656,538,5,1,164,164
1657,538,23,1,266,266
1658,538,33,3,269,807
1659,539,15,2,175,350
1660,539,20,1,296,296
1661,539,47,1,283,283
1662,540,15,1,175,175
1663,541,49,2,272,544
1664,541,23,1,266,266
1665,541,9,2,71,142
1666,541,5,2,164,328
1667,541,27,3,258,774
1668,542,21,1,178,178
1669,542,3,1,228,228
1670,543,18,2,294,588
1671,543,32,3,174,522
1672,543,16,3,105,315
1673,544,28,2,236,472
1674,545,39,3,259,777
1675,545,50,1,116,116
1676,545,7,1,228,228
1677,545,25,3,228,684
1678,545,3,3,228,684
1679,546,11,1,245,245
1680,546,40,3,275,825
1681,546,37,3,97,291
1682,546,17,3,74,222
1683,547,11,2,245,490
1684,547,22,1,213,213
1685,548,21,3,178,534
1686,548,37,2,97,194
1687,548,11,1,245,245
1688,549,2,3,162,486
1689,549,44,1,154,154
1690,549,12,2,183,366
1691,550,7,1,228,228
1692,550,18,1,294,294
1693,550,32,1,174,174
1694,551,11,1,245,245
1695,551,2,3,162,486
1696,551,43,3,166,498
1697,551,6,1,158,158
1698,552,24,2,245,490
1699,553,6,2,158,316
1700,553,34,3,218,654
1701,553,7,2,228,456
1702,553,13,2,112,224
1703,553,22,1,213,213
1704,554,12,3,183,549
1705,554,8,3,92,276
1706,555,25,2,228,456
1707,555,27,1,258,258
1708,556,9,1,71,71
1709,556,24,3,245,735
1710,556,4,1,196,196
1711,556,19,2,281,562
1712,557,38,1,128,128
1713,557,14,2,154,308
1714,557,36,3,203,609
1715,557,43,3,166,498
1716,558,44,1,154,154
1717,558,35,1,121,121
1718,558,28,1,236,236
1719,558,46,3,174,522
1720,558,45,2,66,132
1721,559,13,1,112,112
1722,559,40,3,275,825
1723,559,44,1,154,154
1724,559,42,1,284,284
1725,560,3,1,228,228
1726,560,9,2,71,142
1727,560,49,1,272,272
1728,561,42,3,284,852
1729,561,50,2,116,232
1730,561,22,2,213,426
1731,561,47,2,283,566
1732,561,27,3,258,774
1733,562,2,3,162,486
1734,562,22,2,213,426
1735,562,3,1,228,228
1736,562,14,3,154,462
1737,563,5,2,164,328
1738,563,49,3,272,816
1739,564,5,3,164,492
1740,564,40,3,275,825
1741,565,44,1,154,154
1742,565,30,3,62,186
1743,565,27,1,258,258
1744,565,17,3,74,222
1745,566,17,3,74,222
1746,566,4,2,196,392
1747,566,49,1,272,272
1748,566,13,1,112,112
1749,566,36,1,203,203
1750,567,48,1,255,255
1751,567,10,3,290,870
1752,567,49,1,272,272
1753,568,40,2,275,550
1754,569,48,3,255,765
1755,569,30,2,62,124
1756,569,50,3,116,348
1757,569,9,1,71,71
1758,570,37,2,97,194
1759,570,2,1,162,162
1760,570,20,3,296,888
1761,570,22,2,213,426
1762,570,48,3,255,765
1763,571,10,1,290,290
1764,571,46,1,174,174
1765,571,8,1,92,92
1766,571,34,3,218,654
1767,572,48,2,255,510
1768,572,42,1,284,284
1769,573,4,3,196,588
1770,574,22,1,213,213
1771,574,39,1,259,259
1772,574,48,2,255,510
1773,574,25,3,228,684
1774,574,41,2,78,156
1775,575,23,1,266,266
1776,575,29,1,170,170
1777,575,26,2,74,148
1778,575,4,1,196,196
1779,576,28,2,236,472
1780,577,27,2,258,516
1781,577,41,3,78,234
1782,577,48,1,255,255
1783,577,38,1,128,128
1784,578,10,2,290,580
1785,579,31,1,247,247
1786,579,4,3,196,588
1787,579,38,3,128,384
1788,579,26,1,74,74
1789,580,29,1,170,170
1790,580,17,1,74,74
1791,581,39,3,259,777
1792,581,15,1,175,175
1793,581,21,2,178,356
1794,581,16,2,105,210
1795,581,22,3,213,639
1796,582,10,2,290,580
1797,583,38,3,128,384
1798,583,32,3,174,522
1799,583,44,1,154,154
1800,583,16,3,105,315
1801,584,13,3,112,336
1802,584,8,2,92,184
1803,585,37,3,97,291
1804,585,24,2,245,490
1805,585,45,3,66,198
1806,586,22,3,213,639
1807,586,9,2,71,142
1808,586,33,3,269,807
1809,586,10,1,290,290
1810,587,17,1,74,74
1811,588,17,2,74,148
1812,588,28,1,236,236
1813,588,37,2,97,194
1814,588,7,2,228,456
1815,588,21,2,178,356
1816,589,1,1,280,280
1817,589,41,1,78,78
1818,589,49,3,272,816
1819,589,19,1,281,281
1820,590,19,1,281,281
1821,590,32,1,174,174
1822,590,49,3,272,816
1823,590,16,3,105,315
1824,590,13,2,112,224
1825,591,6,2,158,316
1826,591,12,1,183,183
1827,591,33,1,269,269
1828,591,26,2,74,148
1829,592,12,2,183,366
1830,592,41,2,78,156
1831,592,5,3,164,492
1832,592,4,2,196,392
1833,592,25,3,228,684
1834,593,39,2,259,518
1835,593,15,2,175,350
1836,593,8,3,92,276
1837,593,47,3,283,849
1838,593,37,2,97,194
1839,594,45,2,66,132
1840,594,11,1,245,245
1841,594,18,2,294,588
1842,594,36,3,203,609
1843,594,6,3,158,474
1844,595,38,2,128,256
1845,596,28,3,236,708
1846,596,7,2,228,456
1847,597,48,1,255,255
1848,597,43,3,166,498
1849,597,30,2,62,124
1850,598,40,2,275,550
1851,598,4,1,196,196
1852,598,48,3,255,765
1853,598,16,3,105,315
1854,599,22,3,213,639
1855,599,26,3,74,222
1856,600,10,1,290,290
1857,600,37,1,97,97
1858,600,27,3,258,774
1859,600,44,3,154,462
1860,600,39,2,259,518
1861,601,42,1,284,284
1862,602,15,2,175,350
1863,602,14,1,154,154
1864,602,17,3,74,222
1865,602,35,3,121,363
1866,602,46,3,174,522
1867,603,11,3,245,735
1868,603,24,3,245,735
1869,604,49,1,272,272
1870,604,6,1,158,158
1871,604,14,3,154,462
1872,604,25,3,228,684
1873,605,19,3,281,843
1874,606,41,2,78,156
1875,606,10,3,290,870
1876,606,44,2,154,308
1877,606,33,1,269,269
1878,607,13,3,112,336
1879,607,44,2,154,308
1880,607,3,2,228,456
1881,607,33,3,269,807
1882,607,31,2,247,494
1883,608,11,2,245,490
1884,609,31,2,247,494
1885,609,49,1,272,272
1886,610,36,2,203,406
1887,610,47,2,283,566
1888,610,50,2,116,232
1889,611,44,2,154,308
1890,611,47,1,283,283
1891,611,48,1,255,255
1892,611,33,2,269,538
1893,612,9,3,71,213
1894,612,23,2,266,532
1895,613,13,2,112,224
1896,613,50,2,116,232
1897,613,34,3,218,654
1898,613,36,2,203,406
1899,614,24,3,245,735
1900,615,15,2,175,350
1901,616,39,1,259,259
1902,617,42,2,284,568
1903,618,46,3,174,522
1904,618,13,3,112,336
1905,619,31,1,247,247
1906,619,36,1,203,203
1907,619,49,2,272,544
1908,619,24,2,245,490
1909,620,5,3,164,492
1910,621,20,3,296,888
1911,621,35,3,121,363
1912,621,31,1,247,247
1913,622,4,1,196,196
1914,622,46,1,174,174
1915,622,42,3,284,852
1916,622,28,2,236,472
1917,623,26,3,74,222
1918,623,11,1,245,245
1919,623,19,2,281,562
1920,623,30,2,62,124
1921,623,20,2,296,592
1922,624,29,2,170,340
1923,625,36,3,203,609
1924,625,43,2,166,332
1925,625,6,3,158,474
1926,626,41,3,78,234
1927,626,5,3,164,492
1928,626,49,2,272,544
1929,627,11,2,245,490
1930,627,34,2,218,436
1931,627,21,3,178,534
1932,627,41,1,78,78
1933,628,13,1,112,112
1934,628,49,1,272,272
1935,629,34,2,218,436
1936,630,45,3,66,198
1937,630,14,3,154,462
1938,630,30,2,62,124
1939,630,1,1,280,280
1940,631,8,1,92,92
1941,631,32,1,174,174
1942,631,48,1,255,255
1943,632,41,1,78,78
1944,633,41,1,78,78
1945,633,3,1,228,228
1946,633,14,1,154,154
1947,633,39,1,259,259
1948,634,14,2,154,308
1949,634,49,1,272,272
1950,634,36,3,203,609
1951,635,23,3,266,798
1952,635,33,3,269,807
1953,635,49,2,272,544
1954,636,24,3,245,735
1955,636,23,1,266,266
1956,637,49,2,272,544
1957,638,17,2,74,148
1958,638,33,3,269,807
1959,638,8,1,92,92
1960,639,48,1,255,255
1961,639,3,1,228,228
1962,640,49,2,272,544
1963,641,43,2,166,332
1964,641,2,3,162,486
1965,641,36,1,203,203
1966,642,48,2,255,510
1967,642,28,3,236,708
1968,642,9,1,71,71
1969,642,27,1,258,258
1970,642,34,3,218,654
1971,643,44,3,154,462
1972,643,42,1,284,284
1973,643,46,3,174,522
1974,644,17,2,74,148
1975,644,18,3,294,882
1976,645,29,2,170,340
1977,645,4,3,196,588
1978,645,41,2,78,156
1979,646,3,2,228,456
1980,647,5,3,164,492
1981,648,29,3,170,510
1982,649,46,3,174,522
1983,649,43,2,166,332
1984,650,14,1,154,154
1985,650,9,3,71,213
1986,650,29,3,170,510
1987,650,11,3,245,735
1988,650,6,2,158,316
1989,651,37,3,97,291
1990,652,32,2,174,348
1991,652,23,1,266,266
1992,652,19,3,281,843
1993,652,30,2,62,124
1994,653,17,1,74,74
1995,653,14,2,154,308
1996,654,41,3,78,234
1997,655,10,2,290,580
1998,655,24,3,245,735
1999,655,50,2,116,232
2000,655,30,3,62,186
2001,656,39,1,259,259
2002,657,2,3,162,486
2003,658,17,1,74,74
2004,659,8,2,92,184
2005,659,44,2,154,308
2006,659,25,2,228,456
2007,659,1,1,280,280
2008,660,48,1,255,255
2009,660,11,3,245,735
2010,660,12,3,183,549
2011,660,25,2,228,456
2012,661,18,1,294,294
2013,661,50,3,116,348
2014,661,19,2,281,562
2015,662,50,2,116,232
2016,662,9,2,71,142
2017,663,28,3,236,708
2018,663,5,2,164,328
2019,663,6,3,158,474
2020,664,11,1,245,245
2021,664,43,2,166,332
2022,664,48,3,255,765
2023,664,46,2,174,348
2024,665,27,2,258,516
2025,665,50,3,116,348
2026,665,18,2,294,588
2027,665,11,1,245,245
2028,665,45,3,66,198
2029,666,14,3,154,462
2030,666,25,2,228,456
2031,666,6,3,158,474
2032,666,8,2,92,184
2033,666,34,2,218,436
2034,667,29,1,170,170
2035,667,50,1,116,116
2036,667,35,3,121,363
2037,667,15,1,175,175
2038,667,41,1,78,78
2039,668,3,3,228,684
2040,668,27,1,258,258
2041,668,45,2,66,132
2042,669,42,3,284,852
2043,670,7,3,228,684
2044,670,31,1,247,247
2045,671,46,1,174,174
2046,671,6,1,158,158
2047,671,45,2,66,132
2048,672,46,2,174,348
2049,672,25,3,228,684
2050,672,13,3,112,336
2051,673,32,2,174,348
2052,674,50,1,116,116
2053,674,21,1,178,178
2054,674,35,1,121,121
2055,675,17,3,74,222
2056,676,4,1,196,196
2057,677,6,3,158,474
2058,678,12,3,183,549
2059,678,5,1,164,164
2060,678,32,3,174,522
2061,678,29,3,170,510
2062,678,38,1,128,128
2063,679,31,1,247,247
2064,679,44,3,154,462
2065,679,23,2,266,532
2066,680,13,2,112,224
2067,680,49,3,272,816
2068,680,29,3,170,510
2069,681,29,1,170,170
2070,682,35,2,121,242
2071,682,37,1,97,97
2072,683,29,2,170,340
2073,684,35,2,121,242
2074,685,50,1,116,116
2075,685,18,2,294,588
2076,685,29,2,170,340
2077,685,45,3,66,198
2078,685,15,2,175,350
2079,686,48,1,255,255
2080,686,10,2,290,580
2081,687,50,2,116,232
2082,687,5,1,164,164
2083,687,3,2,228,456
2084,687,17,2,74,148
2085,687,23,3,266,798
2086,688,5,2,164,328
2087,689,38,2,128,256
2088,689,12,3,183,549
2089,689,15,3,175,525
2090,690,47,1,283,283
2091,690,6,2,158,316
2092,690,30,3,62,186
2093,690,34,2,218,436
2094,690,19,3,281,843
2095,691,4,1,196,196
2096,692,48,3,255,765
2097,692,9,3,71,213
2098,692,42,1,284,284
2099,692,24,1,245,245
2100,693,37,2,97,194
2101,693,1,1,280,280
2102,693,35,3,121,363
2103,693,11,1,245,245
2104,694,1,3,280,840
2105,694,40,2,275,550
2106,694,16,1,105,105
2107,695,47,3,283,849
2108,696,1,1,280,280
2109,696,8,1,92,92
2110,696,50,1,116,116
2111,696,13,1,112,112
2112,696,11,2,245,490
2113,697,37,1,97,97
2114,697,33,2,269,538
2115,697,32,3,174,522
2116,697,7,2,228,456
2117,697,6,3,158,474
2118,698,31,2,247,494
2119,698,13,3,112,336
2120,699,32,2,174,348
2121,700,44,1,154,154
2122,700,2,1,162,162
2123,701,50,3,116,348
2124,701,10,1,290,290
2125,701,29,3,170,510
2126,701,25,1,228,228
2127,702,23,1,266,266
2128,702,7,3,228,684
2129,702,1,3,280,840
2130,702,30,3,62,186
2131,703,49,1,272,272
2132,703,18,1,294,294
2133,704,33,2,269,538
2134,705,43,1,166,166
2135,705,33,1,269,269
2136,705,6,2,158,316
2137,705,48,1,255,255
2138,706,48,3,255,765
2139,706,15,1,175,175
2140,706,5,3,164,492
2141,706,28,1,236,236
2142,706,34,3,218,654
2143,707,8,2,92,184
2144,707,4,2,196,392
2145,708,15,2,175,350
2146,708,18,1,294,294
2147,708,11,1,245,245
2148,709,18,3,294,882
