Payment_ID,Order_ID,Payment_Date,Payment_Method,Payment_Status,Amount_Paid
2523,2523,2025-12-23,UPI,Paid,275
2524,2524,2025-09-30,Cash,Paid,431
2525,2525,2025-12-11,Cash,Paid,1161
2526,2526,2025-05-02,UPI,Paid,1059
2527,2527,2026-03-19,UPI,Paid,1018
2528,2528,2026-03-26,Cash,Failed,0
2529,2529,2025-05-17,Card,Paid,701
2530,2530,2026-03-22,UPI,Pending,61
2531,2531,2025-06-27,Card,Paid,688
2532,2532,2026-01-19,Cash,Paid,712
2533,2533,2025-07-12,Cash,Paid,1165
2534,2534,2025-05-31,Cash,Paid,288
2535,2535,2026-02-17,UPI,Paid,384
2536,2536,2026-01-19,UPI,Failed,0
2537,2537,2026-01-10,UPI,Paid,1005
2538,2538,2025-09-11,Cash,Paid,183
2539,2539,2025-04-20,UPI,Failed,0
2540,2540,2025-09-28,Cash,Paid,173
2541,2541,2025-08-06,UPI,Paid,183
2542,2542,2025-08-03,Card,Paid,882
2543,2543,2025-10-20,UPI,Paid,454
2544,2544,2026-02-11,UPI,Paid,1010
2545,2545,2025-06-23,Cash,Paid,850
2546,2546,2026-01-16,Card,Paid,298
2547,2547,2025-06-06,UPI,Paid,841
2548,2548,2025-05-13,Cash,Paid,844
2549,2549,2026-01-10,UPI,Paid,212
2550,2550,2025-08-18,UPI,Paid,704
2551,2551,2025-05-19,Cash,Failed,0
2552,2552,2026-01-29,Cash,Pending,383
2553,2553,2025-04-18,UPI,Paid,1005
2554,2554,2025-11-26,UPI,Paid,515
2555,2555,2026-03-19,UPI,Pending,287
2556,2556,2025-08-25,UPI,Paid,736
2557,2557,2025-06-27,Cash,Paid,1045
2558,2558,2026-02-07,Cash,Paid,1114
2559,2559,2026-03-15,Card,Paid,800
2560,2560,2026-03-13,UPI,Paid,735
2561,2561,2025-09-12,UPI,Paid,676
2562,2562,2026-01-17,UPI,Paid,144
2563,2563,2025-05-27,UPI,Paid,1113
2564,2564,2025-12-29,Card,Paid,201
2565,2565,2026-02-23,UPI,Paid,386
2566,2566,2025-04-15,Card,Paid,175
2567,2567,2025-12-06,UPI,Paid,1014
2568,2568,2026-02-06,Cash,Paid,210
2569,2569,2025-07-20,Card,Paid,722
2570,2570,2026-02-16,UPI,Paid,752
2571,2571,2026-02-07,Card,Paid,159
2572,2572,2026-02-12,Card,Paid,229
2573,2573,2026-01-21,UPI,Pending,481
2574,2574,2026-02-08,UPI,Paid,1121
2575,2575,2026-02-12,Cash,Paid,549
2576,2576,2025-11-09,Cash,Pending,84
2577,2577,2026-02-02,UPI,Paid,231
2578,2578,2025-10-07,Card,Paid,1192
2579,2579,2025-12-12,Card,Paid,598
2580,2580,2026-02-03,Card,Paid,755
2581,2581,2025-08-11,Card,Paid,558
2582,2582,2026-03-11,UPI,Paid,887
2583,2583,2026-03-28,UPI,Paid,717
2584,2584,2025-04-22,UPI,Paid,780
2585,2585,2026-03-26,UPI,Paid,364
2586,2586,2026-03-15,Card,Pending,481
2587,2587,2025-12-20,UPI,Paid,955
2588,2588,2025-08-15,UPI,Paid,314
2589,2589,2025-09-25,UPI,Paid,184
2590,2590,2025-06-26,Card,Failed,0
2591,2591,2026-01-18,Cash,Pending,465
2592,2592,2025-12-14,UPI,Paid,1016
2593,2593,2025-08-14,Card,Paid,1173
2594,2594,2025-11-29,Card,Paid,848
2595,2595,2025-06-11,Cash,Paid,109
2596,2596,2025-07-09,Cash,Paid,673
2597,2597,2025-10-19,UPI,Paid,127
2598,2598,2025-05-06,UPI,Paid,225
2599,2599,2025-04-12,Card,Paid,967
2600,2600,2025-09-12,UPI,Pending,344
2601,2601,2025-05-18,Cash,Paid,598
2602,2602,2025-10-30,UPI,Paid,195
2603,2603,2025-12-22,Card,Paid,1008
2604,2604,2026-03-04,Cash,Paid,679
2605,2605,2026-03-12,Cash,Paid,152
2606,2606,2025-10-05,Cash,Paid,536
2607,2607,2026-03-01,Cash,Paid,262
2608,2608,2025-07-13,UPI,Paid,931
2609,2609,2025-12-02,UPI,Pending,129
2610,2610,2026-02-25,UPI,Paid,468
2611,2611,2025-10-25,Card,Paid,619
2612,2612,2025-09-13,UPI,Paid,696
2613,2613,2025-07-21,UPI,Pending,264
2614,2614,2025-05-29,UPI,Paid,676
2615,2615,2026-02-28,UPI,Paid,836
2616,2616,2025-05-14,Cash,Paid,1024
2617,2617,2025-05-17,Cash,Paid,923
2618,2618,2026-02-15,UPI,Paid,925
2619,2619,2025-11-10,UPI,Paid,489
2620,2620,2025-11-09,UPI,Paid,222
2621,2621,2025-11-06,Cash,Paid,543
2622,2622,2025-04-25,Cash,Paid,1135
2623,2623,2026-02-08,Cash,Paid,921
2624,2624,2025-05-29,Cash,Paid,719
2625,2625,2025-08-24,Card,Paid,748
2626,2626,2025-12-14,Cash,Paid,411
2627,2627,2025-05-28,UPI,Paid,902
2628,2628,2026-02-19,UPI,Paid,185
2629,2629,2025-12-29,Card,Pending,496
2630,2630,2025-11-18,UPI,Paid,374
2631,2631,2025-09-26,Card,Paid,543
2632,2632,2025-08-19,Card,Paid,1103
2633,2633,2026-03-25,UPI,Paid,694
2634,2634,2025-05-20,Card,Paid,525
2635,2635,2026-01-21,UPI,Failed,0
2636,2636,2025-10-20,UPI,Paid,1032
2637,2637,2025-05-15,Card,Pending,242
2638,2638,2025-11-09,UPI,Paid,774
2639,2639,2025-08-23,UPI,Paid,717
2640,2640,2025-06-24,Cash,Paid,675
2641,2641,2025-04-20,UPI,Paid,496
2642,2642,2025-11-06,Cash,Failed,0
2643,2643,2025-12-14,UPI,Paid,451
2644,2644,2025-04-14,Card,Paid,1080
2645,2645,2025-10-06,Cash,Paid,1152
2646,2646,2026-03-06,Cash,Paid,678
2647,2647,2025-09-15,Cash,Paid,713
2648,2648,2025-07-10,Card,Paid,1060
2649,2649,2026-02-14,Cash,Paid,1190
2650,2650,2026-04-04,Card,Paid,644
2651,2651,2025-09-14,UPI,Paid,524
2652,2652,2026-01-12,UPI,Paid,533
2653,2653,2025-07-07,Card,Paid,757
2654,2654,2025-11-03,UPI,Paid,645
2655,2655,2026-02-12,Cash,Paid,744
2656,2656,2025-08-05,UPI,Paid,338
2657,2657,2026-02-22,Card,Paid,474
2658,2658,2026-02-15,Card,Paid,669
2659,2659,2025-12-26,UPI,Paid,245
2660,2660,2026-03-21,UPI,Failed,0
2661,2661,2025-04-27,Cash,Paid,668
2662,2662,2025-08-10,Cash,Paid,893
2663,2663,2025-06-24,Cash,Failed,0
2664,2664,2025-12-12,UPI,Paid,925
2665,2665,2025-06-23,Card,Paid,760
2666,2666,2025-11-11,UPI,Pending,421
2667,2667,2026-02-03,UPI,Pending,413
2668,2668,2025-06-05,Cash,Paid,499
2669,2669,2025-06-23,UPI,Failed,0
2670,2670,2025-07-09,UPI,Paid,826
2671,2671,2025-06-17,Cash,Failed,0
2672,2672,2026-01-03,UPI,Failed,0
2673,2673,2025-09-21,Cash,Paid,449
2674,2674,2026-03-27,UPI,Paid,429
2675,2675,2025-05-09,Cash,Paid,434
2676,2676,2025-10-21,UPI,Paid,228
2677,2677,2026-02-26,Card,Paid,346
2678,2678,2025-07-09,Card,Paid,514
2679,2679,2025-04-12,Card,Paid,274
2680,2680,2025-07-18,UPI,Paid,235
2681,2681,2025-06-08,UPI,Paid,372
2682,2682,2025-11-08,UPI,Paid,185
2683,2683,2025-12-20,UPI,Pending,262
2684,2684,2026-01-29,Cash,Paid,460
2685,2685,2025-08-23,UPI,Paid,616
2686,2686,2026-03-13,Cash,Paid,586
2687,2687,2026-03-01,UPI,Paid,1029
2688,2688,2025-08-18,Card,Pending,221
2689,2689,2025-09-26,UPI,Paid,352
2690,2690,2025-07-05,UPI,Paid,478
2691,2691,2025-12-11,UPI,Paid,821
2692,2692,2025-10-22,Card,Paid,810
2693,2693,2025-12-08,UPI,Paid,256
2694,2694,2026-02-02,UPI,Paid,890
2695,2695,2025-05-04,Cash,Pending,256
2696,2696,2025-10-17,Card,Paid,842
2697,2697,2026-03-18,Card,Paid,174
2698,2698,2025-06-09,Card,Paid,349
2699,2699,2025-12-06,UPI,Paid,768
2700,2700,2026-03-26,UPI,Paid,732
2701,2701,2025-06-28,Card,Paid,656
2702,2702,2025-05-18,Cash,Paid,144
2703,2703,2026-03-19,UPI,Pending,340
2704,2704,2025-07-15,Card,Pending,133
2705,2705,2025-09-25,UPI,Paid,1045
2706,2706,2026-02-19,UPI,Paid,345
2707,2707,2025-10-15,UPI,Paid,770
2708,2708,2026-01-28,Cash,Paid,1028
2709,2709,2025-10-29,UPI,Paid,854
2710,2710,2025-07-27,Cash,Paid,915
2711,2711,2025-06-20,Card,Failed,0
2712,2712,2026-03-07,UPI,Pending,230
2713,2713,2026-02-04,Cash,Paid,159
2714,2714,2025-12-10,UPI,Pending,492
2715,2715,2025-10-20,Cash,Paid,428
2716,2716,2026-03-04,UPI,Paid,617
2717,2717,2025-12-03,UPI,Paid,134
2718,2718,2025-12-23,UPI,Pending,66
2719,2719,2025-06-21,UPI,Pending,85
2720,2720,2025-06-02,UPI,Paid,404
2721,2721,2025-12-19,UPI,Paid,232
2722,2722,2025-05-08,UPI,Paid,208
2723,2723,2025-09-12,UPI,Paid,880
2724,2724,2025-05-17,Cash,Paid,644
2725,2725,2026-04-04,UPI,Paid,1154
2726,2726,2025-05-23,Card,Paid,283
2727,2727,2025-05-17,UPI,Paid,1077
2728,2728,2025-09-22,Cash,Paid,940
2729,2729,2025-09-05,UPI,Paid,640
2730,2730,2026-03-16,Cash,Paid,319
2731,2731,2025-05-08,Cash,Paid,207
2732,2732,2025-12-12,UPI,Paid,427
2733,2733,2026-01-01,Card,Paid,760
2734,2734,2025-08-04,UPI,Paid,962
2735,2735,2025-11-10,UPI,Paid,1112
2736,2736,2025-06-17,UPI,Paid,238
2737,2737,2025-08-25,UPI,Paid,506
2738,2738,2025-10-01,Card,Paid,482
2739,2739,2025-07-24,Card,Paid,446
2740,2740,2026-01-06,Card,Paid,798
2741,2741,2025-12-25,UPI,Paid,844
2742,2742,2025-10-08,Card,Paid,508
2743,2743,2025-09-22,Card,Paid,1100
2744,2744,2025-10-29,Cash,Paid,442
2745,2745,2026-02-01,UPI,Paid,912
2746,2746,2025-08-22,UPI,Failed,0
2747,2747,2026-02-05,Cash,Paid,126
2748,2748,2025-04-30,Cash,Paid,439
2749,2749,2025-06-20,Cash,Paid,952
2750,2750,2025-07-16,UPI,Pending,108
2751,2751,2025-09-30,UPI,Paid,299
2752,2752,2025-08-16,Cash,Paid,314
2753,2753,2025-07-17,Cash,Paid,315
2754,2754,2025-08-25,UPI,Paid,1149
2755,2755,2026-01-09,UPI,Paid,1186
2756,2756,2025-04-08,UPI,Failed,0
2757,2757,2025-09-01,UPI,Paid,289
2758,2758,2026-02-17,UPI,Paid,323
2759,2759,2026-02-26,Card,Paid,1150
2760,2760,2025-10-17,UPI,Paid,706
2761,2761,2025-11-18,Card,Paid,811
2762,2762,2026-03-08,Card,Paid,161
2763,2763,2025-05-04,UPI,Pending,208
2764,2764,2025-12-05,Cash,Paid,1050
2765,2765,2026-02-01,Cash,Paid,460
2766,2766,2026-04-03,UPI,Paid,659
2767,2767,2025-12-16,Cash,Pending,51
2768,2768,2025-08-31,UPI,Paid,952
2769,2769,2025-04-10,UPI,Paid,374
2770,2770,2026-03-16,Card,Pending,407
2771,2771,2025-11-05,Card,Paid,1012
2772,2772,2025-08-02,Card,Pending,277
2773,2773,2025-08-09,Card,Paid,364
2774,2774,2025-09-14,UPI,Paid,404
2775,2775,2025-08-08,Card,Pending,327
2776,2776,2025-05-18,Cash,Paid,1054
2777,2777,2025-06-26,Card,Paid,131
2778,2778,2025-10-08,UPI,Pending,286
2779,2779,2025-12-20,UPI,Paid,808
2780,2780,2026-02-27,Card,Paid,409
2781,2781,2025-08-06,UPI,Paid,442
2782,2782,2025-04-23,Cash,Failed,0
2783,2783,2025-08-02,UPI,Paid,856
2784,2784,2025-05-25,UPI,Paid,875
2785,2785,2025-07-15,Cash,Paid,462
2786,2786,2026-02-10,UPI,Paid,282
2787,2787,2025-11-23,Card,Paid,142
2788,2788,2025-06-07,UPI,Paid,926
2789,2789,2025-04-11,Cash,Paid,849
2790,2790,2025-08-07,Card,Paid,245
2791,2791,2025-06-01,Cash,Paid,517
2792,2792,2026-03-15,UPI,Pending,304
2793,2793,2025-08-28,Cash,Paid,1032
2794,2794,2025-12-25,UPI,Failed,0
2795,2795,2025-06-29,Card,Paid,854
2796,2796,2025-09-23,Card,Paid,427
2797,2797,2025-08-13,UPI,Paid,967
2798,2798,2025-09-04,Cash,Paid,731
2799,2799,2026-03-01,Cash,Paid,1056
2800,2800,2025-12-14,UPI,Paid,216
2801,2801,2025-11-18,Cash,Paid,184
2802,2802,2025-10-28,Card,Paid,626
2803,2803,2025-12-22,Card,Paid,983
2804,2804,2026-03-16,Cash,Paid,862
2805,2805,2026-01-16,Card,Paid,171
2806,2806,2025-06-04,Card,Paid,685
2807,2807,2026-01-15,UPI,Paid,236
2808,2808,2026-01-13,UPI,Paid,259
2809,2809,2026-02-26,UPI,Paid,134
2810,2810,2026-03-24,Card,Paid,955
2811,2811,2025-07-09,Cash,Paid,682
2812,2812,2025-05-30,UPI,Paid,297
2813,2813,2025-12-09,UPI,Paid,1086
2814,2814,2025-10-25,Cash,Paid,759
2815,2815,2025-12-27,UPI,Pending,226
2816,2816,2025-09-22,UPI,Paid,304
2817,2817,2025-04-18,Cash,Paid,755
2818,2818,2026-01-22,Cash,Paid,404
2819,2819,2025-08-24,UPI,Pending,219
2820,2820,2025-04-17,Card,Paid,1077
2821,2821,2025-07-08,UPI,Paid,879
2822,2822,2025-12-20,UPI,Paid,1200
2823,2823,2026-02-22,Card,Paid,205
2824,2824,2025-04-23,Cash,Paid,468
2825,2825,2026-01-01,UPI,Paid,154
2826,2826,2025-10-13,Card,Paid,697
2827,2827,2025-09-05,UPI,Failed,0
2828,2828,2025-10-02,UPI,Paid,945
2829,2829,2025-10-17,Cash,Paid,1120
2830,2830,2026-02-23,Card,Paid,290
2831,2831,2026-03-23,Cash,Paid,995
2832,2832,2026-01-13,UPI,Paid,421
2833,2833,2025-12-23,UPI,Paid,659
2834,2834,2025-09-11,UPI,Paid,560
2835,2835,2025-07-06,UPI,Paid,761
2836,2836,2025-07-14,Cash,Paid,297
2837,2837,2025-09-08,UPI,Paid,392
2838,2838,2025-10-11,UPI,Paid,664
2839,2839,2025-05-30,UPI,Paid,1175
2840,2840,2025-08-12,UPI,Paid,960
2841,2841,2025-11-08,Cash,Paid,819
2842,2842,2025-09-14,UPI,Paid,431
2843,2843,2025-12-13,UPI,Paid,362
2844,2844,2025-10-03,UPI,Paid,439
2845,2845,2026-03-08,UPI,Paid,206
2846,2846,2026-01-10,UPI,Paid,764
2847,2847,2025-12-30,Card,Paid,887
2848,2848,2026-01-01,UPI,Pending,369
2849,2849,2026-02-07,Cash,Paid,240
2850,2850,2025-07-10,Card,Paid,618
2851,2851,2025-07-15,Card,Pending,451
2852,2852,2026-02-16,Cash,Paid,928
2853,2853,2025-05-02,UPI,Paid,775
2854,2854,2026-01-01,Cash,Paid,1006
2855,2855,2025-05-14,UPI,Paid,570
2856,2856,2025-12-24,Card,Paid,1153
2857,2857,2025-09-14,UPI,Paid,1125
2858,2858,2025-06-30,UPI,Pending,220
2859,2859,2025-11-30,Card,Paid,1054
2860,2860,2026-02-15,UPI,Paid,291
2861,2861,2025-06-15,Card,Paid,990
2862,2862,2025-10-14,UPI,Paid,442
2863,2863,2025-06-29,UPI,Paid,298
2864,2864,2025-11-26,UPI,Paid,184
2865,2865,2026-02-16,Card,Pending,106
2866,2866,2025-06-09,Card,Paid,818
2867,2867,2025-08-11,Cash,Paid,574
2868,2868,2026-03-06,UPI,Paid,964
2869,2869,2026-01-19,UPI,Paid,657
2870,2870,2025-05-15,UPI,Paid,382
2871,2871,2025-12-20,UPI,Failed,0
2872,2872,2025-07-14,UPI,Paid,1097
2873,2873,2025-04-11,Card,Paid,981
2874,2874,2026-01-27,UPI,Pending,379
2875,2875,2025-05-27,UPI,Paid,762
2876,2876,2025-06-16,Cash,Failed,0
2877,2877,2026-02-19,UPI,Paid,709
2878,2878,2025-11-15,Card,Paid,803
2879,2879,2025-04-04,Card,Pending,200
2880,2880,2026-02-25,Card,Paid,145
2881,2881,2025-06-08,Card,Paid,704
2882,2882,2025-11-13,UPI,Paid,680
2883,2883,2026-02-26,UPI,Paid,1090
2884,2884,2025-05-07,Card,Paid,1198
2885,2885,2025-06-29,Card,Paid,1125
2886,2886,2025-10-19,UPI,Paid,627
2887,2887,2025-09-09,Card,Pending,317
2888,2888,2025-10-10,Card,Paid,444
2889,2889,2025-08-10,Card,Paid,175
2890,2890,2025-06-22,Cash,Paid,353
2891,2891,2025-05-14,Card,Paid,1110
2892,2892,2025-07-08,UPI,Paid,619
2893,2893,2025-10-11,UPI,Paid,412
2894,2894,2025-09-16,UPI,Paid,721
2895,2895,2025-08-20,Card,Paid,883
2896,2896,2026-03-08,UPI,Paid,150
2897,2897,2025-08-27,Cash,Paid,966
2898,2898,2025-12-19,UPI,Paid,990
2899,2899,2026-01-30,UPI,Paid,1107
2900,2900,2025-11-19,UPI,Paid,572
2901,2901,2025-12-24,UPI,Paid,767
2902,2902,2026-01-27,Card,Paid,1168
2903,2903,2025-07-06,Card,Paid,130
2904,2904,2025-10-09,Card,Paid,709
2905,2905,2025-05-30,UPI,Paid,654
2906,2906,2025-09-12,UPI,Failed,0
2907,2907,2025-04-17,Card,Paid,526
2908,2908,2025-08-01,Card,Paid,1035
2909,2909,2026-01-09,UPI,Paid,1013
2910,2910,2025-11-27,Card,Failed,0
2911,2911,2026-03-25,Cash,Paid,699
2912,2912,2025-11-24,UPI,Paid,995
2913,2913,2026-01-10,UPI,Paid,407
2914,2914,2025-06-06,UPI,Paid,174
2915,2915,2025-08-01,UPI,Paid,159
2916,2916,2026-01-16,UPI,Paid,688
2917,2917,2025-12-07,Cash,Paid,1054
2918,2918,2025-06-21,UPI,Paid,1089
2919,2919,2025-09-03,Cash,Paid,180
2920,2920,2025-07-06,UPI,Pending,258
2921,2921,2026-01-06,UPI,Failed,0
2922,2922,2025-08-14,Card,Paid,243
2923,2923,2025-09-11,UPI,Paid,124
2924,2924,2025-07-12,UPI,Paid,493
2925,2925,2025-04-09,UPI,Paid,1043
2926,2926,2026-02-13,Card,Pending,117
2927,2927,2025-10-29,UPI,Failed,0
2928,2928,2025-12-31,UPI,Paid,235
2929,2929,2025-07-13,Cash,Paid,1026
2930,2930,2026-02-05,Card,Paid,1163
2931,2931,2025-12-12,Cash,Paid,775
2932,2932,2025-07-23,UPI,Paid,694
2933,2933,2025-07-04,Card,Paid,454
2934,2934,2025-09-25,UPI,Paid,674
2935,2935,2025-05-13,Card,Paid,102
2936,2936,2025-11-08,Cash,Paid,890
2937,2937,2025-12-14,Card,Paid,945
2938,2938,2026-01-10,UPI,Pending,392
2939,2939,2025-08-06,Cash,Paid,1069
2940,2940,2025-06-06,Cash,Paid,663
2941,2941,2025-05-30,UPI,Paid,1088
2942,2942,2025-08-31,Card,Paid,211
2943,2943,2025-10-26,Cash,Paid,769
2944,2944,2026-03-04,Cash,Paid,816
2945,2945,2025-10-17,Card,Paid,895
2946,2946,2025-07-11,Card,Paid,861
2947,2947,2025-12-03,Cash,Paid,971
2948,2948,2025-12-24,UPI,Paid,322
2949,2949,2025-10-18,UPI,Paid,1122
2950,2950,2026-03-21,UPI,Paid,732
2951,2951,2025-06-09,Cash,Paid,914
2952,2952,2025-10-01,Cash,Paid,604
2953,2953,2025-08-21,UPI,Paid,118
2954,2954,2025-12-31,Card,Paid,894
2955,2955,2025-06-28,UPI,Paid,1120
2956,2956,2025-12-08,UPI,Paid,589
2957,2957,2025-07-24,UPI,Pending,128
2958,2958,2025-07-16,Cash,Paid,761
2959,2959,2025-04-21,UPI,Paid,1182
2960,2960,2025-04-19,UPI,Paid,203
2961,2961,2025-06-09,Cash,Paid,827
2962,2962,2025-05-28,UPI,Paid,1069
2963,2963,2025-04-12,Card,Pending,153
2964,2964,2026-02-10,UPI,Paid,296
2965,2965,2025-05-20,Card,Paid,1011
2966,2966,2025-08-21,Cash,Paid,1093
2967,2967,2025-09-10,UPI,Paid,843
2968,2968,2025-10-07,UPI,Paid,743
2969,2969,2025-08-08,UPI,Paid,1160
2970,2970,2025-10-31,UPI,Paid,556
2971,2971,2026-01-02,Card,Pending,218
2972,2972,2026-01-18,Cash,Paid,643
2973,2973,2025-06-14,Cash,Paid,209
2974,2974,2025-11-14,UPI,Paid,277
2975,2975,2026-02-14,UPI,Paid,1103
2976,2976,2025-04-10,UPI,Paid,983
2977,2977,2025-10-26,UPI,Pending,360
2978,2978,2025-07-12,Cash,Paid,280
2979,2979,2026-03-08,Card,Paid,500
2980,2980,2025-06-10,UPI,Paid,270
2981,2981,2026-03-01,Card,Pending,423
2982,2982,2025-11-21,Cash,Pending,347
2983,2983,2026-03-24,UPI,Paid,313
2984,2984,2025-04-08,UPI,Paid,926
2985,2985,2026-01-09,Cash,Paid,597
2986,2986,2025-10-25,Card,Paid,576
2987,2987,2026-03-06,UPI,Paid,799
2988,2988,2026-02-09,UPI,Paid,130
2989,2989,2025-08-08,UPI,Paid,638
2990,2990,2025-04-22,Cash,Paid,1090
2991,2991,2025-07-04,Card,Pending,498
2992,2992,2025-09-18,UPI,Failed,0
2993,2993,2025-12-08,UPI,Pending,365
2994,2994,2025-08-22,UPI,Paid,494
2995,2995,2026-02-22,UPI,Paid,859
2996,2996,2025-07-24,UPI,Paid,454
2997,2997,2025-11-23,Cash,Paid,739
2998,2998,2026-01-08,Cash,Pending,191
2999,2999,2026-01-15,Cash,Paid,107
3000,3000,2026-01-14,Cash,Paid,170
3001,3001,2026-03-05,Cash,Paid,374
3002,3002,2025-04-14,UPI,Paid,661
3003,3003,2025-12-05,UPI,Paid,337
3004,3004,2025-08-11,UPI,Paid,143
3005,3005,2025-12-25,UPI,Paid,375
3006,3006,2025-08-22,UPI,Pending,313
3007,3007,2025-11-14,UPI,Paid,520
3008,3008,2025-08-19,Card,Paid,630
3009,3009,2025-10-30,Card,Paid,813
3010,3010,2025-07-06,Cash,Paid,132
3011,3011,2025-04-04,Cash,Paid,816
3012,3012,2025-04-10,Cash,Paid,960
3013,3013,2025-04-12,UPI,Paid,720
3014,3014,2026-03-17,UPI,Paid,349
3015,3015,2025-08-05,UPI,Pending,145
3016,3016,2025-12-26,Cash,Paid,774
3017,3017,2025-05-19,UPI,Paid,1107
3018,3018,2025-06-27,UPI,Failed,0
3019,3019,2025-07-03,UPI,Paid,470
3020,3020,2025-10-10,UPI,Paid,496
3021,3021,2026-02-06,UPI,Paid,567
3022,3022,2025-09-24,Card,Paid,117
3023,3023,2025-12-26,UPI,Paid,309
3024,3024,2025-10-24,Card,Paid,641
3025,3025,2025-08-29,UPI,Paid,201
3026,3026,2025-09-23,Cash,Paid,705
3027,3027,2026-01-18,UPI,Paid,1170
3028,3028,2025-07-04,Cash,Paid,721
3029,3029,2026-02-19,UPI,Paid,1002
3030,3030,2025-12-31,UPI,Paid,780
3031,3031,2025-09-26,UPI,Paid,520
3032,3032,2026-02-20,Card,Paid,699
3033,3033,2025-11-13,Cash,Paid,1112
3034,3034,2025-11-10,Card,Paid,105
3035,3035,2025-11-30,Cash,Paid,1200
3036,3036,2025-10-04,UPI,Paid,249
3037,3037,2025-07-27,Cash,Paid,450
3038,3038,2026-02-09,Card,Paid,1005
3039,3039,2026-02-25,UPI,Failed,0
3040,3040,2025-05-18,Card,Paid,408
3041,3041,2025-06-24,Cash,Paid,848
3042,3042,2025-08-26,Cash,Paid,983
3043,3043,2025-05-30,Card,Paid,511
3044,3044,2026-01-08,UPI,Paid,1065
3045,3045,2025-05-01,Card,Paid,934
3046,3046,2025-08-18,Cash,Paid,742
3047,3047,2025-10-20,Card,Paid,731
3048,3048,2025-09-21,UPI,Paid,379
3049,3049,2026-01-04,Card,Paid,189
3050,3050,2025-11-30,UPI,Paid,854
3051,3051,2025-09-10,UPI,Paid,228
3052,3052,2025-04-21,UPI,Paid,1050
3053,3053,2025-12-07,Cash,Paid,1088
3054,3054,2026-02-17,Card,Pending,491
3055,3055,2026-02-05,Cash,Failed,0
3056,3056,2026-01-21,Card,Paid,973
3057,3057,2026-02-21,Card,Paid,919
3058,3058,2025-09-03,UPI,Paid,923
3059,3059,2025-04-23,Cash,Paid,146
3060,3060,2025-06-14,UPI,Paid,831
3061,3061,2025-04-30,UPI,Paid,846
3062,3062,2025-11-15,UPI,Paid,507
3063,3063,2025-06-30,Cash,Paid,590
3064,3064,2026-02-03,UPI,Paid,328
3065,3065,2025-06-29,Cash,Paid,1139
3066,3066,2026-04-02,UPI,Paid,565
3067,3067,2025-07-03,Cash,Paid,686
3068,3068,2025-05-26,UPI,Pending,102
3069,3069,2025-06-23,Card,Paid,1049
3070,3070,2025-10-27,UPI,Paid,1096
3071,3071,2026-03-25,Card,Paid,346
3072,3072,2025-09-29,UPI,Pending,237
3073,3073,2025-06-17,Cash,Paid,980
3074,3074,2025-06-22,UPI,Paid,182
3075,3075,2025-05-24,Card,Paid,653
3076,3076,2025-09-14,UPI,Paid,918
3077,3077,2025-04-28,Cash,Paid,1144
3078,3078,2025-08-04,UPI,Failed,0
3079,3079,2025-11-20,Cash,Paid,498
3080,3080,2025-07-29,UPI,Pending,84
3081,3081,2025-08-19,UPI,Paid,934
3082,3082,2025-07-08,UPI,Paid,926
3083,3083,2026-01-02,UPI,Paid,689
3084,3084,2025-11-23,UPI,Paid,489
3085,3085,2026-02-20,Cash,Paid,281
3086,3086,2025-05-13,Card,Paid,787
3087,3087,2025-12-18,UPI,Paid,900
3088,3088,2025-12-01,Card,Pending,264
3089,3089,2025-06-20,Card,Paid,1019
3090,3090,2025-05-16,UPI,Paid,365
3091,3091,2025-12-08,Card,Paid,692
3092,3092,2025-04-24,UPI,Paid,793
3093,3093,2026-03-10,UPI,Paid,759
3094,3094,2025-04-21,Cash,Paid,826
3095,3095,2025-05-15,UPI,Paid,739
3096,3096,2025-11-29,Cash,Pending,322
3097,3097,2026-01-20,UPI,Paid,798
3098,3098,2025-05-14,UPI,Paid,484
3099,3099,2026-02-26,UPI,Paid,230
3100,3100,2025-05-17,UPI,Paid,152
3101,3101,2025-12-06,Cash,Paid,1081
3102,3102,2026-03-13,UPI,Paid,643
3103,3103,2025-09-08,Cash,Pending,431
3104,3104,2025-05-15,Cash,Paid,908
3105,3105,2025-09-08,Card,Paid,717
3106,3106,2025-11-06,Card,Paid,710
3107,3107,2025-09-18,UPI,Paid,616
3108,3108,2025-09-06,Cash,Paid,1029
3109,3109,2025-06-30,UPI,Paid,667
3110,3110,2026-02-24,UPI,Failed,0
3111,3111,2026-02-17,UPI,Paid,451
3112,3112,2025-10-17,UPI,Paid,1182
3113,3113,2025-09-20,Card,Failed,0
3114,3114,2025-11-18,Cash,Pending,451
3115,3115,2025-09-10,UPI,Paid,745
3116,3116,2025-07-12,UPI,Paid,661
3117,3117,2026-02-04,Card,Pending,380
3118,3118,2025-05-31,Cash,Failed,0
3119,3119,2025-07-23,UPI,Paid,410
3120,3120,2026-02-15,UPI,Paid,519
3121,3121,2025-11-12,Card,Pending,102
3122,3122,2025-07-21,UPI,Paid,1100
3123,3123,2025-12-03,Cash,Paid,751
3124,3124,2025-09-09,UPI,Pending,194
3125,3125,2025-07-03,Cash,Paid,567
3126,3126,2025-12-12,UPI,Failed,0
3127,3127,2025-11-11,Card,Paid,732
3128,3128,2026-01-06,UPI,Paid,680
3129,3129,2025-11-26,Cash,Paid,1187
3130,3130,2025-05-10,Card,Paid,168
3131,3131,2025-05-25,UPI,Paid,757
