Order_ID,Customer_ID,Booking_ID,Order_Date,Order_Time,Order_Type,Table_Number,Order_Status,Total_Amount,Discount,Final_Amount
295,1362,,2025-06-10,15:15:00.107306,Takeaway,,Completed,140,0.0,140.0
296,4252,4699.0,2026-03-09,14:45:00.020909,Takeaway,,Cancelled,357,0.0,357.0
297,2268,,2025-09-04,13:45:00.724326,Takeaway,,Completed,116,16.1,99.9
298,3088,,2025-07-31,10:30:00.851103,Dine-in,14.0,Completed,745,66.03,678.97
299,4587,,2026-01-18,20:45:00.525931,Dine-in,12.0,Pending,873,0.0,873.0
300,3223,,2026-03-14,13:00:00.366275,Takeaway,,Pending,1062,109.08,952.92
301,2991,1694.0,2025-09-18,21:15:00.255148,Dine-in,14.0,Completed,705,0.0,705.0
302,3320,,2026-01-27,12:45:00.021876,Takeaway,,Completed,208,0.0,208.0
303,639,4923.0,2025-12-13,21:15:00.097490,Dine-in,10.0,Cancelled,340,0.0,340.0
304,2789,1805.0,2025-05-28,15:45:00.285159,Dine-in,1.0,Completed,598,0.0,598.0
305,864,4383.0,2026-03-05,17:15:00.263599,Dine-in,15.0,Completed,1102,142.55,959.45
306,2987,940.0,2026-04-01,10:15:00.616874,Dine-in,17.0,Pending,559,0.0,559.0
307,2923,,2026-04-04,11:30:00.952074,Takeaway,,Completed,712,0.0,712.0
308,1647,,2025-09-12,14:45:00.546446,Takeaway,,Completed,1018,109.69,908.31
309,396,,2025-09-23,22:30:00.798963,Dine-in,4.0,Completed,598,0.0,598.0
310,4080,,2025-09-25,21:30:00.888813,Dine-in,18.0,Completed,345,0.0,345.0
311,2113,421.0,2026-03-29,15:30:00.984630,Takeaway,,Completed,1101,0.0,1101.0
312,1759,,2025-06-26,09:45:00.520546,Takeaway,,Completed,255,38.95,216.05
313,4979,320.0,2025-11-01,13:00:00.680580,Dine-in,16.0,Completed,273,0.0,273.0
314,1631,2808.0,2026-04-01,13:15:00.361066,Dine-in,13.0,Cancelled,294,0.0,294.0
315,3191,1403.0,2025-10-10,13:00:00.159610,Dine-in,10.0,Completed,727,0.0,727.0
316,1311,,2026-02-13,17:15:00.656363,Takeaway,,Pending,1082,0.0,1082.0
317,4195,2490.0,2025-07-27,15:15:00.109984,Dine-in,6.0,Completed,488,0.0,488.0
318,323,,2025-08-28,13:30:00.782131,Takeaway,,Completed,880,0.0,880.0
319,3622,4297.0,2025-11-12,15:45:00.575836,Takeaway,,Completed,1074,0.0,1074.0
320,3297,917.0,2026-02-26,15:15:00.186650,Dine-in,1.0,Completed,439,0.0,439.0
321,696,,2026-01-22,11:45:00.756242,Takeaway,,Completed,439,85.87,353.13
322,1701,,2026-03-05,19:45:00.444136,Dine-in,15.0,Pending,244,0.0,244.0
323,1038,,2026-01-10,15:45:00.207470,Dine-in,7.0,Completed,439,48.06,390.94
324,4165,961.0,2025-10-02,21:30:00.022566,Takeaway,,Completed,360,0.0,360.0
325,2504,2804.0,2025-11-09,17:00:00.980277,Takeaway,,Completed,343,0.0,343.0
326,1469,1777.0,2026-03-10,14:00:00.005499,Dine-in,2.0,Completed,680,0.0,680.0
327,926,,2025-05-21,18:00:00.218635,Dine-in,5.0,Cancelled,427,0.0,427.0
328,3976,4345.0,2025-10-22,17:45:00.851041,Dine-in,14.0,Completed,934,0.0,934.0
329,2521,,2026-01-25,18:45:00.120419,Takeaway,,Completed,992,116.84,875.16
330,2584,,2025-07-13,14:45:00.813729,Takeaway,,Completed,110,0.0,110.0
331,1982,,2025-05-10,18:30:00.765385,Takeaway,,Completed,647,0.0,647.0
332,1957,,2025-09-03,23:30:00.342034,Takeaway,,Completed,539,27.4,511.6
333,3766,,2025-12-12,17:15:00.926292,Dine-in,15.0,Pending,890,0.0,890.0
334,2784,127.0,2026-03-03,11:00:00.296969,Dine-in,12.0,Completed,1119,0.0,1119.0
335,1967,,2025-08-18,16:45:00.732679,Dine-in,10.0,Completed,863,0.0,863.0
336,4847,850.0,2025-08-14,10:45:00.867564,Takeaway,,Completed,663,0.0,663.0
337,4289,,2026-02-13,20:00:00.200641,Dine-in,17.0,Completed,835,141.13,693.87
338,4481,,2025-07-17,21:00:00.031435,Dine-in,16.0,Completed,464,75.0,389.0
339,2908,,2026-01-27,22:00:00.844664,Dine-in,1.0,Completed,1179,0.0,1179.0
340,1360,850.0,2025-12-10,21:45:00.795759,Takeaway,,Pending,520,0.0,520.0
341,2843,,2026-01-10,14:00:00.795658,Takeaway,,Completed,420,0.0,420.0
342,3444,,2025-08-10,11:00:00.335405,Dine-in,12.0,Completed,1008,0.0,1008.0
343,2436,4360.0,2026-01-25,10:00:00.424975,Dine-in,17.0,Pending,988,0.0,988.0
344,27,2780.0,2025-09-06,17:15:00.893981,Dine-in,20.0,Cancelled,719,0.0,719.0
345,3645,,2025-05-28,13:15:00.498352,Dine-in,12.0,Completed,406,0.0,406.0
346,2894,3401.0,2025-04-04,10:30:00.127245,Takeaway,,Pending,1018,0.0,1018.0
347,937,2331.0,2025-11-22,15:45:00.650788,Takeaway,,Cancelled,440,0.0,440.0
348,2362,,2025-07-24,09:15:00.835555,Dine-in,15.0,Completed,104,0.0,104.0
349,3629,2213.0,2025-07-06,18:30:00.248514,Dine-in,3.0,Completed,1105,116.54,988.46
350,1742,1206.0,2025-07-09,22:30:00.617319,Dine-in,11.0,Cancelled,415,46.54,368.46
351,4929,1558.0,2026-01-16,18:00:00.666423,Dine-in,7.0,Completed,142,0.0,142.0
352,496,237.0,2025-12-06,18:30:00.257360,Takeaway,,Cancelled,583,79.04,503.96
353,428,213.0,2026-01-27,19:00:00.433304,Takeaway,,Completed,600,0.0,600.0
354,846,2785.0,2026-03-17,13:15:00.832310,Dine-in,20.0,Completed,1009,0.0,1009.0
355,2400,2344.0,2025-04-10,13:45:00.334830,Dine-in,16.0,Completed,1186,218.27,967.73
356,2254,1647.0,2025-11-22,19:30:00.558307,Dine-in,19.0,Completed,337,0.0,337.0
357,195,3251.0,2025-09-10,15:15:00.116702,Takeaway,,Completed,442,0.0,442.0
358,3016,,2025-06-29,19:00:00.629188,Dine-in,8.0,Completed,309,0.0,309.0
359,2656,4174.0,2026-01-13,12:00:00.853423,Takeaway,,Completed,207,0.0,207.0
360,1281,1581.0,2025-07-24,21:30:00.631989,Takeaway,,Cancelled,1194,0.0,1194.0
361,2493,4849.0,2025-05-02,12:45:00.056159,Dine-in,11.0,Cancelled,1047,76.6,970.4
362,1673,,2025-06-30,12:45:00.339981,Takeaway,,Completed,741,0.0,741.0
363,4722,199.0,2025-10-26,10:45:00.642928,Dine-in,20.0,Completed,967,190.6,776.4
364,2740,,2026-02-18,16:45:00.410371,Takeaway,,Completed,759,0.0,759.0
365,2052,4791.0,2025-05-18,16:30:00.071682,Dine-in,18.0,Pending,132,0.0,132.0
366,4737,1004.0,2025-04-28,11:45:00.104322,Takeaway,,Completed,1018,0.0,1018.0
367,722,4607.0,2025-09-25,10:30:00.230733,Dine-in,19.0,Completed,358,0.0,358.0
368,724,,2026-03-15,13:30:00.643867,Dine-in,14.0,Completed,418,81.16,336.84
369,4745,3435.0,2025-05-19,20:00:00.171956,Takeaway,,Completed,536,0.0,536.0
370,4021,3700.0,2025-05-30,11:15:00.129587,Takeaway,,Completed,855,0.0,855.0
371,1451,4968.0,2026-01-02,15:00:00.376148,Takeaway,,Completed,298,34.22,263.78
372,3933,,2026-03-04,12:45:00.227369,Takeaway,,Completed,948,140.35,807.65
373,3110,,2026-03-14,21:15:00.052603,Takeaway,,Completed,205,0.0,205.0
374,321,,2025-08-31,12:30:00.196644,Takeaway,,Completed,173,0.0,173.0
375,1800,4451.0,2025-12-15,16:15:00.989361,Takeaway,,Completed,1006,0.0,1006.0
376,3070,,2025-09-25,13:00:00.927366,Dine-in,7.0,Completed,879,0.0,879.0
377,4514,,2025-07-24,10:30:00.255761,Dine-in,19.0,Cancelled,981,0.0,981.0
378,4205,,2025-05-22,18:30:00.497890,Dine-in,13.0,Completed,734,0.0,734.0
379,3593,,2025-07-23,17:00:00.052934,Dine-in,1.0,Pending,165,0.0,165.0
380,3814,477.0,2026-03-26,13:45:00.192853,Takeaway,,Completed,529,0.0,529.0
381,1026,3861.0,2025-04-20,15:30:00.569377,Dine-in,6.0,Completed,929,0.0,929.0
382,790,1097.0,2025-05-15,20:30:00.171712,Takeaway,,Completed,126,0.0,126.0
383,4808,1449.0,2026-01-05,09:30:00.378197,Dine-in,3.0,Completed,787,0.0,787.0
384,1849,2810.0,2026-03-13,16:00:00.829029,Dine-in,20.0,Pending,191,10.27,180.73
385,4845,2847.0,2025-06-08,15:15:00.781096,Dine-in,15.0,Pending,730,0.0,730.0
386,2824,,2026-01-29,09:45:00.893214,Dine-in,1.0,Completed,1003,0.0,1003.0
387,451,310.0,2025-04-15,15:30:00.096735,Takeaway,,Completed,1109,0.0,1109.0
388,1719,2140.0,2026-01-31,20:15:00.923067,Dine-in,2.0,Completed,563,0.0,563.0
389,4681,1331.0,2026-02-27,12:15:00.766706,Dine-in,13.0,Completed,562,0.0,562.0
390,1641,1697.0,2025-11-10,10:30:00.842376,Dine-in,9.0,Completed,220,0.0,220.0
391,775,,2025-11-12,20:00:00.858576,Dine-in,13.0,Cancelled,1148,153.25,994.75
392,4474,,2025-11-30,17:00:00.227239,Dine-in,15.0,Completed,735,134.73,600.27
393,530,1805.0,2026-01-13,18:45:00.416636,Takeaway,,Completed,417,0.0,417.0
394,2246,2062.0,2025-12-03,16:15:00.142512,Dine-in,6.0,Completed,1148,157.32,990.68
395,1004,729.0,2025-12-03,22:00:00.885301,Dine-in,11.0,Cancelled,514,0.0,514.0
396,1799,,2025-06-29,13:00:00.367397,Takeaway,,Completed,200,0.0,200.0
397,3581,,2025-06-01,11:15:00.247392,Takeaway,,Cancelled,1140,0.0,1140.0
398,4522,1430.0,2025-09-10,10:00:00.048210,Dine-in,20.0,Completed,626,0.0,626.0
399,142,,2025-09-02,15:30:00.376067,Takeaway,,Completed,1050,0.0,1050.0
400,466,,2025-08-15,22:15:00.881986,Takeaway,,Completed,396,0.0,396.0
401,3432,,2025-05-12,20:15:00.776825,Takeaway,,Completed,776,0.0,776.0
402,360,,2025-04-14,16:15:00.199914,Dine-in,6.0,Completed,472,0.0,472.0
403,50,,2026-02-04,14:45:00.991646,Takeaway,,Completed,611,77.98,533.02
404,4291,400.0,2025-12-31,16:00:00.051142,Dine-in,4.0,Completed,152,25.87,126.13
405,2205,,2026-02-10,17:45:00.169364,Takeaway,,Completed,776,0.0,776.0
406,793,4726.0,2025-06-22,18:30:00.037141,Takeaway,,Completed,903,92.36,810.64
407,1434,4818.0,2025-07-24,18:00:00.353859,Takeaway,,Completed,833,51.83,781.17
408,1942,,2026-02-12,17:15:00.263131,Takeaway,,Completed,333,18.24,314.76
409,323,4283.0,2025-08-12,11:15:00.037775,Dine-in,1.0,Cancelled,1047,0.0,1047.0
410,2123,850.0,2026-01-04,16:15:00.591692,Takeaway,,Completed,706,0.0,706.0
411,2572,3279.0,2025-10-08,11:00:00.584565,Dine-in,16.0,Completed,904,145.62,758.38
412,78,2350.0,2025-04-10,13:30:00.738512,Takeaway,,Completed,584,111.38,472.62
413,2813,,2025-06-12,22:30:00.448502,Dine-in,17.0,Completed,1171,160.59,1010.41
414,1312,,2025-08-21,15:45:00.889178,Takeaway,,Completed,311,0.0,311.0
415,2723,,2026-03-20,23:15:00.231126,Takeaway,,Cancelled,799,0.0,799.0
416,4875,4348.0,2025-05-15,11:30:00.014687,Dine-in,8.0,Pending,538,0.0,538.0
417,4246,,2025-04-19,22:45:00.131503,Dine-in,18.0,Pending,798,0.0,798.0
418,2675,3861.0,2025-05-13,16:45:00.553817,Dine-in,6.0,Completed,805,45.44,759.56
419,2106,525.0,2025-07-29,23:30:00.495477,Dine-in,7.0,Completed,220,0.0,220.0
420,1466,2468.0,2025-12-18,10:15:00.428217,Takeaway,,Completed,944,99.47,844.53
421,2541,,2025-09-23,14:15:00.196201,Dine-in,15.0,Completed,1146,0.0,1146.0
422,1698,,2026-03-07,17:30:00.475172,Takeaway,,Completed,1048,0.0,1048.0
423,4805,4590.0,2026-03-19,21:30:00.720680,Dine-in,19.0,Completed,1017,180.54,836.46
424,4550,45.0,2025-12-12,09:15:00.810731,Dine-in,12.0,Completed,733,68.52,664.48
425,1347,791.0,2026-02-27,16:45:00.610292,Takeaway,,Completed,750,0.0,750.0
426,2759,602.0,2025-07-20,11:30:00.512287,Takeaway,,Completed,644,64.53,579.47
427,1609,,2025-07-30,21:30:00.665972,Takeaway,,Pending,217,38.15,178.85
428,1283,,2025-12-04,10:30:00.311256,Takeaway,,Completed,366,48.5,317.5
429,862,729.0,2025-12-04,09:45:00.320268,Takeaway,,Completed,388,0.0,388.0
430,102,1053.0,2025-07-24,09:00:00.836651,Takeaway,,Completed,844,0.0,844.0
431,3531,3109.0,2025-07-25,12:15:00.028551,Dine-in,18.0,Completed,1079,0.0,1079.0
432,1698,,2025-11-09,11:00:00.621289,Dine-in,18.0,Completed,876,0.0,876.0
433,3657,,2026-02-06,15:00:00.759505,Takeaway,,Completed,1012,0.0,1012.0
434,766,,2026-01-27,10:45:00.435565,Takeaway,,Completed,820,0.0,820.0
435,122,5.0,2025-11-15,19:45:00.320085,Takeaway,,Completed,509,0.0,509.0
436,1097,3977.0,2025-08-09,18:00:00.721478,Takeaway,,Completed,458,0.0,458.0
437,4089,,2025-11-14,09:15:00.745247,Takeaway,,Completed,676,91.34,584.66
438,4632,2168.0,2025-06-25,09:30:00.993769,Dine-in,3.0,Completed,574,0.0,574.0
439,4682,,2026-02-25,13:00:00.593069,Takeaway,,Completed,772,68.42,703.58
440,210,,2026-01-06,16:45:00.618525,Dine-in,18.0,Pending,532,0.0,532.0
441,2996,,2026-02-28,15:00:00.851785,Takeaway,,Completed,674,0.0,674.0
442,958,4159.0,2026-02-10,14:15:00.860303,Dine-in,19.0,Completed,1058,0.0,1058.0
443,219,3469.0,2025-07-26,16:15:00.897631,Takeaway,,Completed,801,92.64,708.36
444,4605,1320.0,2025-09-10,13:15:00.303991,Dine-in,6.0,Cancelled,170,0.0,170.0
445,422,2328.0,2025-11-27,09:45:00.616475,Takeaway,,Completed,517,46.6,470.4
446,3939,4766.0,2025-09-03,13:30:00.426039,Dine-in,11.0,Completed,287,0.0,287.0
447,2714,,2025-12-28,22:30:00.094999,Takeaway,,Cancelled,786,0.0,786.0
448,241,2766.0,2025-04-20,22:00:00.436988,Dine-in,7.0,Completed,1145,0.0,1145.0
449,4121,,2026-03-22,17:45:00.748028,Takeaway,,Completed,774,0.0,774.0
450,1086,2300.0,2025-05-01,17:30:00.395523,Takeaway,,Completed,873,0.0,873.0
451,3154,,2026-02-27,19:00:00.815723,Dine-in,9.0,Completed,684,0.0,684.0
452,741,,2025-07-04,22:30:00.794006,Dine-in,12.0,Completed,266,0.0,266.0
453,4139,2674.0,2026-01-22,11:00:00.415752,Dine-in,19.0,Completed,849,54.88,794.12
454,3083,2593.0,2026-03-06,11:00:00.798052,Takeaway,,Completed,189,0.0,189.0
455,3640,,2025-04-08,12:45:00.239060,Takeaway,,Completed,254,0.0,254.0
456,2095,590.0,2025-07-19,10:45:00.967853,Dine-in,17.0,Pending,1179,0.0,1179.0
457,4006,2999.0,2025-09-08,17:15:00.419106,Dine-in,18.0,Pending,162,0.0,162.0
458,4817,219.0,2025-12-04,14:45:00.801685,Dine-in,9.0,Completed,424,0.0,424.0
459,2557,,2025-12-13,22:15:00.973164,Takeaway,,Completed,997,0.0,997.0
460,4488,72.0,2025-06-21,23:30:00.294320,Takeaway,,Completed,321,61.18,259.82
461,29,4026.0,2025-08-14,10:45:00.593139,Takeaway,,Cancelled,1131,0.0,1131.0
462,1143,,2026-03-29,17:15:00.852916,Takeaway,,Pending,242,27.09,214.91
463,4330,3500.0,2025-08-01,13:15:00.034345,Dine-in,9.0,Completed,1021,0.0,1021.0
464,2760,2842.0,2025-10-01,22:45:00.586832,Dine-in,5.0,Completed,1122,0.0,1122.0
465,2139,1618.0,2025-04-13,23:15:00.022045,Dine-in,20.0,Completed,867,0.0,867.0
466,4058,,2025-11-05,14:00:00.273392,Dine-in,20.0,Completed,1155,0.0,1155.0
467,1078,726.0,2025-08-25,18:15:00.719044,Takeaway,,Completed,541,0.0,541.0
468,2229,4441.0,2025-08-14,18:15:00.755261,Dine-in,6.0,Pending,1123,0.0,1123.0
469,1265,,2025-09-30,15:15:00.842215,Dine-in,3.0,Completed,707,0.0,707.0
470,1929,,2025-12-13,16:45:00.646319,Dine-in,17.0,Cancelled,777,79.49,697.51
471,3544,,2026-03-05,16:30:00.280581,Dine-in,9.0,Pending,843,47.32,795.68
472,2587,4501.0,2025-06-10,20:30:00.173061,Takeaway,,Completed,407,37.45,369.55
473,190,3609.0,2025-10-24,14:30:00.473848,Dine-in,12.0,Cancelled,462,0.0,462.0
474,4209,,2025-06-25,09:30:00.614470,Takeaway,,Completed,1173,0.0,1173.0
475,453,4044.0,2025-06-23,11:45:00.332009,Takeaway,,Completed,1166,0.0,1166.0
476,3870,,2025-06-30,20:15:00.884625,Takeaway,,Completed,503,0.0,503.0
477,3390,3560.0,2025-10-13,21:00:00.054003,Takeaway,,Completed,850,0.0,850.0
478,568,,2025-11-12,12:00:00.096202,Takeaway,,Completed,854,0.0,854.0
479,829,,2026-02-01,15:00:00.164511,Dine-in,2.0,Completed,919,0.0,919.0
480,2794,4925.0,2025-12-24,12:00:00.464833,Dine-in,16.0,Completed,655,0.0,655.0
481,4016,1360.0,2025-11-17,20:15:00.917377,Dine-in,12.0,Completed,219,0.0,219.0
482,4685,4543.0,2025-04-13,12:00:00.351748,Dine-in,9.0,Completed,342,0.0,342.0
483,1582,4342.0,2025-07-24,21:15:00.961057,Dine-in,11.0,Cancelled,635,0.0,635.0
484,1686,,2026-02-27,20:15:00.495520,Dine-in,7.0,Cancelled,298,0.0,298.0
485,3713,,2025-05-30,09:30:00.556268,Dine-in,13.0,Completed,446,0.0,446.0
486,3990,1378.0,2025-07-22,21:30:00.891865,Takeaway,,Completed,922,0.0,922.0
487,4880,,2025-10-14,21:45:00.393369,Dine-in,5.0,Completed,678,0.0,678.0
488,1541,,2026-01-27,10:15:00.815917,Takeaway,,Cancelled,477,0.0,477.0
489,3210,1529.0,2025-04-11,14:45:00.088067,Takeaway,,Completed,1080,0.0,1080.0
490,4674,,2025-06-03,17:15:00.211059,Dine-in,7.0,Completed,678,94.32,583.68
491,2640,3966.0,2025-10-23,09:45:00.980212,Dine-in,6.0,Completed,1020,0.0,1020.0
492,3505,3097.0,2025-04-22,09:45:00.870041,Takeaway,,Pending,449,0.0,449.0
493,3775,4361.0,2026-02-02,10:30:00.114372,Dine-in,17.0,Cancelled,1120,0.0,1120.0
494,4249,4151.0,2025-09-29,19:00:00.432784,Dine-in,9.0,Cancelled,587,0.0,587.0
495,4246,1912.0,2025-09-09,13:30:00.027971,Takeaway,,Completed,944,0.0,944.0
496,2220,4553.0,2025-11-17,18:45:00.500223,Dine-in,10.0,Pending,1110,77.76,1032.24
497,387,3346.0,2025-08-05,21:45:00.287023,Takeaway,,Completed,694,0.0,694.0
498,2873,464.0,2025-07-28,10:45:00.799103,Dine-in,4.0,Completed,584,78.56,505.44
499,972,4385.0,2026-01-05,10:15:00.765145,Takeaway,,Pending,240,0.0,240.0
500,1659,,2025-04-23,15:00:00.645091,Dine-in,12.0,Completed,1068,0.0,1068.0
501,3264,,2025-09-30,22:00:00.904059,Dine-in,3.0,Completed,619,0.0,619.0
502,523,486.0,2025-04-23,10:45:00.940093,Dine-in,3.0,Completed,1132,151.26,980.74
503,4539,787.0,2025-05-29,21:30:00.472312,Takeaway,,Completed,535,0.0,535.0
504,958,1989.0,2025-08-15,12:00:00.355696,Dine-in,7.0,Completed,795,0.0,795.0
505,2827,3433.0,2025-06-17,20:00:00.473831,Dine-in,4.0,Cancelled,665,0.0,665.0
506,4145,4216.0,2025-07-13,12:00:00.954854,Takeaway,,Completed,778,0.0,778.0
507,4489,,2025-08-06,16:45:00.377102,Takeaway,,Completed,767,116.02,650.98
508,2491,3287.0,2025-10-21,16:30:00.632952,Dine-in,6.0,Completed,678,0.0,678.0
509,1450,,2026-04-04,21:15:00.070955,Takeaway,,Cancelled,104,0.0,104.0
510,2077,,2025-10-31,22:15:00.122161,Takeaway,,Completed,840,116.15,723.85
511,4907,,2026-03-15,13:15:00.677587,Takeaway,,Pending,325,55.83,269.17
512,2896,,2026-01-13,20:45:00.948900,Dine-in,11.0,Completed,903,0.0,903.0
513,2080,,2026-01-05,13:30:00.364379,Takeaway,,Completed,225,0.0,225.0
514,3223,843.0,2025-07-24,13:45:00.044192,Dine-in,14.0,Pending,505,0.0,505.0
515,2720,783.0,2026-03-09,16:15:00.259513,Takeaway,,Completed,794,42.0,752.0
516,1518,2576.0,2025-05-12,12:15:00.475993,Dine-in,9.0,Completed,978,0.0,978.0
517,1405,,2025-04-27,11:15:00.209940,Dine-in,20.0,Completed,302,0.0,302.0
518,2888,2700.0,2026-02-01,14:45:00.435001,Takeaway,,Completed,130,0.0,130.0
519,1860,2101.0,2025-08-27,13:30:00.117325,Dine-in,8.0,Completed,396,0.0,396.0
520,4944,,2026-03-10,21:45:00.904752,Dine-in,18.0,Completed,750,0.0,750.0
521,2498,,2026-03-19,17:45:00.249789,Takeaway,,Completed,743,0.0,743.0
522,1057,,2025-07-05,21:15:00.231091,Dine-in,1.0,Cancelled,641,0.0,641.0
523,3237,462.0,2025-05-23,14:15:00.745384,Dine-in,3.0,Completed,425,52.92,372.08
524,4947,1747.0,2026-02-14,17:00:00.168529,Dine-in,5.0,Completed,301,0.0,301.0
525,308,2335.0,2025-10-11,19:30:00.596664,Dine-in,3.0,Completed,1139,0.0,1139.0
526,1640,,2026-03-16,19:45:00.890598,Takeaway,,Completed,727,0.0,727.0
527,2311,,2026-01-05,22:30:00.080323,Takeaway,,Completed,426,0.0,426.0
528,3172,3827.0,2026-03-25,20:45:00.049732,Takeaway,,Completed,868,0.0,868.0
529,970,3872.0,2025-07-23,09:30:00.758862,Dine-in,14.0,Completed,1035,0.0,1035.0
530,709,,2025-11-09,16:45:00.770122,Dine-in,16.0,Completed,172,0.0,172.0
531,3390,,2025-05-02,13:30:00.851373,Dine-in,10.0,Completed,109,0.0,109.0
532,1036,,2026-03-16,17:30:00.554636,Takeaway,,Completed,640,0.0,640.0
533,1461,,2025-08-20,20:30:00.565900,Takeaway,,Completed,308,0.0,308.0
534,2816,2633.0,2025-10-28,16:45:00.689551,Dine-in,14.0,Completed,316,52.77,263.23
535,1368,,2026-01-11,23:30:00.634326,Dine-in,9.0,Completed,1064,134.71,929.29
536,4648,,2025-11-06,19:45:00.174920,Takeaway,,Completed,209,0.0,209.0
537,2165,2057.0,2026-02-18,14:15:00.271780,Dine-in,7.0,Cancelled,719,70.65,648.35
538,4687,,2026-02-11,11:30:00.484048,Takeaway,,Completed,920,157.32,762.68
539,101,1797.0,2026-04-01,12:15:00.544790,Takeaway,,Completed,446,0.0,446.0
540,856,,2025-11-20,10:15:00.445196,Takeaway,,Completed,1010,0.0,1010.0
541,1948,,2025-06-23,15:15:00.533421,Dine-in,5.0,Cancelled,963,74.58,888.42
542,1079,4695.0,2025-12-11,16:45:00.867337,Dine-in,14.0,Cancelled,328,23.38,304.62
543,729,2145.0,2025-09-20,11:30:00.684086,Takeaway,,Completed,531,0.0,531.0
544,325,,2025-07-11,16:30:00.399670,Dine-in,20.0,Completed,169,0.0,169.0
545,4856,1925.0,2025-12-02,19:30:00.435241,Dine-in,1.0,Pending,267,15.32,251.68
546,4636,654.0,2025-09-08,21:45:00.787071,Takeaway,,Completed,635,0.0,635.0
547,3238,1081.0,2025-06-05,11:15:00.791477,Dine-in,6.0,Completed,868,0.0,868.0
548,1300,,2025-09-12,10:45:00.721071,Takeaway,,Completed,735,0.0,735.0
549,3737,825.0,2025-11-04,11:30:00.041236,Dine-in,9.0,Completed,439,0.0,439.0
550,3821,1957.0,2026-02-05,16:15:00.023032,Takeaway,,Pending,861,0.0,861.0
551,972,,2025-06-02,10:00:00.647533,Takeaway,,Pending,920,124.0,796.0
552,1267,3510.0,2025-12-25,22:00:00.855353,Dine-in,5.0,Completed,517,80.6,436.4
553,1455,,2025-04-18,22:00:00.703139,Dine-in,5.0,Completed,702,0.0,702.0
554,3913,,2025-11-15,19:45:00.090877,Dine-in,14.0,Completed,591,65.04,525.96
555,4604,,2025-10-21,12:00:00.672724,Takeaway,,Completed,661,0.0,661.0
556,3198,486.0,2025-04-22,19:30:00.850286,Takeaway,,Completed,652,0.0,652.0
557,2767,4573.0,2026-03-21,18:30:00.750799,Takeaway,,Completed,184,18.11,165.89
558,4550,3092.0,2025-10-24,21:30:00.031086,Dine-in,19.0,Completed,883,146.08,736.92
559,1179,3960.0,2025-08-02,10:15:00.175690,Takeaway,,Completed,384,22.59,361.41
560,2732,1588.0,2025-09-02,13:30:00.717780,Takeaway,,Completed,991,0.0,991.0
561,2964,1141.0,2025-11-14,11:30:00.486358,Dine-in,9.0,Completed,389,0.0,389.0
562,2709,2342.0,2025-09-15,20:30:00.683637,Takeaway,,Completed,220,0.0,220.0
563,2246,,2025-08-13,20:45:00.269938,Takeaway,,Completed,406,0.0,406.0
564,3521,,2026-01-21,19:00:00.418775,Takeaway,,Completed,1066,0.0,1066.0
565,636,1846.0,2025-04-08,16:45:00.278398,Dine-in,20.0,Completed,905,88.33,816.67
566,4960,,2026-04-01,14:30:00.416259,Dine-in,9.0,Completed,549,0.0,549.0
567,4851,42.0,2025-09-21,18:15:00.476006,Dine-in,20.0,Completed,997,0.0,997.0
568,1942,2074.0,2025-05-20,12:15:00.815477,Dine-in,15.0,Completed,673,0.0,673.0
569,4575,,2025-06-10,18:45:00.167691,Dine-in,8.0,Completed,756,38.3,717.7
570,3035,4887.0,2025-10-09,23:00:00.557274,Takeaway,,Completed,239,0.0,239.0
571,2706,4493.0,2025-06-09,21:45:00.133050,Dine-in,3.0,Completed,329,0.0,329.0
572,3396,1137.0,2026-01-29,15:15:00.295303,Dine-in,12.0,Completed,686,0.0,686.0
573,2626,3013.0,2025-04-14,23:30:00.510224,Takeaway,,Pending,291,17.05,273.95
574,657,2043.0,2026-02-18,10:30:00.725226,Dine-in,3.0,Completed,593,0.0,593.0
575,4976,,2025-11-04,15:45:00.970349,Takeaway,,Pending,801,0.0,801.0
576,2697,3707.0,2025-11-19,16:15:00.648836,Dine-in,10.0,Completed,1191,191.84,999.16
577,1946,,2026-02-12,11:00:00.781068,Dine-in,10.0,Completed,1132,0.0,1132.0
578,392,2516.0,2026-02-20,22:15:00.408415,Dine-in,9.0,Completed,274,0.0,274.0
579,1155,,2026-02-08,21:15:00.974530,Dine-in,15.0,Completed,598,0.0,598.0
580,3444,,2025-08-08,23:30:00.243824,Dine-in,13.0,Completed,585,0.0,585.0
581,4121,3906.0,2025-10-19,21:30:00.387919,Takeaway,,Completed,446,79.93,366.07
582,2871,4964.0,2025-06-15,17:00:00.402395,Dine-in,9.0,Pending,1167,0.0,1167.0
583,1668,4234.0,2025-09-11,21:30:00.507910,Dine-in,4.0,Completed,197,36.67,160.33
584,3883,,2025-04-08,20:15:00.605619,Takeaway,,Completed,144,0.0,144.0
585,3024,2879.0,2025-09-26,11:00:00.947302,Dine-in,10.0,Completed,411,44.21,366.79
586,1511,,2026-03-11,16:15:00.016187,Takeaway,,Completed,102,0.0,102.0
587,347,3911.0,2025-07-10,23:30:00.430355,Dine-in,15.0,Completed,689,83.9,605.1
588,2536,,2025-11-19,13:30:00.109257,Takeaway,,Completed,671,0.0,671.0
589,2232,3493.0,2025-08-04,11:30:00.180399,Takeaway,,Completed,1066,0.0,1066.0
