Ride_ID,Booking_ID,Customer_ID,Driver_ID,Vehicle_ID,Pickup_Location,Drop_Location,Pickup_Latitude,Pickup_Longitude,Drop_Latitude,Drop_Longitude,Ride_Distance_km,Estimated_Duration_min,Actual_Duration_min,Ride_Status,Cancellation_Reason,Booking_Time,Pickup_Time,Drop_Time
120,1373,4685,99,772,"Electronic City, Bangalore","Powai, Mumbai",21.225872,72.817189,21.143435,72.791221,10.93,23,30,Cancelled,Driver cancelled,2025-11-29 02:25:30.139412,2025-11-29 02:35:30.139412,
121,933,1924,290,536,"BTM Layout, Bangalore","Katargam, Surat",21.119906,72.878046,21.207253,72.81713,11.42,29,39,Completed,,2025-11-11 06:57:06.875286,2025-11-11 07:10:06.875286,2025-11-11 07:49:06.875286
122,4823,2293,334,309,"Rohini, Delhi","Adajan, Surat",21.124216,72.894753,21.136159,72.77314,3.46,7,5,Completed,,2025-12-29 20:00:57.686471,2025-12-29 20:13:57.686471,2025-12-29 20:18:57.686471
123,3813,1833,101,378,"Powai, Mumbai","Adajan, Surat",21.175328,72.792948,21.235674,72.823032,2.28,4,5,Completed,,2025-10-25 02:20:47.484091,2025-10-25 02:34:47.484091,2025-10-25 02:39:47.484091
124,1837,4340,933,278,"Kothrud, Pune","Bandra, Mumbai",21.205811,72.80768,21.226674,72.891245,4.42,16,19,Completed,,2025-10-08 07:41:35.238506,2025-10-08 07:43:35.238506,2025-10-08 08:02:35.238506
125,916,3895,696,289,"Saket, Delhi","Katargam, Surat",21.185396,72.813976,21.125763,72.799657,3.22,6,4,Completed,,2026-03-08 23:30:13.329162,2026-03-08 23:41:13.329162,2026-03-08 23:45:13.329162
126,3970,3497,746,466,"Udhna, Surat","Dwarka, Delhi",21.186972,72.840939,21.21546,72.80591,13.88,33,36,Completed,,2025-12-05 10:51:10.787292,2025-12-05 10:54:10.787292,2025-12-05 11:30:10.787292
127,4416,1777,670,465,"Andheri, Mumbai","Borivali, Mumbai",21.193201,72.816167,21.192604,72.760511,6.41,16,21,Completed,,2026-02-06 19:03:18.537269,2026-02-06 19:07:18.537269,2026-02-06 19:28:18.537269
128,4921,3838,243,684,"Borivali, Mumbai","Dwarka, Delhi",21.111157,72.836764,21.134533,72.858732,8.51,22,22,Completed,,2025-12-11 02:49:20.438093,2025-12-11 02:59:20.438093,2025-12-11 03:21:20.438093
129,4835,4724,996,464,"Kothrud, Pune","Katargam, Surat",21.160043,72.762762,21.101594,72.778842,3.34,12,17,Completed,,2026-01-26 17:21:23.211998,2026-01-26 17:33:23.211998,2026-01-26 17:50:23.211998
130,3780,4552,634,336,"Karol Bagh, Delhi","Powai, Mumbai",21.122649,72.79735,21.248219,72.8732,16.21,63,60,Cancelled,Long waiting time,2026-04-03 07:33:36.224085,2026-04-03 07:38:36.224085,
131,768,2592,359,130,"Kothrud, Pune","Viman Nagar, Pune",21.170678,72.863626,21.137702,72.841342,16.04,36,39,Completed,,2026-03-12 20:24:33.737700,2026-03-12 20:35:33.737700,2026-03-12 21:14:33.737700
132,2765,4281,507,454,"Bandra, Mumbai","Saket, Delhi",21.169031,72.794826,21.153752,72.875386,4.3,13,12,Completed,,2025-12-31 01:15:44.582971,2025-12-31 01:20:44.582971,2025-12-31 01:32:44.582971
133,446,1888,799,40,"Electronic City, Bangalore","Viman Nagar, Pune",21.231863,72.813001,21.202073,72.768831,12.46,35,40,Cancelled,Long waiting time,2026-03-27 10:30:28.443109,2026-03-27 10:45:28.443109,
134,569,935,359,96,"Saket, Delhi","Katargam, Surat",21.175249,72.815769,21.179172,72.786282,15.84,63,68,Cancelled,Long waiting time,2025-11-09 21:20:13.834774,2025-11-09 21:24:13.834774,
135,823,2873,146,466,"Navrangpura, Ahmedabad","Kothrud, Pune",21.194161,72.781351,21.150817,72.888135,4.11,11,9,Completed,,2025-11-14 21:51:54.293516,2025-11-14 21:59:54.293516,2025-11-14 22:08:54.293516
136,1293,1413,374,684,"Indiranagar, Bangalore","Dwarka, Delhi",21.113776,72.783193,21.24331,72.80757,11.64,36,38,Completed,,2026-02-01 00:00:55.765526,2026-02-01 00:10:55.765526,2026-02-01 00:48:55.765526
137,2347,936,278,274,"Powai, Mumbai","Dadar, Mumbai",21.128183,72.764094,21.244937,72.772352,15.39,37,39,Cancelled,Driver not available,2025-11-24 08:00:04.212656,2025-11-24 08:04:04.212656,
138,3891,4492,749,689,"Whitefield, Bangalore","Udhna, Surat",21.22956,72.893489,21.156029,72.824243,10.6,31,30,Completed,,2025-10-18 21:34:05.326077,2025-10-18 21:42:05.326077,2025-10-18 22:12:05.326077
139,4249,3606,455,111,"BTM Layout, Bangalore","BTM Layout, Bangalore",21.240641,72.804237,21.123458,72.856434,18.75,53,63,Completed,,2025-11-13 18:07:15.386395,2025-11-13 18:22:15.386395,2025-11-13 19:25:15.386395
140,1015,3582,868,724,"Connaught Place, Delhi","Bopal, Ahmedabad",21.178418,72.87095,21.128113,72.828232,19.59,43,40,Completed,,2026-02-26 02:55:43.234340,2026-02-26 03:09:43.234340,2026-02-26 03:49:43.234340
141,1936,2175,697,446,"Satellite, Ahmedabad","Bandra, Mumbai",21.165222,72.792886,21.104218,72.762628,16.94,61,66,Cancelled,Driver not available,2025-12-24 17:19:12.727861,2025-12-24 17:33:12.727861,
142,2899,2975,936,80,"Satellite, Ahmedabad","Dadar, Mumbai",21.13149,72.80257,21.223712,72.835218,18.48,65,63,Completed,,2026-02-21 09:35:21.476676,2026-02-21 09:47:21.476676,2026-02-21 10:50:21.476676
143,3279,1374,280,726,"Viman Nagar, Pune","Borivali, Mumbai",21.210219,72.841443,21.240808,72.857122,2.92,8,13,Completed,,2026-01-14 08:55:02.421236,2026-01-14 09:06:02.421236,2026-01-14 09:19:02.421236
144,3090,696,41,577,"Andheri, Mumbai","Andheri, Mumbai",21.20002,72.795334,21.167429,72.858564,3.85,11,16,Completed,,2025-11-27 05:22:50.775954,2025-11-27 05:37:50.775954,2025-11-27 05:53:50.775954
145,407,3579,503,508,"BTM Layout, Bangalore","Indiranagar, Bangalore",21.184652,72.822648,21.195279,72.819139,9.41,23,23,Completed,,2026-01-16 11:29:08.679973,2026-01-16 11:31:08.679973,2026-01-16 11:54:08.679973
146,2272,3179,130,631,"Udhna, Surat","Powai, Mumbai",21.218933,72.774439,21.107779,72.808343,16.81,41,45,Completed,,2026-01-13 17:26:16.592314,2026-01-13 17:36:16.592314,2026-01-13 18:21:16.592314
147,3485,2816,875,688,"Dadar, Mumbai","Rohini, Delhi",21.138911,72.806003,21.240141,72.887933,6.49,24,33,Cancelled,Payment issue,2025-12-06 18:00:48.044066,2025-12-06 18:08:48.044066,
148,459,3099,741,36,"Electronic City, Bangalore","Dadar, Mumbai",21.223866,72.766713,21.156095,72.750359,16.3,62,69,Cancelled,Driver cancelled,2025-11-05 05:11:23.698222,2025-11-05 05:23:23.698222,
149,915,1826,762,76,"Whitefield, Bangalore","Katargam, Surat",21.163082,72.763788,21.177742,72.892506,13.28,45,51,Completed,,2026-03-16 16:41:57.380808,2026-03-16 16:52:57.380808,2026-03-16 17:43:57.380808
150,3262,804,394,227,"Connaught Place, Delhi","Bopal, Ahmedabad",21.120163,72.775398,21.163416,72.830113,9.26,35,30,Completed,,2025-12-05 23:04:59.357040,2025-12-05 23:12:59.357040,2025-12-05 23:42:59.357040
151,2997,3807,6,684,"Saket, Delhi","Kothrud, Pune",21.139305,72.87269,21.197499,72.803516,16.25,46,55,Completed,,2025-11-03 04:21:35.261591,2025-11-03 04:27:35.261591,2025-11-03 05:22:35.261591
152,2154,2677,226,55,"Saket, Delhi","Vesu, Surat",21.243189,72.773571,21.166054,72.898031,12.79,28,32,Completed,,2025-10-26 16:13:20.573175,2025-10-26 16:21:20.573175,2025-10-26 16:53:20.573175
153,3822,2803,774,131,"Maninagar, Ahmedabad","Andheri, Mumbai",21.221542,72.868255,21.236611,72.823968,18.29,59,54,Completed,,2025-10-11 16:53:42.428928,2025-10-11 17:00:42.428928,2025-10-11 17:54:42.428928
154,1008,3685,711,503,"Saket, Delhi","Electronic City, Bangalore",21.143003,72.78711,21.164191,72.863062,16.09,39,41,Completed,,2025-10-13 06:13:28.306578,2025-10-13 06:15:28.306578,2025-10-13 06:56:28.306578
155,1288,255,33,526,"Borivali, Mumbai","Adajan, Surat",21.228489,72.751405,21.158875,72.797106,8.04,26,29,Completed,,2025-10-22 23:29:18.789943,2025-10-22 23:33:18.789943,2025-10-23 00:02:18.789943
156,613,519,64,691,"Saket, Delhi","Maninagar, Ahmedabad",21.194946,72.832952,21.148429,72.754864,11.02,35,36,Completed,,2026-03-24 07:10:12.578712,2026-03-24 07:16:12.578712,2026-03-24 07:52:12.578712
157,2603,2275,156,517,"Electronic City, Bangalore","Bopal, Ahmedabad",21.207665,72.877073,21.158025,72.84455,14.74,56,54,Completed,,2025-10-24 09:36:57.887070,2025-10-24 09:38:57.887070,2025-10-24 10:32:57.887070
158,4184,4029,29,304,"Hinjewadi, Pune","Connaught Place, Delhi",21.221378,72.872371,21.152365,72.836883,2.32,5,11,Completed,,2025-12-12 20:28:52.385876,2025-12-12 20:42:52.385876,2025-12-12 20:53:52.385876
159,2636,677,587,534,"Connaught Place, Delhi","Satellite, Ahmedabad",21.21315,72.886772,21.227774,72.802819,12.56,42,44,Cancelled,Payment issue,2025-11-11 20:56:22.992697,2025-11-11 21:02:22.992697,
160,4745,1403,534,216,"Dwarka, Delhi","Dwarka, Delhi",21.109799,72.765697,21.240221,72.837421,2.17,8,10,Cancelled,Customer cancelled,2026-03-08 01:49:55.912913,2026-03-08 01:51:55.912913,
161,981,3615,536,516,"Bopal, Ahmedabad","Katargam, Surat",21.213388,72.816154,21.145946,72.836499,17.61,65,74,Completed,,2025-11-01 02:47:12.178274,2025-11-01 02:54:12.178274,2025-11-01 04:08:12.178274
162,1651,4849,220,173,"Borivali, Mumbai","BTM Layout, Bangalore",21.140979,72.8864,21.22243,72.836453,16.13,44,54,Completed,,2026-02-07 12:30:57.488700,2026-02-07 12:35:57.488700,2026-02-07 13:29:57.488700
163,4373,2768,704,769,"Hinjewadi, Pune","Udhna, Surat",21.127899,72.824331,21.12692,72.838367,7.68,22,26,Completed,,2026-03-25 14:57:24.785608,2026-03-25 15:06:24.785608,2026-03-25 15:32:24.785608
164,4216,508,50,373,"Adajan, Surat","Maninagar, Ahmedabad",21.1493,72.827749,21.100526,72.772252,10.54,30,29,Cancelled,Driver not available,2025-11-11 17:22:24.051510,2025-11-11 17:28:24.051510,
165,685,2977,107,574,"Viman Nagar, Pune","Dadar, Mumbai",21.237465,72.887037,21.114262,72.8297,6.7,21,22,Completed,,2026-03-27 19:15:23.465143,2026-03-27 19:29:23.465143,2026-03-27 19:51:23.465143
166,2255,4439,357,430,"Kothrud, Pune","Dwarka, Delhi",21.244702,72.775421,21.132047,72.766539,4.97,17,22,Cancelled,Customer cancelled,2025-11-16 01:53:48.087097,2025-11-16 02:02:48.087097,
167,2905,1809,378,470,"Borivali, Mumbai","Andheri, Mumbai",21.183516,72.89507,21.153134,72.891243,19.26,59,58,Completed,,2026-02-14 14:38:12.644820,2026-02-14 14:40:12.644820,2026-02-14 15:38:12.644820
168,4627,293,31,419,"Connaught Place, Delhi","Viman Nagar, Pune",21.100051,72.817385,21.206652,72.871739,11.09,36,37,Completed,,2025-10-12 03:01:05.974456,2025-10-12 03:08:05.974456,2025-10-12 03:45:05.974456
169,3958,2938,665,777,"Borivali, Mumbai","Bandra, Mumbai",21.107046,72.881298,21.118322,72.769182,8.04,23,23,Cancelled,Payment issue,2026-02-20 22:14:13.752412,2026-02-20 22:26:13.752412,
170,1969,970,708,488,"Bopal, Ahmedabad","Indiranagar, Bangalore",21.236227,72.789574,21.190875,72.868852,8.26,17,24,Completed,,2026-01-23 23:03:43.171781,2026-01-23 23:16:43.171781,2026-01-23 23:40:43.171781
171,4071,2746,143,266,"Borivali, Mumbai","Wakad, Pune",21.233575,72.892267,21.223138,72.816168,15.47,34,39,Completed,,2025-10-30 00:47:43.116323,2025-10-30 00:50:43.116323,2025-10-30 01:29:43.116323
172,3629,2486,360,498,"Karol Bagh, Delhi","Dadar, Mumbai",21.105339,72.832481,21.169511,72.807445,1.71,4,14,Completed,,2026-01-11 15:56:12.759608,2026-01-11 16:05:12.759608,2026-01-11 16:19:12.759608
173,373,1005,987,478,"Borivali, Mumbai","Adajan, Surat",21.242763,72.853197,21.136654,72.851076,16.07,62,71,Completed,,2026-04-04 10:22:17.940044,2026-04-04 10:29:17.940044,2026-04-04 11:40:17.940044
174,139,4847,188,478,"Electronic City, Bangalore","BTM Layout, Bangalore",21.101846,72.890014,21.246373,72.884753,7.48,26,34,Cancelled,Customer cancelled,2026-03-20 17:22:33.903368,2026-03-20 17:33:33.903368,
175,48,4795,592,578,"Kothrud, Pune","Andheri, Mumbai",21.104603,72.856633,21.124585,72.755499,9.39,36,43,Cancelled,Driver not available,2026-02-10 17:13:50.615001,2026-02-10 17:27:50.615001,
176,1540,4734,709,658,"Maninagar, Ahmedabad","Powai, Mumbai",21.161082,72.850228,21.190004,72.776727,6.83,23,19,Completed,,2026-01-16 16:45:09.665595,2026-01-16 16:57:09.665595,2026-01-16 17:16:09.665595
177,4410,2813,688,206,"Maninagar, Ahmedabad","Karol Bagh, Delhi",21.194736,72.789252,21.211905,72.810475,8.74,31,37,Completed,,2025-11-05 03:06:35.792039,2025-11-05 03:17:35.792039,2025-11-05 03:54:35.792039
178,2731,1412,837,529,"Maninagar, Ahmedabad","BTM Layout, Bangalore",21.188049,72.830367,21.240781,72.886295,6.78,23,29,Completed,,2026-02-02 16:29:34.255087,2026-02-02 16:31:34.255087,2026-02-02 17:00:34.255087
179,3678,3509,260,791,"Karol Bagh, Delhi","Bandra, Mumbai",21.121277,72.870638,21.187896,72.860471,12.42,28,32,Completed,,2026-02-17 04:55:11.026618,2026-02-17 04:58:11.026618,2026-02-17 05:30:11.026618
180,1648,2827,390,119,"Karol Bagh, Delhi","Saket, Delhi",21.180906,72.823585,21.220601,72.878689,6.27,18,16,Completed,,2025-11-26 21:12:07.318959,2025-11-26 21:14:07.318959,2025-11-26 21:30:07.318959
181,1646,1080,509,91,"Wakad, Pune","Dadar, Mumbai",21.119756,72.755405,21.231259,72.770084,8.05,31,29,Cancelled,Payment issue,2025-11-07 22:42:50.003307,2025-11-07 22:56:50.003307,
182,3549,3922,580,2,"Rohini, Delhi","Indiranagar, Bangalore",21.139505,72.751767,21.131826,72.869216,5.24,13,22,Completed,,2025-11-20 22:11:16.506222,2025-11-20 22:18:16.506222,2025-11-20 22:40:16.506222
183,925,4534,952,203,"BTM Layout, Bangalore","Karol Bagh, Delhi",21.234552,72.852152,21.169703,72.794157,7.89,25,22,Completed,,2026-01-01 10:02:23.393083,2026-01-01 10:11:23.393083,2026-01-01 10:33:23.393083
184,4930,4942,305,549,"Saket, Delhi","Karol Bagh, Delhi",21.110222,72.789383,21.218858,72.821053,16.37,34,38,Completed,,2026-02-23 14:35:56.143975,2026-02-23 14:49:56.143975,2026-02-23 15:27:56.143975
185,2841,4123,515,38,"Connaught Place, Delhi","BTM Layout, Bangalore",21.192259,72.854669,21.237926,72.778605,14.96,56,64,Completed,,2026-03-29 09:12:29.972654,2026-03-29 09:17:29.972654,2026-03-29 10:21:29.972654
186,851,4057,11,579,"Satellite, Ahmedabad","Maninagar, Ahmedabad",21.132258,72.830914,21.192091,72.768757,11.96,35,43,Cancelled,Customer cancelled,2026-03-29 12:14:12.453451,2026-03-29 12:29:12.453451,
187,2607,940,988,690,"Adajan, Surat","Powai, Mumbai",21.100098,72.869423,21.237248,72.808605,3.83,8,14,Completed,,2025-12-05 16:28:22.796048,2025-12-05 16:36:22.796048,2025-12-05 16:50:22.796048
188,3797,4405,667,680,"Rohini, Delhi","Navrangpura, Ahmedabad",21.127345,72.847039,21.105042,72.767485,9.03,31,35,Completed,,2025-12-08 01:05:30.362641,2025-12-08 01:20:30.362641,2025-12-08 01:55:30.362641
189,2224,118,736,380,"Hinjewadi, Pune","Bandra, Mumbai",21.107641,72.750167,21.176066,72.780023,2.26,8,3,Completed,,2026-02-16 00:18:25.561714,2026-02-16 00:21:25.561714,2026-02-16 00:24:25.561714
190,1622,211,852,705,"Kothrud, Pune","Dwarka, Delhi",21.129772,72.786673,21.214598,72.88756,3.44,13,15,Completed,,2025-12-11 17:25:44.732819,2025-12-11 17:33:44.732819,2025-12-11 17:48:44.732819
191,790,2886,752,292,"Indiranagar, Bangalore","Navrangpura, Ahmedabad",21.242103,72.842406,21.221707,72.838433,11.94,24,33,Completed,,2026-02-07 05:53:06.958664,2026-02-07 05:58:06.958664,2026-02-07 06:31:06.958664
192,3578,1400,74,200,"Vesu, Surat","Udhna, Surat",21.170356,72.775254,21.191034,72.897267,3.91,9,11,Completed,,2026-01-18 06:35:40.790299,2026-01-18 06:50:40.790299,2026-01-18 07:01:40.790299
193,3468,581,770,124,"Wakad, Pune","Andheri, Mumbai",21.182629,72.761272,21.185568,72.849216,15.68,54,61,Completed,,2025-12-12 05:00:57.210090,2025-12-12 05:11:57.210090,2025-12-12 06:12:57.210090
194,1876,4655,669,322,"Dwarka, Delhi","Hinjewadi, Pune",21.102982,72.868595,21.179783,72.835734,6.44,15,24,Cancelled,Customer cancelled,2026-02-26 13:49:54.823700,2026-02-26 13:51:54.823700,
195,4706,1158,84,606,"Navrangpura, Ahmedabad","Rohini, Delhi",21.203849,72.816262,21.187955,72.760623,3.46,10,15,Completed,,2026-03-03 05:29:24.730410,2026-03-03 05:41:24.730410,2026-03-03 05:56:24.730410
196,1109,1876,344,625,"Rohini, Delhi","Electronic City, Bangalore",21.142183,72.844511,21.186354,72.877606,12.14,39,41,Completed,,2026-03-10 14:22:50.517350,2026-03-10 14:30:50.517350,2026-03-10 15:11:50.517350
197,3942,2817,972,406,"Indiranagar, Bangalore","Maninagar, Ahmedabad",21.200719,72.756611,21.244118,72.773985,16.17,58,65,Cancelled,Payment issue,2026-01-30 18:14:57.266421,2026-01-30 18:27:57.266421,
198,2534,2390,2,295,"Indiranagar, Bangalore","Adajan, Surat",21.17917,72.791355,21.237822,72.775937,19.78,58,54,Completed,,2025-11-19 22:28:42.325618,2025-11-19 22:36:42.325618,2025-11-19 23:30:42.325618
199,1816,3599,904,665,"Andheri, Mumbai","Maninagar, Ahmedabad",21.197719,72.805965,21.102611,72.854202,18.56,48,46,Completed,,2025-10-31 22:01:30.143383,2025-10-31 22:05:30.143383,2025-10-31 22:51:30.143383
200,1250,280,458,288,"Katargam, Surat","Connaught Place, Delhi",21.170296,72.848639,21.2305,72.863226,7.55,16,26,Cancelled,Driver cancelled,2025-12-07 07:03:19.663883,2025-12-07 07:15:19.663883,
201,1482,4378,372,779,"Powai, Mumbai","Bandra, Mumbai",21.154362,72.858208,21.127718,72.766741,17.03,51,48,Completed,,2026-01-16 13:00:38.813088,2026-01-16 13:11:38.813088,2026-01-16 13:59:38.813088
202,3051,2730,849,150,"Dadar, Mumbai","Andheri, Mumbai",21.13692,72.820219,21.144671,72.884694,12.39,32,35,Completed,,2025-11-28 22:33:57.823530,2025-11-28 22:42:57.823530,2025-11-28 23:17:57.823530
203,4559,2342,762,114,"Dadar, Mumbai","Andheri, Mumbai",21.134908,72.753312,21.231197,72.772485,4.12,15,13,Cancelled,Customer cancelled,2026-02-04 18:49:09.943118,2026-02-04 19:04:09.943118,
204,4616,3722,486,485,"Karol Bagh, Delhi","Bopal, Ahmedabad",21.243624,72.811703,21.212973,72.833041,6.77,25,27,Cancelled,Long waiting time,2026-01-16 12:50:24.438690,2026-01-16 13:05:24.438690,
205,2842,2254,892,103,"BTM Layout, Bangalore","Andheri, Mumbai",21.123508,72.827167,21.238772,72.886579,5.16,20,16,Completed,,2026-03-13 22:28:08.209315,2026-03-13 22:38:08.209315,2026-03-13 22:54:08.209315
206,2670,1851,277,509,"Bopal, Ahmedabad","Hinjewadi, Pune",21.204014,72.858584,21.13139,72.797543,1.89,6,3,Completed,,2025-11-04 14:47:50.934611,2025-11-04 15:01:50.934611,2025-11-04 15:04:50.934611
207,4950,392,728,701,"Saket, Delhi","Katargam, Surat",21.196402,72.894308,21.221595,72.828295,6.87,23,32,Completed,,2026-01-06 07:37:49.478967,2026-01-06 07:47:49.478967,2026-01-06 08:19:49.478967
208,4662,4363,572,544,"Katargam, Surat","Karol Bagh, Delhi",21.15322,72.838892,21.228161,72.849582,9.14,32,40,No-Show,Long waiting time,2025-10-20 17:22:05.473458,2025-10-20 17:37:05.473458,
209,1711,4815,643,113,"Whitefield, Bangalore","Electronic City, Bangalore",21.243807,72.799674,21.177884,72.788626,16.74,38,37,Completed,,2025-11-05 05:44:18.452237,2025-11-05 05:54:18.452237,2025-11-05 06:31:18.452237
210,333,1955,93,60,"Hinjewadi, Pune","Udhna, Surat",21.123422,72.792612,21.150594,72.808024,18.23,44,45,Completed,,2025-11-28 04:50:30.184647,2025-11-28 04:59:30.184647,2025-11-28 05:44:30.184647
211,4895,4632,5,280,"Vesu, Surat","Viman Nagar, Pune",21.203155,72.810788,21.208311,72.766898,1.55,5,3,Completed,,2025-11-18 06:35:18.936507,2025-11-18 06:43:18.936507,2025-11-18 06:46:18.936507
212,679,4044,530,85,"Andheri, Mumbai","Maninagar, Ahmedabad",21.136411,72.894236,21.17013,72.786774,18.25,61,67,Completed,,2026-03-12 09:59:19.408864,2026-03-12 10:12:19.408864,2026-03-12 11:19:19.408864
213,2262,4476,825,378,"Electronic City, Bangalore","Connaught Place, Delhi",21.185273,72.750152,21.248588,72.870251,13.19,27,36,Completed,,2026-03-14 13:49:50.191604,2026-03-14 13:51:50.191604,2026-03-14 14:27:50.191604
214,330,2781,869,74,"Borivali, Mumbai","Rohini, Delhi",21.124436,72.766154,21.22043,72.896598,8.79,28,34,Completed,,2025-11-18 20:00:01.624388,2025-11-18 20:03:01.624388,2025-11-18 20:37:01.624388
215,3534,4893,742,630,"Electronic City, Bangalore","Indiranagar, Bangalore",21.139161,72.806009,21.205121,72.821883,16.49,39,41,Completed,,2026-01-27 16:34:58.029030,2026-01-27 16:36:58.029030,2026-01-27 17:17:58.029030
216,1618,496,204,230,"Navrangpura, Ahmedabad","Andheri, Mumbai",21.214138,72.895697,21.119511,72.841917,10.53,28,25,Completed,,2026-03-05 12:32:44.609926,2026-03-05 12:38:44.609926,2026-03-05 13:03:44.609926
217,2500,2668,766,131,"Vesu, Surat","Rohini, Delhi",21.188754,72.764369,21.176283,72.813703,13.94,36,36,Completed,,2026-01-10 09:30:39.498685,2026-01-10 09:32:39.498685,2026-01-10 10:08:39.498685
218,3593,948,961,74,"Maninagar, Ahmedabad","Dwarka, Delhi",21.237334,72.837181,21.224617,72.873571,5.04,10,7,Completed,,2025-11-02 00:54:00.519881,2025-11-02 01:02:00.519881,2025-11-02 01:09:00.519881
219,1140,3857,569,682,"Whitefield, Bangalore","Bandra, Mumbai",21.159011,72.867959,21.236081,72.801529,3.08,10,17,Completed,,2026-01-08 20:01:28.055264,2026-01-08 20:13:28.055264,2026-01-08 20:30:28.055264
220,111,1933,311,98,"Borivali, Mumbai","Viman Nagar, Pune",21.236733,72.834719,21.109619,72.857776,4.49,17,12,Cancelled,Driver cancelled,2026-01-13 03:12:16.989397,2026-01-13 03:27:16.989397,
221,1522,3024,405,60,"Bopal, Ahmedabad","Andheri, Mumbai",21.103721,72.825804,21.244912,72.797482,18.32,68,70,Completed,,2025-10-22 16:43:54.514303,2025-10-22 16:49:54.514303,2025-10-22 17:59:54.514303
222,3363,4072,938,472,"Maninagar, Ahmedabad","Navrangpura, Ahmedabad",21.23133,72.880867,21.150844,72.758444,6.02,16,12,No-Show,Payment issue,2025-10-19 21:52:26.816967,2025-10-19 21:56:26.816967,
223,2272,1675,80,216,"Whitefield, Bangalore","Hinjewadi, Pune",21.148164,72.82512,21.106938,72.859863,15.48,38,38,Completed,,2025-11-08 07:36:25.469308,2025-11-08 07:42:25.469308,2025-11-08 08:20:25.469308
224,4184,1689,603,434,"Connaught Place, Delhi","Bandra, Mumbai",21.132529,72.827393,21.189208,72.847236,17.56,69,74,Cancelled,Customer cancelled,2025-12-27 04:48:04.254170,2025-12-27 04:56:04.254170,
