order_id,customer_id,order_date,order_status,payment_mode,total_amount
ORD00461,CUST00129,2022-12-26,Shipped,UPI,1232
ORD00462,CUST00129,2023-02-25,Delivered,COD,3293
ORD00463,CUST00129,2024-06-01,Delivered,UPI,2241
ORD00464,CUST00129,2024-10-29,Placed,Card,642
ORD00465,CUST00130,2025-06-08,Delivered,COD,4486
ORD00466,CUST00130,2024-06-05,Delivered,COD,569
ORD00467,CUST00130,2021-05-20,Shipped,UPI,4436
ORD00468,CUST00130,2025-06-18,Delivered,COD,752
ORD00469,CUST00131,2021-06-29,Delivered,Card,2827
ORD00470,CUST00131,2023-01-01,Shipped,UPI,3495
ORD00471,CUST00132,2022-11-04,Delivered,UPI,3788
ORD00472,CUST00132,2021-08-31,Delivered,UPI,4428
ORD00473,CUST00132,2024-11-24,Delivered,Card,3856
ORD00474,CUST00132,2022-08-02,Delivered,UPI,4080
ORD00475,CUST00132,2024-06-25,Returned,Card,2429
ORD00476,CUST00133,2024-12-25,Delivered,UPI,2598
ORD00477,CUST00133,2024-07-29,Delivered,COD,4253
ORD00478,CUST00133,2022-04-05,Cancelled,Card,3681
ORD00479,CUST00133,2021-10-31,Delivered,Card,3922
ORD00480,CUST00133,2023-11-12,Shipped,Card,612
ORD00481,CUST00134,2023-10-28,Shipped,UPI,4587
ORD00482,CUST00134,2024-08-08,Delivered,Card,2675
ORD00483,CUST00135,2025-10-11,Cancelled,Card,2817
ORD00484,CUST00135,2021-04-26,Delivered,UPI,3625
ORD00485,CUST00135,2024-08-12,Shipped,UPI,4555
ORD00486,CUST00136,2023-04-24,Delivered,UPI,1020
ORD00487,CUST00136,2025-09-01,Delivered,COD,1170
ORD00488,CUST00137,2022-12-07,Shipped,UPI,1994
ORD00489,CUST00137,2024-01-29,Shipped,COD,2774
ORD00490,CUST00137,2023-09-15,Delivered,UPI,4646
ORD00491,CUST00138,2024-08-24,Delivered,UPI,760
ORD00492,CUST00138,2022-09-30,Shipped,UPI,1839
ORD00493,CUST00139,2025-10-19,Cancelled,UPI,771
ORD00494,CUST00139,2024-11-14,Delivered,UPI,1137
ORD00495,CUST00140,2022-12-07,Cancelled,COD,4890
ORD00496,CUST00140,2024-07-30,Delivered,Card,3776
ORD00497,CUST00140,2025-07-26,Delivered,Card,2328
ORD00498,CUST00141,2022-04-16,Returned,UPI,2811
ORD00499,CUST00141,2022-01-31,Returned,Card,907
ORD00500,CUST00142,2024-11-30,Delivered,UPI,805
ORD00501,CUST00142,2023-04-01,Delivered,Card,4530
ORD00502,CUST00142,2024-10-24,Delivered,Card,1380
ORD00503,CUST00142,2022-02-12,Shipped,UPI,3128
ORD00504,CUST00142,2021-02-06,Shipped,UPI,3205
ORD00505,CUST00143,2025-01-22,Returned,UPI,2272
ORD00506,CUST00143,2021-06-21,Returned,Card,4448
ORD00507,CUST00143,2023-04-30,Delivered,UPI,3871
ORD00508,CUST00143,2025-07-01,Shipped,UPI,1006
ORD00509,CUST00143,2023-06-02,Delivered,COD,2870
ORD00510,CUST00144,2021-04-09,Returned,UPI,614
ORD00511,CUST00144,2025-12-17,Placed,COD,3144
ORD00512,CUST00144,2021-10-17,Delivered,COD,3211
ORD00513,CUST00145,2024-12-06,Returned,Card,3719
ORD00514,CUST00145,2021-03-02,Shipped,Card,2756
ORD00515,CUST00145,2025-12-09,Returned,UPI,1647
ORD00516,CUST00145,2022-05-05,Shipped,Card,1018
ORD00517,CUST00145,2023-02-20,Delivered,COD,3396
ORD00518,CUST00146,2025-07-14,Placed,COD,1295
ORD00519,CUST00146,2025-06-26,Cancelled,COD,1407
ORD00520,CUST00146,2025-11-21,Delivered,COD,1746
ORD00521,CUST00146,2023-10-06,Delivered,COD,4074
ORD00522,CUST00147,2022-11-09,Cancelled,Card,1568
ORD00523,CUST00147,2025-06-18,Shipped,COD,3241
ORD00524,CUST00147,2022-03-24,Delivered,Card,714
ORD00525,CUST00148,2025-01-06,Shipped,UPI,2132
ORD00526,CUST00148,2021-05-20,Placed,UPI,3252
ORD00527,CUST00149,2024-07-05,Delivered,Card,4611
ORD00528,CUST00149,2025-10-14,Shipped,UPI,3483
ORD00529,CUST00149,2022-10-22,Placed,UPI,3261
ORD00530,CUST00149,2022-10-27,Shipped,COD,2708
ORD00531,CUST00149,2023-07-21,Placed,COD,2445
ORD00532,CUST00150,2024-01-24,Delivered,UPI,2603
ORD00533,CUST00150,2021-09-15,Shipped,Card,1555
ORD00534,CUST00150,2023-09-03,Cancelled,Card,2349
ORD00535,CUST00151,2024-09-07,Delivered,UPI,2944
ORD00536,CUST00151,2023-07-02,Placed,UPI,1322
ORD00537,CUST00151,2024-04-07,Delivered,UPI,1491
ORD00538,CUST00151,2025-05-08,Shipped,Card,1263
ORD00539,CUST00152,2021-03-07,Delivered,Card,2578
ORD00540,CUST00152,2024-06-18,Delivered,UPI,3750
ORD00541,CUST00152,2025-08-09,Placed,UPI,2861
ORD00542,CUST00152,2025-04-24,Delivered,Card,2643
ORD00543,CUST00153,2021-10-22,Returned,COD,2667
ORD00544,CUST00153,2023-05-29,Shipped,UPI,2817
ORD00545,CUST00153,2025-11-24,Shipped,Card,1299
ORD00546,CUST00153,2022-12-14,Placed,UPI,2867
ORD00547,CUST00154,2023-08-19,Delivered,Card,4752
ORD00548,CUST00154,2023-04-06,Delivered,Card,3076
ORD00549,CUST00154,2021-05-13,Shipped,COD,2249
ORD00550,CUST00155,2023-12-16,Delivered,Card,4137
ORD00551,CUST00155,2021-01-24,Placed,UPI,4995
ORD00552,CUST00155,2025-11-08,Placed,Card,3904
ORD00553,CUST00155,2025-01-28,Delivered,UPI,4706
ORD00554,CUST00155,2021-11-23,Placed,Card,3891
ORD00555,CUST00156,2021-05-26,Delivered,UPI,4394
ORD00556,CUST00156,2021-03-20,Delivered,Card,3057
ORD00557,CUST00157,2024-04-29,Shipped,UPI,2305
ORD00558,CUST00157,2023-10-19,Cancelled,UPI,836
ORD00559,CUST00157,2025-10-05,Returned,Card,1526
ORD00560,CUST00157,2024-04-07,Cancelled,UPI,1061
ORD00561,CUST00158,2023-08-20,Delivered,COD,1556
ORD00562,CUST00158,2023-05-27,Shipped,Card,2898
ORD00563,CUST00158,2022-02-05,Delivered,UPI,2942
ORD00564,CUST00158,2024-04-12,Returned,UPI,4944
ORD00565,CUST00158,2022-05-05,Delivered,UPI,2711
ORD00566,CUST00159,2021-09-07,Returned,Card,4975
ORD00567,CUST00159,2022-10-21,Shipped,Card,4266
ORD00568,CUST00160,2024-09-11,Delivered,Card,1468
ORD00569,CUST00160,2023-04-09,Placed,UPI,3245
ORD00570,CUST00160,2023-06-30,Delivered,UPI,1523
ORD00571,CUST00160,2021-01-17,Placed,UPI,4760
ORD00572,CUST00161,2023-04-29,Delivered,Card,3907
ORD00573,CUST00161,2021-11-23,Delivered,COD,3281
ORD00574,CUST00161,2023-08-06,Placed,UPI,2597
ORD00575,CUST00161,2021-07-16,Returned,UPI,1833
ORD00576,CUST00161,2022-11-26,Delivered,UPI,3660
ORD00577,CUST00162,2022-09-22,Delivered,UPI,3093
ORD00578,CUST00162,2022-09-30,Returned,COD,2852
ORD00579,CUST00162,2021-04-08,Delivered,COD,4247
ORD00580,CUST00162,2022-04-14,Placed,UPI,3129
ORD00581,CUST00162,2021-12-03,Delivered,Card,1738
ORD00582,CUST00163,2025-10-30,Delivered,UPI,4001
ORD00583,CUST00163,2022-06-14,Delivered,COD,4865
ORD00584,CUST00163,2024-10-12,Shipped,Card,3017
ORD00585,CUST00163,2023-01-23,Placed,COD,2280
ORD00586,CUST00163,2022-11-16,Delivered,Card,1620
ORD00587,CUST00164,2024-09-09,Returned,UPI,716
ORD00588,CUST00164,2022-08-12,Delivered,COD,2449
ORD00589,CUST00164,2021-01-07,Delivered,UPI,3730
ORD00590,CUST00164,2021-07-07,Delivered,COD,3662
ORD00591,CUST00165,2025-09-13,Placed,Card,2741
ORD00592,CUST00165,2021-03-12,Returned,COD,4813
ORD00593,CUST00166,2021-09-10,Delivered,Card,4708
ORD00594,CUST00166,2023-05-09,Placed,Card,1504
ORD00595,CUST00167,2025-06-12,Delivered,UPI,3949
ORD00596,CUST00167,2022-05-20,Delivered,UPI,4321
ORD00597,CUST00167,2022-10-29,Placed,Card,3161
ORD00598,CUST00168,2024-11-13,Delivered,Card,1486
ORD00599,CUST00168,2022-11-14,Delivered,Card,2548
ORD00600,CUST00169,2024-10-26,Shipped,UPI,4485
ORD00601,CUST00169,2022-10-23,Cancelled,UPI,695
ORD00602,CUST00169,2023-02-28,Placed,COD,2474
ORD00603,CUST00169,2023-10-30,Delivered,COD,1773
ORD00604,CUST00170,2022-11-11,Shipped,Card,1927
ORD00605,CUST00170,2025-10-25,Delivered,Card,1393
ORD00606,CUST00170,2023-09-11,Delivered,UPI,1378
ORD00607,CUST00170,2024-02-27,Cancelled,COD,983
ORD00608,CUST00170,2023-12-23,Returned,UPI,4762
ORD00609,CUST00171,2025-05-09,Shipped,Card,4075
ORD00610,CUST00171,2022-05-30,Delivered,UPI,2772
ORD00611,CUST00172,2022-05-15,Delivered,Card,4561
ORD00612,CUST00172,2023-03-19,Delivered,Card,592
ORD00613,CUST00172,2021-12-02,Delivered,Card,1212
ORD00614,CUST00172,2023-03-11,Delivered,Card,1380
ORD00615,CUST00173,2023-11-23,Shipped,Card,3939
ORD00616,CUST00173,2021-05-29,Cancelled,UPI,4575
ORD00617,CUST00174,2025-07-02,Shipped,UPI,4540
ORD00618,CUST00174,2022-04-24,Returned,Card,763
ORD00619,CUST00174,2022-11-01,Delivered,UPI,2820
ORD00620,CUST00175,2021-05-31,Shipped,UPI,667
ORD00621,CUST00175,2021-01-15,Returned,Card,3563
ORD00622,CUST00175,2024-12-16,Shipped,UPI,1953
ORD00623,CUST00176,2024-04-03,Delivered,UPI,2571
ORD00624,CUST00176,2022-09-27,Shipped,UPI,2063
ORD00625,CUST00176,2023-07-11,Shipped,UPI,1046
ORD00626,CUST00176,2025-04-13,Delivered,UPI,1189
ORD00627,CUST00176,2022-03-11,Shipped,Card,514
ORD00628,CUST00177,2025-04-12,Delivered,Card,622
ORD00629,CUST00177,2021-12-23,Delivered,COD,1810
ORD00630,CUST00177,2024-10-09,Delivered,Card,2914
ORD00631,CUST00177,2024-09-01,Delivered,Card,1667
ORD00632,CUST00178,2022-05-12,Placed,Card,1586
ORD00633,CUST00178,2024-06-06,Delivered,UPI,3008
ORD00634,CUST00179,2024-12-28,Delivered,COD,3881
ORD00635,CUST00179,2024-09-07,Shipped,Card,1214
ORD00636,CUST00179,2023-12-14,Placed,UPI,3142
ORD00637,CUST00179,2023-08-10,Delivered,UPI,1559
ORD00638,CUST00179,2024-05-23,Shipped,Card,4176
ORD00639,CUST00180,2024-03-02,Cancelled,UPI,1224
ORD00640,CUST00180,2022-01-16,Delivered,UPI,2949
ORD00641,CUST00181,2025-06-24,Delivered,Card,4749
ORD00642,CUST00181,2022-08-06,Shipped,UPI,3081
ORD00643,CUST00181,2021-11-12,Returned,COD,575
ORD00644,CUST00181,2023-04-16,Delivered,Card,1604
ORD00645,CUST00182,2023-04-11,Delivered,UPI,1968
ORD00646,CUST00182,2023-01-22,Delivered,UPI,768
ORD00647,CUST00183,2022-12-09,Delivered,UPI,934
ORD00648,CUST00183,2022-11-28,Returned,UPI,833
ORD00649,CUST00183,2021-10-10,Placed,UPI,1987
ORD00650,CUST00184,2022-02-18,Delivered,UPI,3173
ORD00651,CUST00184,2022-11-18,Cancelled,Card,2104
ORD00652,CUST00184,2024-09-29,Shipped,Card,4752
ORD00653,CUST00185,2023-01-07,Shipped,Card,3761
ORD00654,CUST00185,2023-11-20,Shipped,UPI,2115
ORD00655,CUST00185,2022-08-22,Delivered,UPI,979
ORD00656,CUST00186,2024-07-07,Shipped,Card,2534
ORD00657,CUST00186,2023-10-05,Cancelled,COD,4058
ORD00658,CUST00186,2024-03-11,Returned,COD,2304
ORD00659,CUST00186,2025-07-08,Placed,UPI,2724
ORD00660,CUST00186,2021-08-07,Delivered,Card,1773
ORD00661,CUST00187,2024-04-06,Placed,Card,4346
ORD00662,CUST00187,2025-10-11,Shipped,UPI,2471
ORD00663,CUST00187,2025-12-11,Shipped,COD,2159
ORD00664,CUST00187,2023-07-07,Delivered,UPI,2060
ORD00665,CUST00188,2021-10-13,Delivered,Card,1566
ORD00666,CUST00188,2022-02-24,Delivered,Card,3225
ORD00667,CUST00188,2022-07-28,Cancelled,COD,2375
ORD00668,CUST00188,2023-02-14,Delivered,COD,3059
ORD00669,CUST00188,2022-09-04,Shipped,Card,3254
ORD00670,CUST00189,2023-04-15,Returned,UPI,1970
ORD00671,CUST00189,2025-01-26,Delivered,COD,1859
ORD00672,CUST00189,2025-12-09,Delivered,Card,3447
ORD00673,CUST00190,2022-04-29,Placed,UPI,2456
ORD00674,CUST00190,2022-05-22,Returned,UPI,2450
ORD00675,CUST00190,2024-04-11,Delivered,Card,3311
ORD00676,CUST00190,2025-02-28,Returned,UPI,3727
ORD00677,CUST00191,2023-11-26,Returned,Card,4948
ORD00678,CUST00191,2021-08-20,Cancelled,COD,1369
ORD00679,CUST00191,2025-08-02,Returned,UPI,3169
ORD00680,CUST00192,2024-08-16,Delivered,COD,4669
ORD00681,CUST00192,2024-07-21,Delivered,UPI,3197
ORD00682,CUST00193,2022-08-14,Delivered,UPI,2144
ORD00683,CUST00193,2021-10-03,Delivered,UPI,2718
ORD00684,CUST00193,2025-08-29,Shipped,UPI,3574
ORD00685,CUST00193,2023-03-27,Delivered,Card,3404
ORD00686,CUST00193,2022-11-29,Delivered,Card,1383
ORD00687,CUST00194,2023-11-17,Shipped,UPI,4059
ORD00688,CUST00194,2023-10-15,Shipped,Card,1162
ORD00689,CUST00194,2025-02-13,Shipped,UPI,2054
ORD00690,CUST00195,2021-05-06,Placed,UPI,4623
ORD00691,CUST00195,2023-06-24,Delivered,UPI,2871
ORD00692,CUST00195,2023-04-15,Shipped,UPI,3306
ORD00693,CUST00196,2021-07-19,Delivered,Card,3426
ORD00694,CUST00196,2024-01-20,Delivered,COD,3612
ORD00695,CUST00196,2021-09-21,Placed,UPI,2955
ORD00696,CUST00196,2021-06-28,Returned,Card,2971
ORD00697,CUST00197,2021-03-15,Delivered,UPI,1202
ORD00698,CUST00197,2023-03-31,Delivered,UPI,4454
ORD00699,CUST00197,2022-10-28,Delivered,Card,3355
ORD00700,CUST00197,2021-08-29,Placed,COD,4793
ORD00701,CUST00198,2022-07-30,Delivered,Card,4997
ORD00702,CUST00198,2025-03-20,Shipped,COD,4306
ORD00703,CUST00198,2023-10-19,Shipped,COD,4432
ORD00704,CUST00198,2021-09-28,Shipped,Card,919
ORD00705,CUST00198,2023-12-24,Delivered,UPI,3846
ORD00706,CUST00199,2024-04-03,Shipped,Card,2560
ORD00707,CUST00199,2024-03-13,Cancelled,Card,2677
ORD00708,CUST00199,2024-11-05,Delivered,UPI,808
ORD00709,CUST00200,2024-05-01,Returned,UPI,2210
ORD00710,CUST00200,2024-02-20,Delivered,Card,3550
ORD00711,CUST00200,2023-12-19,Delivered,COD,1757
ORD00712,CUST00201,2025-09-26,Placed,COD,2596
ORD00713,CUST00201,2021-12-24,Cancelled,Card,1988
ORD00714,CUST00202,2024-08-03,Delivered,COD,509
ORD00715,CUST00202,2021-10-21,Shipped,UPI,3760
ORD00716,CUST00202,2021-07-08,Shipped,Card,4047
ORD00717,CUST00202,2024-08-06,Delivered,COD,2162
ORD00718,CUST00202,2022-11-27,Delivered,UPI,4731
ORD00719,CUST00203,2024-09-28,Delivered,COD,4158
ORD00720,CUST00203,2025-02-17,Shipped,UPI,3139
ORD00721,CUST00203,2025-01-31,Placed,UPI,2013
ORD00722,CUST00203,2021-03-31,Delivered,COD,3756
ORD00723,CUST00203,2021-03-19,Shipped,UPI,3690
ORD00724,CUST00204,2022-12-29,Delivered,COD,2824
ORD00725,CUST00204,2021-11-02,Delivered,Card,4052
ORD00726,CUST00204,2023-03-06,Shipped,UPI,3293
ORD00727,CUST00205,2023-11-08,Delivered,UPI,4516
ORD00728,CUST00205,2022-03-20,Delivered,Card,2904
ORD00729,CUST00206,2023-08-04,Cancelled,Card,556
ORD00730,CUST00206,2021-12-02,Delivered,UPI,4544
ORD00731,CUST00206,2025-01-06,Delivered,UPI,4494
ORD00732,CUST00207,2022-02-20,Shipped,Card,4230
ORD00733,CUST00207,2021-11-30,Delivered,UPI,2866
ORD00734,CUST00207,2025-05-24,Placed,COD,4146
ORD00735,CUST00207,2025-04-05,Delivered,UPI,2503
ORD00736,CUST00207,2022-09-23,Shipped,COD,3539
ORD00737,CUST00208,2022-06-09,Delivered,UPI,2188
ORD00738,CUST00208,2021-01-12,Delivered,UPI,4673
ORD00739,CUST00209,2024-06-23,Delivered,UPI,1578
ORD00740,CUST00209,2023-11-22,Cancelled,Card,3679
ORD00741,CUST00210,2023-04-29,Delivered,Card,1096
ORD00742,CUST00210,2024-09-06,Delivered,UPI,3617
ORD00743,CUST00210,2025-05-31,Cancelled,UPI,518
ORD00744,CUST00211,2023-05-05,Shipped,Card,2158
ORD00745,CUST00211,2024-04-16,Delivered,Card,1714
ORD00746,CUST00211,2023-02-03,Cancelled,Card,2572
ORD00747,CUST00212,2023-12-20,Shipped,COD,3441
ORD00748,CUST00212,2023-12-14,Returned,Card,3196
ORD00749,CUST00212,2024-10-02,Shipped,Card,4892
ORD00750,CUST00213,2022-07-18,Placed,UPI,1551
ORD00751,CUST00213,2022-04-21,Delivered,COD,4830
ORD00752,CUST00213,2021-04-03,Placed,UPI,3196
ORD00753,CUST00214,2023-07-09,Delivered,Card,4309
ORD00754,CUST00214,2024-03-14,Delivered,COD,3454
ORD00755,CUST00214,2022-01-05,Placed,UPI,4612
ORD00756,CUST00214,2025-09-15,Delivered,UPI,4261
ORD00757,CUST00214,2025-06-19,Placed,COD,858
ORD00758,CUST00215,2021-08-30,Shipped,UPI,2314
ORD00759,CUST00215,2025-03-17,Shipped,UPI,1314
ORD00760,CUST00216,2023-01-03,Shipped,UPI,566
ORD00761,CUST00216,2021-07-04,Delivered,COD,1521
ORD00762,CUST00217,2024-03-22,Delivered,COD,2324
ORD00763,CUST00217,2021-06-10,Delivered,COD,4898
ORD00764,CUST00217,2025-01-19,Delivered,Card,1758
ORD00765,CUST00218,2022-08-07,Cancelled,UPI,4650
ORD00766,CUST00218,2021-01-23,Delivered,UPI,2171
ORD00767,CUST00219,2025-08-06,Delivered,Card,3389
ORD00768,CUST00219,2023-03-13,Delivered,Card,4484
ORD00769,CUST00219,2025-09-08,Shipped,Card,2649
ORD00770,CUST00219,2024-07-06,Delivered,UPI,4203
ORD00771,CUST00220,2024-06-13,Placed,UPI,718
ORD00772,CUST00220,2021-04-02,Placed,UPI,3908
ORD00773,CUST00220,2025-11-04,Delivered,UPI,1402
ORD00774,CUST00220,2025-09-16,Shipped,UPI,1783
ORD00775,CUST00220,2025-01-13,Delivered,Card,536
ORD00776,CUST00221,2022-12-23,Delivered,UPI,4047
ORD00777,CUST00221,2023-05-06,Shipped,Card,3886
ORD00778,CUST00221,2022-01-30,Delivered,UPI,2107
ORD00779,CUST00221,2025-06-25,Delivered,UPI,2972
ORD00780,CUST00222,2025-04-26,Delivered,UPI,3817
ORD00781,CUST00222,2023-12-06,Delivered,UPI,3710
ORD00782,CUST00222,2021-06-09,Delivered,Card,4147
ORD00783,CUST00222,2023-10-30,Cancelled,UPI,664
ORD00784,CUST00222,2022-08-25,Placed,Card,1655
ORD00785,CUST00223,2025-04-02,Returned,UPI,3872
ORD00786,CUST00223,2021-02-13,Cancelled,UPI,1266
ORD00787,CUST00223,2022-05-25,Shipped,COD,519
ORD00788,CUST00224,2022-05-09,Placed,UPI,3511
ORD00789,CUST00224,2023-03-26,Delivered,COD,1568
ORD00790,CUST00225,2025-05-26,Delivered,UPI,3605
ORD00791,CUST00225,2025-05-17,Delivered,Card,4331
ORD00792,CUST00225,2025-03-20,Cancelled,Card,2750
ORD00793,CUST00225,2025-02-12,Delivered,Card,2855
ORD00794,CUST00226,2021-09-09,Placed,Card,1644
ORD00795,CUST00226,2024-02-29,Cancelled,UPI,1543
ORD00796,CUST00226,2022-05-05,Delivered,COD,3712
ORD00797,CUST00227,2022-08-09,Cancelled,UPI,2753
ORD00798,CUST00227,2021-12-01,Delivered,UPI,2660
ORD00799,CUST00227,2023-08-18,Shipped,Card,2776
ORD00800,CUST00227,2023-03-09,Delivered,COD,1262
ORD00801,CUST00227,2022-11-06,Cancelled,Card,4794
ORD00802,CUST00228,2023-07-01,Delivered,UPI,3810
ORD00803,CUST00228,2023-03-19,Delivered,Card,569
ORD00804,CUST00229,2025-09-17,Cancelled,Card,2782
ORD00805,CUST00229,2022-04-29,Delivered,COD,2272
ORD00806,CUST00229,2022-07-08,Delivered,Card,909
ORD00807,CUST00229,2021-05-04,Shipped,Card,983
ORD00808,CUST00229,2022-02-08,Shipped,UPI,1676
ORD00809,CUST00230,2023-05-09,Delivered,Card,1183
ORD00810,CUST00230,2022-05-27,Delivered,UPI,4049
ORD00811,CUST00230,2021-06-06,Shipped,UPI,2808
ORD00812,CUST00230,2025-07-24,Cancelled,UPI,1242
ORD00813,CUST00230,2022-10-22,Delivered,COD,2660
ORD00814,CUST00231,2024-08-16,Delivered,UPI,782
ORD00815,CUST00231,2021-11-04,Delivered,COD,4691
ORD00816,CUST00231,2022-11-23,Delivered,Card,2843
ORD00817,CUST00232,2021-08-09,Delivered,UPI,3893
ORD00818,CUST00232,2025-07-29,Delivered,UPI,4587
ORD00819,CUST00232,2023-07-23,Placed,UPI,2114
ORD00820,CUST00232,2024-08-01,Delivered,UPI,1342
ORD00821,CUST00233,2025-10-13,Delivered,UPI,602
ORD00822,CUST00233,2022-06-23,Delivered,UPI,3196
ORD00823,CUST00234,2025-11-16,Delivered,COD,1580
ORD00824,CUST00234,2025-05-02,Shipped,UPI,1689
ORD00825,CUST00235,2024-12-10,Delivered,COD,1064
ORD00826,CUST00235,2024-09-05,Delivered,UPI,4261
ORD00827,CUST00235,2022-01-08,Delivered,COD,4198
ORD00828,CUST00236,2022-07-22,Returned,Card,3960
ORD00829,CUST00236,2025-03-11,Cancelled,Card,1368
ORD00830,CUST00236,2021-05-16,Delivered,Card,716
ORD00831,CUST00236,2024-05-19,Delivered,Card,3926
ORD00832,CUST00236,2025-05-26,Delivered,UPI,3991
ORD00833,CUST00237,2022-11-12,Delivered,UPI,862
ORD00834,CUST00237,2024-12-08,Cancelled,COD,1418
ORD00835,CUST00238,2022-11-03,Shipped,Card,4405
ORD00836,CUST00238,2024-04-15,Shipped,UPI,1135
ORD00837,CUST00239,2021-04-06,Shipped,UPI,1893
ORD00838,CUST00239,2022-11-13,Delivered,UPI,670
ORD00839,CUST00239,2021-03-13,Returned,UPI,4468
ORD00840,CUST00239,2023-02-06,Delivered,COD,2464
ORD00841,CUST00239,2024-07-14,Delivered,Card,1279
ORD00842,CUST00240,2021-01-02,Delivered,UPI,4372
ORD00843,CUST00240,2025-10-16,Delivered,Card,4157
ORD00844,CUST00240,2024-06-08,Shipped,Card,860
ORD00845,CUST00241,2021-05-22,Delivered,UPI,2112
ORD00846,CUST00241,2023-11-13,Delivered,UPI,1890
ORD00847,CUST00241,2023-01-23,Delivered,Card,2250
ORD00848,CUST00242,2025-03-14,Cancelled,UPI,1475
ORD00849,CUST00242,2025-02-17,Delivered,COD,4669
ORD00850,CUST00242,2024-02-21,Placed,UPI,2032
ORD00851,CUST00243,2021-04-30,Shipped,Card,1510
ORD00852,CUST00243,2024-03-06,Shipped,Card,2676
ORD00853,CUST00243,2022-04-16,Cancelled,COD,2928
ORD00854,CUST00244,2023-01-14,Shipped,COD,2587
ORD00855,CUST00244,2023-06-01,Shipped,Card,1815
ORD00856,CUST00244,2024-04-25,Delivered,Card,938
ORD00857,CUST00245,2023-03-25,Delivered,UPI,2475
ORD00858,CUST00245,2022-04-20,Returned,COD,1704
ORD00859,CUST00245,2025-11-30,Delivered,UPI,1318
ORD00860,CUST00246,2021-05-15,Delivered,UPI,1524
ORD00861,CUST00246,2024-04-12,Returned,UPI,3216
ORD00862,CUST00247,2025-07-31,Cancelled,UPI,3948
ORD00863,CUST00247,2025-12-25,Delivered,UPI,4358
ORD00864,CUST00247,2025-10-07,Delivered,Card,4380
ORD00865,CUST00247,2024-07-10,Delivered,COD,4652
ORD00866,CUST00247,2024-08-20,Cancelled,COD,1329
ORD00867,CUST00248,2024-06-21,Returned,UPI,2182
ORD00868,CUST00248,2021-02-06,Delivered,COD,1768
ORD00869,CUST00248,2025-01-21,Placed,UPI,3702
ORD00870,CUST00248,2024-01-29,Delivered,Card,3505
ORD00871,CUST00248,2025-07-12,Delivered,Card,2626
ORD00872,CUST00249,2021-10-31,Delivered,Card,3096
ORD00873,CUST00249,2021-04-07,Shipped,UPI,4460
ORD00874,CUST00250,2022-09-04,Cancelled,UPI,4369
ORD00875,CUST00250,2022-12-06,Placed,UPI,3399
ORD00876,CUST00250,2021-09-07,Delivered,UPI,3646
ORD00877,CUST00250,2022-09-25,Cancelled,Card,4834
ORD00878,CUST00251,2021-06-19,Delivered,UPI,1271
ORD00879,CUST00251,2024-07-25,Placed,UPI,3664
ORD00880,CUST00251,2021-01-07,Delivered,Card,3630
ORD00881,CUST00252,2023-11-17,Returned,UPI,1598
ORD00882,CUST00252,2025-05-22,Delivered,Card,1452
ORD00883,CUST00252,2024-09-27,Delivered,Card,1197
ORD00884,CUST00253,2025-04-14,Delivered,Card,603
ORD00885,CUST00253,2025-04-06,Delivered,Card,2107
ORD00886,CUST00254,2025-04-17,Placed,COD,4743
ORD00887,CUST00254,2025-10-13,Returned,COD,4012
ORD00888,CUST00254,2021-10-13,Delivered,UPI,1597
ORD00889,CUST00254,2025-04-07,Returned,UPI,4054
ORD00890,CUST00254,2021-01-06,Delivered,Card,4699
ORD00891,CUST00255,2024-11-25,Shipped,UPI,4171
ORD00892,CUST00255,2025-02-26,Delivered,UPI,2633
ORD00893,CUST00255,2022-03-06,Delivered,UPI,1892
ORD00894,CUST00256,2024-12-03,Shipped,UPI,4324
ORD00895,CUST00256,2024-04-22,Shipped,COD,2174
ORD00896,CUST00257,2025-02-17,Shipped,UPI,1622
ORD00897,CUST00257,2023-08-20,Delivered,UPI,3015
ORD00898,CUST00258,2024-12-10,Cancelled,COD,1853
ORD00899,CUST00258,2021-08-17,Delivered,UPI,4958
ORD00900,CUST00258,2023-10-28,Delivered,COD,3794
ORD00901,CUST00258,2022-12-08,Delivered,UPI,1294
ORD00902,CUST00259,2024-11-03,Delivered,COD,1235
ORD00903,CUST00259,2024-01-23,Delivered,Card,3782
ORD00904,CUST00260,2025-01-06,Delivered,UPI,1195
ORD00905,CUST00260,2022-06-17,Cancelled,COD,1214
ORD00906,CUST00260,2022-11-18,Placed,UPI,1893
ORD00907,CUST00261,2025-01-27,Delivered,Card,2053
ORD00908,CUST00261,2023-11-24,Delivered,UPI,1963
ORD00909,CUST00261,2025-10-15,Returned,Card,2424
ORD00910,CUST00262,2021-01-15,Shipped,UPI,570
