payment_id,order_id,payment_date,payment_method,payment_status,amount
PAY000488,ORD00328,2021-11-25,UPI,Success,3766
PAY000489,ORD00329,2023-04-09,COD,Success,1822
PAY000490,ORD00330,2023-08-25,UPI,Success,1051
PAY000491,ORD00331,2021-09-07,UPI,Success,659
PAY000492,ORD00332,2024-02-19,Card,Success,3916
PAY000493,ORD00333,2023-12-17,Card,Success,3239
PAY000494,ORD00334,2023-04-19,UPI,Failed,3659
PAY000495,ORD00334,2023-04-18,Card,Success,3659
PAY000496,ORD00335,2022-10-21,UPI,Success,4772
PAY000497,ORD00335,2022-10-19,Card,Success,4772
PAY000498,ORD00336,2022-04-19,Card,Success,4236
PAY000499,ORD00336,2022-04-21,UPI,Success,4236
PAY000500,ORD00337,2023-02-19,COD,Success,4784
PAY000501,ORD00337,2023-02-20,UPI,Success,4784
PAY000502,ORD00338,2024-01-16,COD,Success,4298
PAY000503,ORD00339,2022-06-01,UPI,Pending,2812
PAY000504,ORD00340,2023-06-09,UPI,Success,649
PAY000505,ORD00341,2023-11-10,UPI,Failed,3543
PAY000506,ORD00342,2021-01-05,Card,Success,3453
PAY000507,ORD00342,2021-01-05,UPI,Success,3453
PAY000508,ORD00343,2025-09-26,Card,Success,3783
PAY000509,ORD00343,2025-09-25,UPI,Failed,3783
PAY000510,ORD00344,2024-02-27,Card,Success,1740
PAY000511,ORD00344,2024-02-29,Card,Success,1740
PAY000512,ORD00345,2022-06-03,Card,Pending,2900
PAY000513,ORD00345,2022-05-30,Card,Success,2900
PAY000514,ORD00346,2024-07-06,COD,Failed,2391
PAY000515,ORD00346,2024-07-08,UPI,Success,2391
PAY000516,ORD00347,2023-08-02,UPI,Success,1115
PAY000517,ORD00347,2023-08-05,Card,Success,1115
PAY000518,ORD00348,2024-11-21,UPI,Success,1574
PAY000519,ORD00348,2024-11-20,UPI,Success,1574
PAY000520,ORD00349,2025-05-20,Card,Success,2320
PAY000521,ORD00350,2025-04-19,COD,Success,1607
PAY000522,ORD00350,2025-04-22,COD,Success,1607
PAY000523,ORD00351,2021-04-06,COD,Success,2489
PAY000524,ORD00351,2021-04-07,UPI,Success,2489
PAY000525,ORD00352,2024-10-09,UPI,Success,1270
PAY000526,ORD00353,2025-04-02,UPI,Failed,2427
PAY000527,ORD00354,2021-05-07,UPI,Pending,1359
PAY000528,ORD00355,2025-05-16,UPI,Success,640
PAY000529,ORD00355,2025-05-19,COD,Success,640
PAY000530,ORD00356,2021-03-20,COD,Success,4409
PAY000531,ORD00357,2024-04-03,UPI,Success,3825
PAY000532,ORD00357,2024-04-01,UPI,Success,3825
PAY000533,ORD00358,2022-04-03,Card,Pending,3824
PAY000534,ORD00359,2021-01-17,COD,Failed,1544
PAY000535,ORD00360,2025-10-27,UPI,Success,2320
PAY000536,ORD00361,2023-04-14,UPI,Success,1690
PAY000537,ORD00361,2023-04-13,UPI,Failed,1690
PAY000538,ORD00362,2024-03-04,UPI,Success,1891
PAY000539,ORD00362,2024-03-06,UPI,Failed,1891
PAY000540,ORD00363,2023-04-11,UPI,Success,4971
PAY000541,ORD00364,2025-10-16,COD,Success,4766
PAY000542,ORD00364,2025-10-18,Card,Success,4766
PAY000543,ORD00365,2024-11-25,UPI,Success,4065
PAY000544,ORD00366,2021-09-02,Card,Success,1928
PAY000545,ORD00366,2021-09-01,UPI,Success,1928
PAY000546,ORD00367,2021-04-29,COD,Failed,690
PAY000547,ORD00367,2021-04-26,UPI,Success,690
PAY000548,ORD00368,2021-06-22,UPI,Success,1162
PAY000549,ORD00368,2021-06-21,Card,Success,1162
PAY000550,ORD00369,2022-07-01,UPI,Success,3076
PAY000551,ORD00370,2022-07-18,COD,Success,708
PAY000552,ORD00371,2024-10-21,Card,Success,2170
PAY000553,ORD00371,2024-10-21,Card,Success,2170
PAY000554,ORD00372,2023-05-10,UPI,Success,883
PAY000555,ORD00373,2021-08-15,UPI,Success,3188
PAY000556,ORD00374,2022-07-25,Card,Failed,1344
PAY000557,ORD00375,2021-12-29,UPI,Success,2289
PAY000558,ORD00375,2021-12-29,UPI,Success,2289
PAY000559,ORD00376,2024-09-11,UPI,Success,2853
PAY000560,ORD00377,2023-04-21,COD,Success,2073
PAY000561,ORD00378,2023-01-30,Card,Success,2310
PAY000562,ORD00379,2021-10-27,COD,Failed,2978
PAY000563,ORD00379,2021-10-27,UPI,Success,2978
PAY000564,ORD00380,2022-12-30,UPI,Pending,3794
PAY000565,ORD00380,2023-01-03,COD,Success,3794
PAY000566,ORD00381,2023-09-01,Card,Failed,2655
PAY000567,ORD00381,2023-09-05,UPI,Failed,2655
PAY000568,ORD00382,2021-07-13,COD,Success,2063
PAY000569,ORD00383,2021-03-06,Card,Success,4648
PAY000570,ORD00384,2022-11-04,UPI,Failed,2205
PAY000571,ORD00384,2022-11-02,Card,Success,2205
PAY000572,ORD00385,2025-05-20,UPI,Success,2144
PAY000573,ORD00385,2025-05-20,Card,Failed,2144
PAY000574,ORD00386,2025-01-04,UPI,Success,1282
PAY000575,ORD00387,2024-02-08,COD,Success,4621
PAY000576,ORD00388,2023-01-18,Card,Success,3212
PAY000577,ORD00388,2023-01-14,Card,Success,3212
PAY000578,ORD00389,2022-10-23,UPI,Pending,1582
PAY000579,ORD00389,2022-10-22,Card,Success,1582
PAY000580,ORD00390,2022-04-23,Card,Success,1467
PAY000581,ORD00390,2022-04-27,Card,Success,1467
PAY000582,ORD00391,2024-11-25,UPI,Success,3346
PAY000583,ORD00392,2021-12-08,Card,Success,2199
PAY000584,ORD00393,2023-04-02,COD,Success,4705
PAY000585,ORD00393,2023-04-03,UPI,Success,4705
PAY000586,ORD00394,2024-02-02,COD,Success,1434
PAY000587,ORD00394,2024-02-04,Card,Success,1434
PAY000588,ORD00395,2023-02-10,COD,Success,3275
PAY000589,ORD00395,2023-02-11,UPI,Success,3275
PAY000590,ORD00396,2025-01-14,COD,Success,1111
PAY000591,ORD00397,2025-05-29,UPI,Failed,2205
PAY000592,ORD00398,2022-11-19,Card,Success,3133
PAY000593,ORD00399,2022-02-04,UPI,Success,2868
PAY000594,ORD00400,2021-10-21,UPI,Success,2442
PAY000595,ORD00401,2022-06-02,UPI,Success,3509
PAY000596,ORD00402,2024-09-23,UPI,Success,513
PAY000597,ORD00402,2024-09-24,UPI,Success,513
PAY000598,ORD00403,2021-03-28,UPI,Failed,852
PAY000599,ORD00404,2024-01-24,UPI,Success,2995
PAY000600,ORD00405,2025-02-09,Card,Failed,1956
PAY000601,ORD00405,2025-02-10,UPI,Success,1956
PAY000602,ORD00406,2021-07-02,UPI,Success,1717
PAY000603,ORD00407,2021-01-31,Card,Success,3695
PAY000604,ORD00408,2022-05-08,UPI,Success,4396
PAY000605,ORD00408,2022-05-09,Card,Failed,4396
PAY000606,ORD00409,2023-03-23,UPI,Pending,927
PAY000607,ORD00410,2022-07-13,COD,Success,1060
PAY000608,ORD00410,2022-07-10,UPI,Success,1060
PAY000609,ORD00411,2023-03-13,UPI,Failed,2362
PAY000610,ORD00412,2022-03-01,UPI,Pending,2937
PAY000611,ORD00413,2021-10-01,Card,Success,550
PAY000612,ORD00414,2022-11-26,UPI,Success,2062
PAY000613,ORD00415,2021-06-21,Card,Success,4430
PAY000614,ORD00416,2023-11-20,UPI,Success,4340
PAY000615,ORD00416,2023-11-18,Card,Success,4340
PAY000616,ORD00417,2024-08-18,UPI,Success,2642
PAY000617,ORD00418,2023-01-28,Card,Success,4410
PAY000618,ORD00419,2024-03-21,UPI,Success,2663
PAY000619,ORD00419,2024-03-19,Card,Success,2663
PAY000620,ORD00420,2022-11-29,UPI,Success,2169
PAY000621,ORD00420,2022-11-28,UPI,Success,2169
PAY000622,ORD00421,2025-12-25,Card,Success,1837
PAY000623,ORD00421,2025-12-28,COD,Success,1837
PAY000624,ORD00422,2021-02-26,UPI,Success,683
PAY000625,ORD00422,2021-02-25,UPI,Success,683
PAY000626,ORD00423,2021-06-10,UPI,Failed,1147
PAY000627,ORD00424,2023-04-15,UPI,Success,1573
PAY000628,ORD00425,2021-01-04,UPI,Success,1000
PAY000629,ORD00425,2021-01-08,COD,Success,1000
PAY000630,ORD00426,2024-02-24,UPI,Success,619
PAY000631,ORD00426,2024-02-24,COD,Success,619
PAY000632,ORD00427,2021-10-22,COD,Pending,833
PAY000633,ORD00428,2025-05-24,UPI,Success,728
PAY000634,ORD00429,2021-10-11,Card,Success,4962
PAY000635,ORD00430,2021-12-17,Card,Success,4550
PAY000636,ORD00431,2021-06-05,COD,Failed,3581
PAY000637,ORD00431,2021-06-02,UPI,Success,3581
PAY000638,ORD00432,2023-07-05,COD,Success,818
PAY000639,ORD00433,2022-06-16,UPI,Pending,3610
PAY000640,ORD00434,2023-10-31,Card,Pending,3840
PAY000641,ORD00435,2021-01-31,Card,Failed,2217
PAY000642,ORD00436,2024-10-29,Card,Success,2223
PAY000643,ORD00437,2024-11-30,UPI,Success,3066
PAY000644,ORD00437,2024-12-02,UPI,Success,3066
PAY000645,ORD00438,2021-11-22,UPI,Success,999
PAY000646,ORD00438,2021-11-22,Card,Failed,999
PAY000647,ORD00439,2022-04-01,UPI,Success,2098
PAY000648,ORD00440,2024-07-22,COD,Success,3877
PAY000649,ORD00441,2025-03-30,COD,Success,2684
PAY000650,ORD00442,2021-10-11,UPI,Success,2636
PAY000651,ORD00443,2025-07-22,Card,Success,3985
PAY000652,ORD00443,2025-07-21,Card,Success,3985
PAY000653,ORD00444,2025-03-30,COD,Pending,888
PAY000654,ORD00445,2023-06-26,Card,Success,2024
PAY000655,ORD00445,2023-06-27,UPI,Success,2024
PAY000656,ORD00446,2025-11-06,Card,Success,1493
PAY000657,ORD00446,2025-11-06,COD,Success,1493
PAY000658,ORD00447,2021-02-17,COD,Success,1180
PAY000659,ORD00447,2021-02-15,COD,Success,1180
PAY000660,ORD00448,2025-04-13,COD,Success,1143
PAY000661,ORD00448,2025-04-17,UPI,Success,1143
PAY000662,ORD00449,2023-07-06,UPI,Pending,4892
PAY000663,ORD00449,2023-07-07,UPI,Failed,4892
PAY000664,ORD00450,2025-12-27,UPI,Success,878
PAY000665,ORD00451,2025-08-19,UPI,Success,3705
PAY000666,ORD00452,2025-05-31,Card,Failed,4045
PAY000667,ORD00452,2025-05-30,UPI,Success,4045
PAY000668,ORD00453,2021-10-09,COD,Success,3203
PAY000669,ORD00454,2021-04-25,UPI,Success,4852
PAY000670,ORD00455,2023-07-08,Card,Success,4711
PAY000671,ORD00455,2023-07-10,COD,Failed,4711
PAY000672,ORD00456,2021-08-16,Card,Success,4756
PAY000673,ORD00457,2023-03-25,UPI,Success,1939
PAY000674,ORD00458,2023-03-19,COD,Failed,2006
PAY000675,ORD00458,2023-03-17,UPI,Failed,2006
PAY000676,ORD00459,2021-02-05,UPI,Success,3072
PAY000677,ORD00459,2021-02-06,UPI,Failed,3072
PAY000678,ORD00460,2022-08-12,UPI,Success,1843
PAY000679,ORD00461,2022-12-26,UPI,Success,1232
PAY000680,ORD00461,2022-12-30,Card,Failed,1232
PAY000681,ORD00462,2023-02-26,Card,Success,3293
PAY000682,ORD00463,2024-06-01,Card,Success,2241
PAY000683,ORD00463,2024-06-05,UPI,Failed,2241
PAY000684,ORD00464,2024-11-02,UPI,Pending,642
PAY000685,ORD00464,2024-10-30,UPI,Success,642
PAY000686,ORD00465,2025-06-10,Card,Success,4486
PAY000687,ORD00466,2024-06-06,Card,Success,569
PAY000688,ORD00466,2024-06-08,UPI,Success,569
PAY000689,ORD00467,2021-05-20,UPI,Success,4436
PAY000690,ORD00467,2021-05-25,UPI,Failed,4436
PAY000691,ORD00468,2025-06-21,Card,Success,752
PAY000692,ORD00469,2021-07-03,Card,Success,2827
PAY000693,ORD00469,2021-06-30,COD,Failed,2827
PAY000694,ORD00470,2023-01-01,UPI,Failed,3495
PAY000695,ORD00471,2022-11-08,UPI,Success,3788
PAY000696,ORD00472,2021-09-04,UPI,Success,4428
PAY000697,ORD00472,2021-09-04,Card,Success,4428
PAY000698,ORD00473,2024-11-24,Card,Success,3856
PAY000699,ORD00473,2024-11-27,Card,Success,3856
PAY000700,ORD00474,2022-08-03,Card,Pending,4080
PAY000701,ORD00475,2024-06-27,UPI,Pending,2429
PAY000702,ORD00475,2024-06-27,COD,Failed,2429
PAY000703,ORD00476,2024-12-30,UPI,Success,2598
PAY000704,ORD00477,2024-08-03,UPI,Success,4253
PAY000705,ORD00477,2024-07-31,UPI,Success,4253
PAY000706,ORD00478,2022-04-09,COD,Success,3681
PAY000707,ORD00478,2022-04-05,UPI,Success,3681
PAY000708,ORD00479,2021-11-04,COD,Success,3922
PAY000709,ORD00479,2021-11-04,Card,Success,3922
PAY000710,ORD00480,2023-11-15,COD,Failed,612
PAY000711,ORD00481,2023-10-29,UPI,Pending,4587
PAY000712,ORD00482,2024-08-08,UPI,Success,2675
PAY000713,ORD00482,2024-08-13,COD,Failed,2675
PAY000714,ORD00483,2025-10-16,Card,Success,2817
PAY000715,ORD00483,2025-10-15,UPI,Success,2817
PAY000716,ORD00484,2021-05-01,UPI,Pending,3625
PAY000717,ORD00485,2024-08-12,Card,Failed,4555
PAY000718,ORD00485,2024-08-17,UPI,Success,4555
PAY000719,ORD00486,2023-04-29,UPI,Pending,1020
PAY000720,ORD00487,2025-09-01,UPI,Success,1170
PAY000721,ORD00487,2025-09-02,UPI,Success,1170
PAY000722,ORD00488,2022-12-07,UPI,Success,1994
PAY000723,ORD00488,2022-12-08,UPI,Success,1994
PAY000724,ORD00489,2024-02-03,UPI,Failed,2774
PAY000725,ORD00489,2024-01-29,Card,Success,2774
PAY000726,ORD00490,2023-09-19,COD,Failed,4646
PAY000727,ORD00491,2024-08-25,UPI,Success,760
PAY000728,ORD00491,2024-08-29,COD,Success,760
PAY000729,ORD00492,2022-10-05,UPI,Success,1839
PAY000730,ORD00492,2022-10-01,Card,Success,1839
PAY000731,ORD00493,2025-10-19,UPI,Success,771
PAY000732,ORD00494,2024-11-18,UPI,Success,1137
PAY000733,ORD00494,2024-11-14,Card,Success,1137
PAY000734,ORD00495,2022-12-11,Card,Success,4890
PAY000735,ORD00496,2024-08-04,COD,Success,3776
PAY000736,ORD00496,2024-08-01,UPI,Failed,3776
PAY000737,ORD00497,2025-07-27,UPI,Success,2328
PAY000738,ORD00498,2022-04-20,Card,Success,2811
PAY000739,ORD00499,2022-02-03,UPI,Success,907
PAY000740,ORD00499,2022-01-31,COD,Success,907
PAY000741,ORD00500,2024-12-01,Card,Pending,805
PAY000742,ORD00501,2023-04-05,UPI,Success,4530
PAY000743,ORD00501,2023-04-01,UPI,Success,4530
PAY000744,ORD00502,2024-10-24,Card,Success,1380
PAY000745,ORD00502,2024-10-29,Card,Success,1380
PAY000746,ORD00503,2022-02-16,Card,Failed,3128
PAY000747,ORD00504,2021-02-09,UPI,Pending,3205
PAY000748,ORD00504,2021-02-08,UPI,Success,3205
PAY000749,ORD00505,2025-01-22,Card,Success,2272
PAY000750,ORD00505,2025-01-23,Card,Failed,2272
PAY000751,ORD00506,2021-06-21,COD,Success,4448
PAY000752,ORD00506,2021-06-21,Card,Success,4448
PAY000753,ORD00507,2023-05-04,UPI,Success,3871
PAY000754,ORD00507,2023-05-05,Card,Success,3871
PAY000755,ORD00508,2025-07-05,Card,Success,1006
PAY000756,ORD00509,2023-06-05,Card,Success,2870
PAY000757,ORD00510,2021-04-10,UPI,Success,614
PAY000758,ORD00511,2025-12-20,Card,Failed,3144
PAY000759,ORD00511,2025-12-21,UPI,Success,3144
PAY000760,ORD00512,2021-10-18,Card,Success,3211
PAY000761,ORD00512,2021-10-18,UPI,Success,3211
PAY000762,ORD00513,2024-12-06,UPI,Success,3719
PAY000763,ORD00514,2021-03-03,UPI,Success,2756
PAY000764,ORD00515,2025-12-09,UPI,Failed,1647
PAY000765,ORD00515,2025-12-12,Card,Success,1647
PAY000766,ORD00516,2022-05-05,COD,Success,1018
PAY000767,ORD00516,2022-05-08,UPI,Success,1018
PAY000768,ORD00517,2023-02-25,UPI,Success,3396
PAY000769,ORD00517,2023-02-24,COD,Success,3396
PAY000770,ORD00518,2025-07-15,UPI,Success,1295
PAY000771,ORD00518,2025-07-14,COD,Failed,1295
PAY000772,ORD00519,2025-07-01,UPI,Success,1407
PAY000773,ORD00520,2025-11-25,UPI,Success,1746
PAY000774,ORD00521,2023-10-07,Card,Success,4074
PAY000775,ORD00522,2022-11-13,UPI,Failed,1568
PAY000776,ORD00522,2022-11-13,Card,Success,1568
PAY000777,ORD00523,2025-06-23,Card,Success,3241
PAY000778,ORD00524,2022-03-24,COD,Success,714
PAY000779,ORD00524,2022-03-29,Card,Success,714
PAY000780,ORD00525,2025-01-09,UPI,Failed,2132
PAY000781,ORD00525,2025-01-09,Card,Failed,2132
PAY000782,ORD00526,2021-05-24,UPI,Pending,3252
PAY000783,ORD00527,2024-07-05,UPI,Success,4611
PAY000784,ORD00528,2025-10-15,UPI,Success,3483
PAY000785,ORD00529,2022-10-26,UPI,Success,3261
PAY000786,ORD00530,2022-10-30,Card,Success,2708
PAY000787,ORD00530,2022-10-30,UPI,Success,2708
PAY000788,ORD00531,2023-07-21,UPI,Success,2445
PAY000789,ORD00532,2024-01-25,UPI,Success,2603
PAY000790,ORD00533,2021-09-17,Card,Success,1555
PAY000791,ORD00534,2023-09-04,Card,Success,2349
PAY000792,ORD00535,2024-09-09,UPI,Pending,2944
PAY000793,ORD00535,2024-09-11,UPI,Success,2944
PAY000794,ORD00536,2023-07-06,COD,Failed,1322
PAY000795,ORD00537,2024-04-10,COD,Success,1491
PAY000796,ORD00537,2024-04-08,COD,Failed,1491
PAY000797,ORD00538,2025-05-12,Card,Success,1263
PAY000798,ORD00539,2021-03-09,Card,Success,2578
PAY000799,ORD00540,2024-06-19,COD,Success,3750
PAY000800,ORD00540,2024-06-20,Card,Success,3750
PAY000801,ORD00541,2025-08-13,Card,Success,2861
PAY000802,ORD00541,2025-08-09,Card,Success,2861
PAY000803,ORD00542,2025-04-28,COD,Success,2643
PAY000804,ORD00542,2025-04-27,UPI,Success,2643
PAY000805,ORD00543,2021-10-22,UPI,Failed,2667
PAY000806,ORD00543,2021-10-26,Card,Success,2667
PAY000807,ORD00544,2023-05-31,UPI,Success,2817
PAY000808,ORD00544,2023-06-03,UPI,Failed,2817
PAY000809,ORD00545,2025-11-25,UPI,Success,1299
PAY000810,ORD00545,2025-11-26,Card,Success,1299
PAY000811,ORD00546,2022-12-17,UPI,Pending,2867
PAY000812,ORD00547,2023-08-20,UPI,Pending,4752
PAY000813,ORD00548,2023-04-07,UPI,Failed,3076
PAY000814,ORD00548,2023-04-10,UPI,Success,3076
PAY000815,ORD00549,2021-05-15,UPI,Success,2249
PAY000816,ORD00550,2023-12-20,Card,Failed,4137
PAY000817,ORD00550,2023-12-17,UPI,Success,4137
PAY000818,ORD00551,2021-01-29,Card,Pending,4995
PAY000819,ORD00551,2021-01-26,UPI,Success,4995
PAY000820,ORD00552,2025-11-10,UPI,Success,3904
PAY000821,ORD00553,2025-01-28,Card,Success,4706
PAY000822,ORD00554,2021-11-24,Card,Success,3891
PAY000823,ORD00554,2021-11-25,Card,Success,3891
PAY000824,ORD00555,2021-05-27,COD,Success,4394
PAY000825,ORD00555,2021-05-26,UPI,Success,4394
PAY000826,ORD00556,2021-03-23,UPI,Success,3057
PAY000827,ORD00556,2021-03-23,Card,Success,3057
PAY000828,ORD00557,2024-05-03,UPI,Success,2305
PAY000829,ORD00558,2023-10-20,Card,Success,836
PAY000830,ORD00559,2025-10-09,UPI,Success,1526
PAY000831,ORD00560,2024-04-12,Card,Success,1061
PAY000832,ORD00560,2024-04-12,UPI,Success,1061
PAY000833,ORD00561,2023-08-24,Card,Success,1556
PAY000834,ORD00562,2023-05-27,UPI,Success,2898
PAY000835,ORD00563,2022-02-10,COD,Success,2942
PAY000836,ORD00564,2024-04-12,UPI,Success,4944
PAY000837,ORD00565,2022-05-09,UPI,Pending,2711
PAY000838,ORD00566,2021-09-09,UPI,Success,4975
PAY000839,ORD00566,2021-09-09,UPI,Success,4975
PAY000840,ORD00567,2022-10-22,COD,Success,4266
PAY000841,ORD00567,2022-10-23,UPI,Success,4266
PAY000842,ORD00568,2024-09-11,UPI,Success,1468
PAY000843,ORD00569,2023-04-11,UPI,Pending,3245
PAY000844,ORD00570,2023-06-30,COD,Failed,1523
PAY000845,ORD00571,2021-01-17,UPI,Success,4760
PAY000846,ORD00572,2023-05-03,UPI,Success,3907
PAY000847,ORD00572,2023-04-30,Card,Success,3907
PAY000848,ORD00573,2021-11-26,UPI,Success,3281
PAY000849,ORD00573,2021-11-23,Card,Failed,3281
PAY000850,ORD00574,2023-08-07,Card,Success,2597
PAY000851,ORD00575,2021-07-20,COD,Success,1833
PAY000852,ORD00575,2021-07-18,COD,Success,1833
PAY000853,ORD00576,2022-11-29,COD,Success,3660
PAY000854,ORD00576,2022-11-26,Card,Failed,3660
PAY000855,ORD00577,2022-09-25,UPI,Success,3093
PAY000856,ORD00577,2022-09-25,Card,Success,3093
PAY000857,ORD00578,2022-10-04,Card,Success,2852
PAY000858,ORD00579,2021-04-11,UPI,Success,4247
PAY000859,ORD00580,2022-04-17,UPI,Success,3129
PAY000860,ORD00580,2022-04-14,UPI,Success,3129
PAY000861,ORD00581,2021-12-07,COD,Success,1738
PAY000862,ORD00582,2025-10-31,Card,Pending,4001
PAY000863,ORD00583,2022-06-19,UPI,Success,4865
PAY000864,ORD00584,2024-10-15,UPI,Failed,3017
PAY000865,ORD00584,2024-10-12,UPI,Success,3017
PAY000866,ORD00585,2023-01-24,COD,Success,2280
PAY000867,ORD00586,2022-11-19,COD,Success,1620
PAY000868,ORD00586,2022-11-19,UPI,Success,1620
PAY000869,ORD00587,2024-09-09,Card,Success,716
PAY000870,ORD00588,2022-08-12,UPI,Success,2449
PAY000871,ORD00589,2021-01-10,UPI,Failed,3730
PAY000872,ORD00590,2021-07-11,Card,Success,3662
PAY000873,ORD00590,2021-07-08,UPI,Success,3662
PAY000874,ORD00591,2025-09-15,COD,Success,2741
PAY000875,ORD00592,2021-03-15,COD,Success,4813
PAY000876,ORD00593,2021-09-15,UPI,Success,4708
PAY000877,ORD00594,2023-05-10,Card,Pending,1504
PAY000878,ORD00595,2025-06-14,COD,Success,3949
PAY000879,ORD00595,2025-06-13,Card,Success,3949
PAY000880,ORD00596,2022-05-23,COD,Success,4321
PAY000881,ORD00597,2022-10-31,UPI,Success,3161
PAY000882,ORD00598,2024-11-13,COD,Success,1486
PAY000883,ORD00599,2022-11-14,Card,Pending,2548
PAY000884,ORD00600,2024-10-28,UPI,Failed,4485
PAY000885,ORD00601,2022-10-23,COD,Success,695
PAY000886,ORD00601,2022-10-25,COD,Success,695
PAY000887,ORD00602,2023-03-03,UPI,Pending,2474
PAY000888,ORD00602,2023-03-05,UPI,Success,2474
PAY000889,ORD00603,2023-11-01,UPI,Success,1773
PAY000890,ORD00603,2023-11-02,UPI,Success,1773
PAY000891,ORD00604,2022-11-14,Card,Success,1927
PAY000892,ORD00604,2022-11-11,UPI,Success,1927
PAY000893,ORD00605,2025-10-27,UPI,Success,1393
PAY000894,ORD00606,2023-09-12,UPI,Success,1378
PAY000895,ORD00607,2024-02-29,Card,Success,983
PAY000896,ORD00608,2023-12-27,Card,Success,4762
PAY000897,ORD00609,2025-05-11,UPI,Success,4075
PAY000898,ORD00609,2025-05-13,UPI,Success,4075
PAY000899,ORD00610,2022-06-02,UPI,Success,2772
PAY000900,ORD00610,2022-06-01,Card,Success,2772
PAY000901,ORD00611,2022-05-20,UPI,Success,4561
PAY000902,ORD00611,2022-05-15,Card,Success,4561
PAY000903,ORD00612,2023-03-22,UPI,Success,592
PAY000904,ORD00613,2021-12-05,Card,Pending,1212
PAY000905,ORD00614,2023-03-16,UPI,Success,1380
PAY000906,ORD00615,2023-11-26,UPI,Success,3939
PAY000907,ORD00615,2023-11-28,COD,Success,3939
PAY000908,ORD00616,2021-05-30,UPI,Success,4575
PAY000909,ORD00617,2025-07-06,UPI,Pending,4540
PAY000910,ORD00617,2025-07-05,UPI,Failed,4540
PAY000911,ORD00618,2022-04-26,UPI,Success,763
PAY000912,ORD00618,2022-04-25,UPI,Success,763
PAY000913,ORD00619,2022-11-06,UPI,Success,2820
PAY000914,ORD00620,2021-05-31,UPI,Failed,667
PAY000915,ORD00620,2021-06-01,Card,Success,667
PAY000916,ORD00621,2021-01-18,UPI,Success,3563
PAY000917,ORD00621,2021-01-16,UPI,Success,3563
PAY000918,ORD00622,2024-12-20,COD,Success,1953
PAY000919,ORD00623,2024-04-03,UPI,Failed,2571
PAY000920,ORD00624,2022-09-28,UPI,Success,2063
PAY000921,ORD00625,2023-07-11,COD,Success,1046
PAY000922,ORD00625,2023-07-16,COD,Failed,1046
PAY000923,ORD00626,2025-04-14,UPI,Success,1189
PAY000924,ORD00627,2022-03-13,UPI,Success,514
PAY000925,ORD00627,2022-03-15,UPI,Success,514
PAY000926,ORD00628,2025-04-13,Card,Success,622
PAY000927,ORD00628,2025-04-12,UPI,Success,622
PAY000928,ORD00629,2021-12-23,UPI,Success,1810
PAY000929,ORD00630,2024-10-10,Card,Failed,2914
PAY000930,ORD00631,2024-09-06,COD,Pending,1667
PAY000931,ORD00632,2022-05-13,Card,Success,1586
PAY000932,ORD00632,2022-05-12,UPI,Success,1586
PAY000933,ORD00633,2024-06-10,Card,Success,3008
PAY000934,ORD00634,2024-12-28,UPI,Success,3881
PAY000935,ORD00634,2025-01-01,UPI,Success,3881
PAY000936,ORD00635,2024-09-10,COD,Success,1214
