status_id,application_id,status,updated_at
ST00625,APP00157,Submitted,2024-01-17
ST00626,APP00157,Under Review,2024-01-21
ST00627,APP00157,Embassy Review,2024-01-24
ST00628,APP00157,Approved,2024-01-27
ST00629,APP00158,Submitted,2022-02-24
ST00630,APP00158,Under Review,2022-02-28
ST00631,APP00158,Embassy Review,2022-03-02
ST00632,APP00158,Approved,2022-03-08
ST00633,APP00159,Submitted,2023-09-05
ST00634,APP00159,Under Review,2023-09-11
ST00635,APP00159,Embassy Review,2023-09-17
ST00636,APP00159,Approved,2023-09-24
ST00637,APP00160,Submitted,2025-06-05
ST00638,APP00160,Under Review,2025-06-12
ST00639,APP00160,Embassy Review,2025-06-17
ST00640,APP00160,Approved,2025-06-20
ST00641,APP00161,Submitted,2023-11-28
ST00642,APP00161,Under Review,2023-12-01
ST00643,APP00161,Embassy Review,2023-12-04
ST00644,APP00161,Approved,2023-12-10
ST00645,APP00162,Submitted,2022-06-25
ST00646,APP00162,Under Review,2022-06-30
ST00647,APP00162,Embassy Review,2022-07-03
ST00648,APP00162,Approved,2022-07-10
ST00649,APP00163,Submitted,2023-09-10
ST00650,APP00163,Under Review,2023-09-13
ST00651,APP00163,Embassy Review,2023-09-20
ST00652,APP00163,Rejected,2023-09-29
ST00653,APP00164,Submitted,2023-06-10
ST00654,APP00164,Under Review,2023-06-12
ST00655,APP00164,Embassy Review,2023-06-15
ST00656,APP00164,Approved,2023-06-21
ST00657,APP00165,Submitted,2025-10-26
ST00658,APP00165,Under Review,2025-10-28
ST00659,APP00165,Embassy Review,2025-11-04
ST00660,APP00165,Approved,2025-11-10
ST00661,APP00166,Submitted,2023-05-30
ST00662,APP00166,Under Review,2023-06-02
ST00663,APP00166,Embassy Review,2023-06-08
ST00664,APP00166,Approved,2023-06-15
ST00665,APP00167,Submitted,2024-01-03
ST00666,APP00167,Under Review,2024-01-05
ST00667,APP00167,Embassy Review,2024-01-07
ST00668,APP00167,Rejected,2024-01-12
ST00669,APP00168,Submitted,2024-09-29
ST00670,APP00168,Under Review,2024-10-04
ST00671,APP00168,Embassy Review,2024-10-11
ST00672,APP00168,Approved,2024-10-19
ST00673,APP00169,Submitted,2025-05-15
ST00674,APP00169,Under Review,2025-05-21
ST00675,APP00169,Embassy Review,2025-05-28
ST00676,APP00169,Approved,2025-06-06
ST00677,APP00170,Submitted,2025-02-19
ST00678,APP00170,Under Review,2025-02-26
ST00679,APP00170,Embassy Review,2025-03-05
ST00680,APP00170,Rejected,2025-03-14
ST00681,APP00171,Submitted,2025-07-18
ST00682,APP00171,Under Review,2025-07-23
ST00683,APP00171,Embassy Review,2025-07-27
ST00684,APP00171,Approved,2025-08-05
ST00685,APP00172,Submitted,2025-01-14
ST00686,APP00172,Under Review,2025-01-16
ST00687,APP00172,Embassy Review,2025-01-19
ST00688,APP00172,Rejected,2025-01-28
ST00689,APP00173,Submitted,2024-06-27
ST00690,APP00173,Under Review,2024-07-03
ST00691,APP00173,Embassy Review,2024-07-08
ST00692,APP00173,Rejected,2024-07-14
ST00693,APP00174,Submitted,2024-03-02
ST00694,APP00174,Under Review,2024-03-05
ST00695,APP00174,Embassy Review,2024-03-08
ST00696,APP00174,Approved,2024-03-14
ST00697,APP00175,Submitted,2023-10-11
ST00698,APP00175,Under Review,2023-10-18
ST00699,APP00175,Embassy Review,2023-10-21
ST00700,APP00175,Approved,2023-10-30
ST00701,APP00176,Submitted,2024-07-31
ST00702,APP00176,Under Review,2024-08-06
ST00703,APP00176,Embassy Review,2024-08-10
ST00704,APP00176,Rejected,2024-08-18
ST00705,APP00177,Submitted,2023-06-17
ST00706,APP00177,Under Review,2023-06-21
ST00707,APP00177,Embassy Review,2023-06-28
ST00708,APP00177,Rejected,2023-07-04
ST00709,APP00178,Submitted,2023-02-02
ST00710,APP00178,Under Review,2023-02-05
ST00711,APP00178,Embassy Review,2023-02-08
ST00712,APP00178,Rejected,2023-02-14
ST00713,APP00179,Submitted,2023-12-19
ST00714,APP00179,Under Review,2023-12-25
ST00715,APP00179,Embassy Review,2023-12-30
ST00716,APP00179,Approved,2024-01-04
ST00717,APP00180,Submitted,2025-08-30
ST00718,APP00180,Under Review,2025-09-05
ST00719,APP00180,Embassy Review,2025-09-07
ST00720,APP00180,Approved,2025-09-11
ST00721,APP00181,Submitted,2025-08-12
ST00722,APP00181,Under Review,2025-08-17
ST00723,APP00181,Embassy Review,2025-08-24
ST00724,APP00181,Approved,2025-09-01
ST00725,APP00182,Submitted,2023-10-06
ST00726,APP00182,Under Review,2023-10-13
ST00727,APP00182,Embassy Review,2023-10-20
ST00728,APP00182,Rejected,2023-10-28
ST00729,APP00183,Submitted,2022-08-20
ST00730,APP00183,Under Review,2022-08-23
ST00731,APP00183,Embassy Review,2022-08-28
ST00732,APP00183,Approved,2022-09-01
ST00733,APP00184,Submitted,2025-12-31
ST00734,APP00184,Under Review,2026-01-06
ST00735,APP00184,Embassy Review,2026-01-08
ST00736,APP00184,Approved,2026-01-14
ST00737,APP00185,Submitted,2023-02-14
ST00738,APP00185,Under Review,2023-02-17
ST00739,APP00185,Embassy Review,2023-02-24
ST00740,APP00185,Approved,2023-03-03
ST00741,APP00186,Submitted,2023-12-30
ST00742,APP00186,Under Review,2024-01-02
ST00743,APP00186,Embassy Review,2024-01-05
ST00744,APP00186,Rejected,2024-01-13
ST00745,APP00187,Submitted,2022-10-14
ST00746,APP00187,Under Review,2022-10-21
ST00747,APP00187,Embassy Review,2022-10-27
ST00748,APP00187,Approved,2022-11-02
ST00749,APP00188,Submitted,2022-12-31
ST00750,APP00188,Under Review,2023-01-05
ST00751,APP00188,Embassy Review,2023-01-08
ST00752,APP00188,Approved,2023-01-14
ST00753,APP00189,Submitted,2025-05-04
ST00754,APP00189,Under Review,2025-05-10
ST00755,APP00189,Embassy Review,2025-05-17
ST00756,APP00189,Rejected,2025-05-25
ST00757,APP00190,Submitted,2023-08-19
ST00758,APP00190,Under Review,2023-08-26
ST00759,APP00190,Embassy Review,2023-08-31
ST00760,APP00190,Rejected,2023-09-04
ST00761,APP00191,Submitted,2023-08-18
ST00762,APP00191,Under Review,2023-08-25
ST00763,APP00191,Embassy Review,2023-08-27
ST00764,APP00191,Approved,2023-09-06
ST00765,APP00192,Submitted,2024-06-23
ST00766,APP00192,Under Review,2024-06-29
ST00767,APP00192,Embassy Review,2024-07-05
ST00768,APP00192,Approved,2024-07-15
ST00769,APP00193,Submitted,2024-04-03
ST00770,APP00193,Under Review,2024-04-05
ST00771,APP00193,Embassy Review,2024-04-08
ST00772,APP00193,Rejected,2024-04-18
ST00773,APP00194,Submitted,2024-10-23
ST00774,APP00194,Under Review,2024-10-25
ST00775,APP00194,Embassy Review,2024-10-29
ST00776,APP00194,Rejected,2024-11-05
ST00777,APP00195,Submitted,2023-09-16
ST00778,APP00195,Under Review,2023-09-23
ST00779,APP00195,Embassy Review,2023-09-26
ST00780,APP00195,Approved,2023-09-29
ST00781,APP00196,Submitted,2025-05-08
ST00782,APP00196,Under Review,2025-05-14
ST00783,APP00196,Embassy Review,2025-05-18
ST00784,APP00196,Rejected,2025-05-22
ST00785,APP00197,Submitted,2024-06-27
ST00786,APP00197,Under Review,2024-07-04
ST00787,APP00197,Embassy Review,2024-07-09
ST00788,APP00197,Rejected,2024-07-12
ST00789,APP00198,Submitted,2023-02-06
ST00790,APP00198,Under Review,2023-02-08
ST00791,APP00198,Embassy Review,2023-02-13
ST00792,APP00198,Approved,2023-02-16
ST00793,APP00199,Submitted,2023-07-23
ST00794,APP00199,Under Review,2023-07-30
ST00795,APP00199,Embassy Review,2023-08-02
ST00796,APP00199,Rejected,2023-08-08
ST00797,APP00200,Submitted,2025-01-02
ST00798,APP00200,Under Review,2025-01-06
ST00799,APP00200,Embassy Review,2025-01-11
ST00800,APP00200,Rejected,2025-01-15
ST00801,APP00201,Submitted,2024-02-20
ST00802,APP00201,Under Review,2024-02-25
ST00803,APP00201,Embassy Review,2024-03-03
ST00804,APP00201,Approved,2024-03-06
ST00805,APP00202,Submitted,2024-08-16
ST00806,APP00202,Under Review,2024-08-18
ST00807,APP00202,Embassy Review,2024-08-24
ST00808,APP00202,Rejected,2024-08-31
ST00809,APP00203,Submitted,2024-10-30
ST00810,APP00203,Under Review,2024-11-03
ST00811,APP00203,Embassy Review,2024-11-08
ST00812,APP00203,Rejected,2024-11-13
ST00813,APP00204,Submitted,2023-06-29
ST00814,APP00204,Under Review,2023-07-04
ST00815,APP00204,Embassy Review,2023-07-09
ST00816,APP00204,Rejected,2023-07-15
ST00817,APP00205,Submitted,2023-01-10
ST00818,APP00205,Under Review,2023-01-13
ST00819,APP00205,Embassy Review,2023-01-17
ST00820,APP00205,Rejected,2023-01-22
ST00821,APP00206,Submitted,2022-09-15
ST00822,APP00206,Under Review,2022-09-19
ST00823,APP00206,Embassy Review,2022-09-23
ST00824,APP00206,Rejected,2022-09-26
ST00825,APP00207,Submitted,2023-09-25
ST00826,APP00207,Under Review,2023-09-27
ST00827,APP00207,Embassy Review,2023-10-02
ST00828,APP00207,Approved,2023-10-06
ST00829,APP00208,Submitted,2024-09-03
ST00830,APP00208,Under Review,2024-09-05
ST00831,APP00208,Embassy Review,2024-09-09
ST00832,APP00208,Approved,2024-09-16
ST00833,APP00209,Submitted,2023-05-08
ST00834,APP00209,Under Review,2023-05-15
ST00835,APP00209,Embassy Review,2023-05-17
ST00836,APP00209,Approved,2023-05-25
ST00837,APP00210,Submitted,2025-06-25
ST00838,APP00210,Under Review,2025-07-02
ST00839,APP00210,Embassy Review,2025-07-08
ST00840,APP00210,Approved,2025-07-15
ST00841,APP00211,Submitted,2025-02-22
ST00842,APP00211,Under Review,2025-03-01
ST00843,APP00211,Embassy Review,2025-03-04
ST00844,APP00211,Rejected,2025-03-13
ST00845,APP00212,Submitted,2025-06-16
ST00846,APP00212,Under Review,2025-06-20
ST00847,APP00212,Embassy Review,2025-06-24
ST00848,APP00212,Rejected,2025-06-29
ST00849,APP00213,Submitted,2022-06-10
ST00850,APP00213,Under Review,2022-06-12
ST00851,APP00213,Embassy Review,2022-06-17
ST00852,APP00213,Approved,2022-06-23
ST00853,APP00214,Submitted,2022-11-05
ST00854,APP00214,Under Review,2022-11-11
ST00855,APP00214,Embassy Review,2022-11-18
ST00856,APP00214,Approved,2022-11-23
ST00857,APP00215,Submitted,2023-03-18
ST00858,APP00215,Under Review,2023-03-21
ST00859,APP00215,Embassy Review,2023-03-24
ST00860,APP00215,Rejected,2023-03-30
ST00861,APP00216,Submitted,2025-01-06
ST00862,APP00216,Under Review,2025-01-12
ST00863,APP00216,Embassy Review,2025-01-18
ST00864,APP00216,Rejected,2025-01-23
ST00865,APP00217,Submitted,2023-10-10
ST00866,APP00217,Under Review,2023-10-13
ST00867,APP00217,Embassy Review,2023-10-19
ST00868,APP00217,Approved,2023-10-26
ST00869,APP00218,Submitted,2022-11-05
ST00870,APP00218,Under Review,2022-11-10
ST00871,APP00218,Embassy Review,2022-11-16
ST00872,APP00218,Rejected,2022-11-23
ST00873,APP00219,Submitted,2024-04-03
ST00874,APP00219,Under Review,2024-04-10
ST00875,APP00219,Embassy Review,2024-04-13
ST00876,APP00219,Rejected,2024-04-19
ST00877,APP00220,Submitted,2023-03-13
ST00878,APP00220,Under Review,2023-03-18
ST00879,APP00220,Embassy Review,2023-03-23
ST00880,APP00220,Rejected,2023-04-01
ST00881,APP00221,Submitted,2025-05-10
ST00882,APP00221,Under Review,2025-05-16
ST00883,APP00221,Embassy Review,2025-05-19
ST00884,APP00221,Approved,2025-05-24
ST00885,APP00222,Submitted,2025-05-09
ST00886,APP00222,Under Review,2025-05-11
ST00887,APP00222,Embassy Review,2025-05-15
ST00888,APP00222,Approved,2025-05-22
ST00889,APP00223,Submitted,2023-06-30
ST00890,APP00223,Under Review,2023-07-04
ST00891,APP00223,Embassy Review,2023-07-08
ST00892,APP00223,Rejected,2023-07-18
ST00893,APP00224,Submitted,2024-01-11
ST00894,APP00224,Under Review,2024-01-17
ST00895,APP00224,Embassy Review,2024-01-21
ST00896,APP00224,Rejected,2024-01-27
ST00897,APP00225,Submitted,2023-05-25
ST00898,APP00225,Under Review,2023-05-31
ST00899,APP00225,Embassy Review,2023-06-03
ST00900,APP00225,Rejected,2023-06-07
ST00901,APP00226,Submitted,2024-05-31
ST00902,APP00226,Under Review,2024-06-02
ST00903,APP00226,Embassy Review,2024-06-04
ST00904,APP00226,Approved,2024-06-07
ST00905,APP00227,Submitted,2024-12-17
ST00906,APP00227,Under Review,2024-12-21
ST00907,APP00227,Embassy Review,2024-12-23
ST00908,APP00227,Approved,2024-12-27
ST00909,APP00228,Submitted,2024-04-15
ST00910,APP00228,Under Review,2024-04-18
ST00911,APP00228,Embassy Review,2024-04-21
ST00912,APP00228,Rejected,2024-05-01
ST00913,APP00229,Submitted,2023-07-22
ST00914,APP00229,Under Review,2023-07-27
ST00915,APP00229,Embassy Review,2023-07-31
ST00916,APP00229,Approved,2023-08-09
ST00917,APP00230,Submitted,2024-06-05
ST00918,APP00230,Under Review,2024-06-08
ST00919,APP00230,Embassy Review,2024-06-13
ST00920,APP00230,Rejected,2024-06-22
ST00921,APP00231,Submitted,2022-04-15
ST00922,APP00231,Under Review,2022-04-19
ST00923,APP00231,Embassy Review,2022-04-23
ST00924,APP00231,Rejected,2022-04-30
ST00925,APP00232,Submitted,2023-01-21
ST00926,APP00232,Under Review,2023-01-27
ST00927,APP00232,Embassy Review,2023-02-02
ST00928,APP00232,Rejected,2023-02-11
ST00929,APP00233,Submitted,2022-06-29
ST00930,APP00233,Under Review,2022-07-03
ST00931,APP00233,Embassy Review,2022-07-09
ST00932,APP00233,Rejected,2022-07-16
ST00933,APP00234,Submitted,2023-09-23
ST00934,APP00234,Under Review,2023-09-26
ST00935,APP00234,Embassy Review,2023-10-02
ST00936,APP00234,Approved,2023-10-11
ST00937,APP00235,Submitted,2025-02-17
ST00938,APP00235,Under Review,2025-02-20
ST00939,APP00235,Embassy Review,2025-02-25
ST00940,APP00235,Rejected,2025-03-06
ST00941,APP00236,Submitted,2022-06-17
ST00942,APP00236,Under Review,2022-06-20
ST00943,APP00236,Embassy Review,2022-06-23
ST00944,APP00236,Approved,2022-06-28
ST00945,APP00237,Submitted,2023-12-13
ST00946,APP00237,Under Review,2023-12-16
ST00947,APP00237,Embassy Review,2023-12-18
ST00948,APP00237,Rejected,2023-12-23
ST00949,APP00238,Submitted,2025-08-28
ST00950,APP00238,Under Review,2025-09-04
ST00951,APP00238,Embassy Review,2025-09-09
ST00952,APP00238,Approved,2025-09-18
ST00953,APP00239,Submitted,2022-12-26
ST00954,APP00239,Under Review,2023-01-02
ST00955,APP00239,Embassy Review,2023-01-06
ST00956,APP00239,Approved,2023-01-12
ST00957,APP00240,Submitted,2025-07-29
ST00958,APP00240,Under Review,2025-08-03
ST00959,APP00240,Embassy Review,2025-08-10
ST00960,APP00240,Rejected,2025-08-19
ST00961,APP00241,Submitted,2024-12-20
ST00962,APP00241,Under Review,2024-12-25
ST00963,APP00241,Embassy Review,2024-12-29
ST00964,APP00241,Approved,2025-01-08
ST00965,APP00242,Submitted,2025-04-21
ST00966,APP00242,Under Review,2025-04-28
ST00967,APP00242,Embassy Review,2025-05-01
ST00968,APP00242,Approved,2025-05-07
ST00969,APP00243,Submitted,2024-03-11
ST00970,APP00243,Under Review,2024-03-17
ST00971,APP00243,Embassy Review,2024-03-22
ST00972,APP00243,Rejected,2024-03-25
ST00973,APP00244,Submitted,2024-02-15
ST00974,APP00244,Under Review,2024-02-17
ST00975,APP00244,Embassy Review,2024-02-19
ST00976,APP00244,Approved,2024-02-24
ST00977,APP00245,Submitted,2024-12-14
ST00978,APP00245,Under Review,2024-12-20
ST00979,APP00245,Embassy Review,2024-12-24
ST00980,APP00245,Approved,2024-12-29
ST00981,APP00246,Submitted,2023-04-21
ST00982,APP00246,Under Review,2023-04-23
ST00983,APP00246,Embassy Review,2023-04-29
ST00984,APP00246,Rejected,2023-05-03
ST00985,APP00247,Submitted,2023-02-20
ST00986,APP00247,Under Review,2023-02-27
ST00987,APP00247,Embassy Review,2023-03-01
ST00988,APP00247,Approved,2023-03-10
ST00989,APP00248,Submitted,2025-12-20
ST00990,APP00248,Under Review,2025-12-26
ST00991,APP00248,Embassy Review,2025-12-28
ST00992,APP00248,Approved,2026-01-02
ST00993,APP00249,Submitted,2024-10-03
ST00994,APP00249,Under Review,2024-10-10
ST00995,APP00249,Embassy Review,2024-10-15
ST00996,APP00249,Rejected,2024-10-25
ST00997,APP00250,Submitted,2022-03-10
ST00998,APP00250,Under Review,2022-03-15
ST00999,APP00250,Embassy Review,2022-03-17
ST01000,APP00250,Approved,2022-03-22
ST01001,APP00251,Submitted,2022-04-30
ST01002,APP00251,Under Review,2022-05-04
ST01003,APP00251,Embassy Review,2022-05-06
ST01004,APP00251,Approved,2022-05-12
ST01005,APP00252,Submitted,2023-01-09
ST01006,APP00252,Under Review,2023-01-11
ST01007,APP00252,Embassy Review,2023-01-13
ST01008,APP00252,Rejected,2023-01-17
ST01009,APP00253,Submitted,2024-06-05
ST01010,APP00253,Under Review,2024-06-12
ST01011,APP00253,Embassy Review,2024-06-17
ST01012,APP00253,Approved,2024-06-22
ST01013,APP00254,Submitted,2025-01-25
ST01014,APP00254,Under Review,2025-01-27
ST01015,APP00254,Embassy Review,2025-02-02
ST01016,APP00254,Rejected,2025-02-12
ST01017,APP00255,Submitted,2024-12-26
ST01018,APP00255,Under Review,2025-01-01
ST01019,APP00255,Embassy Review,2025-01-06
ST01020,APP00255,Approved,2025-01-10
ST01021,APP00256,Submitted,2023-12-27
ST01022,APP00256,Under Review,2023-12-31
ST01023,APP00256,Embassy Review,2024-01-03
ST01024,APP00256,Approved,2024-01-08
ST01025,APP00257,Submitted,2024-03-09
ST01026,APP00257,Under Review,2024-03-13
ST01027,APP00257,Embassy Review,2024-03-18
ST01028,APP00257,Rejected,2024-03-27
ST01029,APP00258,Submitted,2023-10-17
ST01030,APP00258,Under Review,2023-10-20
ST01031,APP00258,Embassy Review,2023-10-23
ST01032,APP00258,Approved,2023-10-31
ST01033,APP00259,Submitted,2024-08-30
ST01034,APP00259,Under Review,2024-09-06
ST01035,APP00259,Embassy Review,2024-09-10
ST01036,APP00259,Approved,2024-09-14
ST01037,APP00260,Submitted,2022-09-26
ST01038,APP00260,Under Review,2022-09-28
ST01039,APP00260,Embassy Review,2022-10-03
ST01040,APP00260,Approved,2022-10-08
ST01041,APP00261,Submitted,2025-07-28
ST01042,APP00261,Under Review,2025-08-04
ST01043,APP00261,Embassy Review,2025-08-09
ST01044,APP00261,Rejected,2025-08-14
ST01045,APP00262,Submitted,2022-02-21
ST01046,APP00262,Under Review,2022-02-28
ST01047,APP00262,Embassy Review,2022-03-05
ST01048,APP00262,Approved,2022-03-10
ST01049,APP00263,Submitted,2025-08-20
ST01050,APP00263,Under Review,2025-08-26
ST01051,APP00263,Embassy Review,2025-08-31
ST01052,APP00263,Approved,2025-09-03
ST01053,APP00264,Submitted,2022-01-13
ST01054,APP00264,Under Review,2022-01-19
ST01055,APP00264,Embassy Review,2022-01-21
ST01056,APP00264,Rejected,2022-01-25
ST01057,APP00265,Submitted,2023-03-02
ST01058,APP00265,Under Review,2023-03-05
ST01059,APP00265,Embassy Review,2023-03-10
ST01060,APP00265,Approved,2023-03-17
ST01061,APP00266,Submitted,2022-06-12
ST01062,APP00266,Under Review,2022-06-15
ST01063,APP00266,Embassy Review,2022-06-17
ST01064,APP00266,Rejected,2022-06-24
ST01065,APP00267,Submitted,2022-03-09
ST01066,APP00267,Under Review,2022-03-14
ST01067,APP00267,Embassy Review,2022-03-16
ST01068,APP00267,Rejected,2022-03-22
ST01069,APP00268,Submitted,2022-04-29
ST01070,APP00268,Under Review,2022-05-02
ST01071,APP00268,Embassy Review,2022-05-08
ST01072,APP00268,Approved,2022-05-13
ST01073,APP00269,Submitted,2022-03-10
ST01074,APP00269,Under Review,2022-03-16
ST01075,APP00269,Embassy Review,2022-03-21
ST01076,APP00269,Rejected,2022-03-25
ST01077,APP00270,Submitted,2024-12-31
ST01078,APP00270,Under Review,2025-01-05
ST01079,APP00270,Embassy Review,2025-01-07
ST01080,APP00270,Approved,2025-01-12
ST01081,APP00271,Submitted,2025-04-25
ST01082,APP00271,Under Review,2025-04-29
ST01083,APP00271,Embassy Review,2025-05-01
ST01084,APP00271,Rejected,2025-05-05
ST01085,APP00272,Submitted,2022-03-23
ST01086,APP00272,Under Review,2022-03-26
ST01087,APP00272,Embassy Review,2022-04-01
ST01088,APP00272,Rejected,2022-04-11
ST01089,APP00273,Submitted,2023-04-26
ST01090,APP00273,Under Review,2023-04-28
ST01091,APP00273,Embassy Review,2023-05-01
ST01092,APP00273,Approved,2023-05-10
ST01093,APP00274,Submitted,2023-12-23
ST01094,APP00274,Under Review,2023-12-27
ST01095,APP00274,Embassy Review,2024-01-01
ST01096,APP00274,Approved,2024-01-07
ST01097,APP00275,Submitted,2022-11-25
ST01098,APP00275,Under Review,2022-11-28
ST01099,APP00275,Embassy Review,2022-12-01
ST01100,APP00275,Approved,2022-12-05
ST01101,APP00276,Submitted,2025-09-25
ST01102,APP00276,Under Review,2025-09-27
ST01103,APP00276,Embassy Review,2025-09-30
ST01104,APP00276,Approved,2025-10-10
