application_id,applicant_id,visa_type,destination_country,application_date,travel_date,duration_days,application_status
APP00375,A0151,Work,Australia,2022-07-09,2022-07-24,222,Rejected
APP00376,A0151,Tourist,Netherlands,2022-05-04,2022-05-19,26,Approved
APP00377,A0151,Student,USA,2023-02-10,2023-03-12,582,Rejected
APP00378,A0152,Student,Belgium,2024-09-20,2024-11-04,524,Approved
APP00379,A0152,Work,Belgium,2024-12-11,2025-01-25,175,Pending
APP00380,A0152,Student,UK,2024-05-06,2024-06-05,211,Approved
APP00381,A0153,Transit,UAE,2024-06-04,2024-07-19,3,Rejected
APP00382,A0153,Student,Italy,2022-03-25,2022-05-09,411,Rejected
APP00383,A0153,Work,New Zealand,2022-10-24,2022-12-23,132,Pending
APP00384,A0154,Work,Netherlands,2024-06-06,2024-07-06,282,Approved
APP00385,A0155,Business,Austria,2025-07-04,2025-08-03,56,Approved
APP00386,A0155,Work,Denmark,2023-02-03,2023-05-04,272,Pending
APP00387,A0155,Student,Netherlands,2022-12-07,2022-12-22,188,Approved
APP00388,A0156,Business,New Zealand,2024-12-05,2025-03-05,37,Pending
APP00389,A0156,Tourist,Belgium,2023-06-21,2023-08-20,9,Pending
APP00390,A0156,Business,Austria,2022-11-16,2023-01-15,8,Rejected
APP00391,A0156,Work,Japan,2022-04-24,2022-06-23,123,Approved
APP00392,A0157,Work,Netherlands,2023-02-15,2023-03-17,193,Approved
APP00393,A0157,Business,Italy,2022-05-12,2022-05-27,35,Pending
APP00394,A0157,Business,France,2022-04-08,2022-05-23,35,Approved
APP00395,A0157,Student,Switzerland,2024-03-27,2024-04-26,370,Approved
APP00396,A0158,Student,Switzerland,2025-07-10,2025-08-09,392,Approved
APP00397,A0158,Student,Denmark,2023-03-06,2023-04-05,309,Rejected
APP00398,A0159,Tourist,Sweden,2023-08-05,2023-10-04,16,Pending
APP00399,A0159,Work,Spain,2022-05-03,2022-06-17,209,Approved
APP00400,A0160,Work,USA,2025-01-05,2025-03-06,271,Rejected
APP00401,A0161,Business,Netherlands,2023-08-13,2023-09-12,21,Approved
APP00402,A0161,Tourist,Australia,2022-07-02,2022-08-01,15,Pending
APP00403,A0162,Student,Belgium,2024-04-22,2024-06-21,357,Rejected
APP00404,A0162,Work,South Korea,2025-08-29,2025-10-28,97,Pending
APP00405,A0162,Tourist,Belgium,2023-01-30,2023-03-01,22,Approved
APP00406,A0163,Student,South Korea,2022-03-21,2022-04-05,448,Approved
APP00407,A0163,Transit,Norway,2023-07-13,2023-07-28,3,Approved
APP00408,A0163,Student,New Zealand,2022-02-22,2022-03-09,524,Approved
APP00409,A0163,Transit,Belgium,2023-05-15,2023-07-14,2,Rejected
APP00410,A0164,Business,France,2024-05-30,2024-07-14,10,Pending
APP00411,A0164,Tourist,Canada,2025-03-21,2025-05-20,24,Pending
APP00412,A0164,Work,France,2024-04-07,2024-05-07,214,Rejected
APP00413,A0165,Work,UAE,2024-02-29,2024-05-29,188,Rejected
APP00414,A0166,Business,Switzerland,2025-05-30,2025-08-28,17,Approved
APP00415,A0166,Student,Australia,2025-09-26,2025-12-25,264,Rejected
APP00416,A0166,Student,Germany,2023-08-22,2023-09-21,701,Approved
APP00417,A0167,Business,Italy,2025-04-27,2025-05-12,7,Approved
APP00418,A0167,Student,UK,2025-11-26,2026-01-25,363,Pending
APP00419,A0167,Work,UK,2025-04-21,2025-07-20,291,Pending
APP00420,A0167,Work,France,2023-11-26,2023-12-11,123,Approved
APP00421,A0168,Work,Canada,2024-02-26,2024-04-26,208,Pending
APP00422,A0168,Work,Denmark,2022-12-27,2023-01-26,364,Approved
APP00423,A0169,Tourist,Switzerland,2023-11-21,2024-01-20,13,Approved
APP00424,A0170,Student,New Zealand,2023-09-28,2023-12-27,656,Rejected
APP00425,A0171,Tourist,Sweden,2023-10-01,2023-11-15,25,Approved
APP00426,A0171,Transit,New Zealand,2024-01-22,2024-02-21,5,Rejected
APP00427,A0171,Student,Sweden,2023-04-19,2023-05-19,196,Approved
APP00428,A0172,Transit,Denmark,2024-03-30,2024-05-29,2,Rejected
APP00429,A0172,Business,UAE,2023-09-17,2023-11-01,50,Rejected
APP00430,A0173,Student,Norway,2022-10-31,2022-12-15,349,Rejected
APP00431,A0173,Student,Netherlands,2024-02-09,2024-03-25,250,Approved
APP00432,A0174,Student,Norway,2024-02-16,2024-05-16,299,Approved
APP00433,A0174,Student,Germany,2024-05-01,2024-05-16,305,Rejected
APP00434,A0174,Business,Switzerland,2023-03-03,2023-03-18,17,Rejected
APP00435,A0175,Student,France,2025-11-08,2025-12-23,595,Approved
APP00436,A0175,Transit,Australia,2024-07-23,2024-09-21,3,Rejected
APP00437,A0175,Business,Italy,2025-03-03,2025-05-02,41,Rejected
APP00438,A0176,Transit,Japan,2025-03-15,2025-05-14,2,Pending
APP00439,A0176,Business,Norway,2024-02-17,2024-04-02,20,Pending
APP00440,A0177,Student,New Zealand,2023-04-14,2023-04-29,320,Approved
APP00441,A0177,Transit,USA,2022-10-30,2022-11-14,5,Rejected
APP00442,A0177,Tourist,Canada,2025-07-31,2025-10-29,10,Approved
APP00443,A0177,Student,Austria,2022-07-12,2022-09-10,457,Approved
APP00444,A0178,Business,UK,2024-11-20,2024-12-20,21,Approved
APP00445,A0178,Tourist,UK,2023-03-16,2023-06-14,10,Approved
APP00446,A0178,Tourist,USA,2022-11-16,2022-12-01,7,Rejected
APP00447,A0178,Tourist,Germany,2022-11-27,2022-12-27,24,Pending
APP00448,A0179,Business,Denmark,2023-08-03,2023-10-02,15,Pending
APP00449,A0179,Student,Austria,2022-02-22,2022-04-08,658,Rejected
APP00450,A0179,Transit,UAE,2022-10-24,2022-11-08,4,Rejected
APP00451,A0180,Tourist,Spain,2024-04-14,2024-05-29,6,Approved
APP00452,A0180,Work,New Zealand,2023-08-13,2023-09-27,162,Rejected
APP00453,A0180,Transit,Australia,2025-10-20,2025-12-04,1,Pending
APP00454,A0181,Student,Denmark,2024-07-16,2024-08-15,505,Approved
APP00455,A0181,Work,Canada,2024-11-18,2025-02-16,265,Rejected
APP00456,A0181,Business,Germany,2025-01-13,2025-01-28,36,Approved
APP00457,A0181,Work,Australia,2025-09-23,2025-11-22,312,Approved
APP00458,A0182,Work,Sweden,2025-10-03,2025-11-17,184,Approved
APP00459,A0182,Business,Italy,2024-11-26,2025-01-10,43,Approved
APP00460,A0182,Student,Sweden,2025-05-16,2025-07-15,702,Approved
APP00461,A0183,Work,Austria,2023-01-14,2023-02-28,253,Pending
APP00462,A0183,Student,Australia,2023-06-01,2023-07-16,219,Approved
APP00463,A0183,Transit,France,2022-08-20,2022-11-18,3,Pending
APP00464,A0184,Business,Canada,2022-01-07,2022-01-22,22,Approved
APP00465,A0185,Transit,Sweden,2025-08-29,2025-09-28,5,Pending
APP00466,A0185,Tourist,Australia,2023-10-03,2023-11-02,23,Approved
APP00467,A0186,Tourist,Australia,2022-05-06,2022-06-20,6,Pending
APP00468,A0187,Work,Japan,2025-01-12,2025-01-27,119,Rejected
APP00469,A0187,Student,Austria,2022-09-11,2022-11-10,689,Approved
APP00470,A0187,Transit,Japan,2025-07-12,2025-08-26,4,Approved
APP00471,A0188,Transit,Sweden,2025-03-11,2025-04-10,3,Pending
APP00472,A0188,Student,UAE,2025-08-01,2025-09-30,534,Approved
APP00473,A0188,Work,Sweden,2023-06-30,2023-08-29,128,Rejected
APP00474,A0189,Student,Spain,2022-07-07,2022-10-05,600,Approved
APP00475,A0189,Tourist,Japan,2022-03-26,2022-04-10,16,Pending
APP00476,A0190,Business,France,2024-01-29,2024-02-28,24,Rejected
APP00477,A0190,Student,Australia,2023-04-26,2023-05-11,648,Approved
APP00478,A0191,Tourist,New Zealand,2024-12-15,2025-01-29,17,Approved
APP00479,A0192,Student,Denmark,2024-06-10,2024-08-09,631,Approved
APP00480,A0192,Tourist,Denmark,2025-09-24,2025-12-23,24,Approved
APP00481,A0192,Tourist,Germany,2022-04-13,2022-05-28,16,Approved
APP00482,A0192,Work,Belgium,2022-09-22,2022-10-22,184,Rejected
APP00483,A0193,Business,Singapore,2025-09-05,2025-09-20,20,Pending
APP00484,A0194,Tourist,Germany,2024-04-27,2024-05-27,20,Approved
APP00485,A0194,Business,Norway,2022-03-27,2022-06-25,7,Pending
APP00486,A0194,Tourist,France,2024-10-17,2024-12-16,26,Approved
APP00487,A0194,Work,Austria,2024-06-23,2024-08-22,134,Pending
APP00488,A0195,Tourist,Canada,2023-09-07,2023-11-06,5,Approved
APP00489,A0195,Transit,New Zealand,2025-11-14,2025-11-29,5,Pending
APP00490,A0195,Tourist,Belgium,2025-04-03,2025-07-02,30,Approved
APP00491,A0195,Transit,Netherlands,2024-11-10,2024-11-25,5,Rejected
APP00492,A0196,Student,South Korea,2024-05-01,2024-06-15,240,Approved
APP00493,A0196,Tourist,France,2023-01-10,2023-02-24,7,Approved
APP00494,A0196,Transit,USA,2022-04-26,2022-05-26,3,Approved
APP00495,A0196,Work,South Korea,2024-09-19,2024-11-18,144,Pending
APP00496,A0197,Work,UK,2023-03-20,2023-05-19,311,Rejected
APP00497,A0197,Student,Singapore,2022-11-25,2023-02-23,538,Approved
APP00498,A0197,Business,UK,2025-01-16,2025-03-02,29,Approved
APP00499,A0197,Business,Spain,2024-01-16,2024-04-15,43,Pending
APP00500,A0198,Work,Austria,2023-03-24,2023-05-08,293,Rejected
APP00501,A0198,Tourist,France,2022-02-08,2022-02-23,20,Approved
APP00502,A0198,Transit,Singapore,2022-02-11,2022-02-26,2,Pending
APP00503,A0199,Student,Denmark,2024-12-07,2024-12-22,585,Pending
APP00504,A0199,Tourist,Netherlands,2024-12-01,2025-01-15,8,Pending
APP00505,A0199,Business,UAE,2024-06-11,2024-07-26,12,Rejected
APP00506,A0199,Work,Netherlands,2025-10-16,2025-11-30,241,Pending
APP00507,A0200,Tourist,Australia,2024-06-21,2024-08-05,23,Approved
APP00508,A0200,Transit,Germany,2023-07-17,2023-08-16,5,Pending
APP00509,A0200,Work,New Zealand,2024-04-29,2024-05-29,307,Pending
APP00510,A0200,Tourist,Spain,2024-09-24,2024-11-08,9,Pending
APP00511,A0201,Transit,UAE,2025-07-28,2025-08-12,2,Approved
APP00512,A0201,Work,UK,2023-06-20,2023-08-04,338,Approved
APP00513,A0201,Student,Canada,2024-04-11,2024-04-26,550,Approved
APP00514,A0201,Student,Denmark,2022-09-07,2022-11-06,443,Rejected
APP00515,A0202,Transit,Australia,2025-10-21,2025-12-20,2,Rejected
APP00516,A0202,Work,Belgium,2024-09-30,2024-10-15,245,Pending
APP00517,A0203,Student,Spain,2023-11-26,2024-01-25,245,Pending
APP00518,A0203,Business,UAE,2025-06-06,2025-07-21,30,Pending
APP00519,A0204,Business,Belgium,2023-08-28,2023-10-12,16,Pending
APP00520,A0204,Tourist,Canada,2023-07-22,2023-09-05,14,Pending
APP00521,A0204,Transit,Netherlands,2022-06-10,2022-08-09,4,Pending
APP00522,A0205,Tourist,New Zealand,2023-10-23,2023-11-07,18,Pending
APP00523,A0205,Tourist,Austria,2025-11-14,2026-01-13,12,Pending
APP00524,A0205,Transit,Japan,2023-01-08,2023-01-23,2,Approved
APP00525,A0206,Student,Belgium,2022-05-30,2022-06-14,371,Pending
APP00526,A0206,Business,Spain,2025-09-24,2025-10-24,53,Approved
APP00527,A0207,Tourist,South Korea,2025-06-21,2025-07-06,17,Approved
APP00528,A0207,Business,South Korea,2025-03-21,2025-04-20,14,Rejected
APP00529,A0207,Transit,Japan,2022-08-23,2022-11-21,2,Pending
APP00530,A0207,Student,Italy,2023-07-19,2023-09-02,669,Rejected
APP00531,A0208,Work,South Korea,2022-10-13,2022-12-12,316,Approved
APP00532,A0208,Tourist,Sweden,2025-03-14,2025-04-28,14,Approved
APP00533,A0208,Student,USA,2025-12-11,2026-02-09,444,Approved
APP00534,A0208,Tourist,Austria,2022-09-02,2022-11-01,19,Approved
APP00535,A0209,Business,Netherlands,2023-08-16,2023-11-14,19,Approved
APP00536,A0209,Transit,Denmark,2022-01-05,2022-02-04,5,Approved
APP00537,A0209,Business,France,2023-04-14,2023-05-14,32,Pending
APP00538,A0209,Transit,South Korea,2024-03-13,2024-05-12,5,Rejected
APP00539,A0210,Transit,Denmark,2022-08-25,2022-09-09,3,Approved
APP00540,A0210,Business,New Zealand,2024-04-01,2024-06-30,49,Pending
APP00541,A0211,Business,UAE,2023-12-20,2024-02-03,40,Pending
APP00542,A0212,Transit,Norway,2025-03-14,2025-03-29,5,Pending
APP00543,A0212,Work,Sweden,2024-05-23,2024-08-21,266,Approved
APP00544,A0212,Business,Netherlands,2023-10-03,2023-11-02,38,Approved
APP00545,A0212,Tourist,New Zealand,2022-05-13,2022-08-11,19,Approved
APP00546,A0213,Transit,Austria,2023-09-17,2023-11-16,2,Approved
APP00547,A0213,Transit,Singapore,2024-09-16,2024-10-01,1,Pending
APP00548,A0213,Transit,Japan,2025-06-23,2025-09-21,2,Approved
APP00549,A0214,Work,UK,2022-03-17,2022-04-01,119,Rejected
APP00550,A0214,Tourist,Germany,2023-05-06,2023-06-20,11,Approved
APP00551,A0215,Work,Canada,2023-01-29,2023-03-15,186,Approved
APP00552,A0215,Student,Switzerland,2023-04-05,2023-05-05,364,Rejected
APP00553,A0215,Work,Belgium,2025-01-27,2025-03-28,310,Rejected
APP00554,A0215,Business,Norway,2023-08-15,2023-10-14,46,Approved
APP00555,A0216,Business,Sweden,2024-02-05,2024-03-21,46,Rejected
APP00556,A0216,Transit,Australia,2023-10-10,2024-01-08,5,Rejected
APP00557,A0216,Business,Belgium,2023-12-26,2024-03-25,28,Approved
APP00558,A0217,Tourist,New Zealand,2025-11-28,2025-12-13,5,Approved
APP00559,A0217,Business,South Korea,2023-05-31,2023-07-30,41,Approved
APP00560,A0218,Business,New Zealand,2024-08-07,2024-10-06,13,Rejected
APP00561,A0219,Tourist,Canada,2025-01-04,2025-04-04,24,Approved
APP00562,A0220,Business,Italy,2022-02-22,2022-04-23,24,Pending
APP00563,A0221,Business,UAE,2022-06-15,2022-06-30,17,Rejected
APP00564,A0221,Tourist,Singapore,2022-04-05,2022-07-04,8,Pending
APP00565,A0221,Tourist,Canada,2024-12-29,2025-02-12,30,Approved
APP00566,A0222,Student,Denmark,2025-05-29,2025-06-28,589,Rejected
APP00567,A0222,Work,Australia,2022-02-13,2022-05-14,97,Rejected
APP00568,A0223,Business,New Zealand,2024-08-20,2024-11-18,35,Rejected
APP00569,A0223,Tourist,South Korea,2024-05-03,2024-06-02,12,Approved
APP00570,A0223,Work,Germany,2022-10-18,2022-12-02,286,Approved
APP00571,A0223,Tourist,Spain,2024-01-03,2024-01-18,25,Approved
APP00572,A0224,Student,New Zealand,2022-06-08,2022-07-23,390,Pending
APP00573,A0224,Transit,Netherlands,2024-05-09,2024-06-08,3,Rejected
APP00574,A0224,Student,Austria,2024-01-02,2024-02-01,363,Rejected
APP00575,A0224,Work,Sweden,2022-01-05,2022-01-20,104,Pending
APP00576,A0225,Transit,Netherlands,2023-07-17,2023-08-31,3,Rejected
APP00577,A0225,Work,UK,2022-02-04,2022-05-05,116,Approved
APP00578,A0225,Student,Netherlands,2023-08-11,2023-09-10,322,Rejected
APP00579,A0225,Student,Switzerland,2025-09-26,2025-12-25,182,Approved
APP00580,A0226,Tourist,Germany,2024-12-10,2025-03-10,13,Approved
APP00581,A0226,Transit,Austria,2025-01-13,2025-02-27,3,Pending
APP00582,A0226,Business,Canada,2024-05-14,2024-05-29,55,Pending
APP00583,A0226,Student,Denmark,2023-04-13,2023-06-12,342,Approved
APP00584,A0227,Work,Austria,2022-08-17,2022-09-01,183,Pending
APP00585,A0227,Student,Austria,2022-09-10,2022-10-10,417,Pending
APP00586,A0228,Business,Canada,2024-04-09,2024-07-08,15,Pending
APP00587,A0228,Tourist,Italy,2025-01-10,2025-03-11,27,Approved
APP00588,A0228,Transit,Canada,2024-06-20,2024-07-05,2,Pending
APP00589,A0229,Student,Sweden,2023-06-18,2023-07-03,181,Approved
APP00590,A0229,Tourist,France,2024-03-23,2024-05-22,29,Approved
APP00591,A0230,Business,Spain,2022-07-20,2022-08-19,59,Pending
APP00592,A0230,Tourist,Belgium,2024-09-03,2024-12-02,14,Pending
APP00593,A0230,Student,Sweden,2024-05-29,2024-06-28,407,Approved
APP00594,A0231,Transit,Australia,2023-02-21,2023-04-22,3,Pending
APP00595,A0232,Student,South Korea,2023-10-14,2023-12-13,694,Approved
APP00596,A0232,Tourist,Belgium,2025-08-24,2025-11-22,27,Rejected
APP00597,A0232,Work,UK,2024-11-02,2024-12-17,110,Approved
APP00598,A0233,Transit,Netherlands,2024-04-09,2024-05-09,3,Pending
APP00599,A0233,Work,Austria,2022-08-18,2022-09-17,284,Rejected
APP00600,A0233,Work,Singapore,2024-08-15,2024-10-14,218,Pending
APP00601,A0233,Transit,Singapore,2024-04-08,2024-05-08,5,Approved
APP00602,A0234,Transit,Austria,2024-07-18,2024-10-16,4,Rejected
APP00603,A0234,Business,Austria,2025-10-28,2025-12-12,29,Approved
APP00604,A0234,Transit,Italy,2024-11-15,2025-02-13,1,Rejected
APP00605,A0235,Business,Norway,2022-02-14,2022-03-01,40,Approved
APP00606,A0235,Business,South Korea,2024-04-12,2024-07-11,17,Rejected
APP00607,A0236,Work,Germany,2023-11-01,2023-11-16,142,Rejected
APP00608,A0236,Work,Austria,2022-04-08,2022-05-08,323,Approved
APP00609,A0237,Business,UK,2025-07-05,2025-09-03,19,Approved
APP00610,A0237,Student,South Korea,2022-06-13,2022-07-13,574,Approved
APP00611,A0238,Business,USA,2024-03-05,2024-06-03,60,Approved
APP00612,A0238,Student,UAE,2022-05-24,2022-07-23,542,Approved
APP00613,A0239,Student,Canada,2022-12-20,2023-01-19,564,Approved
APP00614,A0240,Tourist,Singapore,2025-07-27,2025-08-26,9,Approved
APP00615,A0240,Work,South Korea,2024-10-11,2024-12-10,183,Approved
APP00616,A0240,Tourist,Netherlands,2023-05-01,2023-06-15,10,Approved
APP00617,A0240,Business,France,2024-04-10,2024-05-10,8,Rejected
APP00618,A0241,Work,Spain,2022-01-22,2022-02-21,360,Rejected
APP00619,A0241,Tourist,Sweden,2022-04-21,2022-06-05,5,Rejected
APP00620,A0242,Tourist,UK,2025-11-19,2026-01-03,26,Approved
APP00621,A0243,Tourist,Denmark,2022-07-08,2022-09-06,6,Approved
APP00622,A0244,Student,Austria,2023-10-03,2024-01-01,550,Approved
APP00623,A0245,Student,UK,2025-06-20,2025-07-20,468,Approved
APP00624,A0245,Business,Sweden,2022-03-29,2022-04-28,44,Pending
APP00625,A0246,Work,New Zealand,2022-03-16,2022-03-31,156,Pending
APP00626,A0247,Transit,New Zealand,2022-06-24,2022-07-24,4,Rejected
APP00627,A0247,Transit,Switzerland,2023-11-22,2023-12-07,2,Approved
APP00628,A0247,Work,Switzerland,2022-01-11,2022-03-12,171,Rejected
APP00629,A0247,Student,Germany,2023-06-17,2023-07-17,429,Approved
APP00630,A0248,Work,Spain,2025-02-10,2025-03-27,189,Rejected
APP00631,A0249,Business,Singapore,2025-02-04,2025-03-06,26,Rejected
APP00632,A0249,Tourist,USA,2024-07-01,2024-08-15,13,Rejected
APP00633,A0249,Student,New Zealand,2025-12-25,2026-01-24,304,Approved
APP00634,A0250,Work,France,2022-04-09,2022-05-09,251,Rejected
APP00635,A0251,Tourist,Norway,2022-10-23,2022-11-22,5,Pending
APP00636,A0251,Student,Singapore,2023-02-13,2023-05-14,595,Approved
APP00637,A0251,Student,UAE,2025-12-20,2026-02-03,630,Approved
APP00638,A0252,Business,Germany,2024-05-07,2024-06-06,32,Approved
APP00639,A0252,Work,New Zealand,2023-06-21,2023-09-19,341,Rejected
APP00640,A0252,Work,Netherlands,2023-02-06,2023-04-07,273,Rejected
APP00641,A0253,Tourist,Japan,2025-03-01,2025-04-15,18,Approved
APP00642,A0253,Business,Australia,2023-06-07,2023-06-22,21,Pending
APP00643,A0253,Business,Switzerland,2025-06-11,2025-07-26,35,Approved
APP00644,A0254,Work,Norway,2025-05-21,2025-07-05,112,Approved
APP00645,A0255,Student,Belgium,2022-11-11,2022-11-26,462,Approved
APP00646,A0256,Work,Denmark,2024-07-10,2024-08-24,322,Approved
APP00647,A0256,Tourist,USA,2024-08-02,2024-08-17,5,Approved
APP00648,A0256,Tourist,Netherlands,2022-07-21,2022-08-20,27,Pending
APP00649,A0257,Student,Italy,2023-02-13,2023-04-14,464,Rejected
APP00650,A0257,Transit,Singapore,2024-03-31,2024-05-15,5,Pending
APP00651,A0257,Business,Spain,2024-10-05,2024-12-04,9,Approved
APP00652,A0258,Business,UK,2022-09-20,2022-10-05,50,Rejected
APP00653,A0258,Work,UK,2024-11-09,2024-11-24,177,Rejected
APP00654,A0259,Work,USA,2023-01-30,2023-03-01,365,Pending
APP00655,A0259,Transit,Italy,2024-05-25,2024-07-24,3,Approved
APP00656,A0259,Student,UAE,2024-03-21,2024-04-05,443,Pending
APP00657,A0260,Student,Australia,2024-09-16,2024-11-15,263,Approved
APP00658,A0260,Business,Italy,2023-11-06,2024-02-04,24,Pending
APP00659,A0260,Student,UAE,2022-04-04,2022-05-04,394,Pending
APP00660,A0261,Student,Singapore,2023-09-27,2023-11-26,372,Rejected
APP00661,A0262,Tourist,Spain,2022-06-07,2022-09-05,29,Pending
APP00662,A0262,Business,New Zealand,2024-11-11,2024-12-11,12,Approved
APP00663,A0262,Transit,Norway,2024-11-03,2024-11-18,4,Rejected
APP00664,A0263,Business,UAE,2025-04-26,2025-07-25,56,Rejected
APP00665,A0263,Transit,Spain,2024-10-17,2024-12-16,5,Rejected
APP00666,A0264,Student,South Korea,2025-06-30,2025-08-14,423,Pending
APP00667,A0264,Transit,Japan,2024-10-22,2024-11-06,5,Pending
APP00668,A0265,Work,Germany,2022-05-28,2022-08-26,139,Approved
APP00669,A0266,Tourist,Sweden,2024-03-14,2024-04-13,29,Approved
APP00670,A0266,Transit,Denmark,2022-08-09,2022-08-24,3,Rejected
APP00671,A0266,Business,Sweden,2022-01-23,2022-02-07,18,Approved
APP00672,A0267,Transit,Singapore,2024-04-08,2024-06-07,4,Rejected
APP00673,A0268,Business,Switzerland,2025-02-09,2025-02-24,15,Pending
APP00674,A0268,Business,Switzerland,2025-11-23,2026-01-22,49,Rejected
APP00675,A0268,Transit,Singapore,2022-07-22,2022-08-06,5,Approved
APP00676,A0269,Student,UAE,2023-02-27,2023-04-28,391,Pending
APP00677,A0269,Tourist,Japan,2023-10-05,2024-01-03,11,Approved
APP00678,A0269,Transit,France,2025-09-23,2025-10-23,5,Approved
APP00679,A0270,Work,Singapore,2025-12-15,2026-01-14,125,Pending
APP00680,A0270,Work,UAE,2025-12-21,2026-01-05,228,Pending
APP00681,A0271,Transit,Denmark,2022-02-17,2022-03-04,5,Rejected
APP00682,A0271,Tourist,Belgium,2023-10-03,2023-12-02,30,Approved
APP00683,A0271,Tourist,Netherlands,2022-11-21,2023-01-05,25,Approved
APP00684,A0271,Tourist,UK,2022-11-15,2022-12-30,11,Pending
APP00685,A0272,Student,Belgium,2022-05-02,2022-05-17,293,Rejected
APP00686,A0272,Work,Norway,2025-04-15,2025-07-14,220,Rejected
